카페명|주소|영업시간|전화번호
컴포즈커피 대림성모점|서울 동작구 신대방길 116 1층||02-832-9628
제일커피|서울 동작구 사당로14길 19 1층||
카페에반스 신대방점|서울 동작구 여의대방로22아길 2 1층||010-4040-7296
이공커피 사당방배점|서울 동작구 동작대로7길 4 1층 1호|월~금 07:30 ~ 23:00|070-8840-2629
베러댄와플 중앙대점|서울 동작구 서달로 163 세명빌딩 1층|수~토 09:30 ~ 21:00|02-6465-5100
킹브루|서울 동작구 만양로14가길 22 청석빌딩 1층|매일 00:00 ~ 24:00|010-7616-0777
담율서관|서울 동작구 상도로 252 명승빌딩 3층||02-822-2777
카페나무|서울 동작구 상도로 152-1 2층|월~금 10:00 ~ 22:00|010-7788-7947
눈부심어웨이즈|서울 동작구 사당로2차길 43 1층|영업시간 월~토 09:30 ~ 17:00|
위드커피|서울 동작구 흑석로 4 1층|월~금 08:30 ~ 22:30|
해피페페|서울 동작구 성대로 87 101호|화~일 10:00 ~ 22:00|
플러스82 동작점|서울 동작구 만양로14길 38 1층|매일 00:00 ~ 24:00|0507-1344-7158
할리스 보라매병원점|서울 동작구 보라매로5길 20 1동 희망관 1층|월~금 07:30 ~ 20:00|02-831-3085
공차 중앙대점|서울 동작구 흑석로 83-2 2,3층|월~금 09:00 ~ 23:00|
폴드|서울 동작구 만양로14가길 8 1층|월~금 11:00 ~ 22:00|0507-1348-9327
이디야커피 남성역점|서울 동작구 사당로17가길 13 1층|월~금 08:00 ~ 23:00|02-532-8937
봉명동내커피 서울상도점|서울 동작구 성대로39길 2 사랑빌딩 1층|월~금 09:00 ~ 24:00|070-8656-3459
브루잉버니즈|서울 동작구 상도로 153 혜현빌딩 1층 103호|월~토 11:00 ~ 21:00|010-4097-2004
진커피|서울 동작구 노량진로12길 13||
코코라움|서울 동작구 사당로27길 58 1층|월~토 08:30 ~ 19:30|02-704-5625
공집합 에스프레소바|서울 동작구 성대로1길 16 1층|월~토 11:00 ~ 19:00|010-5668-9781
보트커피|서울 동작구 장승배기로 56 1층|월~금 08:00 ~ 20:00|010-2053-1963
사이|서울 동작구 동작대로21길 36 1층 103호|월~금 08:30 ~ 22:00|010-9355-5059
오버트 서울노량진|서울 동작구 장승배기로18길 3|화~금 10:00 ~ 19:00|
컴포즈커피 남성역점|서울 동작구 사당로 215 서림빌딩 1층|월~토 07:00 ~ 22:00|02-592-1900
뉴타입그루브|서울 동작구 사당로17라길 8 1층|화~일 09:00 ~ 19:00|070-7802-1602
이공커피 노량진점|서울 동작구 노량진로 156|월~토 07:00 ~ 20:30|
달리는커피 서울노량진점|서울 동작구 노량진로14가길 16||02-6448-1222
메이카페|서울 동작구 흑석로 23 2층|2024년 1월 17일 ~ 2024년 1월 23일 휴무|070-7758-6781
나리당|서울 동작구 사당로16가길 93 1층|월~토 11:00 ~ 20:00|
99밀크티앤커피|서울 동작구 강남초등길 10 1층|매일 10:00 ~ 22:00|0507-1406-8886
카페 오브|서울 동작구 상도로41가길 12 1층|월~토 08:00 ~ 20:00|
카페쿠잉|서울 동작구 여의대방로46길 30|영업시간 월~금 08:00 ~ 18:00|02-6339-2882
레스트어와일|서울 동작구 보라매로7가길 4|매일 11:00 ~ 21:00|02-822-9985
카페카작|서울 동작구 양녕로 156 1층|월~토 10:00 ~ 20:00|02-6337-2642
미소|서울 동작구 동작대로29길 17 2층||02-532-5770
매머드익스프레스 보라매자이점|서울 동작구 여의대방로22길 121 보라매자이더포레스트상가 1층 107동 1221호|매일 08:30 ~ 22:00|
카페더그레이|서울 동작구 동작대로3길 35 1층||
비비커피|서울 동작구 동작대로13길 16-4 1층|영업시간 월~금 08:00 ~ 18:00|070-7780-1090
이디야커피 노량진역사점|서울 동작구 노량진로 지하 130 지하1층|월~토 07:30 ~ 21:00|02-821-4980
브라운필 상도힐스테이트점|서울 동작구 상도로52길 28 1층 101호|월~금 08:10 ~ 23:00|02-3280-2430
브릿지엣지|서울 동작구 상도로53길 70 상도에스에이치빌 상가 311호|영업시간 화~토 09:30 ~ 16:30|010-5228-9425
제이콜라보|서울 동작구 상도로15길 64 1층|매일 10:00 ~ 19:10|02-814-5556
한주하의커피볶는집 신대방점|서울 동작구 보라매로5가길 16 보라매아카데미타워 207호|매일 09:00 ~ 22:00|
아오스요거트 2호점|서울 동작구 흑석로 85-11 1~3층|영업시간 월,화,수,목,일 11:00 ~ 17:00|070-8111-9452
설빙 서울중앙대점|서울 동작구 흑석로 101-10 2층|매일 12:10 ~ 22:30|02-821-1098
요거트아이스크림의정석 중앙대점|서울 동작구 노량진로 227 지1층|매일 13:00 ~ 01:00|
메가MGC커피 동작대방점|서울 동작구 등용로 86-1 1층||02-825-0907
달리는커피 상도점|서울 동작구 성대로29길 69 1층 102호|월,수,목,금,일 11:00 ~ 21:00|02-6081-1222
크림앤바이트|서울 동작구 상도로15길 11 1층 좌측 점포|수~토 12:00 ~ 20:00|0507-1360-8708
사당1038|서울 동작구 동작대로3길 45 1층|목~일 12:00 ~ 20:00|010-3616-1266
헤브헤븐도자기카페|서울 동작구 사당로 273-1 2층 201호|수~금 11:30 ~ 22:00|010-7126-4216
카페프랑|서울 동작구 동작대로35가길 9 1층 2호|월~금 08:30 ~ 21:00|02-592-5060
그루타|서울 동작구 사당로26길 77 1층|월,화,목,금 11:00 ~ 20:30|
팔공티 노량진점|서울 동작구 노량진로 180 1층|월~금 07:30 ~ 21:00|
공간|서울 동작구 상도로30길 63-4|매일 11:00 ~ 19:30|
피에스타7커피 사당점|서울 동작구 동작대로 39 1층|월~금 08:00 ~ 22:30|02-522-7778
마카롱꽃필무렵|서울 동작구 국사봉7길 20|화~토 13:00 ~ 20:00|010-6251-9251
스윗드오|서울 동작구 여의대방로54길 14 경준빌딩 2층 202호|월~금 10:00 ~ 19:00|070-8064-3891
커피니 중앙대점|서울 동작구 현충로 80 1층|매일 09:00 ~ 21:00|
by AM|서울 동작구 상도로34길 1|매일 10:00 ~ 22:00|02-821-2128
커피니 중앙대310관점|서울 동작구 흑석로 84 중앙대학교 310관 1층|월~토 08:00 ~ 21:00|
다사랑다방|서울 동작구 여의대방로24가길 22||02-821-3596
더리터 서울상도점|서울 동작구 국사봉길 74 1층|월,화,수,목,일 09:00 ~ 21:00|070-4140-8488
커피인더스터디|서울 동작구 만양로3길 20|매일 09:55 ~ 23:00|
프루코&드루와|서울 동작구 동작대로7길 65 1층 103호||
드웨이|서울 동작구 상도로41마길 15 1층|월,수,목,금,토,일 10:00 ~ 20:00|02-823-9393
과일프레소|서울 동작구 동작대로21길 16|매일 09:00 ~ 02:00|
UPTO500|서울 동작구 국사봉길 37 1층|월,화,목,금 12:00 ~ 21:00|070-7659-5500
요거프레소 장승배기역점|서울 동작구 상도로15길 134|매일 12:00 ~ 22:00|
벌크커피 숭실대직영점|서울 동작구 상도로67길 31|매일 08:00 ~ 22:00|02-3280-1231
커피파니|서울 동작구 사당로22가길 16 1층|월~금 10:30 ~ 20:00|
흑화당 이수역점|서울 동작구 동작대로 89 골든시네타워 1층|매일 10:00 ~ 22:00|
컴포즈커피 숭실대점|서울 동작구 상도로 357|월~금 08:00 ~ 22:00|
피숑|서울 동작구 만양로14길 35 1층|월~토 10:00 ~ 20:00|010-2332-7747
모코커피|서울 동작구 상도로12길 9|매일 09:00 ~ 22:00|02-3280-2266
더벤티 신대방삼거리역점|서울 동작구 상도로 73 보광빌딩 1층|매일 08:00 ~ 22:00|02-3280-6308
메가MGC커피 대림성모점|서울 동작구 신대방길 114 1층|매일 08:00 ~ 22:00|02-832-2008
소올산방|서울 동작구 동작대로23길 15 2층|매일 10:00 ~ 22:00|010-9930-7217
카페앤아트|서울 동작구 현충로 210 만남의집 1층||
매머드익스프레스 노량진2호점|서울 동작구 노량진로12길 16 1층|월~금 07:00 ~ 21:00|
포트캔커피 노량진점|서울 동작구 만양로 87-1 지하1층|매일 08:00 ~ 24:00|02-3280-3300
카페온니|서울 동작구 노량진로8길 55 더클래식동작 1층|월~금 07:30 ~ 22:00|02-822-3211
요키코히|서울 동작구 사당로17길 11 2층|화~금 10:30 ~ 21:00|02-599-1711
카페1987|서울 동작구 노량진로 162||
카페늠름|서울 동작구 사당로20가길 15 102호|영업시간 화~금 09:00 ~ 18:00|010-9257-0684
카페리홀릭|서울 동작구 흑석로13가길 33 1층|월~토 10:00 ~ 22:00|070-7543-1906
카페엘마르코|서울 동작구 노량진로 48 현대종합상가 나동 1층 101호|월~토 09:00 ~ 22:00|
카페브리지|서울 동작구 사당로4길 6 1층|영업시간 월~금 11:20 ~ 18:00|0507-1485-3397
오슬로우 노량진점|서울 동작구 노들로2길 7 노량진드림스퀘어 복합빌딩 상가B동 1층 B101호|화~금 09:00 ~ 22:30|
유별커피|서울 동작구 사당로 172||
더벤티 성대시장점|서울 동작구 국사봉1길 33 1층|매일 08:30 ~ 22:00|02-813-3456
더후드|서울 동작구 상도로41가길 16 1층|목요일|02-3480-2223
투토리아|서울 동작구 성대로29길 117 씨제이하임 1층||010-4619-5855
카페립|서울 동작구 사당로13길 15-1 1층||
테이큰커피 중앙대점|서울 동작구 흑석로9길 15 1층|월~금 07:30 ~ 20:00|070-4244-3717
심야커피 사당본점|서울 동작구 동작대로11길 104|매일 00:00 ~ 24:00|
로즈커피|서울 동작구 대방동23길 36||
순자|서울 동작구 서달로14나길 16|매일 12:00 ~ 21:30|02-813-0813
땡스커피|서울 동작구 동작대로13길 12||02-586-2122
엘리스빈커피|서울 동작구 국사봉1길 82 1층|월~금 08:30 ~ 19:00|02-823-2310
블랙앤조이커피|서울 동작구 상도로58길 2 2층|월~금 10:00 ~ 22:00|02-817-4080
베이킹스튜디오 완두|서울 동작구 사당로29가길 6 1층 101호|화~토 13:00 ~ 21:00|010-4393-1665
커피바 브라운|서울 동작구 대방동15길 1|화~토 10:30 ~ 24:00|
더리터 사당점|서울 동작구 동작대로7길 94 1층||070-4151-7383
샌드뱅크|서울 동작구 사당로14길 38|화~일 10:00 ~ 21:00|
아덴블랑제리 사당점|서울 동작구 동작대로29길 69|매일 08:00 ~ 21:00|
카페 테디(CAFE TEDDY)|서울 동작구 국사봉길 83||
카페힐우드|서울 동작구 만양로 50 한빛주택 1층|영업시간 매일 10:00 ~ 18:00|0507-1371-7238
트러스트커피|서울 동작구 보라매로3길 29|월~토 07:30 ~ 20:30|
카페신호|서울 동작구 여의대방로10가길 9 1층|매일 00:00 ~ 24:00|010-9578-3531
미테랑커피도서관|서울 동작구 흑석로13가길 19|매일 10:00 ~ 24:00|02-3280-0910
까페루루|서울 동작구 노량진로14길 4||
매머드익스프레스 휴포레점|서울 동작구 시흥대로 606 상가 1층 110호||
버터가든|서울 동작구 여의대방로22길 121 보라매자이더포레스트 상가동 1층 1212호||070-7543-8821
달리는커피 서울사당1호점|서울 동작구 동작대로35가길 1|월,수,목,금,토,일 09:00 ~ 21:30|02-533-8273
투디카페|서울 동작구 상도로 285 1층|화~일 12:00 ~ 20:00|02-585-2006
뿌리|서울 동작구 여의대방로22길 121 보라매자이 더 포레스트 상가동 1층 1205호|월~토 10:30 ~ 20:00|070-4060-5158
과일에반하다프루타 노량진점|서울 동작구 만양로 56|월~토 10:00 ~ 23:00|
카페왓송|서울 동작구 사당로28길 51|월,수,목,금,토,일 10:00 ~ 20:00|
달콩커피|서울 동작구 상도로37길 77||
더카페 성대시장점|서울 동작구 성대로2길 5-5 1,2층|월~금 08:00 ~ 22:00|070-4145-5688
카페구름운|서울 동작구 신대방길 113 1층||070-5111-4275
두댓커피|서울 동작구 상도로15길 55 1층 101호|월,수,목,금,토 11:00 ~ 21:00|010-5552-0904
위드모리|서울 동작구 보라매로 104 1층|매일 08:00 ~ 24:00|
타타|서울 동작구 사당로 175||02-595-5123
해브펀|서울 동작구 장승배기로 8||
카페_곰|서울 동작구 신대방길 59-1 1층|목요일|070-7670-0912
비온후|서울 동작구 현충로 115|월~금 08:30 ~ 21:30|02-825-7743
퐁치커피 이수역점|서울 동작구 사당로20길 29 1층|매일 00:00 ~ 24:00|010-5673-1580
러브구스토|서울 동작구 만양로 19 신동아리버파크 상가동 1층 107호|월~금 09:00 ~ 21:00|
요아정 사당점|서울 동작구 사당로 177||
라자루스|서울 동작구 남부순환로 2021 1층||02-597-5022
초이굽당|서울 동작구 사당로16가길 19 1층 101호|화~토 12:00 ~ 20:00|070-8865-0663
허슬버슬|서울 동작구 매봉로2길 8-4|영업시간 월~금 10:00 ~ 18:00|
디저트39 대방역점|서울 동작구 알마타길 6 파밀리에하늘마루 지하1층 107호|매일 07:00 ~ 22:00|02-6952-8039
커피에반하다 동작상도점 스마트카페|서울 동작구 성대로 24|매일 00:00 ~ 24:00|070-4493-7699
매머드익스프레스 노량진큐브점|서울 동작구 노량진로 80 노량진큐브스테이트 1층 101호|영업시간 월~금 08:00 ~ 18:00|
쿠즈코커피 보라매점|서울 동작구 보라매로 59 1층|매일 10:00 ~ 22:00|02-3280-2994
커피브라운|서울 동작구 양녕로 269-1 2층|매일 10:00 ~ 22:00|070-4111-5252
뿌루밀리 신대방삼거리역점|서울 동작구 국사봉길 2||
레인드랍 이수점|서울 동작구 동작대로35길 55|매일 09:00 ~ 22:00|
워너커피 신대방삼거리점|서울 동작구 국사봉1길 58 1층|영업시간 월~금 08:00 ~ 18:00|070-4797-2285
카페율리 이수점|서울 동작구 사당로29길 8 1층|영업시간 월~토 09:30 ~ 17:30|02-534-3933
아이비케이크|서울 동작구 상도로30길 39 상도두산위브 104동라인 상가 아이비케이크 앤 플라워|매일 10:00 ~ 20:00|010-9910-4845
멀티커피 노량진본점|서울 동작구 만양로 112 1층 1호|매일 07:00 ~ 22:00|02-814-3355
카페125|서울 동작구 장승배기로 151|영업시간 매일 09:00 ~ 18:00|
요거트아이스크림의정석 사당점|서울 동작구 사당로 177 1층 101호|월,화,수,목,금,일 12:00 ~ 24:00|070-8250-1333
커피에반하다 노들역사육신공원점 스마트카페|서울 동작구 노량진로23가길 23 상가동 1층 101호|매일 00:00 ~ 24:00|070-4493-7699
미쁘다|서울 동작구 여의대방로54길 27|월~금 08:00 ~ 20:00|070-7543-6363
매머드익스프레스 남성점|서울 동작구 사당로16길 12 1층|월~토 08:00 ~ 22:00|
데이롱카페 사당남성점|서울 동작구 사당로16길 93 1층|매일 00:00 ~ 24:00|010-8012-7749
소소정찻집|서울 동작구 남부순환로 2027 1층 102호|매일 08:00 ~ 20:00|02-585-0527
블루브릭|서울 동작구 만양로8길 69 1층|영업시간 매일 08:00 ~ 18:00|02-825-7223
더벤티 중앙대점|서울 동작구 흑석로 90 1층||070-7782-3442
베베빗|서울 동작구 사당로 229 1층|화~토 11:00 ~ 22:00|010-4486-4114
커피나무 신상도점|서울 동작구 양녕로 182 1층|월~금 08:30 ~ 22:30|02-812-7476
핑거커피 보라매점|서울 동작구 보라매로 63 1층|매일 00:00 ~ 24:00|
더카페 동작상도점|서울 동작구 양녕로26길 24 1층||
모코커피창고|서울 동작구 상도로37길 31||
카페#606|서울 동작구 시흥대로 606 오피스텔동 102호|월~토 09:30 ~ 19:40|
매머드익스프레스 숭실대입구역점|서울 동작구 상도로62길 69 라온빌딩 1층||
요굿트|서울 동작구 사당로29가길 25 1층|화~일 12:00 ~ 21:00|010-5845-0630
오소카페|서울 동작구 여의대방로22길 18 1층|월~금 08:00 ~ 19:00|02-816-3662
바빈스커피 보라매자이점|서울 동작구 여의대방로22길 121 상가1동 1층 1403호|매일 08:00 ~ 20:30|02-6337-6476
커피더캠프 보라매점|서울 동작구 보라매로5길 51||02-844-5838
매머드익스프레스 보라매부광약품점|서울 동작구 상도로 13 1층|월~금 07:30 ~ 21:00|
커피스토리|서울 동작구 만양로14길 51||02-815-9109
낸시스커피월드|서울 동작구 여의대방로36길 105||
브라운필투|서울 동작구 상도로37길 72 지하1층||02-817-8251
모코커피|서울 동작구 대방동길 57|매일 08:00 ~ 20:00|
뉴욕커피|서울 동작구 신대방2길 10 1층|매일 12:00 ~ 22:00|
버스타|서울 동작구 솔밭로 103||
굿데이커피|서울 동작구 노량진로 256||02-824-1666
카페톡|서울 동작구 노량진로14길 25 1층|월~금 08:00 ~ 22:00|02-811-1130
빨간벽돌|서울 동작구 여의대방로16길 14 1층|월~금 07:00 ~ 19:00|02-834-7394
구루구루|서울 동작구 서달로14길 42 1층|월~금 09:00 ~ 08:00|010-4437-5802
카페헷지|서울 동작구 국사봉5길 24 1층|수~금 10:00 ~ 20:00|
동작카페 상도점|서울 동작구 상도로30길 22 1층||
쉴만한물가|서울 동작구 노량진로30길 12||02-813-1946
매머드익스프레스 숭실대점|서울 동작구 사당로 24 1층|월~금 08:00 ~ 21:30|
더벤티 보라매타운점|서울 동작구 보라매로5가길 7 캐릭터그린빌 108-2호|월~금 07:00 ~ 20:00|070-8657-1744
아르코|서울 동작구 노량진로14길 8|월~토 08:00 ~ 03:00|
와플마레|서울 동작구 보라매로3길 29 해태보라매타워 1층 16,17호|월~금 09:00 ~ 21:00|02-842-3535
쥬씨 숭실대점|서울 동작구 사당로 20|월~금 08:00 ~ 21:30|
에스티이사사|서울 동작구 사당로 244 1층 카페 st.244|영업시간 월~금 08:00 ~ 17:00|070-8804-0244
상도밀크티|서울 동작구 상도로47길 18||
카페38|서울 동작구 여의대방로22나길 38|월~금 11:00 ~ 20:30 · 휴게시간 월~금 14:00 ~ 17:00|
양문카페|서울 동작구 시흥대로 646||
카페에반스 상도점|서울 동작구 상도로 111 1층|매일 00:00 ~ 24:00|010-4040-7296
블루커피|서울 동작구 사당로26길 130-6|화,목 09:30 ~ 24:00|070-8860-8880
메리커피플레이스|서울 동작구 보라매로5길 5 보라매우성아파트 상가 1층 119,120호|영업시간 월~목 07:00 ~ 17:00|010-9179-0920
카페홀로|서울 동작구 동작대로9길 32|월~토 11:00 ~ 21:00|
카페시모 상도점|서울 동작구 상도로 123-1||
체크커피|서울 동작구 보라매로3길 29 해태보라매타워 상가동 1층 4호|영업시간 월~금 07:10 ~ 17:30|010-2316-0302
워너커피 보라매점|서울 동작구 여의대방로22나길 3|월~금 08:00 ~ 19:00|070-8638-2950
우주커피|서울 동작구 보라매로 73-1 1층|매일 10:30 ~ 22:00|
미쁜당|서울 동작구 사당로17다길 9 1층|수,목,토 11:00 ~ 20:00|0507-1391-6797
더치앤빈 흑리단길점|서울 동작구 서달로14길 40 1층|월~금 08:00 ~ 22:00|02-811-0455
사랑북카페|서울 동작구 대방동23길 41||
청단사주타로|서울 동작구 신대방길 98 1층||02-865-1615
24시 무인카페 별밤|서울 동작구 장승배기로10길 130 상가B동 2층 206호||
마그마힐링카페 동작점|서울 동작구 성대로1길 6 지1층|영업시간 매일 09:00 ~ 18:00|010-9084-9297
모아다방|서울 동작구 장승배기로 139||
푸롱디저트|서울 동작구 상도로15길 89 1층|월,화,목,금,토,일 11:00 ~ 22:00|02-6053-2046
루이스프루타|서울 동작구 신대방길 47 1층|매일 08:00 ~ 22:00|010-7612-0682
올어라운드유|서울 동작구 사당로 188 1층|월~금 10:00 ~ 22:00|010-5924-5505
위치커피 신대방점|서울 동작구 여의대방로26길 52||
커피에반하다 중앙대점 스마트카페|서울 동작구 흑석로 113|매일 00:00 ~ 24:00|010-2925-4334
동네카페 고커피|서울 동작구 양녕로28길 22|화~토 09:00 ~ 19:00|
카페드림 중앙대학교종합문화예술관점|서울 동작구 흑석로 84 중앙대학교 아트센터 301관||02-3280-6452
오티움로스터리|서울 동작구 양녕로 279 1층||
매머드익스프레스 노량진점|서울 동작구 노량진로16길 28-2 1층|매일 07:30 ~ 20:00|070-8808-1645
카페나날 사당점|서울 동작구 동작대로35길 53 1층||010-6810-9778
카페프리 헷 이수점|서울 동작구 사당로27길 130 이수역리가아파트 상가 1층|매일 00:00 ~ 24:00|070-8065-2211
매머드익스프레스 보라매대교점|서울 동작구 보라매로3길 29 해태보라매타워 1동 1층 12호|월~금 07:10 ~ 18:30|010-7115-9892
주토피아|서울 동작구 등용로 93|월~토 08:00 ~ 20:00|010-7547-9293
비펌킨카페|서울 동작구 사당로 273-1 1층|월,수,목,금,토,일 10:00 ~ 19:00|010-3279-4590
감상다방|서울 동작구 사당로 282|영업시간 월~금 10:00 ~ 17:45|
카페록|서울 동작구 사당로2아길 2||
체리블라썸|서울 동작구 동작대로 43 3층|월~토 10:30 ~ 21:00|02-587-3584
카페누라|서울 동작구 사당로14길 11 1층|월~금 08:00 ~ 08:00|02-6397-4813
마리크루아상|서울 동작구 보라매로3길 29 해태타워 1층 2호|매일 07:00 ~ 19:00|02-834-8808
시너지커피|서울 동작구 등용로14길 82||
바오소극장|서울 동작구 동작대로 43 3층|화~금 11:00 ~ 22:00|
