카페명|주소|영업시간|전화번호
카페드콘서트 남대문점|서울 중구 세종대로 17 와이즈타워 1층|월~금 08:00 ~ 22:00|
#52LAB|서울 중구 퇴계로14길 19||070-4100-5252
메가MGC커피 회현SK리더스뷰점|서울 중구 퇴계로 72 SK리더뷰남산아파트 상가동 101호|월~금 07:00 ~ 22:00|02-310-9905
메가MGC커피 약수역점|서울 중구 다산로 124 1층|매일 07:30 ~ 23:00|02-2233-2688
투썸플레이스 명동L7점|서울 중구 퇴계로 137 1층|월~금 07:00 ~ 23:00|02-6310-1096
투썸플레이스 예금보험공사점|서울 중구 청계천로 30 1층|월~금 07:00 ~ 22:00|02-776-2388
모구모구과자점|서울 중구 퇴계로81길 7-11|화~일 11:00 ~ 20:00|02-2256-7962
이디야커피 명동역점|서울 중구 퇴계로 103 1층|월~금 08:00 ~ 22:00|02-3789-1064
오뗄두스|서울 중구 소공로 98|매일 08:00 ~ 20:00|02-3789-5706
메가MGC커피 청계천점|서울 중구 청계천로 370 롯데캐슬베네치아 메가몰 가동 1층 가112호|월~금 08:00 ~ 21:30|02-2237-0027
더플레이스 천호현대 백화점|서울 중구 마른내로 34||02-2225-0987
스윙|서울 중구 신당동 844 남산타운아파트 6상가 1층 104호|월~토 08:30 ~ 23:00|0507-1345-3980
만랩커피 을지로입구역점|서울 중구 다동길 24 1층|월~금 07:30 ~ 18:00|070-8800-8877
커피미업 센서리랩|서울 중구 마른내로2길 3 4층|화~금 12:00 ~ 21:00 · 휴게시간 화~금 16:00 ~ 17:00|070-4120-4535
하이드미플리즈 을지로점|서울 중구 을지로11길 33 2층|매일 10:00 ~ 22:00|
컴포즈커피 서울역메트로타워점|서울 중구 퇴계로 10 업무동 1층||
히든아일렛|서울 중구 세종대로14길 17-5 2층|월~금 11:00 ~ 23:00|070-7774-9689
이디야커피 동대문점|서울 중구 을지로43길 38 1층|월~금 07:00 ~ 22:00|02-2273-0203
을지로문덕커피|서울 중구 수표로 42-3 2층|매일 11:00 ~ 22:00|
맘모커피|서울 중구 남대문시장길 12 1층|월~토 07:00 ~ 19:00|02-778-7970
빈스빈스 명동점|서울 중구 명동8나길 10 사보이호텔 2층|매일 11:00 ~ 19:30|02-3789-1980
세컨하우스|서울 중구 다산로20길 23 미진빌딩 1층|월~금 08:30 ~ 24:00|
이디야커피 명동중앙점|서울 중구 명동7길 21 명동아르누보센텀 1층|월~금 08:00 ~ 21:00|02-777-5937
메가MGC커피 동국대점|서울 중구 서애로1길 11 1층 B127호|월~금 10:00 ~ 21:00|02-3396-1005
투썸플레이스 CGV명동역점|서울 중구 퇴계로 123 10층||
피플스카페 충무로본점|서울 중구 퇴계로 218-9 1,2층|월~금 08:00 ~ 22:00|02-2271-5080
커피빈 남대문점|서울 중구 후암로 110 서울시티타워 1층|월~금 06:30 ~ 21:00|02-777-4217
남대문커피|서울 중구 남대문로 10|영업시간 월~금 07:30 ~ 17:00|02-318-1133
사랑|서울 중구 세종대로 99|화~일 09:00 ~ 19:00|
스타벅스 을지로경기빌딩점|서울 중구 남대문로10길 9|월~금 07:00 ~ 22:00|1522-3232
에딕티 명동점|서울 중구 명동4길 15 1층|매일 12:00 ~ 20:30|
코이트|서울 중구 다산로42다길 54 1층|월~금 09:00 ~ 19:30|070-8648-0648
투썸플레이스 청구역점|서울 중구 다산로 185 신흥빌딩 1층|월~금 09:00 ~ 22:00|
투썸플레이스 두타몰점|서울 중구 장충단로 275 4층|월~금 08:00 ~ 23:00|02-6953-0024
와우330|서울 중구 동호로 347 1층||
컴포즈커피 서소문점|서울 중구 서소문로11길 6 1층||02-6954-0550
에빈스 커피스토리|서울 중구 퇴계로42길 35 1~3층|월~금 11:00 ~ 23:00|
루엘 드 샹들리에|서울 중구 충무로5길 28 2층|월~토 11:00 ~ 23:00|02-2272-0528
커피집|서울 중구 동호로20길 6 아세아빌딩 1층|월~금 08:00 ~ 21:00|
플라세르 신당(본점)|서울 중구 동호로18길 13 1층|월~금 08:00 ~ 20:00|070-7576-4619
투썸플레이스 제일제당사옥점|서울 중구 동호로 330 1층|월~금 07:00 ~ 22:00|02-2039-2188
공차 태평로점|서울 중구 세종대로14길 6-2|월~금 08:00 ~ 23:00|02-3789-5007
커피빌라|서울 중구 청파로 445||070-8699-7888
도탑다|서울 중구 충무로 52-2 3층|매일 12:00 ~ 20:00|010-7763-8953
카페도프|서울 중구 동호로 376 1층|월~금 08:00 ~ 19:00|
할리스 충정래미안점|서울 중구 중림로 21 더플레이스충정로 1층|매일 10:00 ~ 22:00|02-363-1388
컴포즈커피 명동이화점|서울 중구 삼일대로 299 지하1층 B호||
센터커피 서울역점|서울 중구 한강대로 405 4층||
폴바셋 롯데본점|서울 중구 을지로 30 지하 1층|월~목 10:30 ~ 20:00|02-726-4250
투썸플레이스 KT&G을지로타워점|서울 중구 마른내로 34 KT&G을지로타워 3층|영업시간 월~금 07:00 ~ 17:00|02-6740-4920
카페당당 시청점|서울 중구 세종대로11길 30|월~금 07:00 ~ 23:00|02-779-2547
전통찻집덕수궁|서울 중구 서소문로 109 2층||02-773-0885
메가MGC커피 황학롯데캐슬점|서울 중구 청계천로 400 메가몰동 1225호|매일 08:00 ~ 22:00|02-2234-6231
커피빈 서울시청점|서울 중구 무교로 12 정오빌딩 1층|매일 07:00 ~ 22:00|02-420-0386
여름 지나 가을|서울 중구 소공로6길 28 소공상가 1층|월~금 11:30 ~ 19:00|010-2175-7375
10꼬르소꼬모카페|서울 중구 남대문로 73|매일 10:30 ~ 20:00|
탐앤탐스 대한항공서소문점|서울 중구 서소문로 117 대한항공빌딩 1층|월~금 07:30 ~ 19:00|02-3789-3565
아재커피 시청점|서울 중구 서소문로11길 14 1층 1호|영업시간 월~금 07:00 ~ 17:00|02-318-4507
커피빈 순화점|서울 중구 통일로 78 프레이저 플레이스 레지던스 1층|월~금 07:00 ~ 22:00|02-2220-8198
타우너스 을지로점|서울 중구 을지로 29 더존을지타워 103호|월~금 08:00 ~ 22:00|02-2135-1467
카페파인|서울 중구 남대문로 23 1층|월~금 10:00 ~ 19:00|
북카페뉴스타파|서울 중구 퇴계로 212-13 뉴스타파함께센터 1층|월~금 08:30 ~ 18:00|02-6956-3665
아트쉬프트|서울 중구 충무로 54-17 5층|월~토 11:00 ~ 21:00|0507-1323-4823
홍밀밀|서울 중구 명동길 74 명동성당 카톨릭회관 신관 지하1층  B105호|매일 10:00 ~ 21:30|070-4158-9811
웨잇인|서울 중구 다산로42가길 12 해원빌딩 1층|화~토 09:00 ~ 20:00|02-2233-7779
원써드|서울 중구 마장로15길 16 1층|매일 11:00 ~ 21:00|010-5944-1459
타이거슈가 명동역점|서울 중구 퇴계로 129||02-778-0128
컴포즈커피 신당역점|서울 중구 퇴계로80길 1 은수빌딩 1층 101,102호||
마일더스|서울 중구 난계로23길 1-6|매일 12:00 ~ 21:00|
명동나비|서울 중구 삼일대로9길 8|화~일 10:00 ~ 21:00|
커피빈 소공동삼화빌딩점|서울 중구 남대문로7길 16 한컴빌딩 1층|월~금 07:00 ~ 21:30|02-753-8004
이지샐러드 시청점|서울 중구 남대문로9길 40 센터플레이스 2층|월~금 07:00 ~ 20:30|02-6031-8927
커피빈 하나금융명동사옥점|서울 중구 을지로 66 하나금융그룹 명동사옥 1층|월~금 06:30 ~ 22:00|02-539-5174
투썸플레이스 매경미디어센터점|서울 중구 퇴계로 190 1층|월~금 07:00 ~ 20:00|
이디야커피 충무로3가점|서울 중구 퇴계로27길 31 1층|월~금 08:00 ~ 20:30|02-2269-8554
음악의숲 LP시대|서울 중구 동호로 192 지하|영업시간 매일 18:00 ~ 24:00|02-2274-2254
투썸플레이스 순화타워점|서울 중구 세종대로7길 43 순화타워 1층|월~금 07:00 ~ 22:00|02-2088-5520
니트앤커피|서울 중구 청계천로 208 1층|매일 08:00 ~ 18:00|
스타벅스 퍼시픽타워점|서울 중구 세종대로9길 41 1층|월~금 07:00 ~ 19:00|1522-3232
디저트39 약수역점|서울 중구 다산로 147|매일 09:00 ~ 22:00|02-2238-3388
파스쿠찌 충무로역점|서울 중구 충무로2길 9 더솔라고세운 1층|매일 07:00 ~ 21:00|02-2038-4187
오브렛|서울 중구 수표로 58-1 4층|월,수,목,금,토 12:00 ~ 21:00|
킷사텐 서울역센트럴자이점|서울 중구 만리재로 175 서울역센트럴자이 401동 1층 105호|매일 10:30 ~ 01:00|010-2116-9054
이디야커피 청구역점|서울 중구 다산로 181-2 1층|월~금 07:30 ~ 22:00|02-2236-3515
이디야커피 시청점|서울 중구 세종대로20길 23 원창빌딩 102호|월~금 07:00 ~ 21:00|02-778-5153
더스크커피|서울 중구 퇴계로32길 14 1층|월~금 11:00 ~ 21:00|010-5667-4565
잠바주스 동대문두타점|서울 중구 장충단로 275 3층|매일 10:30 ~ 24:00|02-3398-4355
보난자커피 명동|서울 중구 남대문로 81 3층|월~목 10:30 ~ 20:00|02-772-3300
스타벅스 이마트타워점|서울 중구 세종대로7길 37 1층|영업시간 월~금 07:00 ~ 17:30|1522-3232
다동커피집|서울 중구 다동길 24-8 2층|영업시간 월~금 11:00 ~ 17:00|02-777-7484
더벤티 을지로6가점|서울 중구 을지로 252-2|월~금 08:00 ~ 21:00|02-2277-0333
부스|서울 중구 수표로 22-3 4,5층|화~일 12:00 ~ 22:00|0507-1476-7048
브릭스 신당점|서울 중구 퇴계로 452 스타타워 A동 1층|월~금 08:00 ~ 22:00|02-2232-1420
백억커피 신당점|서울 중구 퇴계로88길 63|매일 00:00 ~ 24:00|
디어코코|서울 중구 동호로12길 88 1, 2층||02-2233-1003
어스돔|서울 중구 퇴계로36가길 46 1층|월~금 09:00 ~ 18:00|
히즈빈스 명동점|서울 중구 명동길 73 1층 101호|월~금 08:00 ~ 19:00|02-779-9635
필로프|서울 중구 서애로 19-8 1층|월~금 11:00 ~ 21:00|070-4790-2136
이디야커피 IBK본점|서울 중구 을지로 79 지하1층|월~금 07:30 ~ 23:00|02-318-6427
할리스 명동퍼시픽호텔점|서울 중구 퇴계로20길 2 퍼시픽호텔 1층|매일 08:30 ~ 20:00|02-3789-8747
콩코드커피|서울 중구 남대문로 6 1층 102호||070-7763-1110
스토랑|서울 중구 만리재로37길 3 하람휴빌딩 2층 201호|월~금 09:00 ~ 18:00 · 휴게시간 월~금 12:00 ~ 13:00|02-2135-6349
로드리카페|서울 중구 퇴계로 414 1층|월~금 07:30 ~ 19:00|
알티디|서울 중구 난계로11길 30 황학동코아루 상가 1층 101호|매일 12:00 ~ 24:00|010-2467-0017
카페바인 필동|서울 중구 퇴계로36가길 97 지하 1층|영업시간 월~금 10:00 ~ 17:00|02-744-4116
스타벅스 신세계본점 6F점|서울 중구 퇴계로 77|월~목 10:30 ~ 20:00|1522-3232
이디야커피 다동점|서울 중구 다동길 46 1층|월~금 07:30 ~ 23:00|02-728-1546
라이프워크|서울 중구 퇴계로 123 하이헤리엇 지하 1층||
79파운야드 을지로3가점|서울 중구 삼일대로10길 36 포포인츠바이쉐라톤서울명동 1층 101호|월~금 09:00 ~ 22:00|02-6466-6225
TWG Tea 명동점|서울 중구 명동8나길 38 1층|매일 10:00 ~ 21:00|02-778-1837
컴포즈커피 농협중앙회본점|서울 중구 새문안로 16||
커피온리 동대문점|서울 중구 퇴계로 301||
이디야커피 퇴계로2길점|서울 중구 퇴계로2길 1 1층|월~금 08:00 ~ 22:00|02-776-8130
메가MGC커피 청구역점|서울 중구 다산로 162 약수빌딩 1층 101호||02-3298-6988
매머드커피 소공동점|서울 중구 남대문로7길 13|월~금 07:00 ~ 20:00|070-8871-4096
어반디아|서울 중구 퇴계로 458 아리스타 에스디 오피스텔 1,2층 102,103,201호|매일 11:00 ~ 23:00|0507-0178-0745
세컨핸드 브루어스|서울 중구 다산로24길 15 1층 세컨핸드 브루어스|월~목 10:00 ~ 19:00|010-7254-0540
몬떼비서울|서울 중구 수표로2길 15 1층|월~금 08:00 ~ 21:00|
옥키|서울 중구 삼일대로4길 19 2층|월~금 11:00 ~ 19:00|070-4233-2012
업사이드커피 약수|서울 중구 동호로10길 42 1층|월~금 08:00 ~ 20:00|010-502-2231
르메르디앙서울명동 르미에르|서울 중구 명동8나길 38 4층|월~토 10:00 ~ 23:00|02-2184-7310
고망고 DDP점|서울 중구 을지로 281 지하 2층 C9호|매일 10:30 ~ 21:00|02-416-6061
37.5 명동점|서울 중구 퇴계로 107 데이즈호텔 2층|월~토 10:00 ~ 20:30|02-727-8704
메가MGC커피 중구중림점|서울 중구 청파로 457-1 1층||02-313-6707
더보이앤버드|서울 중구 다산로38길 13|매일 11:00 ~ 21:00|
이디야커피 충무로점|서울 중구 퇴계로 188 1층|월~금 07:30 ~ 20:00|02-2264-1213
카페아에 동대문점|서울 중구 다산로46길 17 103호|매일 00:00 ~ 24:00|02-2256-7232
루나블랑|서울 중구 동호로17길 277|목~일 10:00 ~ 18:00|
파오리|서울 중구 동호로5길 2-1 1층|월,수,목,금,토,일 10:00 ~ 20:00|0507-1399-1289
이디야커피 한국은행점|서울 중구 남대문로 29-2 1층|월~금 06:00 ~ 23:00|02-3789-1236
아소르커피|서울 중구 마른내로12길 7-1 1층|월~금 10:00 ~ 19:00|010-6858-0627
포킵시|서울 중구 동호로17길 81 지하 1층|월,화,수,목,금,토,일요일|0502-1912-8261
스타사주까페|서울 중구 명동7길 19 5층|매일 12:00 ~ 22:00|070-8111-2117
어딕티|서울 중구 명동4길 15|매일 12:00 ~ 21:30|
삼박자|서울 중구 창경궁로 62-4 1층|월~금 08:00 ~ 20:00|010-2729-3624
성원아뜰리에|서울 중구 퇴계로 211-3 성원푸드몰 1,2층|월~금 08:00 ~ 22:00|02-1811-1811
메가MGC커피 청구신당점|서울 중구 다산로36길 36 1층 1호|매일 08:00 ~ 22:00|02-2254-3035
공차 약수점|서울 중구 동호로 192 2층|매일 10:00 ~ 23:00|02-2235-0303
에슬로우커피 태평로점|서울 중구 남대문로1길 57-1 1층|월~금 08:00 ~ 22:00|02-310-9917
공차 동대문디자인플라자점|서울 중구 을지로 281|매일 11:10 ~ 21:00|02-2153-0710
메가MGC커피 동대문동평화점|서울 중구 마장로1길 28-25 1층|영업시간 월,화,수,목,금,일 20:00 ~ 14:00|02-2256-5999
프로스콘스 서울|서울 중구 퇴계로56길 60 1층|매일 08:00 ~ 21:00|
재즈피넛|서울 중구 마른내로 60-1 3층|월~금 11:30 ~ 19:00|010-6795-7761
보잉|서울 중구 충무로5길 24|매일 12:00 ~ 24:00|0507-1378-2784
컴포즈커피 약수더시티점|서울 중구 동호로7길 14 1층 104호|매일 08:00 ~ 22:00|02-2233-2050
컴포즈커피 중구저동점|서울 중구 수표로 32-1|월~금 07:00 ~ 19:30|02-2276-1151
만랩커피 을지로5가점|서울 중구 동호로 350 1층|월~금 07:30 ~ 20:00|02-2275-0777
본커피|서울 중구 남대문시장2가길 2||02-318-8818
이디야커피 신당점|서울 중구 다산로35길 11 1층|월~금 08:30 ~ 23:00|02-2232-0807
투썸플레이스 CJ더센터점|서울 중구 소월로2길 12 제일빌딩 2층|월~금 07:00 ~ 18:00|02-726-8930
로투스로스팅랩|서울 중구 퇴계로83길 30-14 1층 로투스로스팅랩|매일 12:00 ~ 18:00|0507-1353-3719
카페메나|서울 중구 다산로18길 21|월,수,목,금,토,일 11:00 ~ 20:00|
매머드익스프레스 충무로점|서울 중구 수표로 22 아세아빌딩 1층|영업시간 월~금 07:00 ~ 17:00|
이디야커피 을지로3가점|서울 중구 수표로 45 비즈센터 102호|월~금 07:30 ~ 23:00|02-2266-4149
커피빈 청계천을지로점|서울 중구 남대문로10길 33 1층|월~금 06:30 ~ 23:00|02-723-1771
컴포즈커피 무교다동점|서울 중구 다동길 46 1층 103호||
전통한방다전 남대문점|서울 중구 남대문로 34-1 1층||02-755-4445
파란만잔 광화문점|서울 중구 세종대로21길 58 1층|월~금 07:00 ~ 20:00|02-730-3035
빽다방 신당역점|서울 중구 퇴계로 423 1층|매일 07:30 ~ 21:30|070-8691-1530
이디야커피 광희동점|서울 중구 마른내로 165-1 1층|월~금 07:30 ~ 23:00|02-2268-6679
소담소담|서울 중구 다산로36길 8|월~금 10:00 ~ 23:00|010-8685-8216
더블톤|서울 중구 창경궁로1길 26 3층|매일 11:30 ~ 20:00|
컴포즈커피 충무로점|서울 중구 필동로 3 1층|매일 07:00 ~ 22:00|
이디야커피 명동거리점|서울 중구 명동8가길 7 1층|매일 09:00 ~ 22:00|070-8899-6500
스타벅스 신세계본점5F점|서울 중구 소공로 63|매일 10:30 ~ 21:00|
이디야커피 만리동고개점|서울 중구 만리재로 175 서울역센트럴자이상가402동 1층 102호|매일 09:00 ~ 23:00|02-363-6848
스타벅스 소공사옥|서울 중구 소공로 112||
컴포즈커피 기업은행본점|서울 중구 을지로 79||02-751-3743
세운나다방|서울 중구 을지로 157 대림상가 4층 464-4호|월~금 10:00 ~ 19:00|02-2265-2681
메가MGC커피 서울역한라비발디점|서울 중구 만리재로 177 서울역한라비발디센트럴 상가동 지하2층 108호|매일 09:00 ~ 21:00|02-313-5493
레이크|서울 중구 다산로32길 18|매일 10:00 ~ 21:00|
로투스커피랩|서울 중구 삼일대로9길 6 명진빌딩 1층 101호|월~금 12:00 ~ 20:00|
엔제리너스 롯데백소공식당가점|서울 중구 남대문로 81 13층|매일 10:30 ~ 21:30|02-726-4030
제이로스터|서울 중구 장충단로 188 분도빌딩 1층 103호|월~금 07:30 ~ 22:00|070-4756-4024
망원동티라미수 약수점|서울 중구 다산로 155-1|매일 10:00 ~ 23:00|02-2232-2014
공차 숭례문점|서울 중구 세종대로 22 1층|월~금 09:00 ~ 22:00|02-318-4346
스탠다드커피|서울 중구 퇴계로 397 1층|월~금 08:00 ~ 20:00|
퓨전카페벗|서울 중구 동호로18길 33|영업시간 월~금 11:30 ~ 15:00|02-2254-1053
RDBK쇼룸|서울 중구 동호로17길 13 1층|월,목,금 11:00 ~ 19:00|
뭉치치카페|서울 중구 남대문시장길 17 1층|월~토 08:00 ~ 18:00|02-318-8070
바나프레소 충무로점|서울 중구 필동로 15 1,2층|월~토 07:30 ~ 22:00|02-2268-8922
미식|서울 중구 동호로34길 26 2층|수~금 12:00 ~ 21:00|
애플블러썸|서울 중구 난계로 151 아르브빌딩 1층|월~토 09:00 ~ 23:00|1855-1970
커피스미스메트로타워점|서울 중구 퇴계로 10|월~금 08:00 ~ 18:00|
에그마카슈 남대문점|서울 중구 남대문시장4길 38 1층|월~금 07:00 ~ 19:00|02-771-1701
콜렉티보 퍼시픽타워점|서울 중구 세종대로9길 41 1층|월~금 07:00 ~ 21:00|
후로아|서울 중구 명동8가길 52 1층|매일 08:00 ~ 23:00|
커피엣마켓|서울 중구 퇴계로87길 15-21|월~목 08:00 ~ 20:00|0507-1482-3656
빽다방 약수역점|서울 중구 다산로 131 1층|매일 08:00 ~ 22:30|02-6082-0950
메가MGC커피 충무아트센터점|서울 중구 퇴계로 388-1 1층|매일 08:00 ~ 20:30|02-2235-5679
이리로|서울 중구 필동로1길 7 1층|월~금 09:00 ~ 22:00|
카페 라|서울 중구 동호로 249|매일 09:30 ~ 20:00|
스몰굿커피 을지로점|서울 중구 남대문로9길 6 1층|월~금 07:00 ~ 20:00|02-2039-1440
남산아래커피로스터즈|서울 중구 소파로 129 명지빌딩 4층 401,402호|월~금 08:00 ~ 21:00|
춤|서울 중구 퇴계로 220 2층|화~목 12:00 ~ 22:00|0507-1467-8938
을지정밀|서울 중구 창경궁로5길 32 4층|매일 12:00 ~ 24:00|
프롬하츠커피 남산타운점|서울 중구 다산로 41 1층|월~금 09:00 ~ 21:00|02-3298-5045
명동커피하우스|서울 중구 명동10길 11 지하1층, 1층|월~금 07:00 ~ 22:00|02-777-7777
쥬씨 을지로다동점|서울 중구 다동길 43 한외빌딩 1층 104호||
이디야커피 오장동점|서울 중구 마른내로 109-1 1층|월~금 08:00 ~ 21:00|02-2273-9851
컴포즈커피 신당동점|서울 중구 다산로 223 신당빌딩 1층 103호|매일 11:00 ~ 21:00|
빽다방 동대문역사문화공원역점|서울 중구 을지로43길 13 대화빌딩 1층|매일 07:00 ~ 23:00|0507-1351-1859
감성커피 동대문역사문화공원역점|서울 중구 을지로 282-1||02-2285-4354
카페프롱|서울 중구 마장로 66 성은빌딩 2층|매일 09:00 ~ 20:00|
어펜드커피로스터스|서울 중구 명동3길 17 2층|목 09:40 ~ 19:00|02-779-9578
빈트리이백이십오 신당점|서울 중구 퇴계로 440-1||
브라운컬렉션|서울 중구 을지로 157 대림상가 3층|월~토 11:00 ~ 21:30|
97.7화씨|서울 중구 난계로15길 41-7 지층|월~금 12:00 ~ 01:00|010-4479-4987
디토나|서울 중구 서소문로 111 1층 101호|영업시간 월~금 07:00 ~ 17:00|
쥬씨 명동역점|서울 중구 퇴계로 120|월~금 09:00 ~ 21:00|
공차 정동점|서울 중구 새문안로 26 청양빌딩 1층|월~금 08:00 ~ 21:00|02-722-9934
공차 동국대점|서울 중구 서애로1길 11 충무로헤센스마트 지하1층 상가B 124호|월~금 10:00 ~ 21:00|02-2272-0919
수목티|서울 중구 남대문시장길 14 1층|매일 07:00 ~ 21:00|02-318-8287
커피인쇄소|서울 중구 퇴계로27길 12-5|월,화,수,목,일요일|070-999-9999
카페총각|서울 중구 다산로46길 17 1층 116호|매일 08:00 ~ 22:00|
커피락펍|서울 중구 서소문로 134-14 1~3층||02-756-8289
매머드익스프레스 시청점|서울 중구 세종대로 91 1층|월~금 07:00 ~ 18:00|
커피쉬|서울 중구 소파로 125 2층|월~토 08:00 ~ 22:00|02-318-7728
남산커피|서울 중구 남대문시장2가길 12|월~금 07:00 ~ 18:00|02-711-6023
매머드익스프레스 세종대로점|서울 중구 세종대로 23||
스탠드업플리즈 을지로|서울 중구 수표로 54-1 1층|월~금 07:40 ~ 18:30|
카페아이엠티 을지로시그니처타워점|서울 중구 청계천로 100 1층|월~금 07:00 ~ 19:00|02-6020-0889
커피빈 무교점|서울 중구 세종대로 136 서울파이낸스센터 지하1층|월~금 07:00 ~ 22:00|02-753-2374
빨간우체통|서울 중구 을지로 지하 106 1층||
카페 쌔미|서울 중구 명동8길 2 2층|매일 10:00 ~ 20:00|
바나프레소 서소문로점|서울 중구 서소문로 130 대양빌딩 1층|월~금 07:00 ~ 18:30|070-8998-8909
여섯시오븐|서울 중구 을지로 30||
커피베이 명보사거리점|서울 중구 마른내로 41 1층||02-6215-2453
이디야커피 서소문점|서울 중구 서소문로11길 6-1 1층|월~금 08:00 ~ 22:00|02-777-1448
카페베네 을지로PJ호텔점|서울 중구 마른내로 71 1층|월~금 08:00 ~ 22:00|
도화서|서울 중구 을지로12길 17 2층|매일 11:00 ~ 23:50|
명동커피|서울 중구 명동길 81|월~금 08:00 ~ 20:00|
커피가좋아3s|서울 중구 수표로 42|월~금 10:00 ~ 21:00|
