카페명|주소|영업시간|전화번호
비지엠커피|서울 서초구 방배천로2길 51 1층|매일 12:00 ~ 22:00|010-4586-5940
커피빈 방배카페골목점|서울 서초구 방배중앙로 187 1층|매일 08:00 ~ 22:30|02-592-7794
파스쿠찌 신사역점|서울 서초구 강남대로101길 7 루미에르신사 지하1,1층|월~금 07:30 ~ 22:00|070-4282-5757
스타벅스 반포자이점|서울 서초구 잠원로 24|매일 07:00 ~ 21:00|1522-3232
컴포즈커피 반포GOTO몰점|서울 서초구 신반포로 지하 200|매일 08:00 ~ 21:00|
앤스카페|서울 서초구 방배선행길 12 지하1층|매일 09:00 ~ 19:00|02-581-5101
투썸플레이스 뱅뱅사거리점|서울 서초구 강남대로 263 새움빌딩 1층|월~금 07:30 ~ 23:00|02-523-8787
공차 교보타워점|서울 서초구 서초대로77길 62 아이파크에비뉴 L1층 103,104호|매일 09:30 ~ 23:00|02-536-7760
커피빈 영동점|서울 서초구 강남대로 503 P빌딩 2층|월~목 07:00 ~ 23:00|02-3443-2096
할리스 남부터미널점|서울 서초구 서초중앙로 52 영진빌딩 1층|월~금 08:00 ~ 23:00|02-584-9500
커피사회|서울 서초구 방배천로16길 11-15|월~금 08:00 ~ 21:00|02-596-2896
오크라|서울 서초구 양재천로 97 2층|화~금 10:00 ~ 19:00|02-888-8888
커피빈 내방역7번출구유중아트점|서울 서초구 방배로 178 유중아트센터 1층|월~금 07:00 ~ 21:00|02-592-8861
바나프레소 사당역점|서울 서초구 동작대로 20 1층|매일 07:00 ~ 23:00|070-8998-8952
메가MGC커피 사당방배점|서울 서초구 동작대로 44 1층|월~금 08:00 ~ 23:00|02-2055-1126
투썸플레이스 서초유니온타워점|서울 서초구 서초대로 353 유니온타워 1층|월~금 07:30 ~ 22:30|02-3478-0900
메가MGC커피 논현중앙점|서울 서초구 강남대로 523 1층|월~금 08:00 ~ 22:00|02-516-0656
빽다방 총신대입구역점|서울 서초구 동작대로 128 1층|월~금 07:00 ~ 21:00|
투썸플레이스 서초센트럴아이파크점|서울 서초구 반포대로18길 36 서초센트럴아이파크 상가 1층 105, 106호|월~금 07:30 ~ 22:30|02-588-8584
그루브|서울 서초구 신반포로47길 52 동구빌딩 지하1층|영업시간 월~토 19:00 ~ 24:00|02-545-8270
메가MGC커피 서초샤르망점|서울 서초구 효령로55길 28 1층 106호||070-8282-6770
구디스|서울 서초구 남부순환로347길 21-17 1층|매일 00:00 ~ 24:00|
오리에|서울 서초구 서초대로27길 21|영업시간 월~금 09:30 ~ 17:00|
도피오로스터리|서울 서초구 사평대로55길 29 1층|월~토 11:00 ~ 22:00|02-512-1148
이디야커피 예술의전당점|서울 서초구 반포대로 32 원일빌딩 1층|월~금 07:30 ~ 22:30|02-586-0661
플로우커피웍스|서울 서초구 신반포로43길 45 금성빌딩 1층|월~금 10:00 ~ 22:00|
스타벅스 서이초교사거리점|서울 서초구 사임당로 143|월~금 07:00 ~ 21:00|1522-3232
새퍼커피|서울 서초구 서초대로4길 17 1층|월~금 08:00 ~ 21:00|070-7543-7586
37.5 청계산점|서울 서초구 청계산로 229-4 1층|매일 09:00 ~ 20:30 · 휴게시간 매일 15:30 ~ 17:00|02-575-3705
카페 장꼬방 우면점|서울 서초구 형촌10길 3 1층|매일 09:00 ~ 19:00|02-578-3555
마리나파크카페|서울 서초구 올림픽대로 2085-18|월,화,수,목,금,일 10:00 ~ 24:00|0507-1312-2440
37.5 서초교대점|서울 서초구 서초대로 347 서초크로바타워 102호|매일 09:30 ~ 20:30 · 휴게시간 매일 16:00 ~ 17:00|02-535-3705
흐르르(Hrr)|서울 서초구 잠원로 201-12 1층|영업시간 화~일 09:00 ~ 18:00|070-8836-1348
우기제과|서울 서초구 사임당로8길 13 1층|월~토 11:00 ~ 02:00|010-3799-8721
더카페신방|서울 서초구 남부순환로 2575 1층|월~금 08:00 ~ 22:00|
커피인더스트리|서울 서초구 방배천로4길 3|매일 10:30 ~ 23:00|
씨엘|서울 서초구 양재천로23길 2 파크뷰빌딩 1층||02-578-0771
메가MGC커피 내방역점|서울 서초구 방배로 141 텔콤빌딩 1층||02-522-1005
파스쿠찌 서초점|서울 서초구 서초중앙로8길 7 지하1층|월~금 08:00 ~ 23:00|02-598-1436
투썸플레이스 삼호가든사거리점|서울 서초구 서초중앙로 238 가든리체프라자 2층 251호|매일 07:00 ~ 23:00|02-6949-2388
에스프레소비비안|서울 서초구 강남대로6길 47 1층 103호|월~금 07:30 ~ 21:00|02-572-4506
빽다방 양재시민의숲역점|서울 서초구 마방로2길 94 1층|월~금 07:00 ~ 22:00|02-573-0421
빽다방 서울교대점|서울 서초구 서초중앙로22길 25 서초리시온 109호|매일 07:30 ~ 21:00|02-586-0511
청계다방|서울 서초구 원터4길 6 1층|영업시간 화~일 09:00 ~ 18:00|070-7677-1792
커피빈 논현역8번출구점|서울 서초구 강남대로 563 페이토플라자 1층|월~금 07:00 ~ 22:00|02-755-3301
ttt커피 비씨카드점|서울 서초구 효령로 275 1층|영업시간 월~금 08:30 ~ 18:00|
카페핸드메이드 양재점|서울 서초구 남부순환로350길 40 1층|월~금 07:30 ~ 22:00|0507-1349-1998
푸엘라카페|서울 서초구 강남대로99길 9|영업시간 월~금 09:00 ~ 18:00|
해머스미스커피 교대정문점|서울 서초구 서초중앙로 103 효준빌딩 1층|월~금 07:30 ~ 22:00|0507-877-3142
언더더베리|서울 서초구 반포대로26길 15 리우빌딩 1층|월~토 08:30 ~ 19:00|070-4027-1028
투썸플레이스 강남역더에셋점|서울 서초구 서초대로74길 14 1층|월~금 07:00 ~ 20:00|02-598-2388
이디야커피 남부터미널점|서울 서초구 효령로60길 15 1층|월~금 07:00 ~ 22:30|02-522-5579
스타벅스 강남역우송빌딩점|서울 서초구 서초대로73길 7|월~토 07:00 ~ 21:00|1522-3232
빽다방 고속터미널지하점|서울 서초구 신반포로 지하 188 고속터미널 지하 5호|영업시간 매일 09:00 ~ 18:00|02-594-0410
굿럭커피|서울 서초구 강남대로23길 25 1층|월~금 08:00 ~ 20:00|
플레이더월드 강남점|서울 서초구 사평대로56길 14 지하 1층|월~금 15:00 ~ 23:00|070-4418-5588
공차 양재역점|서울 서초구 남부순환로 2614 한솔로이젠트 102호||02-6326-1800
더비너|서울 서초구 사평대로55길 65-2|월~금 09:30 ~ 23:00|02-548-0810
브라우니70|서울 서초구 고무래로10길 12|영업시간 매일 09:00 ~ 18:00|02-595-1108
이디야커피 우면동점|서울 서초구 바우뫼로 20 고호빌딩 1층|매일 07:00 ~ 22:00|070-8831-2006
까페보스꼬|서울 서초구 강남대로 621 K타워 1층|매일 08:00 ~ 22:00|02-517-3654
데카치노|서울 서초구 서운로 26 1층|월~금 08:00 ~ 23:00|02-6396-6750
오리노코|서울 서초구 원터4길 5|매일 10:00 ~ 19:30|
커피빈 삼성전자강남사옥점|서울 서초구 서초대로74길 11 삼성전자빌딩 지하2층 208호|영업시간 월~금 07:00 ~ 17:00|02-2055-1142
빽다방 서초우성점|서울 서초구 사임당로 181 대일빌딩 101호|월~금 07:15 ~ 20:00|02-584-1061
그리팅|서울 서초구 방배로13길 53-21 스타캐슬 1동 1층 101호|월~금 08:00 ~ 20:00|02-522-6171
미스터고트|서울 서초구 청룡마을길 13|화~일 11:00 ~ 20:00|
커피빈 서초지파이브점|서울 서초구 서초중앙로24길 27 1층 101~102, 113~114, 121호|월~토 07:00 ~ 22:00|02-3477-5580
오브시에|서울 서초구 방배로11길 22|월~금 08:00 ~ 20:00|
로스톤|서울 서초구 방배천로22길 4 방배노블루체 서리풀 101동 1층 101호|영업시간 월~금 08:00 ~ 17:00|010-901-2097
이디야커피 서울고속버스터미널점|서울 서초구 신반포로 194 1층|매일 07:00 ~ 22:00|02-536-0021
커피빈 서초부띠크모나코점|서울 서초구 서초대로 397 부띠크모나코 1층|매일 08:00 ~ 21:00|02-537-4662
리플렉트 커피 로스터스|서울 서초구 효령로72길 57 서초트라팰리스 지하1층 E동 101호|월~금 08:00 ~ 18:30|070-4525-1614
할리스 방배점|서울 서초구 남부순환로 2335|월~금 08:00 ~ 22:00|02-581-4858
율목커피|서울 서초구 방배천로8길 26 1층|매일 10:00 ~ 22:00|02-597-0405
디저트 39|서울 서초구 서초대로 12||
비지트|서울 서초구 동광로18길 82 1층|수~토 10:30 ~ 19:00|
더엘씨|서울 서초구 서초대로48길 20 지하1층,1,2층|월~목 11:00 ~ 21:00|
카페해도씨|서울 서초구 청계산로 235 2층|월~금 10:00 ~ 22:00|02-6956-1777
이디야커피 잠원논현점|서울 서초구 신반포로 333 1층|월~금 07:50 ~ 20:00|02-543-1208
카페 모멘텀|서울 서초구 서초대로54길 46 101호|월,수,목,금 10:00 ~ 22:00|
크럼스|서울 서초구 바우뫼로 152 1층|월~금 08:00 ~ 20:00|02-575-1237
카페 콘띠오|서울 서초구 신반포로45길 38 1층|월,화,수,목,금,일 09:00 ~ 21:00|010-4349-2255
조선커피 본점|서울 서초구 바우뫼로33길 7-12|영업시간 월~금 07:30 ~ 18:00|02-2057-7771
커피더호랑이|서울 서초구 강남대로45길 9 1층|월~금 08:00 ~ 18:30|
참새방앗간|서울 서초구 방배천로4안길 66 1층|월,수,목,금,토,일 10:00 ~ 22:00|02-6951-3776
크리스피파이|서울 서초구 효령로 258||02-586-3140
커피빈 서초동점|서울 서초구 반포대로 70|월~금 07:30 ~ 21:00|02-3665-9507
리플렉트커피로스터스 로스팅 랩|서울 서초구 남부순환로347길 53 1층 104호|월~금 08:00 ~ 20:00|070-4472-4019
카페돌체|서울 서초구 올림픽대로 2085-14 가빛섬 1층|월~금 11:00 ~ 21:00|02-3477-3600
커피식구 본점|서울 서초구 강남대로34길 53 1층|월~금 08:00 ~ 19:00|
에슬로우커피 강남역삼성타운점|서울 서초구 서초대로74길 23 서초타운트라팰리스 1층|매일 07:00 ~ 23:00|02-3487-0908
꽃길걷개|서울 서초구 반포대로 38 와라빌딩 지하1층|매일 10:00 ~ 22:00|070-7774-9702
카페허니룸|서울 서초구 서초대로77길 37 서초동월드 8층 801호|매일 12:00 ~ 24:00|070-8803-1004
오페라빈|서울 서초구 방배로 35||070-4235-3501
어스마카롱|서울 서초구 서초중앙로 151 1층 106호|월~금 08:00 ~ 19:00|02-593-8522
이디야커피 서울교대점|서울 서초구 서초중앙로 89 1층|월~금 08:00 ~ 22:30|02-522-1133
파스쿠찌 뱅뱅사거리점|서울 서초구 강남대로47길 12 1층|월~금 07:30 ~ 21:30|02-587-8497
개랑놀아주는남자|서울 서초구 사평대로56길 4 지하1층|매일 00:00 ~ 24:00|02-3481-8080
컴포즈커피 서초대교점|서울 서초구 서초중앙로22길 8 1층 1호||02-525-5534
카멜롯 서초점|서울 서초구 효령로72길 37 정현빌딩 1층|월~금 08:00 ~ 21:00|02-523-3210
카페드칸|서울 서초구 방배로18길 9|월~금 08:00 ~ 21:00|02-523-7570
카페지니|서울 서초구 강남대로91길 15 정동빌딩 1층|매일 11:00 ~ 22:00|02-749-4450
메가MGC커피 서초우면점|서울 서초구 태봉로 70 우면프라자 1층 103호||02-577-7703
바나프레소 남부터미널점|서울 서초구 효령로57길 1 1층|월~토 07:00 ~ 21:00|070-8998-8924
에슬로우커피 서초1호점|서울 서초구 반포대로14길 58 1층|매일 07:00 ~ 23:00|02-522-6848
카모그라프카페|서울 서초구 사평대로55길 65-3 1층|매일 11:00 ~ 23:00|02-541-0038
카페옐로우|서울 서초구 마방로6길 37 1층|월~금 08:30 ~ 20:00|070-4128-8192
빽다방 서초역점|서울 서초구 서초대로 240 동일하이빌 110호|월~금 07:30 ~ 20:00|02-522-0100
공차 교대점|서울 서초구 서초중앙로 125 로이어즈타워 1층 103호|월~토 08:00 ~ 23:00|070-7553-3173
컴포즈커피 방배점|서울 서초구 효령로 115 1층|월~금 07:30 ~ 20:30|02-6013-6337
스위티몽거|서울 서초구 매헌로3길 2 파사디 1층|매일 09:00 ~ 22:00|010-5845-5056
메가MGC커피 양재삼호물산점|서울 서초구 마방로10길 34-2 1층 101호||02-576-1229
서래마을 호두파이|서울 서초구 동광로39길 68|월~토 10:00 ~ 21:00|02-537-5277
로야디|서울 서초구 반포대로21길 57 1층 102호|월~토 11:00 ~ 19:00|02-2055-0403
슈퍼커피 고속터미널점|서울 서초구 신반포로 189 반포쇼핑타운 4동 1층 21호|월~금 08:00 ~ 20:30|02-599-3339
몰루|서울 서초구 사평대로57길 45 104동 1층 104호|월~금 11:00 ~ 21:00|010-8072-5285
비트박스 서초|서울 서초구 법원로1길 22 1층|매일 00:00 ~ 24:00|1661-1167
투썸플레이스 청계산입구역점|서울 서초구 청계산로 201 1층|매일 08:00 ~ 21:00|02-579-5222
프리퍼사랑카페|서울 서초구 반포대로 121|화~토 07:00 ~ 21:00|
디저트39 교대점|서울 서초구 서초중앙로 116 성재빌딩 1층|월~금 07:00 ~ 22:00|02-3474-0098
파운데이커피 서초본점|서울 서초구 서운로11길 34 1층|매일 07:30 ~ 22:00|1811-8422
컴포즈커피 남부터미널점|서울 서초구 효령로55길 28 108호|매일 08:00 ~ 21:00|02-582-5094
투썸플레이스 서초구청점|서울 서초구 서운로 7 1층|월~금 07:30 ~ 21:00|02-6956-7129
뽐므|서울 서초구 방배천로18길 36-5 1층|매일 09:00 ~ 20:00|0507-1387-6613
오페라빈 에스프레소바|서울 서초구 반포대로26길 1||
바나프레소 신논현역점|서울 서초구 사평대로 364 1층|매일 07:00 ~ 23:00|070-8998-8948
이디야커피 양재중앙점|서울 서초구 강남대로 221 환승주차장상가 111호|월~금 07:30 ~ 21:00|02-571-6413
메가MGC커피 서초양재점|서울 서초구 강남대로 156-2 은성빌딩|월~금 09:15 ~ 19:30|02-577-7751
카페베네 서울고교사거리점|서울 서초구 명달로 43 1층|매일 09:00 ~ 23:00|070-7778-6630
빈브라더스 파미에스테이션|서울 서초구 신반포로 지하 188 센트럴시티 파미에스테이션 2층 FP203호|매일 10:00 ~ 22:00|02-6084-6000
코지8|서울 서초구 태봉로 68 우면프라자2 1층 101호|매일 10:00 ~ 22:00|
커스텀커피 서초래미안리더스원점|서울 서초구 사임당로 158 서초래미안리더스원상가 136, 138호|매일 08:00 ~ 19:00|02-6953-0090
브릴리언트 커피로스터즈|서울 서초구 강남대로95길 67 1층|월~금 10:00 ~ 19:00|02-518-6452
할리스 고속터미널영동선점|서울 서초구 신반포로 194 서울고속터미널 부속상가동 2층 A-2호|매일 08:00 ~ 22:00|02-591-1555
만랩커피 교대점|서울 서초구 서초대로52길 38 102호|월~금 08:00 ~ 20:00|02-585-9927
설빙 서초남부터미널점|서울 서초구 효령로 264 2층|매일 11:00 ~ 24:00|02-3472-4366
백록담 디저트작업실|서울 서초구 양재천로13길 24 원진빌딩 1층||010-5198-1969
디저트39 방배중앙점|서울 서초구 방배중앙로 117|매일 10:00 ~ 22:00|02-595-3839
디저트바이제이|서울 서초구 청두곶15길 25|월~토 10:30 ~ 22:00|02-525-2034
할리스 서초마제스타시티점|서울 서초구 서초대로38길 12 1층|매일 10:00 ~ 20:30|02-6411-0063
엔조이더커피|서울 서초구 효령로 221 1층|월~금 11:00 ~ 21:00|
리요리요커피|서울 서초구 방배천로18길 11 아르떼상가 B동 104호|월~토 12:00 ~ 21:00|02-3472-7111
공차 강남메가박스점|서울 서초구 서초대로77길 3 아라타워 1층|월~토 07:30 ~ 23:30|02-530-8544
카페차이 양재점|서울 서초구 바우뫼로37길 44 1층|화,수,목,금,토,일요일|
메종인디아|서울 서초구 방배로23길 31-43||02-6257-1045
셀렉토커피 신논현점|서울 서초구 강남대로79길 31|월~금 08:00 ~ 22:00|
라바트리 방배|서울 서초구 서초대로27길 33 지하1층|화~일 11:00 ~ 23:00|070-8780-0508
폴바셋 뉴코아강남점|서울 서초구 잠원로 51 신관 1층|월~목 08:00 ~ 21:00|02-530-5517
이디야커피 서초점|서울 서초구 서초대로48길 16 1층|월~금 08:10 ~ 22:00|02-588-7374
챔프커피H.Q|서울 서초구 효령로67길 71-13 1층|영업시간 월~금 08:30 ~ 16:30|
공차 서초우성점|서울 서초구 사임당로 174 강남미래타워 1층 105호|매일 08:00 ~ 23:00|02-588-7377
컴포즈커피 방배우성점|서울 서초구 과천대로 946 방배우성상가 1층 104호|매일 09:00 ~ 22:00|02-525-1968
퀸즈플레이스|서울 서초구 신반포로 326||
777.7스페이스|서울 서초구 방배로37길 48-23 삼호교회 2층|매일 10:00 ~ 19:00|
나인블럭 예술의전당점|서울 서초구 남부순환로323길 1 예전빌딩 1층|월~금 08:00 ~ 21:00|
커스텀커피 방배점|서울 서초구 방배로 16 임광아파트 상가 1층|월~금 09:00 ~ 18:30|0507-877-3519
호텔리어스 커피 서초점|서울 서초구 서초중앙로 63-8 복산빌딩 1층|월~금 08:00 ~ 20:00|010-9570-7006
벨랄라커피|서울 서초구 효령로 289|월~금 06:00 ~ 20:00|
파라볼레 강남본점|서울 서초구 서초대로78길 38 호정빌딩 1층||
JW메리어트호텔서울 더라운지|서울 서초구 신반포로 176 JW 메리어트 호텔 서울 8층|매일 10:00 ~ 23:00|02-6282-6735
이디야커피 교육개발원사거리점|서울 서초구 바우뫼로 180 신송빌딩 1층|월~금 08:00 ~ 23:00|02-578-1173
테일|서울 서초구 서초대로25길 65 하나빌딩 1층 101호|월~금 08:30 ~ 20:00|010-8318-4380
에스프레소비비안 2호점|서울 서초구 동산로 84 정경빌딩 1층 101호|월~금 08:00 ~ 21:00|02-578-4506
컴포즈커피 강남교보타워점|서울 서초구 사평대로56길 7 108호|월~금 07:00 ~ 20:00|
레망도레|서울 서초구 사평대로26길 9-3 1층|매일 08:00 ~ 21:00|010-2540-3650
아쿠아렐|서울 서초구 양재천로13길 17 전진빌딩 1층 101호|월~금 11:00 ~ 20:00|
메가MGC커피 교보타워사거리점|서울 서초구 강남대로79길 10 운학빌딩 1층|영업시간 매일 10:00 ~ 18:00|02-549-0656
카페블리스9|서울 서초구 남부순환로364길 7-24|월~금 10:00 ~ 21:00|02-572-0887
미니말레 뢰스터리&커피바|서울 서초구 반포대로30길 70 우성빌딩 1층|월~금 08:00 ~ 19:00|02-588-7963
카페몽슈슈 교대점|서울 서초구 서초중앙로 146 경원빌딩 1층 102호|월~금 08:30 ~ 22:30|02-596-0864
이디야커피 교대역점|서울 서초구 서초대로56길 22 성운빌딩 1층|월~금 08:00 ~ 21:50|02-6465-1203
카페볼카 강남역점|서울 서초구 강남대로53길 7 강남애니타워 104,105호|월~금 08:00 ~ 22:00|02-585-5282
셀렉토커피 양재극동점|서울 서초구 바우뫼로41길 87|매일 08:00 ~ 23:00|02-577-9587
카페더비|서울 서초구 강남대로95길 12 에버빌딩 1층|월~금 08:00 ~ 20:00|02-548-8223
요커 교대점|서울 서초구 서초대로60길 9-22 1층|매일 08:30 ~ 22:00|
오페라빈마카롱 양재점|서울 서초구 논현로11길 28 1층|매일 10:00 ~ 22:00|02-572-3970
엄마카페|서울 서초구 강남대로95길 39 1층|월~금 07:00 ~ 22:00|
와이커피로스터스|서울 서초구 방배중앙로15길 3 1층 103호|영업시간 월~금 09:00 ~ 17:00|02-567-0288
러블루|서울 서초구 강남대로18길 15-3 1층|월~금 08:00 ~ 20:00|010-9176-7348
카페쌍떼|서울 서초구 서초대로25길 93 1층|월~금 09:00 ~ 18:30|
커피나무 방배카페골목점|서울 서초구 사평대로2길 20 1층|월~금 07:30 ~ 23:00|
세빛돌체|서울 서초구 올림픽대로 2085-14 채빛섬 1층|매일 12:00 ~ 20:00|02-3477-5755
커피는|서울 서초구 매헌로16길 24 1층|월~금 08:30 ~ 19:00|02-2057-2345
아트스푼|서울 서초구 언남11길 7-36 1~3층|화~토 10:00 ~ 23:00|
커피마마 사당역점|서울 서초구 방배천로 19|월~금 08:00 ~ 23:00|
토치커피 서초점|서울 서초구 남부순환로339길 63|월~금 07:30 ~ 20:00|
비트서준 교대점|서울 서초구 반포대로20길 57 1층|매일 00:00 ~ 24:00|1600-1019
할리스 방배역점|서울 서초구 방배로 107 1층|월~금 08:00 ~ 21:00|02-523-4180
빽다방 사당방배점|서울 서초구 동작대로 68 신진오피스 1층|매일 09:00 ~ 22:00|02-6954-0918
문스타|서울 서초구 서초중앙로22길 113 1층|월~금 08:30 ~ 19:30|02-597-3737
메가MGC커피 방배역점|서울 서초구 방배로 104 안혜빌딩 102,103호|매일 10:00 ~ 21:00|02-525-0656
빽다방 고속터미널역점|서울 서초구 신반포로 177 반포쇼핑타운 3동 1층 16호|월~토 08:30 ~ 20:00|02-535-3608
101커피컨테이너|서울 서초구 법원로3길 26 1층||
이디야커피 강남센트럴시티점|서울 서초구 신반포로 176 센트럴시티빌딩 1층|매일 07:00 ~ 22:00|
아르고보니|서울 서초구 나루터로12길 27 1층 102호|매일 07:00 ~ 20:00|010-7742-0405
컴포즈커피 반포삼호가든점|서울 서초구 서초중앙로33길 7 101호|월~토 07:30 ~ 22:30|02-537-6642
더벤티 교대점|서울 서초구 서초중앙로22길 25 서초리시온 110호|매일 07:00 ~ 20:00|02-525-3939
지유명차 서초점|서울 서초구 명달로8길 21 디유빌딩 1층 103호|월~토 12:00 ~ 19:00|02-522-5634
커스텀커피 서초우면점|서울 서초구 성촌1길 12 1층|월~금 07:00 ~ 19:00|02-2057-1101
지유명차 교대점|서울 서초구 서초중앙로12길 38 1층 101호|월~토 12:00 ~ 19:00|02-588-8035
파리서티세븐|서울 서초구 강남대로37길 12-7 1층|월~토 10:00 ~ 08:00|0507-1394-0852
커피빈 서초중앙로점|서울 서초구 서초중앙로 209 해성빌딩 1층|월~금 07:00 ~ 22:00|02-537-2992
잠바주스 서초삼성타운점|서울 서초구 서초대로74길 23 삼성트라팰리스 101호|매일 08:00 ~ 23:00|02-583-8944
메가MGC커피 반포KCC점|서울 서초구 주흥길 3 1층 105호|매일 10:00 ~ 20:00|02-540-0656
파스쿠찌 강남고속터미널점|서울 서초구 신반포로 194 본관 1층 22호|매일 09:00 ~ 22:00|02-533-5773
토비커피|서울 서초구 방배천로24길 11|매일 10:00 ~ 22:00|
메가MGC커피 함지박사거리점|서울 서초구 동광로 75 1층|영업시간 월~금 07:30 ~ 17:00|02-3478-1110
커피온리 교대역점|서울 서초구 서초대로 302 교대역인앤인오피스 1층 101호|월~금 07:00 ~ 20:00|
카페수|서울 서초구 반포대로22길 38 1층|월~금 08:00 ~ 19:00|070-7794-3226
이디야커피 서초역점|서울 서초구 반포대로21길 23 세진빌딩 1층 102,103호|매일 08:00 ~ 22:00|02-525-7555
컴포즈커피 신사점|서울 서초구 신반포로47길 77 두원빌딩|월~금 08:00 ~ 20:00|02-6083-4245
하프커피로스터스|서울 서초구 서초대로56길 15||
살롱드파이브|서울 서초구 서운로26길 9 펜타타워|월~금 08:00 ~ 22:00|02-6911-5550
박스프레소 강남직영점|서울 서초구 서초대로 397 부띠크모나코 1층 104호||
유월오일|서울 서초구 동광로 57 국영빌딩 1층|매일 08:00 ~ 20:00|02-533-7277
카페앙지|서울 서초구 강남대로101안길 41 1층|월~토 09:00 ~ 22:00|02-6959-5787
카페원터|서울 서초구 원터1길 4|월~금 10:00 ~ 21:00|02-571-1474
마이포레스트|서울 서초구 동산로13길 12 플라워하우스 1층 101,102호|매일 09:00 ~ 21:00|02-576-0348
카페블랭크|서울 서초구 강남대로 363 1층|월~금 08:00 ~ 20:00|
카페누모|서울 서초구 청룡마을길 47 1동 1층 1호|월~금 09:30 ~ 19:00|070-4196-3258
카페인중독 양재점|서울 서초구 동산로6길 20 1층|월~금 08:00 ~ 01:00|070-4001-6971
빈트리커피 서초점|서울 서초구 서초대로42길 44||02-756-5053
카페베토벤|서울 서초구 논현로1길 59 지하1층|월~금 11:00 ~ 22:00|
공차 양재본점|서울 서초구 바우뫼로 158 유창빌딩 1층 2호||02-572-5502
파스쿠찌 센트로양재|서울 서초구 강남대로 241 1,2층|월~금 08:00 ~ 23:00|02-597-8497
액트커피|서울 서초구 방배천로4안길 40 해정빌딩 1층|매일 12:00 ~ 22:00|0507-1329-4213
커피볶는집낙타|서울 서초구 마방로10길 34-23 상원빌딩 1층|월~금 10:00 ~ 19:00|02-521-6225
바나프레소 교대역점|서울 서초구 반포대로30길 82 1층|월~금 07:00 ~ 21:00|070-8998-8925
매머드익스프레스 교대점|서울 서초구 서초대로46길 15 성은빌딩 1층|월~금 07:00 ~ 20:00|070-4154-6160
향기나는굴뚝|서울 서초구 전원말안1길 3-3||
하잇커피|서울 서초구 마방로2길 57 1층 101호|영업시간 월~금 08:00 ~ 18:00|
산체스커피 양재점|서울 서초구 마방로10길 18-28 1층|화~일 09:30 ~ 21:30|02-408-5119
솔솔카페&케이크|서울 서초구 서초중앙로 188||
설빙 강남뉴코아점|서울 서초구 잠원로 51 지하1층|월,화,수,목,금,일 10:00 ~ 22:00|02-530-5641
마가렛리버 양재|서울 서초구 언남11길 7-9 동우빌딩 1층|월~금 10:00 ~ 19:00|070-5213-1967
커피더호랑이 잠원점|서울 서초구 신반포로45길 9-22 1층 102호|영업시간 월~금 08:00 ~ 18:00|070-7659-5058
365베버리지라운지|서울 서초구 반포대로 114 서초에스알타워 지하 1층|화~토 18:00 ~ 23:30|010-3687-2512
커피웍스유니온|서울 서초구 강남대로30길 57 1층|월~금 10:00 ~ 22:00|070-7799-7946
리치고카페|서울 서초구 법원로2길 17-4 1층|월~금 08:00 ~ 19:00|02-592-2799
데이롱 무인카페 양재점|서울 서초구 동산로14길 2 1층|매일 00:00 ~ 24:00|0507-1384-5682
빽다방 반포고투몰2호점|서울 서초구 신반포로 지하 200 강남터미널 지하쇼핑몰 T-012호|매일 08:30 ~ 20:30|02-3477-6663
카페고도|서울 서초구 효령로52길 12 1층||010-9856-1426
