카페명|주소|영업시간|전화번호
담비 커피바|서울 은평구 백련산로 177-8 1층 담비커피바|월,수,목,금,토,일 10:00 ~ 22:00|0507-1471-0329
스페이스39|서울 은평구 진흥로5길 1 양지빌딩 1층|매일 09:00 ~ 24:00|
공차 NC불광점|서울 은평구 불광로 20 지하 1층|월~금 10:30 ~ 21:00|
더듸|서울 은평구 연서로27길 33 1층|월,화,목 11:00 ~ 21:00|
요거프레소 은평녹번점|서울 은평구 진흥로 128-4 베러하임 101호|월~토 10:00 ~ 21:00|
열린|서울 은평구 서오릉로 119 고도아파트 상가동 1층 101호|월,수,목,금,토,일 11:00 ~ 22:00|0507-1465-1492
커피더맨|서울 은평구 진흥로 199 1층|월~금 07:00 ~ 19:30|02-333-2909
십원빵붕어빵카페|서울 은평구 통일로 928|월~목 12:00 ~ 21:00|
부부M&D|서울 은평구 응암로16길 18 1층|목요일|
츄러스1500|서울 은평구 갈현로29길 6|매일 13:00 ~ 23:00|
카페쿠모|서울 은평구 진흥로9길 3|매일 10:00 ~ 22:00|
더부르다|서울 은평구 통일로 929 1층|월~금 11:00 ~ 19:00|02-358-0010
커피DZ 독바위점|서울 은평구 불광로18길 8 1층|매일 07:30 ~ 22:00|
메이플크로와상|서울 은평구 연서로26길 9-5 도원빌딩 1층 101호|수~금 10:30 ~ 20:00|02-352-0928
커피그리고|서울 은평구 불광천길 536|매일 10:00 ~ 22:00|
소솜|서울 은평구 갈현로7길 26 2층|월~토 08:00 ~ 20:00|
도넛 인사이드 도넛 연신내|서울 은평구 통일로87길 21 1층|화~토 12:00 ~ 21:00|02-2088-0208
우기쿠키|서울 은평구 갈현로 285 1층|월~토 11:50 ~ 21:00|010-2350-9052
피노블루|서울 은평구 대서문길 49 1,2층|월~금 10:30 ~ 18:00|
아마스빈 응암역점|서울 은평구 연서로 1 리더스파크 1층|매일 09:00 ~ 22:30|02-355-2144
메리푸리데이|서울 은평구 연서로29길 20-25 2,3층|화~일 10:00 ~ 22:00|02-352-1227
리버디|서울 은평구 응암로25길 11-1 1층|월,수,목,금 11:30 ~ 20:30|010-5889-9571
컴포즈커피 증산DMC센트럴자이점|서울 은평구 수색로 200 디엠씨센트럴자이 상가 4블럭 1층 121호|매일 08:00 ~ 22:00|02-303-9571
컴포즈커피 은평갈현연서점|서울 은평구 갈현로 208 1층|매일 07:00 ~ 22:00|070-8872-8880
백억커피 연신내점|서울 은평구 연서로29길 17|매일 00:00 ~ 23:59|
매머드익스프레스 연신내역점|서울 은평구 통일로80길 1 1층 101호||
이디야커피 역촌사거리점|서울 은평구 서오릉로 100 1층|매일 10:00 ~ 22:00|02-355-9504
슬러프커피|서울 은평구 연서로16길 15-7 1층|월~금 14:00 ~ 22:00|02-389-9090
아로이커피 구산역점|서울 은평구 서오릉로 145||02-353-6407
쏘다방|서울 은평구 불광로 50-14 1층|월,수,목,금,토,일 09:00 ~ 23:00|010-7112-5547
서리등커피부엌|서울 은평구 진흥로5길 6-12 블리스포엠 1층|월,수,목,금,토,일 11:30 ~ 21:00|010-9791-2377
갤러리카페보라|서울 은평구 대서문길 15-3||02-357-9149
풍경A|서울 은평구 가좌로 334 1층|월~금 09:00 ~ 24:00|070-8270-1717
더벤티 녹번역점|서울 은평구 은평로 220 녹번역e편한세상캐슬아파트상가 A동 104호|월~금 08:00 ~ 22:00|02-6080-2510
리플로우 롯데몰 은평점|서울 은평구 통일로 1050 4층 34호|매일 10:30 ~ 22:00|
부르나|서울 은평구 응암로21길 9 세영빌딩 1층|월~금 08:00 ~ 21:30|070-4323-7199
커피N빙수|서울 은평구 진흥로1길 15||02-353-7959
마리나카페&펍|서울 은평구 통일로73길 26 지하1층, 1층|매일 10:30 ~ 22:30|02-356-6003
디스위켄드|서울 은평구 통일로69길 27 1층 104호|영업시간 월,수,목,금,토,일 09:00 ~ 17:00|
스모킹카페 연신내점|서울 은평구 통일로 855-16 2층||
매머드익스프레스 은평구청점|서울 은평구 은평로 193-2 1층||
카페퍼즐|서울 은평구 갈현로11길 22 엘림아너스빌 1층 101호|매일 08:30 ~ 21:00|010-2327-7767
원슈가데이|서울 은평구 연서로 455 은평뉴타운제각말아파트 536동 101호|월,화,목,금,토,일요일|02-355-0536
프롬보람|서울 은평구 갈현로5길 5 1층|월~금 07:00 ~ 19:00|02-6105-0717
공차 롯데시네마은평점|서울 은평구 통일로 1050 5층|월~금 12:00 ~ 21:00|02-6975-5630
빙수꽁꽁|서울 은평구 증산로 391 1층|매일 08:00 ~ 02:00|010-8302-2195
쥬씨 역촌역점|서울 은평구 서오릉로 71 1층|매일 10:10 ~ 23:00|
몹시|서울 은평구 증산로17길 33-1 1층|월,화,목,일 12:00 ~ 23:00|010-8060-8160
바오빙 증산점|서울 은평구 증산로3길 8 1층|매일 11:00 ~ 22:00|02-350-9932
카페 열두시|서울 은평구 진흥로1길 56||
다알리아|서울 은평구 서오릉로21길 5-7 가시앙하우스 1동 1층 101호|매일 10:00 ~ 20:00|010-5259-0572
씽커페이트|서울 은평구 진흥로 13-2 연서빌딩 1층|화~일 10:00 ~ 19:00|010-2599-1307
보드레|서울 은평구 진관길 1|월,수,목,금,토,일 11:00 ~ 19:00|
개네집 곳간|서울 은평구 연서로25길 18||
카페라또|서울 은평구 진관2로 90 은평뉴타운마고정아파트 319동 상가 114호||
더벤티 연신내역사거리점|서울 은평구 연서로 230 1층|월~금 07:30 ~ 22:30|070-8657-0107
하르당 불광역점|서울 은평구 통일로 731 1층 35, 36호||
릿베이글|서울 은평구 진관4로 87 은평뉴타운상림마을 1층 115호|영업시간 월~금 08:30 ~ 17:00|
프린스다방|서울 은평구 서오릉로 72||
아마스빈 연신내역점|서울 은평구 연서로29길 22 1층||02-356-8565
다과헌|서울 은평구 통일로 883|매일 11:00 ~ 23:00|
몽뵈르|서울 은평구 응암로 352 태선라이프빌딩 1층|월~금 10:00 ~ 21:00|070-7322-4561
북카페물푸레|서울 은평구 진관4로 48-51|월~토 10:00 ~ 18:00|02-356-9410
버터슈가러브|서울 은평구 진흥로5길 17 조일빌딩 1층|월,화,목,금,토,일 12:00 ~ 20:00|02-353-0253
샤크로플|서울 은평구 통일로89길 17-9 1층|월~목 11:00 ~ 24:00|
붕오커피|서울 은평구 연서로21길 12 1층|월,수,목,금,토,일 09:00 ~ 21:00|
만랩커피 응암점|서울 은평구 백련산로 37 1층|매일 09:00 ~ 22:00|02-3151-0001
카페우리사이|서울 은평구 은평로 42 거성리젠시 1층 104호|월,수,목,금,토,일 10:00 ~ 20:00|010-4603-6723
컴포즈커피 역촌중앙점|서울 은평구 서오릉로 86||02-6014-9946
컴포즈커피 연신내로데오점|서울 은평구 통일로83길 5-9 1층|월~토 08:00 ~ 23:00|070-4833-8467
이디야커피 녹번중앙점|서울 은평구 통일로 635 1층|매일 09:00 ~ 22:00|02-388-2998
치디커피|서울 은평구 연서로23길 8-6 1층 101호|화~일 11:00 ~ 21:00|010-2672-7253
이디야커피 수색역점|서울 은평구 수색로 250 1층|월~금 08:00 ~ 21:00|070-4218-7979
매머드익스프레스 불광역점|서울 은평구 통일로 735-1||
카페스퀘어 신사1호점|서울 은평구 은평로 51-1||02-352-1077
고집쎈 청년의 오란다 커피|서울 은평구 연서로21길 8 1층|매일 11:00 ~ 19:30|
카페온정|서울 은평구 가좌로 212 1층|화~금 07:30 ~ 21:30|
읍천리382 연신내점|서울 은평구 통일로 875 1층|매일 09:00 ~ 01:00|02-6941-0361
드르와디저트|서울 은평구 진관3로 77 916동 상가110호|월~토 11:00 ~ 23:50|010-7772-9155
더리터 응암오거리점|서울 은평구 가좌로 235 1층||02-6958-6368
더벤티 구파발역점|서울 은평구 통일로 1034 은평스카이뷰자이 제판매시설동 103동 106호|월~금 08:00 ~ 22:00|02-356-7338
빽다방 구산역점|서울 은평구 연서로 129|월~토 08:00 ~ 22:00|02-353-6011
더벤티 응암오거리점|서울 은평구 가좌로 237|월~금 08:00 ~ 22:00|02-304-0657
퍼니펑키 은평점|서울 은평구 은평로 108 메트로럭스 3층 302호|월~금 11:00 ~ 20:00|
컴포즈커피 은평갈현시장점|서울 은평구 통일로87길 6 1층|월~금 08:00 ~ 22:00|
오슬로우 DMC아트포레자이점|서울 은평구 은평터널로 27 DMC아트포레자이 1층 127호|매일 09:00 ~ 21:00|
커피에반하다 은평타임스에비뉴점 스마트카페|서울 은평구 통일로 767|매일 00:00 ~ 24:00|070-4493-7699
HUYNcafe 현카페|서울 은평구 갈현로23길 10-5 1층|화~일 14:00 ~ 22:00|010-3463-1662
카페 바로|서울 은평구 통일로 1030 은평 헤스티아 B102호|월~토 09:00 ~ 21:00|02-356-8645
조이카페&샌드위치|서울 은평구 진흥로15길 26-1 1층|월~토 08:00 ~ 19:00|02-351-3766
카페피드|서울 은평구 은평로 220 e편한세상캐슬 상가 B동 128호|월,수,목,금,토,일 09:00 ~ 19:00|070-4334-7555
카페더나인|서울 은평구 통일로 623 1동 1층|월~금 08:00 ~ 20:00|
더하루커피|서울 은평구 통일로83길 8 1층|매일 09:00 ~ 23:00|02-386-9049
버블독스 은평진관점|서울 은평구 통일로 1030 신한 은평헤스티아 1층 105호|매일 00:00 ~ 24:00|070-4147-9963
지유명차 은평뉴타운점|서울 은평구 진관2로 60 은평뉴타운마고정 326동 상가 101호|월~토 11:00 ~ 20:00|0506-625-1407
신사동271|서울 은평구 증산로21가길 11-17 1층|화~일 10:00 ~ 22:00|010-2068-8679
이디야커피 녹번동점|서울 은평구 진흥로 156 1층|매일 10:00 ~ 23:00|02-388-3971
E&A|서울 은평구 은평로13길 11-10 금강블루 1층||02-304-1122
역촌동카페|서울 은평구 역말로6길 14|월~금 10:00 ~ 18:00|070-4248-3355
메가MGC커피|서울 은평구 갈현로 248||
카페 곰곰|서울 은평구 연서로13길 29-6 1층|월~금 09:00 ~ 19:00|010-2794-2672
호랭이커피 응암점|서울 은평구 응암로24길 10|월,수,목,금,토,일 08:00 ~ 18:00|02-356-9727
청다방|서울 은평구 불광로2길 6-1||
카페블랑베어 구산점|서울 은평구 연서로13길 19-1 1층|매일 00:00 ~ 24:00|
커핀그루나루 응암점|서울 은평구 응암로22길 29-1 2층|월~금 09:00 ~ 22:00|
달콤라르|서울 은평구 진관4로 17 롯데캐슽 818동 상가 101호|화~일 12:00 ~ 20:00|010-4893-4147
놀멘서가 롯데몰 은평점|서울 은평구 통일로 1050|매일 10:00 ~ 24:00|
커피베이 북한산힐스테이트7차점|서울 은평구 통일로 796 상가동 106,107호||0507-1358-7237
새시로 연신내점|서울 은평구 통일로87길 17-12 1층|매일 09:00 ~ 19:00|
꿈꾸는고래|서울 은평구 갈현로9길 5-16 2층|수~금 11:00 ~ 19:00|070-7809-7482
컴포즈커피 녹번점|서울 은평구 은평로 229 1층|월~금 08:00 ~ 21:30|
카프|서울 은평구 백련산로 177-11 1층|월~금 10:30 ~ 21:00|010-4449-6997
책방난달|서울 은평구 갈현로19길 10 1층|월~금 14:30 ~ 09:00|0507-1340-5905
크로플럽|서울 은평구 연서로33길 7 1층|월~토 10:00 ~ 21:00|
포트캔커피 불광점|서울 은평구 불광로 98 1층|월~토 08:10 ~ 23:40|
이연카페|서울 은평구 통일로71길 24-17 1층|월~금 08:00 ~ 20:00|010-3669-5780
아름솟대|서울 은평구 대서문길 43-6||
커피공장103 DMC점|서울 은평구 수색로 200|월~금 08:00 ~ 19:30|
유니스카페|서울 은평구 응암로9길 21 1층|월~목 11:00 ~ 22:00|02-303-8857
바나타이거 연신내점|서울 은평구 연서로 297 1층|매일 10:00 ~ 21:00|02-383-5704
누가당|서울 은평구 진관3로 15-45 1012동 101호|매일 09:00 ~ 20:00|010-6643-8097
그집|서울 은평구 대서문길 33||02-385-5538
24시카페늘봄|서울 은평구 통일로 1010||
달리는커피 서울응암1호점|서울 은평구 응암로12길 22 1층 달리는커피|화~일 10:30 ~ 20:30|02-302-9255
디저트솜|서울 은평구 통일로61길 4 1층|월~금 11:00 ~ 20:00|070-7677-9988
제이뉴월|서울 은평구 서오릉로 129 1층|월~금 09:00 ~ 20:00|070-824-4323
카페사비나|서울 은평구 진관1로 93 사비나미술관 1층||
마무|서울 은평구 은평로 245||02-356-2222
연지커피호프|서울 은평구 가좌로 280 지하1층||02-373-0240
카페 티포|서울 은평구 서오릉로13길 25||
폴스카페 협동조합|서울 은평구 증산로5길 7 1층|월~금 08:30 ~ 18:00|
라이트풀|서울 은평구 갈현로11길 6 103호|월~금 08:00 ~ 21:00|010-6307-9797
더벤티 녹번역힐스테이트점|서울 은평구 통일로 610 힐스테이트녹번상가 A동 지하3층 103호|매일 08:00 ~ 21:00|070-8657-1118
커피폴|서울 은평구 연서로13길 23|화~일 09:00 ~ 20:00|
데니스 크로플 팩토리|서울 은평구 백련산로14길 1 경원파발리안아파트 1층 102호|매일 09:30 ~ 22:00|
슬아커피|서울 은평구 역말로9길 25 1층||02-6956-1881
삐에|서울 은평구 진흥로19길 10|매일 11:00 ~ 21:00|
커피에반하다 은평세무서점 스마트카페|서울 은평구 서오릉로 29-7|매일 00:00 ~ 24:00|010-2124-3700
플라워베르타카페|서울 은평구 진흥로1길 4-1||
요거멜로우 불광천점|서울 은평구 응암로5길 20 1층 101호|월~목 11:00 ~ 21:00|
카페옴니버스|서울 은평구 진관3로 77||070-7785-4888
카페소성|서울 은평구 연서로50길 7||
커피처럼|서울 은평구 갈현로 291|매일 11:00 ~ 02:00|
도그팰리스|서울 은평구 대서문길 36||02-356-9229
올커들|서울 은평구 통일로87길 17-9 1층||
커피디지 응암1호점|서울 은평구 진흥로1길 24 1층|매일 07:00 ~ 22:00|
커피디지 연신초점|서울 은평구 불광로 209 1층 4호||070-8835-3447
부엔까미노|서울 은평구 불광로14길 4 1층 101호|월,수,목,금 08:30 ~ 20:00|02-353-3519
멍멍앤쿡|서울 은평구 역말로 70 1층|화~토 12:00 ~ 21:00|010-3012-9543
크랩이지|서울 은평구 통일로 636||02-6949-5054
오지스튜디오|서울 은평구 증산로19길 8-11 1층|화~토 12:00 ~ 24:00|010-6880-0210
온다파도|서울 은평구 갈현로 328-6 1층 103호|화~금 10:00 ~ 20:00|010-2486-2074
에페소 커피|서울 은평구 수색로18길 5 1층|매일 10:00 ~ 19:00|02-373-4503
더루쓰|서울 은평구 진흥로15길 16||02-355-7676
클로버커피|서울 은평구 수색로 260|매일 08:30 ~ 20:00|
이디야커피 은평이마트점|서울 은평구 은평로 111 8층|매일 10:00 ~ 22:00|02-383-6884
메가MGC커피 은평구청사거리점|서울 은평구 은평로 166 1층|매일 07:30 ~ 21:00|02-384-9726
커피디지 독바위점|서울 은평구 불광로18길 8 1층|월~금 07:30 ~ 23:00|
에이플|서울 은평구 진흥로 164 1층|월,수,목,금,토,일 11:00 ~ 24:00|02-6083-3763
24시에그카페 갈현점|서울 은평구 갈현로 206|매일 00:00 ~ 24:00|
사랑채한방찻집|서울 은평구 통일로 727 2층||
아로이커피 은평본점|서울 은평구 은평로 102 1층|매일 08:00 ~ 24:00|02-353-6407
커피에반하다 은평구산점|서울 은평구 서오릉로21길 33 1층|매일 00:00 ~ 24:00|
카페마이라이프|서울 은평구 서오릉로 72 1층|매일 09:00 ~ 21:00|02-6369-2050
네뜨커피|서울 은평구 증산서길 93 1층|월~토 09:00 ~ 20:00|010-7524-9424
빽다방 은평DYB점|서울 은평구 가좌로 204||
잔걸음|서울 은평구 녹번로 51 1층 103호|월,화,목,금,토,일 14:00 ~ 22:00|
커피사피엔스 연신내역점|서울 은평구 통일로 855-8 1층 101호|매일 08:00 ~ 24:00|070-4191-9999
버터팬케이크|서울 은평구 연서로28길 19 1층||
카페이륜당 연신내점|서울 은평구 연서로21길 22 1층|매일 10:00 ~ 22:00|070-7670-0500
카페봄|서울 은평구 응암로 238 1층|월~금 08:00 ~ 21:00|02-304-4881
카페모임 은평점|서울 은평구 은평로9길 16 1층|월~금 07:00 ~ 22:00|02-386-1155
희다방|서울 은평구 서오릉로 204||02-353-7675
느루의|서울 은평구 진흥로 184-1 1층 102호|매일 08:00 ~ 20:00|0507-1447-9335
카페라또|서울 은평구 진관3로 33 101동 1층|월~금 09:30 ~ 22:00|
커피에반하다 은평연신초점 스마트카페|서울 은평구 연서로41길 9 1층|매일 00:00 ~ 24:00|070-4493-7699
크로플덕 오리아가씨 은평구점|서울 은평구 진흥로1길 42 우미빌라 1층 102호|월~금 13:00 ~ 01:00|010-5906-1130
카페&펍0503|서울 은평구 응암로13길 28 3,4층|월~금 11:00 ~ 24:00|
카페 아만딘|서울 은평구 통일로71가길 1 1층|매일 10:00 ~ 21:00|02-356-8087
봉명동내커피 역촌역점|서울 은평구 서오릉로 72|매일 10:00 ~ 23:00|02-387-7041
우프커피|서울 은평구 응암로21가길 8 1층|화~토 11:00 ~ 21:00|070-7537-2788
오늘도 카페일리터 은평점|서울 은평구 역말로9길 44 1층|화~일 10:00 ~ 22:00|
유브|서울 은평구 통일로 838 1층|화~금 08:00 ~ 20:00|02-3157-1763
케일럽|서울 은평구 통일로 1010 아이파크포레스트게이트 상가 B101호|월~토 11:00 ~ 22:00|
텐퍼센트커피 은평구청점|서울 은평구 은평로 193 일신빌딩 1층 101호|매일 08:00 ~ 21:00|02-356-7776
카페 노키|서울 은평구 백련산로 21-1 1층|매일 09:30 ~ 20:30|
바리스커피|서울 은평구 증산동 223-27||02-306-1455
노프러블럼|서울 은평구 증산로23길 15 1층|월,화,목,금,토 10:00 ~ 21:00|
포니 커피|서울 은평구 응암로14길 22|월,화,목,금 09:00 ~ 20:00|070-7767-3895
나드141-1|서울 은평구 연서로34길 29 D&J하우징 1층||
스페이스에이치|서울 은평구 진관길 4 2층||
그녀는머랭|서울 은평구 역말로 12 1층|화~금 07:00 ~ 19:00|0506-901-1141
이디야커피 서광교회점|서울 은평구 통일로 951 1층|화,목,금 12:00 ~ 21:00|
카페소소당|서울 은평구 통일로73길 27 1층||
카페라또 불광점|서울 은평구 통일로 742 한화생명빌딩 지하1층|월~토 10:30 ~ 20:00|
두앤두|서울 은평구 연서로26길 3-17|매일 10:00 ~ 22:00|02-6015-1985
커피이즈커피 에스프레소 바|서울 은평구 응암로16길 20-11 1층 102호 커피이즈커피|영업시간 월~금 09:00 ~ 17:00|0507-1366-4272
정커피숍|서울 은평구 통일로66길 10-5 지하||
포트캔커피 구산역점|서울 은평구 서오릉로 159|월~금 08:40 ~ 24:00|
플레이트409|서울 은평구 역말로 72-1 1층|월,화,목,금,토,일 09:00 ~ 21:00|
카페포조|서울 은평구 은평로16길 9 1층|월~목 09:00 ~ 21:00|010-9195-6671
립코드커피로스터스|서울 은평구 연서로17길 17||
프롬12|서울 은평구 통일로63길 9-7|월~토 08:00 ~ 20:00|02-351-9929
아로이커피 불광역점|서울 은평구 통일로 709||02-356-8777
오호|서울 은평구 역말로6길 6-3 1층|수~토 12:00 ~ 20:00|010-5508-4890
앙디트|서울 은평구 갈현로1길 6-16 1층|월,수,목,토 11:00 ~ 20:00|010-3253-1360
감미|서울 은평구 갈현로23길 20-1 1층||
아로이커피 응암역점|서울 은평구 은평로3길 4|매일 10:00 ~ 23:00|
디저트플러스|서울 은평구 가좌로12길 15 신사두산위브2차아파트 상가|월~토 12:00 ~ 20:00|0507-1453-0099
윌로우커피|서울 은평구 갈현로 213 썬버드빌딩 1층 101호||02-356-6991
폴콘 롯데몰 은평점|서울 은평구 통일로 1050 지하1층|매일 10:30 ~ 22:00|02-6975-5032
로썸베이커리|서울 은평구 연서로18길 3-25 102호|수,목요일|0507-1393-6117
카페게이트 구산사거리점|서울 은평구 서오릉로 196||02-353-2977
발도스커피|서울 은평구 은평로 116||
와와당|서울 은평구 갈현로 328-7||0507-1314-8706
에그카페24|서울 은평구 연서로35길 13||
이다카페|서울 은평구 진흥로 133 은혜산부인과 D동 1층 102호||
달쥬과일상점 은평34호점|서울 은평구 연서로11길 22 1층||
