카페명|주소|영업시간|전화번호
컴포즈커피 구로항동점|서울 구로구 서해안로 2096 110호|매일 09:00 ~ 22:00|02-2066-5866
파파비|서울 구로구 개봉로17길 18 1층|영업시간 수~일 11:00 ~ 18:00|070-4152-1916
알리바바 구로디지털점|서울 구로구 디지털로31길 20|매일 08:00 ~ 23:00|02-6956-7702
컴포즈커피 구로궁동점|서울 구로구 부일로15길 36-2 1층|월~금 08:00 ~ 22:30|02-2619-1009
백억커피 개봉시장점|서울 구로구 개봉로17길 31 1층|매일 08:50 ~ 03:30|
빽다방 구일역점|서울 구로구 구일로8길 56 구일프라자 1층 102호|매일 07:30 ~ 22:30|02-858-1236
컴포즈커피 개봉시장점|서울 구로구 개봉로17길 10|월~금 08:00 ~ 22:00|02-6092-2007
폴바셋 고대구로병원점|서울 구로구 구로동로 148 본관 1층|월~금 06:30 ~ 20:30|02-867-4030
발아커피 구로점|서울 구로구 가마산로22길 9|월~금 09:00 ~ 22:00|02-861-0006
푸른달|서울 구로구 도림로20길 18 1층|월,화,수,목,금,일 10:00 ~ 22:30|
매머드익스프레스 신도림점|서울 구로구 경인로 661 신도림1차푸르지오 상가동 1층 123-2호|월~금 07:30 ~ 22:00|
쥬씨 구로남부점|서울 구로구 구로동로 241||
아마스빈 구로깔깔거리점|서울 구로구 시흥대로 577-11 덕영빌딩 1층||02-855-1114
메가MGC커피 구로거리공원점|서울 구로구 구로중앙로28길 73 1층 106호||02-857-5777
이디야커피 구로이마트점|서울 구로구 디지털로32길 43 3층|매일 10:00 ~ 22:00|02-857-3323
매머드익스프레스 구로디지털중앙점|서울 구로구 디지털로30길 31 코오롱디지털타워빌란트2차 1층 103호|월~금 08:00 ~ 19:30|070-8809-8917
컴포즈커피 구로거리공원점|서울 구로구 공원로 21 1층 103호|매일 08:00 ~ 22:00|070-8703-3528
앨리스브레드&커피|서울 구로구 경서로 12||
바나프레소 구로지플러스점|서울 구로구 디지털로26길 123 지플러스타워 L층|월~금 07:00 ~ 21:00|070-8998-8985
벤티프레소 구로대륭7차점|서울 구로구 디지털로33길 48 대륭포스트타워7차 1층 105호|월~금 07:30 ~ 19:30|
필로소피디저트|서울 구로구 부일로17길 133 1층|화~토 11:00 ~ 21:00|010-3437-5088
빽다방 개봉역북부점|서울 구로구 경인로40길 41 대덕빌딩 1층|매일 08:00 ~ 22:30|02-2688-2220
백스트릿나인|서울 구로구 구로중앙로15길 5 1층,지하1층|월,화,수,목,금,일 10:00 ~ 21:30|
씬|서울 구로구 경인로19길 36-20 1층||02-2685-6600
블랑베이커리카페|서울 구로구 개봉로2길 75||02-2686-1281
컨피덴셜|서울 구로구 개봉로2길 61 로뎀하우스 1층|매일 10:00 ~ 21:00|010-5838-3912
온커피|서울 구로구 공원로6나길 26|매일 00:00 ~ 24:00|0507-1369-9491
컴포즈커피 구로4동점|서울 구로구 구로동로 78 시몬빌딩 1층|매일 08:00 ~ 22:00|02-859-7776
비코드에코|서울 구로구 공원로 26 금호아파트상가 1층|월~토 09:00 ~ 19:00|
갑자기|서울 구로구 구로중앙로26길 24 1층|매일 08:00 ~ 21:00|
더벤티 항동SKV1점|서울 구로구 부광로 88 지하 1층||02-2060-1469
카페57|서울 구로구 부일로9길 57|영업시간 월~금 09:00 ~ 17:00|02-2612-0153
카페바다|서울 구로구 새말로 41 대원빌딩2 102호|매일 09:00 ~ 20:00|010-2641-5201
더벤티 고척점|서울 구로구 경인로33길 82 1층|월~금 08:30 ~ 21:00|070-8287-3113
미다원 구로점|서울 구로구 디지털로 288 대륭포스트타워1차 지하1층 B117-2호|월~금 10:00 ~ 21:00|0507-1427-2350
까치화방 NC구로점|서울 구로구 구로중앙로 152 1층|매일 10:30 ~ 21:00|02-6923-2154
위트러스트커피|서울 구로구 구로동 811|영업시간 월~금 07:30 ~ 17:00|
컴포즈커피 구일역점|서울 구로구 구일로10길 27 B동 1층 117호||
컴포즈커피 신도림푸르지오점|서울 구로구 경인로 661 1층 161호|월~목 07:30 ~ 22:00|02-3667-6383
매머드익스프레스 구로시장점|서울 구로구 구로동로26길 119 1층 102호|매일 07:00 ~ 22:00|
매머드커피 구로디지털단지점|서울 구로구 디지털로32나길 17-45||
더벤티 구로항동점|서울 구로구 서해안로 2108 1층 105호||02-2687-1110
빽다방 구로이앤씨6차점|서울 구로구 디지털로31길 41 이앤씨벤처드림타워6차 1층 108호|월~금 07:00 ~ 21:00|02-869-1777
공차 신도림테크노마트점|서울 구로구 새말로 97 이마트 지하2층|매일 10:00 ~ 23:00|02-2111-1110
카페 무무|서울 구로구 구로중앙로28길 53-12 1층|매일 10:00 ~ 22:00|02-864-8641
이디야커피 성공회대점|서울 구로구 연동로 312 동삼파크빌라 2층 201호|영업시간 월~금 09:00 ~ 18:00|02-2616-4066
나이스카페인클럽 구로디지털단지2호점|서울 구로구 디지털로33길 48 대륭포스트타워7차 1층 105호||0507-0289-3344
탐앤탐스 태평점|서울 구로구 디지털로31길 53 이앤씨벤처드림타워5차 303호||
낭만커피무인카페|서울 구로구 새말로9길 45 신도림현대아파트 상가동 1층 1호|매일 00:00 ~ 24:00|0506-530-5550
커피니 신도림점|서울 구로구 경인로59길 8 태영빌딩 1층|월~금 08:00 ~ 22:00|02-2068-9005
작은집커피|서울 구로구 도림천로 336 진성빌딩 1층 101호|화~금 18:00 ~ 22:00|010-6378-0575
에그마카슈 구로디지털점|서울 구로구 디지털로32가길 1 1층|월~금 08:00 ~ 20:00|
더벤티 구로우림이비지2차점|서울 구로구 디지털로33길 12 우림이비지센터2차 1층 110호|월~금 07:00 ~ 22:00|070-4280-5080
카페402|서울 구로구 도림로14길 8|월~금 12:00 ~ 21:00|02-858-4020
바리스텔라 구로디지털단지점|서울 구로구 도림로20길 66 영서연립 1층 102,103호||
번츠커피|서울 구로구 구로동로 157 1층|월~금 07:30 ~ 21:00|070-4351-6895
퍼스트커피 랩 구로점|서울 구로구 디지털로35길 41 1층|월~금 07:30 ~ 19:00|02-6368-0120
하삼동커피 구로 개봉점|서울 구로구 개봉로 72 1층|매일 10:00 ~ 21:00|
이디야커피 구로하버라인점|서울 구로구 항동로3길 6 가온프라자 1층 102,103호|매일 08:00 ~ 22:00|
우지커피 개봉점|서울 구로구 개봉로3길 44 1층|영업시간 월~금 08:00 ~ 10:00|010-3331-3226
라떼이즈|서울 구로구 중앙로15길 19 1,2층|월,수,목,금,토,일 10:00 ~ 22:00|010-5730-7438
이디야커피 구로코레일점|서울 구로구 구로중앙로 174|월~금 06:30 ~ 23:00|02-855-7994
비블리아|서울 구로구 경서로 7 드림빌 지층|매일 11:00 ~ 20:00|02-6053-4145
카페더|서울 구로구 경인로 31-32||02-2618-5789
커피온리 동양미래대점|서울 구로구 경인로47길 13 1층|월~금 08:00 ~ 22:00|
카페프리헷 고척점|서울 구로구 고척로52길 67 동성빌딩 1층 103호|매일 00:00 ~ 24:00|0507-1408-5321
델리아띠 신도림테크노마트점|서울 구로구 새말로 97||02-2111-1501
크로플덕 오리아가씨 구로점|서울 구로구 고척로21나길 38-4 1층|매일 13:00 ~ 02:00|010-266-3769
케이브|서울 구로구 구로중앙로24길 6 1층|월~금 11:00 ~ 20:00|010-5025-6423
매머드익스프레스 구로공구상가점|서울 구로구 구로중앙로 211 1층 101,102호||
바나프레소 구로비즈메트로점|서울 구로구 디지털로 242 한화비즈메트로1차 109호|영업시간 월~금 07:00 ~ 18:00|070-8998-8918
소올소올 카페|서울 구로구 중앙로14가길 46 1층 103호|월,수,목,금,토,일 10:00 ~ 21:00|010-6267-3194
아임버터|서울 구로구 경인로 158 동선아파트 상가동 103호||010-5918-9547
백억커피 구로고대병원점|서울 구로구 구로동로 167|매일 12:30 ~ 01:00|
푸른하늘은하수|서울 구로구 고척로27길 67 삼원빌딩 1층||
폴리|서울 구로구 개봉로12길 15 1층|월,수,목,금,토,일 09:30 ~ 21:00|
더벤티 개봉점|서울 구로구 개봉로 63 1층 109호|월~금 08:00 ~ 22:00|070-8844-6303
데이롱카페 개봉직영점|서울 구로구 개봉로20길 54 1층|매일 00:00 ~ 24:00|
나우커피 구로역점|서울 구로구 새말로 17|매일 00:00 ~ 24:00|
7080라이브|서울 구로구 구로중앙로 58 지하1층||
커피베이 구로4동점|서울 구로구 구로동로28길 86||02-865-5777
팔공티 궁동점|서울 구로구 오리로 1310 엠케이빌딩 1층 102호|매일 08:30 ~ 21:30|
컴포즈커피 천왕이펜하우스점|서울 구로구 천왕로 32 102호|매일 08:00 ~ 22:00|02-2066-2045
카페민트|서울 구로구 경인로 572 스타팰리스 1층 107호|월~금 07:30 ~ 19:30|
디드앤더크|서울 구로구 서해안로 2261-3 파티오나인 상가 1층|화~일 08:00 ~ 20:30|010-3476-6865
더벤티 신도림이편한점|서울 구로구 경인로59길 7 신도림6차e편한세상 상가동 1층 109호|월~금 08:00 ~ 22:00|070-8691-0875
도론수제|서울 구로구 오류로8길 104 1층|월~토 10:30 ~ 20:00|02-2613-7234
과일에반하다 프루타 개봉점|서울 구로구 개봉로15길 36-34 1층|매일 11:00 ~ 01:00|070-7774-4714
에이스타테크놀로지 카페|서울 구로구 경인로 661 1층 119-1호|화~일 07:50 ~ 22:00|02-2671-8131
와드커피 구로점|서울 구로구 디지털로33길 27 삼성IT밸리 1층 106호|영업시간 매일 08:00 ~ 18:00|0507-1473-7909
남자커피를말하다|서울 구로구 시흥대로161길 50|월~금 09:00 ~ 22:00|
빅핑거 구로본점|서울 구로구 구로중앙로19길 23|월~금 09:00 ~ 22:00|02-2299-7474
냉정과열정사이|서울 구로구 가마산로27길 24 1층 101호|영업시간 월~금 07:00 ~ 17:00|
비마이피스|서울 구로구 구일로10길 27 SK허브수 A동 상가 1층 132호|화~금 11:00 ~ 21:00|010-5076-0082
팜팜 구로디지털단지역점|서울 구로구 디지털로32나길 17-38||
매머드익스프레스 구로대진월드타워점|서울 구로구 시흥대로163길 25 대진월드1 102호|월~금 07:30 ~ 21:30|010-8578-0533
하이퍼커피|서울 구로구 구로동로 180 2층 201호|영업시간 월~금 08:00 ~ 18:00|070-4117-1002
커피베이 오류동점|서울 구로구 경인로27길 7 1층 101,102호|매일 08:00 ~ 22:00|02-2688-2686
차마시는뜰|서울 구로구 개봉로3길 46-1||
카페마닐|서울 구로구 오리로17길 89 1층 1호|월~토 09:00 ~ 21:00|010-2499-5731
스홀리|서울 구로구 고척로 205 오토빌딩 1층|영업시간 월~토 11:00 ~ 17:00|
코멧|서울 구로구 디지털로26길 110|월~금 08:00 ~ 20:00|
컴포즈커피 고척시장점|서울 구로구 경인로47길 118 1층|월~금 09:30 ~ 21:15|02-2687-7803
우리들카페|서울 구로구 구일로4길 49 1층 101호|월~토 08:00 ~ 22:00|010-8858-9108
데이롱카페 천왕6단지점|서울 구로구 천왕로 9 천왕이펜하우스 상가 106호|매일 00:00 ~ 24:00|010-4047-7724
요거프레소 고척프라자점|서울 구로구 중앙로 64 고척프라자 나동 1층|매일 09:00 ~ 22:00|02-2615-7266
곰미커피|서울 구로구 시흥대로163길 33|월~금 11:00 ~ 22:00|02-861-1129
드립하우스|서울 구로구 개봉로 54 개봉빌딩 2층|영업시간 월~금 09:00 ~ 18:00|
쉼|서울 구로구 경인로19길 12||070-8197-5959
비상574|서울 구로구 공원로 15 시립구로도서관 4층|매일 07:00 ~ 22:00|0507-1405-3889
카페게이트 신도림점|서울 구로구 신도림로19길 7|월~금 08:00 ~ 20:30|010-7385-2075
커피베이 구로디지털단지점|서울 구로구 디지털로32나길 17-22 1층||
모눈|서울 구로구 고척로33길 25 1층|목,금 12:00 ~ 21:00|010-2467-7104
두부커피|서울 구로구 중앙로 60 1층|목요일|
온고지신 디큐브오피스점|서울 구로구 경인로 662 타워동 1층||
더치앤빈 구로동점|서울 구로구 구로중앙로32길 12 1층||031-851-2674
봄날|서울 구로구 고척로39길 62|월,화,수,목,토,일 11:00 ~ 20:00|
디저트39 지타워몰점|서울 구로구 디지털로26길 38 지타워 2층 202호|월~금 07:30 ~ 21:00|02-6077-3937
요거프레소 개봉2호점|서울 구로구 개봉로3길 94 1층|월~금 10:00 ~ 21:00|
컴포즈커피 고척중앙점|서울 구로구 고척로27길 111|매일 08:00 ~ 22:00|02-2038-8600
카페오늘|서울 구로구 디지털로31길 19|영업시간 월~목 07:30 ~ 18:00|
킹콩커피빈|서울 구로구 중앙로 34||
매머드익스프레스 오류동점|서울 구로구 오류로 51 1층|월~금 08:00 ~ 20:30|02-3666-3689
팔공티 구로항동점|서울 구로구 항동 236 항동중흥에스클래스베르데카운티 상가 115동 1층 106호|매일 09:00 ~ 21:00|
카페코너|서울 구로구 남부순환로95길 34 성한빌딩 1층|매일 00:00 ~ 24:00|0507-1367-7884
올어바웃차 구로점|서울 구로구 구로중앙로 134 나인스에비뉴 L001호||02-6678-8080
구름위|서울 구로구 개봉로6길 8 에스엠벨리체 1층 101호|수~일 11:00 ~ 21:00|010-2898-8611
와요커피 오류직영점|서울 구로구 고척로1길 5|매일 09:10 ~ 21:40|02-2613-3677
카페트리얌 본점|서울 구로구 경인로15길 19|화~목 09:15 ~ 00:40|
메가MGC커피 구로주공점|서울 구로구 구일로4길 33 종합상가 1층 102호||02-6954-7885
언스틸(unsteel)|서울 구로구 경인로47길 48||
카페젠틀피그|서울 구로구 중앙로1길 18-19 현대우성아파트 상가 1층||02-2066-2516
피어나네|서울 구로구 구로동로49길 9-2|월~토 09:30 ~ 21:00|
나이스카페인클럽 코오롱타워점|서울 구로구 디지털로30길 31 코오롱디지털타워빌란2 1층 110호|영업시간 월~금 07:30 ~ 18:00|02-868-8349
요거프레소 대림역점|서울 구로구 도림로 99 1층|매일 11:30 ~ 24:00|
매머드익스프레스 구로에이스테크노타워3차점|서울 구로구 디지털로29길 38 에이스테크노타워3차 1층 103호|월~금 07:00 ~ 19:30|
커피베이 신도림이편한세상점|서울 구로구 경인로59길 7 신도림6차 상가 1층|매일 09:00 ~ 22:00|02-2631-3979
커피에반하다 개봉한진아파트점 스마트 무인카페|서울 구로구 개봉로1나길 16 101호|매일 00:00 ~ 24:00|
매머드익스프레스 구로구청점|서울 구로구 가마산로 271 구로오네뜨시티 1층 101호||
히즈라네고양이|서울 구로구 디지털로31길 20 에이스테크노타워5차 1층|월~금 08:00 ~ 23:00|02-830-3861
실린더스커피|서울 구로구 디지털로33길 11 에이스테크노타워8처 1층 102호|월~금 07:00 ~ 22:00|02-855-2195
폴렌|서울 구로구 개봉로2길 133-25 2층|월~금 09:00 ~ 20:00|070-8691-2759
랑데자뷰 NC구로점|서울 구로구 구로중앙로 152 NC구로 백화점 3층|월~목 10:00 ~ 21:00|02-6923-2296
그래놀라하우스|서울 구로구 경인로 662 5층||02-2210-9563
바나프레소 구로우림점|서울 구로구 디지털로33길 28 우림이비즈센터1차 118호|월~금 07:00 ~ 20:00|070-8998-8960
매머드익스프레스 구로디지털단지점|서울 구로구 디지털로32나길 17-45 1층 101호|월~금 07:00 ~ 19:00|
씨앗참기름카페 공장|서울 구로구 구로동로 5-4||02-868-8289
도서관가는길|서울 구로구 중앙로15길 103||02-2060-8081
푸른카페|서울 구로구 항동 81-1 1층||
달리는커피 서울구로동1호점|서울 구로구 구로중앙로18길 68 1층|월~금 10:30 ~ 21:00|02-6952-9505
요거프레소 구로구청점|서울 구로구 가마산로25길 9-9 케이엠타워 13층||
빽다방 오류동역북부점|서울 구로구 경인로 214 1층|월~금 07:00 ~ 21:00|02-2616-3442
샌드데이 구로거리공원점|서울 구로구 구로중앙로28길 73|월~금 08:00 ~ 23:00|
카페DHMC|서울 구로구 고척로27길 90|매일 16:00 ~ 02:00|
호두프레소|서울 구로구 서해안로30길 11 1층|월~토 06:00 ~ 22:00|02-2684-3337
셀렉토커피 구로개봉현대홈타운점|서울 구로구 개봉로20길 158 구로개봉현대홈타운2단지 상가 1층|매일 10:00 ~ 21:00|02-2688-7316
리씽크카페|서울 구로구 경인로 304 1층||
데미타스|서울 구로구 새말로 102||070-7584-8670
리메인커피|서울 구로구 개봉로3길 43 1층|매일 08:00 ~ 21:00|070-8866-8305
크로플덕 오리아가씨 개봉점|서울 구로구 경인로35길 32 102호|월~토 16:00 ~ 03:00|010-3652-2557
소미담 신도림점|서울 구로구 새말로 83 1층|매일 08:00 ~ 21:00|
해피커피|서울 구로구 남부순환로105길 112 2층|매일 08:00 ~ 19:00|02-2632-5777
원트커피|서울 구로구 디지털로31길 61|월~금 08:00 ~ 19:00|
카페0517|서울 구로구 개봉로3길 14 1층|월,수,목,금,토,일 11:00 ~ 19:00|02-2616-2343
커피사피엔스 구로한영캐슬시티점|서울 구로구 디지털로26길 90 한영캐슬시티 101동 101호|월~금 07:00 ~ 21:00|02-837-3370
커피베이 구로항동점|서울 구로구 항동로 42 한양수자인에듀힐즈 상가동 1층 114호||02-2617-5582
카페함크|서울 구로구 고척로 141||
에이스타 항동점|서울 구로구 부광로 96-5 구로에이스캠프 지식산업센터 1층 126~132호||
나포리커피숍|서울 구로구 디지털로 218||02-856-1419
요거프레소 신도림푸르지오점|서울 구로구 경인로 661 신도림1차푸르지오 상가동|월~금 07:30 ~ 22:00|
에이스커피 3호점|서울 구로구 중앙로15길 120|월~토 10:00 ~ 19:00|070-4647-1142
느린우유협동조합|서울 구로구 남부순환로97길 20-10 1층|매일 09:50 ~ 24:00|
더그릭베어 구로지타워몰점|서울 구로구 디지털로26길 38 G-Tower 1층 110호|월~금 08:00 ~ 21:00|010-3378-3292
써니주분|서울 구로구 공원로 27 상가 1층 111호|월~금 09:00 ~ 22:00|02-862-1217
손길꽃차카페|서울 구로구 천왕로 10 천왕이펜하우스5단지 상가 2층 202호|월~토 10:00 ~ 19:00|02-2619-1106
방다방로스터스|서울 구로구 구일로2길 60 구일우성아파트 201동 상가 109호|월~금 09:30 ~ 19:00|070-7760-1021
볼트커피|서울 구로구 경인로 546-1||
하이커피|서울 구로구 경인로31길 84 1층|매일 08:30 ~ 22:00|02-6015-0701
그냥지금|서울 구로구 경인로33다길 2 1층||
파머스빈 구로디지털단지역점|서울 구로구 디지털로34길 27 대륭포스트타워3차 1층 112,112-1호||02-856-8809
달피크닉|서울 구로구 새말로 93 신도림태영타운상가 2동 1층 114호|화~토 11:00 ~ 19:00|0507-1318-4725
양지다방|서울 구로구 중앙로3길 53||02-617-8100
크로플덕 구로점|서울 구로구 도림로3길 23 아트빌라 7동 1층 102호||
미스터브리즈커피 13th구로구청점|서울 구로구 가마산로 291||
데이롱카페 개봉한진점|서울 구로구 개봉로3길 65 1층|매일 00:00 ~ 24:00|0507-1378-1747
커피레벨52|서울 구로구 디지털로27길 36 이스페이스 1층 109-2호|월~금 08:00 ~ 19:00|02-830-8131
커피인향|서울 구로구 구로동로 105 1층||02-869-4556
홍콩다방 구로지플러스타워점|서울 구로구 디지털로26길 123 지하1층 B106호|월~금 11:00 ~ 23:00|02-6969-7953
더치앤빈 구로디지털단지점|서울 구로구 디지털로33길 48 대륭포스트타워7차 107호|월~금 07:30 ~ 21:30|02-851-0313
토대서울|서울 구로구 새말로 38-1 2층 201호|매일 08:00 ~ 24:00|010-3034-3147
LAB|서울 구로구 경인로 304 1층||
시스터즈쿠키|서울 구로구 서해안로34가길 19 101호||010-7276-1716
카페인24 구로온수점|서울 구로구 부일로9길 133 온수빌리브 106호||010-3154-8324
개봉15길커피|서울 구로구 개봉로15길 28 1층|화~토 09:00 ~ 21:00|02-3666-3633
공차 NC구로점|서울 구로구 구로중앙로 152 지하1층|월~목 10:30 ~ 21:00|02-6923-2102
모도커피|서울 구로구 디지털로 271 벽산디지털밸리3차 1층|월~금 07:30 ~ 21:00|02-862-6110
커피디지 구로삼성IT점|서울 구로구 디지털로33길 27 삼성IT밸리 1층 104호|월~금 10:30 ~ 20:00|
매머드익스프레스 구로SKV1점|서울 구로구 부광로 88 구로SKV1 A동 지하 1층 104호|매일 10:00 ~ 19:50|
카페지니|서울 구로구 새말로16길 70||070-8847-1822
핏카페|서울 구로구 경인로 662|매일 07:00 ~ 22:00|02-2211-1790
요거트아이스크림의정석 개봉점|서울 구로구 개봉로20길 158|월,수,목,금 17:00 ~ 23:10|
카페에베르|서울 구로구 경인로3길 77 2층||02-2625-3467
유성다방|서울 구로구 구로동로 17-1||02-853-0828
그래버커피|서울 구로구 디지털로 238 1층|화~금 15:00 ~ 19:00|
아이스베리 신도림점|서울 구로구 새말로 97 테크노마트 지하1층 ||
파라노이드 구로 카페|서울 구로구 디지털로33길 27 1층 106호|월~금 07:00 ~ 20:00|02-6953-7909
금성다방|서울 구로구 구로동로8길 1||02-852-9342
캔마블 커피앤디저트|서울 구로구 구로동로 230 1층||02-830-5239
백련다방|서울 구로구 우마2길 21||
우리영토|서울 구로구 고척로 155|매일 09:30 ~ 22:00|02-2683-3247
애드샷|서울 구로구 경인로33마길 12 1층|월~금 09:00 ~ 21:00|070-7779-2008
개봉동 편한커피|서울 구로구 개봉로1나길 8 1층|매일 00:00 ~ 24:00|02-395-3500
카페일분 개봉점|서울 구로구 경인로 302 111동 106호|매일 00:00 ~ 24:00|
로얄커피호프|서울 구로구 가마산로 191||02-863-0522
커피베이 구로디지털점|서울 구로구 디지털로31길 41 1층 101호||02-830-1157
안드레아커피|서울 구로구 신도림로 7 1층||
힐링카페 따숨|서울 구로구 항동로3길 6||02-2688-3650
플러스82 개봉점|서울 구로구 개봉로17라길 9|매일 11:00 ~ 02:00|
데이롱 카페 구로중앙점|서울 구로구 구로중앙로28길 43 102호||010-6611-3448
달콤한일상|서울 구로구 디지털로 315 1층|영업시간 매일 07:30 ~ 17:00|
에그카페|서울 구로구 경인로19길 35||
카페토브|서울 구로구 신도림로11길 33||
매머드익스프레스 구로삼성IT밸리점|서울 구로구 디지털로33길 27 삼성IT밸리 1층 107-1호|월~금 07:30 ~ 20:00|02-863-0551
카페잇지|서울 구로구 가마산로22길 27 201호|월~금 08:00 ~ 19:00|02-855-4868
브런치퀼트|서울 구로구 공원로7길 18 2층||02-6013-3986
블레싱|서울 구로구 구일로2길 51 1층|화~토 09:30 ~ 18:30|
공차 고대구로병원점|서울 구로구 구로동로 148 지하1층 17호|월~금 07:30 ~ 20:00|02-869-8020
카페드온|서울 구로구 디지털로27라길 65|영업시간 매일 12:00 ~ 18:00|02-851-9455
카페어썸|서울 구로구 개봉로1나길 22 1층|화~금 09:00 ~ 21:00|070-8648-3575
카페IMT 지타워점|서울 구로구 디지털로26길 38 G-스퀘어 1층|월~금 08:00 ~ 21:00|02-6077-3911
카페드루와|서울 구로구 디지털로 306 대륭포스트타워 2차 지하1층 132-1호|월~금 08:00 ~ 07:00|02-857-5075
봉자다방|서울 구로구 경인로40길 25||
미카사카페이 포스빌|서울 구로구 새말로 102 1층||
산길다방|서울 구로구 구로동로 110-1||02-854-3064
해브커피 구로본점|서울 구로구 경인로53길 90||
서울바나나커피 신도림점|서울 구로구 경인로67길 57 1층|매일 08:30 ~ 22:00|
나오미테이블|서울 구로구 구로동로 238-1 2층|화~토 12:30 ~ 20:00|070-4647-1016
투빅커피|서울 구로구 오리로 1189||
글로우|서울 구로구 항동 236 향동중흥에스클래스베르데카운티 상가2동 1층 105호|매일 09:00 ~ 20:00|010-4805-6380
셀프커피 고척점|서울 구로구 경인로47다길 31-2||
제니스카페|서울 구로구 안양천로539길 11||02-2689-9492
더카페 구로한신점|서울 구로구 디지털로 272||02-6097-8787
언니네아지트|서울 구로구 경인로65길 44 보미플라자 1층 106호|화~토 09:00 ~ 21:00|02-6741-1515
아리스타커피 구로구청점|서울 구로구 가마산로25길 9-21 1층|월~금 08:00 ~ 20:00|070-8814-1703
DMH커피|서울 구로구 구로동로26길 8|월,수,목,금,토,일 09:00 ~ 20:00|
땡스커피|서울 구로구 서해안로 2295 익준빌딩 1층 1호|매일 10:00 ~ 21:00|
킹coffeeBean|서울 구로구 중앙로 34||02-2681-6773
