카페명|주소|영업시간|전화번호
카페 시월생|서울 강북구 한천로 1121|월~금 10:00 ~ 22:00|
백곰커피|서울 강북구 노해로3길 17 그린타워 A동 1층 101호|영업시간 월~금 08:00 ~ 17:00|010-5641-1766
뉴올리언스|서울 강북구 도봉로87길 26-10||02-953-1285
카페마타리|서울 강북구 오패산로 405-1 1층|월~금 10:30 ~ 23:00|
비원하프|서울 강북구 오현로4길 12 상가 104호|월~토 10:30 ~ 21:00|
쉬즈베이글 덕대점|서울 강북구 삼양로 526 1층|월~목 08:30 ~ 20:00|070-4833-5827
카페보니또 서울번동점|서울 강북구 오현로 195||02-984-1008
코오피앤미|서울 강북구 솔샘로 300 1층|월~토 09:00 ~ 19:40|010-5932-4402
커피가능성|서울 강북구 4.19로13길 8 4층||02-900-1289
해시드커피|서울 강북구 4.19로13길 7 1층|매일 12:00 ~ 22:00|
구름선인장|서울 강북구 인수봉로 152-1 1층|매일 11:00 ~ 21:00|02-987-1873
올리브샌드|서울 강북구 도봉로29길 7 1층|월~금 07:00 ~ 18:30|02-988-3227
오렌지보트|서울 강북구 삼양로112길 9-4|매일 09:00 ~ 23:00|
아우트|서울 강북구 삼양로 424||
아트카페 미야|서울 강북구 한천로105길 7 번동주공1단지종합상가 1층 110호|매일 12:00 ~ 19:00|070-7766-0777
카페로담|서울 강북구 도봉로89길 9|월~금 08:00 ~ 23:00|02-999-1530
커피쿡 수유점|서울 강북구 한천로 1046-1||02-6403-2526
어떤하루 미아점|서울 강북구 덕릉로 122 1층|월~금 09:00 ~ 19:00|
안녕크로플|서울 강북구 삼양로149길 6-12 1층|월,목,금,토,일 09:00 ~ 19:00|
커피에반하다 강북구청점|서울 강북구 한천로139길 10|월~금 08:00 ~ 03:30|02-999-6753
프리마클라쎄카페|서울 강북구 노해로 68 황제빌딩 1층|매일 09:00 ~ 22:00|02-3676-0255
커피에반하다 미아사거리점 스마트카페|서울 강북구 도봉로8길 8 1층||070-4493-7699
도란도란솔마루카페|서울 강북구 삼양로41길 15-3||
크림앤버터|서울 강북구 인수봉로 316 지하1층 1호||02-990-0411
BMT커피|서울 강북구 오현로28길 19||
커피베이 수유역점|서울 강북구 노해로 34 1층 102호|매일 10:00 ~ 23:00|02-900-9070
무드앤밀|서울 강북구 한천로 1099 1층|화~일 10:30 ~ 19:00|02-908-2389
아이빅3커피&케이스 수유점|서울 강북구 한천로 1148 1층|매일 09:30 ~ 23:30|010-5518-7492
쁘띠따쁘띠|서울 강북구 삼양로57길 17 1층|월~토 10:30 ~ 20:30|070-7626-3830
도토리카페|서울 강북구 노해로33길 10||
프렌치크로플 수유본점|서울 강북구 노해로23길 32 1층 102호|화~일 11:00 ~ 24:00|02-907-6631
로즈커피숍|서울 강북구 도봉로53길 11 2층||
꿈꾸는슬라임|서울 강북구 한천로 984 2층|매일 11:00 ~ 19:30|02-999-1772
용커피|서울 강북구 오패산로30길 6|월~토 08:00 ~ 19:00|
커피마마 하늘비전점|서울 강북구 인수봉로77길 20||02-994-7954
디블랑|서울 강북구 도봉로81길 12||
카베|서울 강북구 솔매로44길 5||02-988-2779
엉클로 수유점|서울 강북구 덕릉로 26 1층|월~토 10:00 ~ 22:00|02-6407-7215
카페프리헷 미아뉴타운점|서울 강북구 삼양로19길 102 상가 302호|매일 00:00 ~ 24:00|010-6734-6653
카페루아|서울 강북구 도봉로95길 55 1층|매일 10:00 ~ 21:00|
뜨라네제과|서울 강북구 오현로31길 7 1층 101호|화~금 10:30 ~ 20:00|010-4345-6011
카페일분 미아점|서울 강북구 솔샘로 167 벽산라이브파크 상가동 1층|매일 00:00 ~ 24:00|010-8858-0629
언유주얼|서울 강북구 한천로132길 66 1층 101,102호|화~금 11:00 ~ 22:00|
쿤데라KUNDERA|서울 강북구 4.19로 39||02-996-3601
까까당|서울 강북구 도봉로76길 34 1층|매일 10:30 ~ 21:00|
안다미로|서울 강북구 도봉로101길 57 1층|월~토 08:00 ~ 21:00|
매머드커피 솔샘점|서울 강북구 솔샘로 213 1층||
왓더훅|서울 강북구 오패산로30길 55 1층|화~일 12:00 ~ 07:00|010-2056-6124
비틀즈|서울 강북구 삼양로 672 5층||
땡큐브런치하우스|서울 강북구 오패산로30길 30||
예하커피|서울 강북구 한천로150길 43||
카페 모도리|서울 강북구 도봉로97길 39 1층 모도리|매일 08:00 ~ 21:00|010-5005-7049
연꽃다방|서울 강북구 도봉로81길 22 지하||
놀아줄개|서울 강북구 솔샘로 203||
수유리아커피|서울 강북구 노해로 95-1 1층|월~토 10:00 ~ 22:00|02-990-8944
카페로뎀194|서울 강북구 삼양로 246||02-980-1940
허브뜨락|서울 강북구 삼양로181길 226||02-991-7897
요거프레소 번동점|서울 강북구 오현로32길 4-3|월~금 08:00 ~ 21:00|
커피베이 미아유병원점|서울 강북구 도봉로 77 1층 101호||070-8801-2170
티비스튜디오|서울 강북구 수유로 18||02-980-3721
까로치아 수유점|서울 강북구 덕릉로41길 99 1층||02-990-7274
더벤티 미아롯데점|서울 강북구 도봉로10길 28|매일 08:30 ~ 22:00|070-4647-3544
옹쥬르|서울 강북구 솔매로50길 32 지하층|월~목 08:30 ~ 19:30|010-4963-9461
약속다방|서울 강북구 수유로 80||
커피베이 솔샘역점|서울 강북구 솔샘로 203 1층|월~금 10:00 ~ 20:00|02-987-1157
노말커피|서울 강북구 도봉로76길 30 원하우스 1층|월,수,목,금,토,일 10:00 ~ 20:00|0507-1392-0870
산수유|서울 강북구 노해로 49 지하||
커피바실리아|서울 강북구 삼양로 541||
에스페레커피|서울 강북구 삼양로74길 77 1층|화,수,목요일|070-7717-6313
크림|서울 강북구 4.19로 20 1층 101호|월~토 11:00 ~ 20:00|0507-1427-6954
커피베이 강북수유점|서울 강북구 한천로 1095 2층||02-903-1225
커피에반하다 강북미아점|서울 강북구 삼양로27길 80 두산위브상가 1층 103호|화~일 08:50 ~ 21:00|070-4190-7594
오로라카페|서울 강북구 도봉로 386 1층|매일 10:00 ~ 23:00|
카페917|서울 강북구 노해로9길 11 1층||
감성커피 미아민병원점|서울 강북구 도봉로 155||02-988-1825
서울강북지역자활센터 봄꽃피는자리 우이점|서울 강북구 삼양로149길 16-17 1층|매일 08:00 ~ 20:00|02-984-1414
성북다방|서울 강북구 도봉로29길 7||
미소다방|서울 강북구 수유로 75||070-8961-4526
길다방|서울 강북구 솔매로 60||02-945-9923
마마지트 미아점|서울 강북구 솔샘로 327 테마빌딩 1층||
수유다방호프|서울 강북구 도봉로 259||02-945-5326
오븐비스킷|서울 강북구 한천로 1180|월,수,목,금,토,일 12:00 ~ 21:00|0507-0177-5738
이음|서울 강북구 솔샘로31길 12-5||
주연다방|서울 강북구 도봉로67길 13||02-980-0911
라시에스타|서울 강북구 삼양로19길 138||
메이30|서울 강북구 도봉로10나길 17 1층||010-4178-8135
카페보스 수유점|서울 강북구 삼양로77가길 18 1층|매일 00:00 ~ 23:59|
빽다방 빨래골입구점|서울 강북구 삼양로 293 1층 106,107호|매일 08:00 ~ 22:00|070-4793-0240
달콤탕후루|서울 강북구 삼양로 114|매일 12:00 ~ 03:00|0507-899-0634
카조|서울 강북구 인수봉로51길 15|월,화,목,금,토,일 13:30 ~ 21:00|
노해로90|서울 강북구 노해로 90 원남빌딩 1층|월~토 10:00 ~ 22:00|
오늘달보드레|서울 강북구 한천로 1014 1층|화~금 08:00 ~ 21:00|010-9858-9847
공차 롯데미아점|서울 강북구 도봉로 62 지하2층|매일 10:30 ~ 20:00|
이디야커피 한신대점|서울 강북구 덕릉로 31 1층|매일 09:00 ~ 22:00|02-993-7193
카페 우코|서울 강북구 도봉로50길 12 1층|매일 08:00 ~ 21:00|
카페더스쿱|서울 강북구 도봉로13길 22||
카페 무궁화|서울 강북구 수유로 74 1층|월~토 12:00 ~ 23:00|
은하수|서울 강북구 도봉로95길 21 1층|월,수,목,금,토,일 11:00 ~ 23:00|02-900-7515
압구정 샌드위치 수유점|서울 강북구 노해로23길 49|월~금 10:00 ~ 19:30|
하늘카페|서울 강북구 삼양로99길 33 우이교회 사회교육관 2층||
너티|서울 강북구 도봉로46길 9|매일 08:00 ~ 22:30|02-982-2300
지유명차 미아점|서울 강북구 솔매로49길 8 2층|월~금 11:00 ~ 19:00|
컴포즈커피 삼양솔매점|서울 강북구 솔매로28길 1||
카페프리 헷 번동점|서울 강북구 월계로37길 91 상아C빌딩 1층 104호|매일 00:00 ~ 24:00|010-3498-4198
땅콩카페|서울 강북구 삼양로 319||
지오|서울 강북구 4.19로2길 4||
한샘다방|서울 강북구 월계로 41||02-988-7227
샤크로플 강북점|서울 강북구 오패산로 397||
수정다방|서울 강북구 삼양로 192||
포레스트|서울 강북구 도봉로76길 30 1층|월~금 08:00 ~ 21:00|
100X커피|서울 강북구 도봉로87길 47 1층|매일 11:00 ~ 23:00|
커피다방|서울 강북구 도봉로 388||
요거트아이스크림의정석 미아점|서울 강북구 솔매로44길 11 1층|화,목,금 16:00 ~ 02:00|02-6449-9995
수유커피집|서울 강북구 삼양로 371|매일 09:30 ~ 22:00|
화잇트|서울 강북구 오현로 18|월~토 10:30 ~ 20:00|
난다랑|서울 강북구 삼양로 571|매일 10:00 ~ 21:00|
공간|서울 강북구 월계로 53||02-982-8553
커피베이 강북인수점|서울 강북구 삼양로 437 성아빌딩 1층|월~금 09:00 ~ 22:00|02-996-1219
복다방|서울 강북구 삼양로 244||02-989-8458
청맥다방|서울 강북구 삼양로 302||02-985-0142
다미베베|서울 강북구 솔매로50길 48 1층|월~금 08:00 ~ 19:00|010-6637-2175
카페루이|서울 강북구 한천로124길 3 1층|월~금 08:00 ~ 20:30|
당신의당을채워드립니다|서울 강북구 한천로124길 9 1층|월~금 08:00 ~ 22:00|010-5732-5750
카페클라우드|서울 강북구 삼양로 660||070-8843-1401
솔샘커피|서울 강북구 인수봉로12길 7||
휘드카페 수유점|서울 강북구 한천로 1046-1 1층||
브라운벤치|서울 강북구 수유로12길 27-8||
나우커피 번동점|서울 강북구 오현로31길 129||
노란코끼리 수유사거리점|서울 강북구 도봉로 285 1층||02-907-8090
우주사주카페|서울 강북구 월계로3길 39||
커피호야(coffee hoya)|서울 강북구 오패산로77길 16||
토기장이의 집|서울 강북구 4.19로 36-3||02-900-0750
이브릭|서울 강북구 4.19로12길 8|매일 10:00 ~ 22:00|02-996-2358
정커피숍|서울 강북구 오패산로 413||02-902-3421
인생은한방차|서울 강북구 노해로11길 32 1층|매일 11:00 ~ 20:00|02-3492-3769
규리네 과일가게 강북점|서울 강북구 오패산로 158 1층 3호|월,수,목,금 14:00 ~ 04:10|010-2874-1398
카페스타|서울 강북구 삼각산로 71|월~토 08:00 ~ 21:00|
요르다|서울 강북구 한천로143길 34 1층|화~금 09:00 ~ 21:00|070-8648-0170
커피에반하다 강북우이점 스마트카페|서울 강북구 삼양로 623 1층|매일 00:00 ~ 24:00|070-4493-7699
29커피|서울 강북구 오현로 29 1층||
매머드익스프레스 솔샘점|서울 강북구 솔샘로 213 1층|월~토 10:00 ~ 21:20|
인더레드박스|서울 강북구 도봉로 351||070-7758-3231
건카페|서울 강북구 월계로21길 6||
메리모로우|서울 강북구 도봉로82길 25 1층|월~금 07:00 ~ 21:00|02-6952-8725
카페플로리안|서울 강북구 솔샘로67길 63 1층|월~금 08:00 ~ 22:00|02-989-3456
카페 테이크알|서울 강북구 도봉로76길 12||
컴어크로스|서울 강북구 삼양로54길 124|매일 10:00 ~ 22:00|0507-1319-9461
마이컵오브티|서울 강북구 덕릉로 26-12||
타임커피호프|서울 강북구 도봉로 371||02-900-9931
화원커피호프|서울 강북구 도봉로 279||
유캔두잇 서울수유점|서울 강북구 수유로4길 58 1층 102호|월~금 09:00 ~ 20:00|02-980-9479
왕서방탕후루|서울 강북구 도봉로67길 45|매일 11:00 ~ 01:00|0507-2079-4610
수유리커피|서울 강북구 한천로144길 65 1층|매일 10:00 ~ 21:00|010-9858-7150
이즈커피|서울 강북구 도봉로29길 48||02-945-3366
수유은빛마당|서울 강북구 인수봉로30길 32-22||02-982-0710
케이즈커피|서울 강북구 도봉로54길 6 1층||
레드라인카페|서울 강북구 삼양로87길 30 1층|매일 11:00 ~ 19:00|070-7604-5686
케드|서울 강북구 삼양로124길 14-1 1층|월~금 10:00 ~ 18:00|02-903-1005
더새봄|서울 강북구 인수봉로78길 19 1층||
민들레커피숍|서울 강북구 도봉로 257||
카페생명나무|서울 강북구 삼양로 220||02-988-2735
양지커피숍|서울 강북구 한천로 1086||02-993-1524
금화다방|서울 강북구 한천로 1098 2층||
까페프렌차이즈|서울 강북구 노해로8길 22 경남아너스빌 1층 116호|매일 08:00 ~ 22:00|02-900-6106
열매정|서울 강북구 한천로155길 14 1층|화~일 11:00 ~ 20:00|070-4226-6165
자모크커피 수유점|서울 강북구 노해로 23||02-997-0770
에소피아 로스팅팩토리|서울 강북구 노해로17길 42|월~금 11:00 ~ 18:00 · 휴게시간 월~금 13:30 ~ 14:30|02-905-3307
징검다리북카페|서울 강북구 삼각산로 155|매일 08:30 ~ 22:30|070-4252-1318
위드위드|서울 강북구 인수봉로 235 1층|월,화,수,목,금,일 09:00 ~ 22:00|
델프레소|서울 강북구 삼양로91길 12||02-905-0206
쿠즈코커피 미아점|서울 강북구 도봉로68길 7 1층||
카페세모|서울 강북구 삼양로19길 34 3층|매일 09:00 ~ 18:00|
금다방|서울 강북구 한천로140길 38||
노아|서울 강북구 삼양로179길 32||070-7777-1913
보니더펫|서울 강북구 삼양로 579|매일 10:00 ~ 20:00|
카페봉|서울 강북구 노해로 125||070-7167-1545
콩당|서울 강북구 오패산로 410 1층|월~금 07:00 ~ 22:30|02-902-4113
마마파파 앤 피자인|서울 강북구 인수봉로61길 12-6 1층|월~금 09:40 ~ 21:00|070-8880-3140
벨라스타벨라즈|서울 강북구 화계사길 29||02-982-7292
블로마|서울 강북구 오현로35길 62 번동주공아파트4단지 복합상가 106호|월~금 09:00 ~ 19:00|010-4018-1522
인정커피|서울 강북구 도봉로 52|매일 10:00 ~ 22:30|02-6312-6026
커피에반하다 솔밭공원점|서울 강북구 삼양로 585||070-4042-0419
솔로커피|서울 강북구 솔매로 94||
키쉬미뇽 수유역사점|서울 강북구 도봉로 지하 338 지하 1층 414-105호|매일 07:00 ~ 22:00|
아이빅쓰리커피엔드케이스|서울 강북구 삼양로123길 19||
카페컴온 강북점|서울 강북구 노해로 115||02-903-0293
강북커피숍|서울 강북구 도봉로89길 9||
카페오전|서울 강북구 삼양로 372-1 1층|월~금 10:00 ~ 18:30|02-6080-0507
디오카페|서울 강북구 솔매로31길 2||
메종|서울 강북구 한천로115길 20||02-987-0892
홍정완스라이브콘서트|서울 강북구 한천로 1172 4층||02-900-9263
커피나무꽃향기|서울 강북구 한천로 1000 1층||
장미커피숍|서울 강북구 삼양로 442-1||02-904-9866
커피마마퀸 수유점|서울 강북구 도봉로 261 수유프라자 1층 116호|매일 08:00 ~ 21:00|02-1644-2968
쏨사탕은|서울 강북구 도봉로101길 71 백산빌딩 1층 101호||010-9228-6759
커피에반하다 수유2동주민센터점|서울 강북구 한천로 1118|매일 08:00 ~ 21:30|070-4413-0562
실버쉼터|서울 강북구 4.19로 2||
피카|서울 강북구 도봉로 351||02-905-9703
나드카페|서울 강북구 삼양로 323 나드빌딩 1층|월~토 09:00 ~ 19:00|
HELLOSUYU|서울 강북구 도봉로85길 14||02-999-7850
바네바네|서울 강북구 덕릉로 92||
디저트가주는여유|서울 강북구 삼양로19길 25 1층 9호|매일 09:30 ~ 20:30|070-7537-3277
수련하다|서울 강북구 삼양로173길 223||
빙고|서울 강북구 도봉로97길 33-1|매일 00:00 ~ 23:59|02-2638-5171
카페플라워 한신대점|서울 강북구 덕릉로 1||
몽애|서울 강북구 노해로 9|매일 13:00 ~ 21:00|
귀빈다방|서울 강북구 한천로 942||02-992-2836
단발머리언니카페|서울 강북구 삼양로149길 30||070-7543-4294
공간빛|서울 강북구 삼양로93길 11-26 위너빌 1층||010-7241-8058
청록원|서울 강북구 삼양로173길 36-1||02-900-2924
울트라커피&카페드림|서울 강북구 월계로 173 꿈의숲아트센터 1층|화~일 10:30 ~ 20:00|02-2289-5419
시우네|서울 강북구 솔샘로 167 벽산라이브파크 상가동 236호|월~금 11:00 ~ 18:00|010-4081-6000
달코롬|서울 강북구 오현로 45 꿈의숲헤링턴플레이스 108동상가 2-3A,B호||0507-1373-4535
빅팥|서울 강북구 4.19로12길 32 1층||
