카페명|주소|영업시간|전화번호
히자우 커피바|서울 서대문구 세검정로4길 6 2층|월,수,목,금,토,일 11:00 ~ 22:00|02-6732-2259
빽다방 연희삼거리점|서울 서대문구 연희로 118|월~금 08:30 ~ 21:30|02-2039-3454
카페세러데이즈|서울 서대문구 경기대로 68 1층|월~금 09:00 ~ 22:00|02-393-1205
공차 아현역점|서울 서대문구 신촌로35길 10|매일 07:00 ~ 23:00|02-365-3370
백억커피가좌점|서울 서대문구 명지대2길 28|매일 00:00 ~ 23:59|070-4833-9153
섬|서울 서대문구 성산로 553 동물빌딩 지하2층||02-363-7214
콩|서울 서대문구 연세로4길 24||070-8251-8179
브이알지카페|서울 서대문구 연세로5길 26 준빌딩 4층|매일 12:00 ~ 23:00|
다도레|서울 서대문구 증가로 13-9 3층|매일 12:00 ~ 19:00|02-6407-0705
또바기|서울 서대문구 명지대길 108 1층|월,화,수,목,금,일 10:00 ~ 22:00|
빽다방 가좌역점|서울 서대문구 수색로2길 39 DMC금호리첸시아 1층 106호|매일 08:00 ~ 21:00|
카페앤아이스|서울 서대문구 모래내로 247 1층 102호||0506-880-8705
메가MGC커피 신촌기차역점|서울 서대문구 신촌역로 23 1층 101호|월~금 08:00 ~ 22:00|02-313-2355
국민우유집|서울 서대문구 증가로10길 49|매일 10:00 ~ 22:30|
프레스도넛 연희|서울 서대문구 연희로15길 43 1층|매일 10:00 ~ 20:30|010-9776-1164
메가MGC커피 가재울뉴타운점|서울 서대문구 가재울미래로 2 DMC파크뷰자이2단지아파트 별동상가 1층|월~금 07:30 ~ 22:00|02-303-3112
이공커피 연희점|서울 서대문구 연희로 85 인사이드빌딩 1층 101호|매일 08:00 ~ 21:30|0507-1497-2999
인더쉘|서울 서대문구 통일로40길 47 1층|목요일|0507-0177-9691
드로윙커피하우스 이화여대2호점|서울 서대문구 이화여대8길 3 연화프라자 1층|월~금 08:00 ~ 24:00|
비전스트롤 연희점|서울 서대문구 연희로11길 57 1층 2호|월,목,금,토,일 09:00 ~ 19:00|010-4985-8510
스트렝스커피 서대문역점|서울 서대문구 충정로6길 59 1층 A-1호|월~금 07:00 ~ 21:00|
아마스빈 이대점|서울 서대문구 이화여대7길 11 1층|월~목 09:00 ~ 22:30|02-393-1598
헤이진|서울 서대문구 연세로5나길 37 1층|월,수,목,금,토 11:30 ~ 22:00|0507-1466-5574
하니앤손스|서울 서대문구 연희맛로 12 3~5층|매일 10:00 ~ 22:00|02-396-8555
꽃다방|서울 서대문구 충정로6안길 17-2|월~금 08:00 ~ 21:00|010-3220-5956
하삼동커피 서울가재울점|서울 서대문구 거북골로 100 래미안루센티아상가 1층 12호|매일 07:30 ~ 22:00|02-374-8885
카페가가|서울 서대문구 간호대로 31||070-7527-9744
루터커피|서울 서대문구 독립문로 26 1층|월~금 09:00 ~ 17:30|02-6956-1905
카페위미|서울 서대문구 홍은중앙로3길 9 상가 1층|월~금 09:00 ~ 21:00|010-6236-8590
해피헤비드링커|서울 서대문구 성산로 306 1층|매일 11:00 ~ 21:00|
협동플랫폼카페이웃|서울 서대문구 가좌로 77|월~금 12:00 ~ 19:00|070-8118-0326
이디야커피 서대문구청점|서울 서대문구 연희로 237 1층|월~금 08:00 ~ 22:00|02-322-1959
하이파이|서울 서대문구 연희로11가길 39|수~일 12:00 ~ 18:00|02-335-1256
런어웨이|서울 서대문구 홍제내4길 4-11 1층|월,화,수,목,토,일 12:00 ~ 19:00|010-7334-0130
이디야커피 충정로3가점|서울 서대문구 경기대로 26-26 더스타일하우시디센트럴 201동 지하1층|월~금 07:30 ~ 22:00|
컴포즈커피 홍제역해링턴점|서울 서대문구 세무서8길 30 상가 근생 3호|월~금 08:00 ~ 21:30|070-4795-8225
피터캣|서울 서대문구 신촌로 21 2층|화~일 12:00 ~ 20:00|070-4106-3467
제니스커피하우스|서울 서대문구 연희로11가길 30|매일 10:00 ~ 22:00|02-336-2635
메가MGC커피 명지전문대점|서울 서대문구 가좌로 146 태향빌딩 1층|매일 08:00 ~ 22:00|02-373-7711
메가MGC커피 무악재역점|서울 서대문구 통일로 364 1,2층||02-730-0337
파스쿠찌 서대문역점|서울 서대문구 충정로 60 KT&G빌딩 1층|월~금 07:00 ~ 20:00|02-6956-8497
헷키|서울 서대문구 가재울로4길 62 1층|수~일 12:00 ~ 20:00|
블랙번즈|서울 서대문구 연세로7안길 42 2층|매일 10:00 ~ 23:00|
이디야커피 무악재역점|서울 서대문구 통일로 369 1~2층|매일 08:30 ~ 21:00|02-736-9640
모래내 극락|서울 서대문구 수색로4길 7 2층|영업시간 수~토 20:00 ~ 01:00|010-9821-1432
커피도가헤리티지|서울 서대문구 이화여대5길 9 파크제이드이화 1층 102호||010-5130-8290
암흑카페|서울 서대문구 연세로5길 26 준빌딩 8층|매일 11:30 ~ 23:00|02-3144-3760
차팅|서울 서대문구 연희로26길 10 1층|매일 11:00 ~ 22:00|02-3141-1313
런드리즈|서울 서대문구 명지대길 29 1층|매일 11:00 ~ 23:00|070-4109-2258
모두다가치카페|서울 서대문구 명지대길 50-7 1층 103호|매일 10:00 ~ 20:00|010-7419-5234
파우치커피 충정로점|서울 서대문구 충정로 30 충정아파트상가 1층|영업시간 월~금 07:30 ~ 17:00|02-313-8572
로덴드론 연희3호점|서울 서대문구 연희로11라길 7|매일 08:00 ~ 22:00|
컴포즈커피 북가좌오거리점|서울 서대문구 응암로 89 1층||070-7778-5790
카페 키푸카|서울 서대문구 서소문로 43-10 1, 2층|월~금 08:00 ~ 20:00|02-364-8253
랩트|서울 서대문구 연희로11길 51||
빽다방 명지대점|서울 서대문구 거북골로 19|매일 10:00 ~ 22:00|02-302-4495
동네카페하하하|서울 서대문구 홍제내4길 6|목 11:30 ~ 20:00|
같이,가치|서울 서대문구 증가로10길 36-8||
컴포즈커피 홍제삼거리점|서울 서대문구 통일로 414|매일 08:00 ~ 22:00|02-6958-9009
메가MGC커피 북가좌점|서울 서대문구 응암로 108 1층|월~금 08:00 ~ 21:00|02-3152-3112
디베티|서울 서대문구 연세로7안길 47 엘케이빌딩 1층|월~금 10:00 ~ 18:00|02-517-5480
신촌브루스|서울 서대문구 신촌로 87-4 5층|월~금 12:00 ~ 22:00|02-3144-2615
원오브씨|서울 서대문구 신촌로3길 5|월~토 09:00 ~ 20:00|
사일런트 플로우|서울 서대문구 통일로37길 46 1층|월~금 08:30 ~ 21:30|070-8844-5101
카페침묵|서울 서대문구 신촌로31안길 3 1층||
카페프리헷 독립문점|서울 서대문구 독립문로 19 1층|매일 00:00 ~ 24:00|
삼층카페|서울 서대문구 명물길 10 3층|매일 10:00 ~ 23:00|
도나파스텔|서울 서대문구 수색로2길 39 DMC금호리첸시아상가 1층 128호||02-365-7074
투썸플레이스 신촌연세동문회관점|서울 서대문구 연세로 50 동문회관 B101A호|월~금 07:00 ~ 22:00|02-2088-2101
명동사주카페|서울 서대문구 이화여대길 64||02-365-3275
아티젠|서울 서대문구 가재울로 6 1층|매일 10:00 ~ 22:00|
래인|서울 서대문구 모래내로 390 동광홈텔 1층|월~토 11:00 ~ 19:00|010-8294-6677
크레이프|서울 서대문구 명지대3길 26 1층|화~일 10:00 ~ 21:00|0507-1352-4351
선휴커피|서울 서대문구 거북골로 79 2층|화,수,목,일 10:00 ~ 18:00|02-6405-2106
카페드프랑스|서울 서대문구 통일로9길 8 2층||
빙달 연희점|서울 서대문구 연희로 92 1층|영업시간 화~금 19:00 ~ 00:30|02-337-9311
팝퍼블 현대백화점 신촌점|서울 서대문구 연세로 13 지하1층|매일 10:30 ~ 22:00|
플릭온커피|서울 서대문구 연세로4길 40 1층|월~토 11:00 ~ 21:00|070-8230-8958
별콩커피&빙수|서울 서대문구 통일로 463 1층|매일 08:00 ~ 22:00|02-395-1425
디저트39 이대점|서울 서대문구 이화여대길 53 성림빌딩 1층|매일 08:00 ~ 23:00|070-7720-8243
컴포즈커피 남가좌DMC자이점|서울 서대문구 가재울미래로 17 102호|매일 09:00 ~ 20:30|070-8680-1510
쥬씨 이대점|서울 서대문구 이화여대길 42||
카페수에르떼|서울 서대문구 세검정로3길 72-10 1층 101호||
디저트39 명지대점|서울 서대문구 명지대길 6|매일 09:30 ~ 23:00|02-303-3919
베지밍베이크|서울 서대문구 신촌로11길 7 1층|목~토 12:00 ~ 19:00|010-7940-1177
커피랩로스터스|서울 서대문구 연희로 52-2||
더반 베를린 연희점|서울 서대문구 연희로11가길 48-23 3층|매일 11:00 ~ 19:00|
트리클|서울 서대문구 연세로 3-3 1층 104호||
명카페|서울 서대문구 연희로26가길 19-9||
이공커피 충정로점|서울 서대문구 경기대로 26-20|월~금 09:00 ~ 18:30|
컴포즈커피 이화여대점|서울 서대문구 이화여대길 37 1층|월~금 07:10 ~ 20:00|010-2739-7031
다크에디션커피|서울 서대문구 연희로11마길 12 1층|월,화,목,금,토,일 08:00 ~ 20:00|010-4467-7939
컨시어지커피|서울 서대문구 증가로 1 1층|월~금 08:00 ~ 19:30|02-332-5335
명다방|서울 서대문구 통일로 107-15||02-362-5458
컴포즈커피 명지대사거리점|서울 서대문구 증가로 150 DMC센트럴아이파크 상가동 1층 304호|매일 08:00 ~ 22:00|02-302-2277
더벤티 가재울뉴타운점|서울 서대문구 남가좌동 389 101동 1층|월~금 08:30 ~ 21:30|02-302-0610
밍기적|서울 서대문구 불광천길 274 1층|화~일 11:00 ~ 22:00|
한숨|서울 서대문구 연세로9길 30 2층|월,화,수,목,일 16:00 ~ 02:00|02-365-0606
공차 연세암병원점|서울 서대문구 연세로 50-1 지하1층|매일 07:00 ~ 20:40|02-2227-8264
카페봄봄|서울 서대문구 수색로 56||
커피팝|서울 서대문구 연희맛로 5 1층, 지하1층|매일 10:30 ~ 24:00|
비에이글|서울 서대문구 충정로 24 1층|월~금 08:00 ~ 18:30|02-393-0013
에브리코너바이트|서울 서대문구 포방터길 20 1층|수~금 09:00 ~ 20:00|02-6412-0110
카페바람|서울 서대문구 연세로2나길 57 신촌문화발전소 3층|화~토 11:00 ~ 21:00|02-330-4394
오트홀릭 수제그래놀라&비건디저트|서울 서대문구 가재울로4길 40 주원베르빌 1층 101호|화~토 10:00 ~ 19:00|070-8883-0309
다레젤라또|서울 서대문구 가재울미래로 2 상가 205동 1층 101호|매일 11:30 ~ 23:00|02-303-9322
스트렝스커피 서대문점|서울 서대문구 경기대로 59 1층|월~금 08:00 ~ 21:00|
이스케이프시티 신촌점|서울 서대문구 연세로11길 39 지하1층||070-7633-7355
사람정거장|서울 서대문구 북아현로 65-1 1층|월~금 11:00 ~ 20:00|
코피발리 연대점|서울 서대문구 봉원사길 8 1층||
포트캔커피 신촌점|서울 서대문구 신촌로11길 35 1층 101호|월,화,수,목,일 08:00 ~ 22:00|02-336-0831
에쏘하우스|서울 서대문구 연희로36길 10|영업시간 월~금 08:00 ~ 17:00|070-4248-5850
파스쿠찌 연세세브란스1호점|서울 서대문구 연세로 50-1 연세암센터 지하1층|매일 07:00 ~ 21:00|02-2227-8276
모와림|서울 서대문구 연희로11가길 36 1.5층 계단 안쪽|2023년 12월 23일 ~ 2024년 1월 31일 휴무|010-2111-1111
챙스베리|서울 서대문구 성산로 325 동신빌딩 1층|화~금 12:00 ~ 20:00|
컴포즈커피 포방터시장점|서울 서대문구 홍은중앙로 107 1층|매일 10:00 ~ 22:00|02-379-9666
갓신내림 나비선녀 꽃별신당 신점사주|서울 서대문구 신촌로3가길 32||010-5292-2027
매머드익스프레스 신촌점|서울 서대문구 연세로5길 38 1층|매일 08:00 ~ 21:00|
카페베이지크|서울 서대문구 연희로15길 31 1층|월~금 11:00 ~ 19:00|070-8804-1113
카페드에덴|서울 서대문구 포방터길 23 1층|화~금 09:00 ~ 18:30|
오름카페|서울 서대문구 연희로32길 134 1층||
파스쿠찌 연세우리라운지점|서울 서대문구 연세로 50-1|월~금 07:00 ~ 19:00|02-2227-8261
썸타로사주 신촌본점|서울 서대문구 연세로7안길 2 3층|매일 12:00 ~ 23:00|010-4946-8837
잇조이|서울 서대문구 북아현로11가길 48 1층|월~금 12:00 ~ 19:00|070-4024-7673
룩백커피|서울 서대문구 연희로11길 41 1층|월,수,목,금,토,일 09:00 ~ 18:00|
에스크투데이|서울 서대문구 연희로11가길 56 2층|월,화,목,금,토,일 12:00 ~ 21:00|
녹다|서울 서대문구 연희로 195 지하1층|월~토 10:00 ~ 20:00|010-8601-5919
맨팅 연희점|서울 서대문구 연희로15안길 10 3호|매일 11:00 ~ 22:00|
카페 그레이지|서울 서대문구 거북골로 12-15 2층|매일 12:00 ~ 21:00|070-4204-2431
카페언더우드|서울 서대문구 연세로11길 14 지하1층|화~금 12:00 ~ 18:00|010-8641-1885
메가MGC커피 연세대공학원점|서울 서대문구 연세로 50 지하1층 B187 C호||02-393-1009
팝버블 카페 신촌점|서울 서대문구 연세로 13 지하1층|매일 10:30 ~ 22:00|
까루나|서울 서대문구 홍제내길 42 1층|매일 10:00 ~ 18:00|02-394-1733
커피볶는김여사 본점|서울 서대문구 세검정로1길 107|매일 12:10 ~ 21:40|02-394-9905
아로이커피 홍은벽산점|서울 서대문구 홍은중앙로 33-1 1층|매일 08:00 ~ 22:30|02-3417-0752
쓰리피스커피|서울 서대문구 거북골로24길 1 1층|매일 11:00 ~ 01:00|070-7622-0627
컴포즈커피 명지대정문점|서울 서대문구 거북골로 21 1층|월~금 08:00 ~ 22:00|070-8287-2956
캐틀앤비 연희점|서울 서대문구 연희로25길 95 1, 2층||
이디야커피 가재울중앙점|서울 서대문구 가재울미래로 2 DMC파크뷰자이 101동 105호|매일 09:00 ~ 21:00|02-375-9909
메가MGC커피 서대문구청사거리점|서울 서대문구 연희로 271 1층||02-391-5614
라스투어카페|서울 서대문구 증가로6길 31 1층|영업시간 월,화,목,금,토 09:00 ~ 14:00|070-7645-5323
카페카티지|서울 서대문구 가재울미래로 2 1층 102호|월~목 08:00 ~ 22:00|
곰곰다방|서울 서대문구 증가로10길 34 1층|월~토 10:00 ~ 22:00|010-9719-0939
고스트요거트 이대직영점|서울 서대문구 이화여대길 52-15 1층|월~금 10:30 ~ 19:00|02-313-8468
리화인와플|서울 서대문구 이화여대길 37 3층|월~금 12:10 ~ 20:00|
카페당나귀|서울 서대문구 가재울로 16 1층|매일 10:30 ~ 21:30|02-6402-3800
R커피|서울 서대문구 경기대로 79 1층||070-4700-3721
아마스빈 명지대점|서울 서대문구 거북골로 33 1층||02-322-1222
더벤티 홍제역점|서울 서대문구 통일로 472 효신빌딩 1층|월~토 08:00 ~ 21:00|070-8657-0007
어썸차드 신촌점|서울 서대문구 신촌로 127 지하2층||
그래피카|서울 서대문구 연희로 180 2층|화~일 11:00 ~ 21:30|0507-1344-2055
과일에반하다프루타 신촌점|서울 서대문구 신촌로 73 테라운드 1층||
라이프커피 이대점|서울 서대문구 이화여대7길 14 1층|월~금 09:30 ~ 19:30|
카페베네 연세의료원종합관점|서울 서대문구 연세로 50-1 연세의료원 종합관 장례식장 2층|매일 00:00 ~ 24:00|
달리는커피 서울홍제역점|서울 서대문구 통일로37길 27 홍제뉴씨엘주상복합 지1층 B02호|월~금 09:30 ~ 20:00|02-395-3330
레이지나인|서울 서대문구 연희로15길 5 JnJ하우스 1층|화~금 08:30 ~ 20:00|02-336-1789
태무든|서울 서대문구 세검정로1길 105 1층|영업시간 월,목,금,토,일 10:00 ~ 14:30|
본솔커피 연희점|서울 서대문구 증가로 82 1층||02-323-1225
무지개|서울 서대문구 가좌로 65 1층|매일 10:00 ~ 22:00|
룸익스케이프 올리브점|서울 서대문구 연세로9길 25 지하 1층||02-332-2478
잠바주스 연세대학교점|서울 서대문구 연세로 50 지하1층|월~금 09:00 ~ 18:00|02-364-5544
카페에이유 신촌점|서울 서대문구 연세로12길 32 1층|매일 08:00 ~ 24:00|070-8860-8745
피피커피 라운지|서울 서대문구 신촌로29길 16 1층|월,화,수,목,금,일 10:00 ~ 18:00|070-8777-3025
만월경|서울 서대문구 명지대길 91||
컴포즈커피 가재울뉴타운점|서울 서대문구 거북골로14길 32 상가동 지3층 111호|영업시간 목 09:00 ~ 17:00|02-303-0133
치즈케익카스테라카페|서울 서대문구 응암로 87 1층||02-3152-8851
베가니끄|서울 서대문구 이화여대길 52-35 1층|매일 12:30 ~ 21:30|010-4518-8290
마룬|서울 서대문구 연희로26가길 14||
카페누마루|서울 서대문구 연희로41길 4 2층|월~금 10:30 ~ 22:00|02-395-3456
보비커피|서울 서대문구 이화여대길 50-12 신촌럭키아파트 후문상가 201호|매일 00:00 ~ 24:00|010-751-2860
와플덴 이대정문점|서울 서대문구 이화여대길 58|월,수,목,금,토 10:00 ~ 22:00|
베네브라운|서울 서대문구 독립문로 38|월~금 09:30 ~ 21:00|
보데이셔스|서울 서대문구 북아현로 105||02-312-3240
죽도령&커피|서울 서대문구 거북골로14길 5 북가좌삼호아파트 상가동 지하층 4,5호|매일 08:00 ~ 23:30|
메가MGC커피 아현역점|서울 서대문구 신촌로35길 10 e편한세상신촌 2단지 1층 111호||02-364-3330
더그레이하우스|서울 서대문구 연희로27길 99||
커피원|서울 서대문구 홍제내길 128 1층|매일 10:00 ~ 21:30|070-7779-5786
1994스튜디오|서울 서대문구 연희맛로 3-4 연희히든플레이스 1층|월,목,금,토,일 13:00 ~ 18:00|
비피엠파이엔타르트|서울 서대문구 연희로10길 19 1층|매일 10:00 ~ 20:00|
비긴커피|서울 서대문구 연희맛로 41 1층|매일 10:30 ~ 21:00|
리버럴커피랩|서울 서대문구 연희로11라길 37-3||010-5877-5813
카페낙타|서울 서대문구 경기대로 58||
카페루|서울 서대문구 포방터길 27||070-8723-4242
카페스케네 연희점|서울 서대문구 홍제천로 6||070-4116-4073
카페이엘|서울 서대문구 증가로 107 가좌동광교회 1층|매일 10:00 ~ 21:00|
타타스베이글|서울 서대문구 신촌로 83 현대백화점 신촌점 지하1층||
티케이프|서울 서대문구 연세로12길 8 1,2층|매일 10:30 ~ 22:30|0507-1308-3835
쉬즈베이글 이대점|서울 서대문구 이화여대3길 45 1층 101호|월~금 07:30 ~ 20:50|02-792-0425
세겐커피|서울 서대문구 수색로2길 39 1층 130호|월~금 07:30 ~ 20:00|
수카페&쿠킹스튜디오|서울 서대문구 신촌로1길 7 1층||02-336-8779
베이직커피|서울 서대문구 신촌로29길 14|월~토 08:00 ~ 21:00|
황후탕후루 명지대점|서울 서대문구 명지대2길 28|매일 12:00 ~ 02:00|
휴|서울 서대문구 연희로 46 1층|화~금 08:30 ~ 20:00|
바나프레소 신촌역점|서울 서대문구 신촌로 113 1층|월~토 07:30 ~ 22:30|02-393-1088
커피볶는김여사 3호점|서울 서대문구 포방터길 31|매일 08:00 ~ 22:00|02-379-5751
더벤티 가재울점|서울 서대문구 수색로 100 DMC래미안e편한세상 2단지 상가 1층 4호|매일 08:00 ~ 22:00|070-7576-0795
매머드익스프레스 충정로점|서울 서대문구 경기대로 26-22 1층|월~금 07:00 ~ 20:00|
사주랑타로랑|서울 서대문구 명물길 34 지하1층||
카페인중독 명지대점|서울 서대문구 증가로10길 60-7|매일 10:00 ~ 22:00|070-7613-0707
파티션 WSC|서울 서대문구 이화여대길 88-9 2층|수,목,금요일|0507-1386-2018
플러스82 서대문점|서울 서대문구 증가로10길 36-55 1층 102호|매일 00:00 ~ 24:00|
커피베이 증가점|서울 서대문구 증가로 262 1층|매일 09:00 ~ 23:00|02-303-0176
띵스체인지|서울 서대문구 경기대로 38|월~금 08:00 ~ 19:00|070-8683-6451
카페1997|서울 서대문구 연희로31길 24-12 건축미학 2층|매일 12:00 ~ 03:00|010-4153-2024
메가샵크로플|서울 서대문구 증가로 35 1층||
브로든커피 서대문|서울 서대문구 독립문로8길 105 2층|매일 10:00 ~ 21:00|070-4155-0566
팔공티 신촌점|서울 서대문구 연세로5길 32 2층|월,화,수,목,일 09:00 ~ 22:00|
카페슬래시|서울 서대문구 성산로 519|영업시간 월~금 08:00 ~ 16:50|02-6951-4848
공차 이대익스프레스점|서울 서대문구 이화여대길 48|매일 08:00 ~ 20:00|070-4208-0933
랑데자뷰 신촌유플렉스점|서울 서대문구 연세로 13 2층|매일 10:30 ~ 22:00|
공차 현대신촌점|서울 서대문구 신촌로 83 지하 1층|월~금 10:30 ~ 20:00|
커피스튜디오|서울 서대문구 모래내로15길 40||02-352-5688
스무디킹 서대문북아현점|서울 서대문구 북아현로 84 1층||
할리스 서대문농협생명빌딩점|서울 서대문구 통일로 87 NH농협생명빌딩 동관 1층|월~금 07:30 ~ 20:30|02-364-7787
더벤티 북가좌점|서울 서대문구 응암로 79 문화빌딩 108호|월~금 08:00 ~ 21:00|02-307-0627
주카|서울 서대문구 이화여대길 72-10 1층|월,화,수,목,금,일 10:00 ~ 19:40|02-6290-6956
피시스오브서울|서울 서대문구 연희로11가길 33-6 1층|매일 13:00 ~ 19:00|0507-1397-2959
제이슨95|서울 서대문구 연희로11길 57 1층|목~일 12:00 ~ 19:00|010-9967-3587
팔공티 이화여대점|서울 서대문구 이화여대길 48 1층|월~금 08:00 ~ 20:00|
이디야커피 연희홍연길점|서울 서대문구 홍제천로 146-9 1층|매일 09:30 ~ 21:30|
프린세스다이어리 이대점|서울 서대문구 이화여대길 26||
쥬씨 연희점|서울 서대문구 연희로11가길 2|월~토 09:00 ~ 21:00|
이디야커피 가재울점|서울 서대문구 수색로 100 DMC래미안 E편한세상 2상가동 1층|매일 09:00 ~ 23:00|02-302-5777
티문 카페|서울 서대문구 성산로22길 36 1,2층|월~금 17:00 ~ 02:00|02-336-1367
니드모어커피|서울 서대문구 연희로11가길 23|매일 08:00 ~ 21:00|
카페베네 연세의료원ABMRC점|서울 서대문구 연세로 50-1 연세의료원 에비슨 연구센터 1층|매일 00:00 ~ 24:00|02-2227-8078
포트캔커피 증산점|서울 서대문구 증가로 232 1층|월~토 08:00 ~ 04:00|02-6401-0515
카페 브라마솔레|서울 서대문구 연희로16길 7-9|화~일 10:00 ~ 19:00|
자마버거 가재울점|서울 서대문구 가재울로 73|월,화,목,금,토 11:00 ~ 02:00 · 휴게시간 월~금 15:30 ~ 17:00|
카페홈즈 북가좌점|서울 서대문구 거북골로 192 1층|매일 08:00 ~ 24:00|02-303-7776
