카페명|주소|영업시간|전화번호
메이크미해피|서울 성북구 고려대로26길 15 2층|월~토 12:00 ~ 22:00|
탐앤탐스 한성대점|서울 성북구 동소문로 48 1층 101호|매일 08:00 ~ 24:00|02-6348-4800
쉬즈베이글커피 동덕여대점|서울 성북구 장월로1길 60 1층|매일 09:00 ~ 21:30|02-911-5319
케이드|서울 성북구 성북로16길 14 1,2층|월,수,목,금,토,일 10:00 ~ 21:00|02-6953-3556
코지코튼|서울 성북구 북악산로29길 40 1층||0507-1312-5170
솜씨공간 성북점|서울 성북구 화랑로1길 7 베로니스아파트 상가 1층 106호|월~금 08:30 ~ 19:30|0507-1342-3793
케이크오브콜스|서울 성북구 삼선교로 8 2층|월,수,목,금 11:00 ~ 21:00|010-4358-4356
밀집|서울 성북구 종암로5길 87|월~금 11:00 ~ 22:00|
리멤버투데이|서울 성북구 솔샘로5길 62 1층|월~토 09:00 ~ 21:00|0507-1375-1707
달콤한커피 길음점|서울 성북구 삼양로 66 동부크리닉센타 105호|매일 09:00 ~ 02:00|02-941-0770
컴포즈커피 고대안암오거리점|서울 성북구 안암로9가길 80-1 1층|월~금 08:00 ~ 21:30|
개화가배|서울 성북구 고려대로7길 32 1층|목요일|
투썸플레이스 고대SK미래관점|서울 성북구 안암로 145 지하1층|월~금 08:00 ~ 18:00|02-927-2375
유니타이거 카페 월곡|서울 성북구 화랑로 123-4 1층|월~금 11:00 ~ 19:00|0507-1430-0959
다정다감|서울 성북구 성북로 56 1층|화~일 10:00 ~ 21:00|02-6954-1178
카머|서울 성북구 성북로5길 17|월~토 10:00 ~ 22:00|
파묵깔레|서울 성북구 성북로 19-1 1층|수~일 11:30 ~ 19:00|010-8938-3875
천변풍경|서울 성북구 솔샘로18길 6-2 101호|화,목,금,토,일 10:00 ~ 22:00|02-749-5255
셀렉토커피 돌곶이역스타점|서울 성북구 화랑로 248 장위뉴타워 104호|매일 09:00 ~ 24:00|02-967-6854
공차 종암점|서울 성북구 종암로 120 비제이빌딩 1층 101호|매일 09:00 ~ 22:30|02-941-0388
이디야커피 고대점|서울 성북구 고려대로24길 35 1층|매일 08:00 ~ 23:00|02-921-7780
일레브커피|서울 성북구 동소문로 52 1,2층|매일 08:30 ~ 23:00|
이디야커피 한성대역점|서울 성북구 동소문로 19 지하1층~지상2층|월~금 08:30 ~ 22:30|02-747-4996
아마스빈 성신여대점|서울 성북구 보문로34길 69 1층 103호|매일 10:00 ~ 23:00|02-6498-5959
컴포즈커피 석관시장점|서울 성북구 돌곶이로18길 4|매일 08:00 ~ 22:00|02-6083-6789
하이오커피 돈암점|서울 성북구 동소문로 186 3층|월~금 08:30 ~ 21:00|070-7803-3835
메가MGC커피 정릉아리랑점|서울 성북구 북악산로 850 1층||02-943-0222
카페로마|서울 성북구 정릉로10길 56||
이디야커피 장위북서울꿈의숲점|서울 성북구 돌곶이로41가길 2 1,2층|월~금 08:30 ~ 23:00|02-943-2525
하나비|서울 성북구 삼선교로 20 2층|매일 12:00 ~ 23:00|
몽클락|서울 성북구 오패산로17길 21-18 1층|월~토 08:30 ~ 20:00|070-4413-9757
솔샘로58|서울 성북구 솔샘로24길 58 1층|월~토 10:00 ~ 22:00|
성북마더센터 맘콩카페|서울 성북구 아리랑로 19-3 2층|월~토 10:00 ~ 18:00|02-6409-2005
카페227|서울 성북구 돌곶이로22길 7|월~금 08:30 ~ 22:00|02-2265-1522
이디야커피 월곡동아점|서울 성북구 장월로1길 47 1층|매일 08:00 ~ 23:00|02-909-5841
만리동커피|서울 성북구 보문로36길 18 1층|월~금 08:00 ~ 20:00|
텐퍼센트커피 하월곡점|서울 성북구 오패산로 59 1층|월~금 08:00 ~ 21:00|02-942-6308
에그맛있다 with 나따오비까 성신여대점|서울 성북구 보문로34길 68 1층|매일 08:30 ~ 20:30|02-929-3036
24시프리카페 성신여대점|서울 성북구 동소문로20나길 40 3층|매일 00:00 ~ 24:00|010-9279-2678
메가MGC커피 북서울꿈의숲점|서울 성북구 돌곶이로 220 꿈의숲코오롱하늘채아파트상가 104동 107호||02-912-8982
공차 길음뉴타운점|서울 성북구 길음로 33 상가 B동 7호|매일 08:00 ~ 22:00|02-909-9889
카페프리헷 월곡점|서울 성북구 월곡로14길 9 1층|매일 00:00 ~ 24:00|
쉬즈베이글 성신여대역점|서울 성북구 보문로38길 11 돈암동일하이빌 1층 119호|월~목 08:00 ~ 23:00 · 휴게시간 월~목 22:30 ~ 23:00|02-921-0624
성북시니어 클럽 장위지점|서울 성북구 한천로 708 장위어르신행복지원센터 1층||
초코라떼꼰츄로|서울 성북구 성북로 75|매일 11:00 ~ 23:00|02-743-1575
더벤티 정릉중앙점|서울 성북구 서경로 77 1층 101호|월~금 08:00 ~ 22:00|070-7576-4783
컴포즈커피 꿈의숲아이파크점|서울 성북구 돌곶이로40길 46 꿈의숲아이파크 아파트 716동 컴포즈커피|매일 08:00 ~ 22:00|02-6498-8468
커피수공업|서울 성북구 고려대로 51 1층|월~금 07:30 ~ 22:00|070-8724-9384
스프링딜라잇|서울 성북구 종암로28길 65 1층||0507-144-2321
카페브레송|서울 성북구 고려대로24가길 11 2층|월~금 12:00 ~ 22:30|
베브릿지 고려대점|서울 성북구 고려대로27길 19 1층|월~목 08:00 ~ 23:30|02-2135-3393
더벤티 월곡사거리점|서울 성북구 월계로 46 1층|매일 08:00 ~ 22:00|070-7543-6609
젤리버스 jellyverse|서울 성북구 동소문로13나길 15-17 새창빌딩 1층|월~금 09:00 ~ 20:00|010-4227-6615
카페로뎀|서울 성북구 안암로7길 66|영업시간 월~금 09:00 ~ 17:00|02-924-0021
라망드|서울 성북구 돌곶이로 101 1층|화~일 11:00 ~ 22:00|02-6082-3869
리틀빈스|서울 성북구 화랑로11길 21|매일 09:00 ~ 22:00|
카페쏙|서울 성북구 장월로1길 66 1층|월~금 08:30 ~ 20:00|010-9192-6453
메가MGC커피 월곡이마트점|서울 성북구 종암로 167 1층||02-909-1002
이크이크|서울 성북구 고려대로5길 99 4층|매일 11:00 ~ 21:00|0507-1337-1329
도르돌|서울 성북구 보문로32길 56 상시빌딩 1층|매일 11:00 ~ 22:00|0507-1355-5824
컴포즈커피 정릉입구점|서울 성북구 보국문로 11 1층|월~금 08:00 ~ 22:00|
와플앨리|서울 성북구 개운사길 42-3 CASA 1517 1층 101호|매일 12:00 ~ 22:00|
프롬하츠커피 보문파크뷰자이점|서울 성북구 보문사길 111 상가 1층||02-923-8871
아뜰리에마미|서울 성북구 보문로34나길 4 1층|매일 12:30 ~ 22:30|02-923-7212
카페프리헷 동덕여대점|서울 성북구 화랑로13길 75|매일 00:00 ~ 24:00|070-7954-7525
팝콘팔라트|서울 성북구 종암로 110 종암대평빌딩 1층||02-911-8088
이디야커피 석관동점|서울 성북구 돌곶이로8길 22 301동 1층 109동|월~금 09:00 ~ 23:00|02-969-0415
카페길음동|서울 성북구 숭인로2길 66 1층 101호|월~금 08:30 ~ 21:00|
카페문도|서울 성북구 장위로 27|매일 10:00 ~ 23:00|
메가MGC커피 월곡두산점|서울 성북구 오패산로 46 두산위브아파트상가 1동 106호||02-941-4501
카페진|서울 성북구 보문로30라길 22 1층|월~금 11:00 ~ 22:00|
이디야커피 고대개운점|서울 성북구 개운사길 30 1층|월~금 08:00 ~ 22:00|02-925-0168
설곡랩커피로스터스|서울 성북구 안암로5길 22 1층||02-928-0019
이디야커피 돌곶이역점|서울 성북구 돌곶이로22길 3 1층|월~금 08:30 ~ 23:30|02-966-1124
더벤티 종암사거리점|서울 성북구 종암로 124 1층|월~목 08:00 ~ 21:00|
베이커스코드|서울 성북구 동소문로 9-1|월~토 08:00 ~ 21:00|02-742-8922
빽다방 정릉뉴타운점|서울 성북구 길음로9길 50 길음뉴타운 상가동 지하1층 208호|매일 08:00 ~ 22:00|02-2039-3644
이디야커피 동소문동점|서울 성북구 동소문로13길 5 1층|월~금 07:30 ~ 23:00|02-926-2662
쌀루떼|서울 성북구 장월로23길 47-3|매일 10:00 ~ 19:00|0507-1322-3981
오페라|서울 성북구 보문로30길 80 1층|월,수,목,금,토,일 12:00 ~ 22:00|02-585-5555
liike coffee|서울 성북구 보문로34가길 24 1층||
앤드모어|서울 성북구 북악산로29길 5|매일 10:00 ~ 23:00|
메이븐커피 종암점|서울 성북구 북악산로31길 34 1층|월~금 08:00 ~ 22:00|02-923-4197
롤더다이스|서울 성북구 고려대로 27|월~토 11:00 ~ 20:40|
플러스82 성신여대점|서울 성북구 동소문로20다길 3 2층|매일 00:00 ~ 24:00|
소년커피|서울 성북구 한천로76다길 43|매일 10:00 ~ 24:00|
하삼동커피 고대안암역점|서울 성북구 고려대로 지하 89 지하1층 105호||
빽다방 종암동아이파크2차점|서울 성북구 종암로9길 86 상가동 1층 103호|월~금 08:30 ~ 21:00|02-2299-8885
이디야커피 장위동점|서울 성북구 월계로40길 7 1층|월~금 08:00 ~ 23:00|02-943-9094
달달커피|서울 성북구 삼선교로23길 8 1층|월~금 09:00 ~ 22:00|
초청춘|서울 성북구 삼선교로16길 26-3 1층|월,수,목,금,토,일 12:00 ~ 20:00|0507-1448-7142
동소문피스커피|서울 성북구 동소문로17길 29-2 1층|월~토 10:00 ~ 22:00|02-922-1748
이디야커피 월곡1동점|서울 성북구 오패산로 99 1층|매일 08:00 ~ 21:30|02-941-1238
비영리카페|서울 성북구 삼선교로 8-1 3층|매일 10:00 ~ 22:00|
이디야커피 장위2동점|서울 성북구 화랑로25길 14 1층|매일 08:00 ~ 22:00|02-942-6684
플라워카페 야벳|서울 성북구 화랑로 90-20 1층|월~금 09:30 ~ 21:00|010-6716-2048
나의우주|서울 성북구 동소문로22길 57-17|화~금 12:00 ~ 22:00|070-4369-2081
카페별채|서울 성북구 고려대로27길 20 1층|월~금 08:00 ~ 21:00|02-921-2512
크랙커피|서울 성북구 보문로23길 7 1층|월,화,목,금,토,일 11:00 ~ 21:00|010-6305-7785
37.5 미아점|서울 성북구 동소문로43가길 35 성진교회 지하1층 103호|매일 09:30 ~ 21:00 · 휴게시간 매일 15:00 ~ 16:00|02-987-3705
빽다방 월곡두산위브점|서울 성북구 오패산로 46|매일 08:30 ~ 22:30|0507-1498-0352
하우투|서울 성북구 동소문로22길 29-9 312,313호|매일 10:00 ~ 22:00|010-9305-8776
각자의취향|서울 성북구 동소문로17길 15||
카페인24 정릉점|서울 성북구 서경로 34 1층|매일 00:00 ~ 24:00|
데이스타|서울 성북구 삼선교로16길 66 1층|월~금 08:00 ~ 20:00|010-2859-1993
카페도도화|서울 성북구 아리랑로19길 97 1층|화~토 09:00 ~ 19:00|
빽다방 월곡래미안점|서울 성북구 오패산로 98 1층|매일 09:00 ~ 21:30|02-910-8800
더텐|서울 성북구 창경궁로 322-6|매일 09:00 ~ 21:00|
빽다방 돈암아리랑점|서울 성북구 아리랑로 75|매일 08:30 ~ 21:30|02-924-3050
카페샘|서울 성북구 화랑로15길 26-6 무주공간A 1층|월~금 09:00 ~ 22:00|02-6465-5949
백억커피 성신여대점|서울 성북구 아리랑로 20 1층|매일 00:00 ~ 24:00|
뉴시즌커피 다비|서울 성북구 보문로34가길 9|월~토 11:00 ~ 23:00|02-953-1214
MAL커피바|서울 성북구 종암로 66 1층|월~금 09:00 ~ 20:00|02-911-7670
듀드롭S|서울 성북구 서경로 79 명성맨션 지하1층 B02호|매일 10:00 ~ 23:00|
더벤티 고대점|서울 성북구 고려대로24길 45 1층|월~토 08:00 ~ 23:00|02-924-7789
포즈카페|서울 성북구 개운사길 4-4|매일 11:00 ~ 24:00|
페페이즈굿|서울 성북구 안암로3길 59 1,2층|수~일 11:00 ~ 22:00|070-4259-0933
버블티킹 고대안암점|서울 성북구 고려대로 88|매일 10:00 ~ 22:00|02-929-1998
홍고추|서울 성북구 정릉로38가길 33||02-3292-0552
카페로니|서울 성북구 보문로40길 31 1~3층|매일 09:00 ~ 24:00|02-982-7100
로봇카페 비트 성신여대점|서울 성북구 동소문로 130|매일 00:00 ~ 24:00|
카페프리헷 종암점|서울 성북구 종암로19길 47 1층|매일 00:00 ~ 24:00|
스페이스바|서울 성북구 보문로19길 7 1층|월~금 09:00 ~ 24:00|070-7776-3552
목영동|서울 성북구 정릉로36길 36 1층||02-942-7756
포스트빈컴퍼니|서울 성북구 화랑로 41 1,2층|매일 08:30 ~ 22:00|010-9691-6794
카페람람|서울 성북구 동소문로6길 4-10 1층|화~토 11:00 ~ 21:00|010-6548-9024
요거프레소 한예종점|서울 성북구 화랑로32길 17 1층|월~금 08:00 ~ 21:00|02-963-1000
이디야커피 하월곡동점|서울 성북구 오패산로 16 1층|매일 08:00 ~ 23:00|02-913-7817
이디야커피 장위뉴타운점|서울 성북구 장월로 144-1 1층|매일 09:00 ~ 23:00|02-909-4385
이디야커피 종암동점|서울 성북구 종암로 105 1층|월~토 08:00 ~ 23:10|02-923-5969
카페노니다|서울 성북구 동소문로23길 16|매일 10:00 ~ 20:00|010-4742-2098
이디야커피 동덕여대점|서울 성북구 화랑로 99 1층|월~금 08:00 ~ 22:00|02-941-6402
왓플|서울 성북구 북악산로 906 일류타워맨숀 2층 204호|매일 10:00 ~ 22:00|070-8648-0736
컴포즈커피 동덕여대점|서울 성북구 화랑로11길 37||02-941-6157
카페솔샘771|서울 성북구 솔샘로 77-1|월,수,목,금,토,일 10:00 ~ 21:00|
텐퍼센트커피 정릉뉴타운점|서울 성북구 정릉로 307 길음뉴타운10단지 라온유상가 109호|월~금 08:00 ~ 22:00|
따뜻한하루에|서울 성북구 고려대로30길 8 1층|월~금 10:00 ~ 20:00|0507-1386-6985
데이롱카페 정릉국민대점|서울 성북구 정릉로10길 47 1층|매일 00:00 ~ 24:00|0507-1337-4757
레프트커피|서울 성북구 고려대로24길 39||
디디무인카페|서울 성북구 동소문로43가길 4 1층 201호||010-7643-0623
이삐커피 고대안암역점|서울 성북구 고려대로 100 1층|월~토 07:30 ~ 21:00|02-2135-6776
4콤마2|서울 성북구 장월로1길 5 1층|월~금 09:00 ~ 19:00|010-2902-0267
하룻고양이|서울 성북구 안암로9가길 10|매일 08:30 ~ 21:30|02-929-2908
하다디저트카페|서울 성북구 고려대로 40 1층|월~금 10:00 ~ 21:00|
팥고당|서울 성북구 삼선교로16길 116 상상관 2층|월~금 08:00 ~ 20:00|070-4027-1423
빈트리이백이십오 고대점|서울 성북구 고려대로27길 17|월~금 09:00 ~ 22:00|
얌저트 Yum-ssert|서울 성북구 동소문로20다길 31||
커피빈 고대안암병원신관점|서울 성북구 고려대로 73 고려대 안암병원 신관 2층|월~금 07:00 ~ 22:00|02-544-6823
카페르와쥬|서울 성북구 종암로22길 41 상가동 1층|매일 00:00 ~ 24:00|
카페브릭스|서울 성북구 정릉로26길 6-5|매일 09:50 ~ 23:55|02-914-3344
멜로우레시피|서울 성북구 창경궁로 319-1 1층 101호|월~금 12:00 ~ 19:00|010-2633-4409
카페차이 길음뉴타운점|서울 성북구 길음로 33 길음뉴타운 8단지 상가 B동 지하2층 9호|매일 08:00 ~ 22:40|070-4038-9003
카페봄|서울 성북구 개운사길 83-15||
카페마실|서울 성북구 아리랑로 82 아리랑시네센터 2층|매일 08:50 ~ 19:30|02-922-2005
바니의숲|서울 성북구 성북로 65-6 1층||
김커피|서울 성북구 아리랑로4가길 8-8 1층|매일 10:30 ~ 21:00|
쎄제르|서울 성북구 성북로18길 10 1층|화~토 08:30 ~ 21:00|
커피바|서울 성북구 길음로7길 28||
이디야커피 장위중앙점|서울 성북구 장위로 35 1층|매일 09:00 ~ 22:00|070-4300-3235
커피집|서울 성북구 안암로 105 1층|월~금 10:00 ~ 19:00|02-6404-2848
아마스빈 고대안암점|서울 성북구 개운사길 22-3 1층|매일 09:00 ~ 23:00|02-927-7732
카페클라츠|서울 성북구 보문로30나길 37|월~금 08:00 ~ 21:00|02-921-2561
카페 나날|서울 성북구 종암로9길 20 1층|매일 00:00 ~ 24:00|
지노이서울|서울 성북구 고려대로13길 46 1층|화~일 12:00 ~ 21:00|
요거프레소 국민대점|서울 성북구 솔샘로1길 20|매일 10:00 ~ 24:00|02-6396-2400
메가MGC커피 정릉보국문점|서울 성북구 보국문로 77 1층||02-909-1008
킵업커피로스터스|서울 성북구 삼선교로 24 1층|월~토 09:00 ~ 20:00|0507-1321-1637
카페오영|서울 성북구 동소문로26가길 39|수~금 08:00 ~ 22:00|010-4932-8910
동네커피|서울 성북구 길음로13길 22 두산위브아파트 상가동 2층|월~토 08:30 ~ 23:00|02-912-0716
잔상|서울 성북구 동소문로10길 33 1층|월~금 11:00 ~ 20:00|
이디야커피 안암래미안점|서울 성북구 보문로30가길 42 1층|월~금 08:00 ~ 22:00|02-929-3106
프리스타일|서울 성북구 삼선교로10길 77-1|월~토 08:00 ~ 20:00|070-8223-3262
포르티시모|서울 성북구 월곡로 35 더클라우스 1층 101호|월~금 11:00 ~ 19:00|010-2705-9733
아모르파티|서울 성북구 월곡로18길 7||070-7677-0117
카페앤 고대안암점|서울 성북구 고려대로24길 16 1층|매일 00:00 ~ 24:00|
성북동마카롱|서울 성북구 성북로6가길 1 1층|월,화,수,목,일요일|02-744-5810
이디야커피 돈암아리랑점|서울 성북구 아리랑로 75 상가동 112호|월~금 08:30 ~ 22:00|02-953-9180
카페 다홍치마|서울 성북구 아리랑로 89|매일 08:30 ~ 22:00|
아릇간|서울 성북구 화랑로18길 34|월~토 10:30 ~ 18:00|02-6489-7771
칼디카파|서울 성북구 동소문로26다길 34|화~토 10:30 ~ 20:30|010-8297-0510
요거프레소 정릉1호점|서울 성북구 보국문로11길 23 1층|매일 10:00 ~ 24:00|02-912-0009
국민우유집 성북점|서울 성북구 동소문로 115-2 1층|월~금 08:00 ~ 02:00|
커피클로이|서울 성북구 보문로 88 1층|월~금 08:30 ~ 20:30|
카페잇트|서울 성북구 성북로6길 8-2 1층|월~토 10:00 ~ 20:00|
매머드익스프레스 성신여대점|서울 성북구 보문로34길 87 1층|월~금 08:00 ~ 18:30|
할머니다락방|서울 성북구 서경로 81 2층|매일 10:00 ~ 22:00|02-3292-9220
카페J|서울 성북구 개운사길 36 1층|월~금 12:30 ~ 21:00|
나너콩|서울 성북구 종암로21가길 4 1층|매일 00:00 ~ 24:00|010-5423-8303
매머드익스프레스 고대2호점|서울 성북구 개운사길 22-6 1층|월~금 08:00 ~ 21:00|
마시그래이 고대점|서울 성북구 고려대로24길 56 1층|월~금 08:00 ~ 23:00|02-3291-3335
메가MGC커피 석계중앙점|서울 성북구 한천로78길 71 1층|매일 07:30 ~ 21:50|02-959-9396
베리굿슬라임 길음점|서울 성북구 길음로13길 24 7단지 뉴타운프라자상가 3층||
꼼지락꼼지락|서울 성북구 돌곶이로8길 22 아트리치 상가|매일 12:00 ~ 18:00|010-4266-0405
뷔뷔에스뮤지엄|서울 성북구 동소문로26길 9|매일 11:00 ~ 21:00|
카페낢진|서울 성북구 안암로 145 고려대학교 중앙광장 지하1층 109A호|영업시간 월~금 09:00 ~ 17:00|070-7722-9089
무카바|서울 성북구 성북로23길 3 1층|1/18(목)|02-123
카페유목민|서울 성북구 동소문로13길 12 세화빌딩 1층|월~토 08:00 ~ 23:30|0507-1486-1342
오블롱|서울 성북구 보문로 153 1층|월~금 07:30 ~ 20:00|02-922-2664
카페051 성신여대점|서울 성북구 동소문로20길 28-4 1층|매일 08:00 ~ 22:00|02-921-1051
더퍼스트펭귄|서울 성북구 고려대로28길 6 1층||02-929-1120
데이롱커피 성북정릉점|서울 성북구 솔샘로6길 36 1층|매일 00:00 ~ 24:00|
237 플랫폼 카페|서울 성북구 보국문로11길 7 1층|매일 11:00 ~ 23:00|0507-1326-8718
싱싱주스 고대점|서울 성북구 안암로 145 중앙광장 지하1층 101호|월~금 08:00 ~ 22:00|02-6221-1515
매머드익스프레스 동소문점|서울 성북구 아리랑로 15 1층||
카페쿠피|서울 성북구 보국문로 68 1층|매일 09:00 ~ 21:00|02-942-2201
로터스지|서울 성북구 동소문로6길 11 1층|월~토 11:30 ~ 21:00|02-2135-1937
카페프리헷 보문점|서울 성북구 지봉로21길 19 보문아이파크상가동 1층 104호|매일 00:00 ~ 24:00|010-9938-8862
텀브커피 정릉점|서울 성북구 정릉로 263||02-911-5452
계단카페|서울 성북구 삼선교로16길 40-5 1층|월~토 11:00 ~ 21:30|070-4335-1004
빈올로지|서울 성북구 안암로9가길 93 지하1층, 1층|월~금 08:00 ~ 22:00|02-929-8536
요거트아이스크림의정석 성신여대점|서울 성북구 아리랑로4길 68 지층|매일 16:00 ~ 24:00|
컴포즈커피 정릉아리랑점|서울 성북구 북악산로 851 정릉2차e-편한세상 상가동 103호|매일 07:30 ~ 22:00|010-8721-4454
커피베이 성북종암점|서울 성북구 종암로21길 87 1층|월~금 08:30 ~ 22:00|02-953-9133
동네카페|서울 성북구 화랑로15길 22 1층|월~금 08:00 ~ 22:00|02-942-1220
처키커피|서울 성북구 보문로31길 25-1 1층|월~금 08:00 ~ 20:00|010-7463-2325
로제또|서울 성북구 보문로34길 72 1층|월~금 12:00 ~ 22:00|
안암카페 씁 에스프레소바|서울 성북구 고려대로28길 5 1층 101호|월~금 08:30 ~ 20:00|010-8453-4152
매머드익스프레스 현대미아점|서울 성북구 동소문로47길 12 1층||
날쌘카페 서울길음점|서울 성북구 숭인로2길 56|월~토 10:00 ~ 20:00|02-988-1935
커피바실리아|서울 성북구 고려대로 1 고명빌딩 1층||
뮤츄얼|서울 성북구 성북로 24 1층|월~토 11:00 ~ 20:00|
