카페명|주소|영업시간|전화번호
카페바이브|서울 도봉구 도봉로147길 20 1층|월~토 10:00 ~ 20:00|
세움카페|서울 도봉구 마들로 656 1층||070-4251-4264
커피베이 신창시장점|서울 도봉구 덕릉로57길 14 1층 102,103호|매일 07:30 ~ 22:00|070-5089-6261
카페플랫|서울 도봉구 도당로29길 10 1층|매일 08:00 ~ 18:30|02-6956-8672
베어커리|서울 도봉구 노해로 341 신원리베르텔 112A, 112B, 313-2호|매일 08:00 ~ 21:00|
카페소모임|서울 도봉구 도봉로145길 93 1층|월~토 09:00 ~ 21:00|02-3494-0295
병아리콩|서울 도봉구 우이천로34길 9 1층|월~금 14:00 ~ 20:30|070-8725-2938
시공간|서울 도봉구 도봉로113길 43 1층 1호|매일 10:00 ~ 20:00|
하이투피플|서울 도봉구 우이천로 483 1층|월~토 12:00 ~ 22:00|
라이트 앤 솔트|서울 도봉구 노해로63다길 41 1층|화~일 10:00 ~ 21:00|
수정다방커피숍|서울 도봉구 덕릉로 253||
샐럽핏|서울 도봉구 해등로 150 2층|매일 10:00 ~ 22:00 · 휴게시간 매일 14:30 ~ 16:00|
뚠뚠s|서울 도봉구 도봉로110길 39-16 1층|화~일 11:00 ~ 22:00|
뻬지아슈|서울 도봉구 도봉로150다길 28 지음재힐스 상가 1층 101A호||010-4955-1759
텐퍼센트커피 창동역점|서울 도봉구 마들로13길 61 씨드큐브창동 1층 106-3호||
카페이퀄디|서울 도봉구 해등로16길 54 1층|매일 09:00 ~ 21:00|010-9697-1879
찐타코캔카페|서울 도봉구 도봉로155길 5||02-955-8999
도봉무인카페|서울 도봉구 도봉로149길 6 1층|월~금 07:00 ~ 21:00|
카페위드디 창동점|서울 도봉구 덕릉로 272 1층|화~일 09:00 ~ 21:00|070-8648-1026
커피네임|서울 도봉구 도봉로121길 10||02-991-1233
커피공장2010|서울 도봉구 삼양로 532|매일 08:00 ~ 18:00|
당도|서울 도봉구 방학로2길 48 1층||
카페프리헷 방학우성점|서울 도봉구 해등로32길 8 상가동 1층 3호,4호,14호|매일 00:00 ~ 24:00|
요거트아이스크림의정석 쌍문점|서울 도봉구 도봉로123길 10 1층 104호|월,화,목,금,토,일 11:00 ~ 02:30|070-4146-7579
셀렉토커피 창동역점|서울 도봉구 마들로11가길 16|매일 07:30 ~ 02:00|
티스푼|서울 도봉구 방학로 145|매일 09:00 ~ 22:00|0507-1461-0720
아르빈스|서울 도봉구 마들로11길 71||02-902-8899
블루커피 창동점|서울 도봉구 도봉로 526 1층|매일 11:30 ~ 21:30|02-6221-1770
빵아커피|서울 도봉구 도봉로180길 6 도봉스카이돔 1층||
샘터카페|서울 도봉구 노해로62길 106 1층|월~토 10:00 ~ 22:00|02-992-1006
시즈너리온드|서울 도봉구 도당로6길 30-2 1층|월,수,목,금 09:00 ~ 19:00|
쌍문동카페|서울 도봉구 우이천로38길 25||
카페라미|서울 도봉구 덕릉로57길 62||
용용디저트|서울 도봉구 해등로 189 삼익세라믹아파트 상가 1층 103,116호|월~토 09:00 ~ 22:00|02-2039-8355
스노우플러스|서울 도봉구 마들로 726||02-956-0903
쉼이있는공간 백운초점|서울 도봉구 삼양로 574-14 1층||
나이브커피|서울 도봉구 덕릉로59다길 3||
김준호의대단한커피 쌍문점|서울 도봉구 도봉로109길 35-9 1층||
임S커피&마카롱|서울 도봉구 노해로62길 99||
카페리차지|서울 도봉구 마들로 672-24||
휴인(HUIN)|서울 도봉구 도봉로110라길 5||
구일사월|서울 도봉구 노해로62길 6|매일 10:00 ~ 20:00|
열린문 타로카페|서울 도봉구 해등로 155 3층|월~토 11:00 ~ 22:00|02-992-2127
카페오늘|서울 도봉구 마들로 650||
카페이너|서울 도봉구 도봉로129길 39|월~금 08:00 ~ 19:00|
이디야커피 창동하나로마트점|서울 도봉구 마들로11길 20 1층||02-999-7337
복다방|서울 도봉구 시루봉로 305 지하1층||02-956-9725
낭만커피숍|서울 도봉구 마들로 670 2층||02-3493-0287
설나루|서울 도봉구 시루봉로 149||
카페84|서울 도봉구 해등로17길 6 1층|월~토 09:00 ~ 18:00|070-8878-3585
메가MGC커피 쌍문2동주민센터점|서울 도봉구 방학로3길 122 1층 2호||02-999-0133
오늘도빙수|서울 도봉구 노해로63다길 6|화~금 14:00 ~ 00:50|
스트릿넘버502|서울 도봉구 우이천로4길 21 1층||02-993-3339
어떤하루|서울 도봉구 덕릉로57길 30|월,화,수,목,금,토요일|
달달한오후|서울 도봉구 우이천로20길 7|월~토 11:00 ~ 23:00|
미스터브리즈커피 도봉산입구점|서울 도봉구 도봉산길 43||
테이크온미 창동점|서울 도봉구 덕릉로 250-1||02-6404-3155
카페23|서울 도봉구 도당로 123-1 1층||
카페레|서울 도봉구 삼양로144길 9||02-6014-9879
쫑이네|서울 도봉구 도당로7길 30||
카페까망|서울 도봉구 도봉로 602 1층||
호구커피&크로플 창동점|서울 도봉구 덕릉로63길 47 2층|목 10:00 ~ 24:00|02-994-1844
옐로우트램|서울 도봉구 노해로 341||02-907-1030
하이베이크|서울 도봉구 도봉로137길 31 에덴아파트 상가동 1층 101호||02-999-5406
버터밍|서울 도봉구 시루봉로 70 1층|월~토 10:30 ~ 20:00|
공감7080라이브|서울 도봉구 방학로 124||
까페쏠메|서울 도봉구 방학로12길 28 도봉여성센터 1층|월~금 09:00 ~ 18:00|
카페쉼표|서울 도봉구 도봉로169길 202||
cafe 봄|서울 도봉구 도봉로 720||02-9546-6962
레인보우커피|서울 도봉구 방학로3길 52 1층|월~토 09:00 ~ 21:00|
커피드림|서울 도봉구 삼양로144길 25||02-907-2477
카페플라워 도봉점|서울 도봉구 도봉로169나길 14 1층||02-954-0442
카페네꼬|서울 도봉구 삼양로146길 16 1층|월~금 12:00 ~ 19:00|010-2385-5897
카페말로 덕성여대점|서울 도봉구 삼양로144길 33 덕성여자대학교 도서관 1층|영업시간 월~토 09:00 ~ 16:00|02-990-5003
엘리지앙|서울 도봉구 노해로 271||
데이롱카페 도봉방학직영점|서울 도봉구 방학로 203 1층||
HAVE A CAKE DAY|서울 도봉구 도봉로109길 35-27 1층||010-9011-0000
와겐커피 방학역점|서울 도봉구 도봉로150마길 15||
커피식당|서울 도봉구 덕릉로 258 1층||070-7722-3336
밀콩|서울 도봉구 덕릉로63가길 26 1층||
언제나봄|서울 도봉구 덕릉로60길 21 1층|매일 10:00 ~ 22:00|
웰리스|서울 도봉구 도봉로167길 7 지하1층||02-954-3132
안리커피|서울 도봉구 도봉산4가길 6-5 1층|화~일 10:00 ~ 20:00|070-7773-6000
데이지|서울 도봉구 도봉로180길 20 도봉투웨니퍼스트1단지 103동 1층 105호||
W카페|서울 도봉구 도봉로136다길 23||
커피앤드케이스 쌍문점|서울 도봉구 해등로26길 7|월~금 09:00 ~ 20:00|0506-731-1004
베리베리|서울 도봉구 도봉로110나길 27|월~금 09:30 ~ 22:30|
서울특별시 다방구|서울 도봉구 노해로60길 65|매일 10:00 ~ 22:00|02-993-5577
모모커피|서울 도봉구 노해로63다길 55 1층|매일 10:00 ~ 21:00|
카페파구스|서울 도봉구 도봉로106길 48||02-2128-2647
만월경 방학점|서울 도봉구 시루봉로15길 8 1층||
커피 엔드 케이스|서울 도봉구 도당로27길 60||
쿠바프레소 쌍문동점|서울 도봉구 도봉로129길 24||
유니온|서울 도봉구 덕릉로60길 49-2||02-932-4187
달보드레|서울 도봉구 도봉로156길 26-4 대광아트빌 1층 101호||
공감상회|서울 도봉구 덕릉로60가길 59 2층||
천사의눈물|서울 도봉구 노해로60길 65||
굽굽당|서울 도봉구 우이천로4길 48||
커피에반하다 창동쌍용아파트점 스마트카페|서울 도봉구 마들로 555 쌍용상가 118호|매일 00:00 ~ 24:00|070-4493-7699
셀라|서울 도봉구 노해로65길 11|월~토 11:00 ~ 22:00|
카페레버리|서울 도봉구 도봉로114길 49 1층|월~토 11:00 ~ 22:00|
숨|서울 도봉구 도봉로164길 30||
쌍문다방|서울 도봉구 우이천로38길 16||
빵곳간|서울 도봉구 도봉로152길 35-4 1층||
채연커피호프|서울 도봉구 방학로 128||02-955-7699
카페칼디|서울 도봉구 도봉로135길 18 1층|매일 09:00 ~ 21:30|
이퀄디|서울 도봉구 해등로16길 54 1층||
루이네 북카페|서울 도봉구 시루봉로 56 상가 1층||010-7930-7731
카페 크리프리|서울 도봉구 삼양로144길 18 2층|월~금 10:00 ~ 21:00|070-8825-0212
차얌 쌍문동점|서울 도봉구 해등로 190||
카페문|서울 도봉구 도봉로110아길 25||02-9162-2460
웅천마음선원|서울 도봉구 도봉로169나길 74||
아토|서울 도봉구 덕릉로 251|월~금 10:00 ~ 22:00|070-7781-7499
아크커피|서울 도봉구 시루봉로6길 53||
샤빙 도봉본점|서울 도봉구 도봉로129길 45 1층|월,수,목,금,토,일 13:00 ~ 00:30|02-991-0323
Rascal Coffee|서울 도봉구 덕릉로60자길 2 1층 103호||070-8220-1229
클럽포틀락|서울 도봉구 삼양로 580-4 노스브릭 1층 102호||
더빅|서울 도봉구 도봉로 873||02-956-0327
마중436|서울 도봉구 시루봉로11길 32||
카페 애쉬|서울 도봉구 노해로62길 80 1층|화~일 11:00 ~ 21:00|010-2693-2677
더보틀플레이스|서울 도봉구 덕릉로59길 62-1||
카페24(cafe24)|서울 도봉구 방학로2길 79||
마마누|서울 도봉구 방학로15길 26-12 1층||02-3493-7771
카페잇다|서울 도봉구 시루봉로6길 13 태선빌딩 1층|월~금 10:00 ~ 19:00|
쉼카페냥이네|서울 도봉구 도봉로104길 103 1층|월~토 17:00 ~ 02:00|
스윗가든|서울 도봉구 도봉로 568-51||010-6319-3747
금커피숍|서울 도봉구 도봉로181길 5||02-955-5067
카페엉클|서울 도봉구 우이천로4길 41|매일 09:00 ~ 21:00|
카페라빈스|서울 도봉구 우이천로22길 16-4||
2.9샌또다방|서울 도봉구 삼양로 586||02-1522-2189
카페;보다|서울 도봉구 덕릉로63가길 61||070-8838-1423
달리네카페|서울 도봉구 도당로11길 5-29 1층||
블루힐|서울 도봉구 마들로 735-8 현대성우아파트상가 102호||02-955-0559
카페 랑|서울 도봉구 마들로 699 진양빌딩 1층||010-3397-3959
잭카페|서울 도봉구 마들로 699 1층||
씨밀레|서울 도봉구 노해로66길 103 화창프라자 1층 102호||
미라클커피숍|서울 도봉구 도봉로 767 지하1층||02-954-5192
에이앤즈|서울 도봉구 도당로9길 10 1층|목~일 11:00 ~ 21:00 · 휴게시간 목~일 16:00 ~ 17:30|070-287-1180
아이빅쓰리커피엔드케이스|서울 도봉구 도당로13라길 28||
티1680|서울 도봉구 도봉로110길 11 1층|화~일 11:00 ~ 21:00|
그라찌에 덕성여대학생회관점|서울 도봉구 삼양로144길 33||
지송미래연구소(천태랑)|서울 도봉구 도봉로 517||02-997-0218
데이롱카페 방학프라자점|서울 도봉구 방학로 223 방학프라자 1층||
모멘토모리|서울 도봉구 도봉로180나길 41 한신아파트 상가1동 1층 108호||
베이크팡|서울 도봉구 도봉로153길 29||
카페정커피카페|서울 도봉구 덕릉로 228||
북카페꿈|서울 도봉구 노해로 140 쌍문동청소년랜드내||02-999-0170
플앤티|서울 도봉구 도봉로150길 31||02-955-0802
커피나무 쌍문점|서울 도봉구 도봉로135길 18||02-907-4440
별하|서울 도봉구 우이천로34길 13||
떼루와 도봉산점|서울 도봉구 도봉산4나길 37||
브링아웃커피|서울 도봉구 덕릉로59마길 36 1층|월~금 10:00 ~ 18:00|010-3694-1364
카페해늘|서울 도봉구 우이천로20길 7 1층||
카페에일린|서울 도봉구 방학로 76||02-3492-0151
커피나루|서울 도봉구 도봉로 693 2층||
카페루씰|서울 도봉구 도봉로169나길 55||02-3492-6292
쓰임|서울 도봉구 도봉로143길 32||
차얌 방학역점|서울 도봉구 도봉로150길 43|매일 09:00 ~ 22:00|
냠커피|서울 도봉구 시루봉로27길 12 한신빌라트 1층|목요일|0507-996-3701
해돋이cafe|서울 도봉구 도봉로177길 22 1층|매일 08:00 ~ 20:00|010-7758-2488
까르페디엠|서울 도봉구 시루봉로 149 1층 102호||
아르브르|서울 도봉구 도봉동 282-235||
도봉경찰서 복지회|서울 도봉구 노해로 403||02-2289-9297
여행수다|서울 도봉구 도당로 32 성진파크뷰아파트 상가 1층 2호|매일 10:00 ~ 23:00|070-7786-3535
알콩달콩|서울 도봉구 우이천로32길 65 5동 1층 7호||
마운틴커피숍|서울 도봉구 도봉산길 12||02-954-5646
해피트리|서울 도봉구 우이천로 341||
사계절|서울 도봉구 도봉로112길 50||
쌍용커피|서울 도봉구 마들로 551||
커피J|서울 도봉구 도봉로110길 80||
에멜무지로|서울 도봉구 방학로3길 17||
커피크루|서울 도봉구 해등로16가길 32||02-907-8895
차얌 창동점|서울 도봉구 노해로63다길 6||
카페ALO|서울 도봉구 마들로 664-17||02-2135-2021
하르당대왕카스테라앤쌀호두과자|서울 도봉구 도봉로 460|매일 10:00 ~ 22:00|
커피체리|서울 도봉구 해등로 255||
매크로커피|서울 도봉구 도봉로112길 24||
불꽃|서울 도봉구 도봉로152가길 130||
바꿈카페|서울 도봉구 마들로 664-23 2층||
커피하우스뜨레마노|서울 도봉구 마들로 664||02-3493-1388
커피짚|서울 도봉구 시루봉로 67||070-8182-9208
마이요거트서울|서울 도봉구 도봉로114길 60-5||
마음카페|서울 도봉구 도봉로114길 45 1층|월~토 11:00 ~ 20:00|
솔보|서울 도봉구 도당로27길 20||02-956-8980
여기앤|서울 도봉구 우이천로4길 36||02-903-9945
커피식스쥬스식스 쌍문점|서울 도봉구 도봉로110나길 27 1층|매일 07:00 ~ 22:00|
카페 회상1994|서울 도봉구 도봉로 585 1층||
디저트카페오다방|서울 도봉구 우이천로4길 41||
커피사랑|서울 도봉구 해등로 195||
던|서울 도봉구 도봉로 604 에이치큐브병원 1층||010-2009-5016
너랑나랑|서울 도봉구 도봉로 869 1층||
또와커피|서울 도봉구 마들로 724||
커피정글|서울 도봉구 도당로17길 13||
한마음커피숍|서울 도봉구 도봉로118길 12 지하1층||
핑거커피 방학점|서울 도봉구 시루봉로 224||
카페인루|서울 도봉구 도봉로109길 46||02-994-2002
모나르카커피|서울 도봉구 도봉로 500 1층||02-993-9978
오후(OHOO)|서울 도봉구 도당로 32||02-3493-0830
쌍문탕후루|서울 도봉구 도봉로114길 22-8 1층|월~토 12:00 ~ 23:00|
봄|서울 도봉구 해등로 206|화~토 10:45 ~ 21:00|
더카페|서울 도봉구 도봉로 678||
정담쌀디저트|서울 도봉구 도봉로180나길 41|목 11:00 ~ 19:00|
예스프로틴|서울 도봉구 도봉로180길 53 극동아파트 상가동 1층 104호|월~토 10:00 ~ 19:00|
커피멜빈|서울 도봉구 노해로63다길 41||02-903-2344
플러스|서울 도봉구 덕릉로63길 52||
엘림커피|서울 도봉구 노해로 239||
샤빙|서울 도봉구 도봉로121가길 4||
밥스커피|서울 도봉구 도봉로136나길 10||02-994-1276
돈세이돈|서울 도봉구 해등로 109 1층 102호||
다시가게|서울 도봉구 덕릉로60다길 25 1층|목~토 14:00 ~ 19:00|
볼|서울 도봉구 삼양로142길 29 211동 1층 101호||
초이스|서울 도봉구 도봉로152가길 160||02-3491-3191
카페더하기|서울 도봉구 해등로 268||
