카페명|주소|영업시간|전화번호
어반81|서울 강남구 봉은사로67길 14 1층 101호|월~금 09:00 ~ 20:00|010-2413-7595
벨지움재즈카페|서울 강남구 테헤란로83길 20 건영빌딩 지하1층|월~금 11:00 ~ 03:00|02-555-3371
카페바잇미 신사점|서울 강남구 논현로175길 101-3 1층|매일 12:00 ~ 21:00|070-7766-1824
투썸플레이스 강남도산점|서울 강남구 도산대로37길 19 1층|월~금 08:00 ~ 22:50|02-3445-7523
투썸플레이스 역삼역점|서울 강남구 테헤란로27길 16 BMY역삼타워 1동 1, 2층|월~금 08:00 ~ 22:20|02-555-2348
사주솟대신점|서울 강남구 압구정로 334 201호|매일 13:00 ~ 22:00|02-514-3307
노이에아트멍|서울 강남구 도산대로23길 19|화~토 10:30 ~ 22:00|070-8834-5444
투썸플레이스 도곡타워팰리스점|서울 강남구 언주로30길 56 상가동 1층|화~목 07:00 ~ 22:00|02-3452-2388
칼리프하우스|서울 강남구 도산대로49길 29-8|월,화,수,목,일 11:00 ~ 24:00|
아마폴라델리|서울 강남구 언주로 510 1층|매일 00:00 ~ 24:00|
앙떼띠커피로스터리|서울 강남구 영동대로 326 3층|월~금 08:30 ~ 20:00|
로네펠트티하우스 코엑스점|서울 강남구 영동대로 513 1층 E001호|매일 10:30 ~ 22:00|02-551-1823
카페170|서울 강남구 학동로56길 37 1층|월~금 09:30 ~ 01:00|02-540-1707
제이스커피나인 학동점|서울 강남구 학동로 171 삼익악기빌딩 1층|매일 08:00 ~ 22:00|070-7875-9873
카페 첼리스타|서울 강남구 봉은사로43길 18 우림빌딩 1층|월~금 08:00 ~ 19:00|02-543-0102
스타벅스 선릉로점|서울 강남구 선릉로93길 22 대흥빌딩 1층|월~금 07:00 ~ 21:30|1522-3232
칠요일의케이크|서울 강남구 선릉로132길 50 모노하우스 1층|매일 11:00 ~ 20:00|010-8876-6966
스타벅스 아크플레이스점|서울 강남구 테헤란로 142 아크플레이스 1층|월~금 07:00 ~ 22:00|1522-3232
커피빈 역삼점|서울 강남구 논현로 512 1,2층|월~금 07:00 ~ 23:00|02-569-8051
팀홀튼 선릉역점|서울 강남구 테헤란로 408 1층|월~금 07:00 ~ 22:00|
카페그라노|서울 강남구 역삼로64길 15|월~토 11:00 ~ 22:00|
스타벅스 도곡역점|서울 강남구 남부순환로 2909|매일 07:00 ~ 22:00|1522-3232
투썸플레이스 신논현점|서울 강남구 봉은사로 125 리스트강남 1층 101호|매일 07:30 ~ 22:30|02-2039-8991
루자인 에스프레소 바|서울 강남구 논현로26길 46-8 1층|수~일 10:00 ~ 22:00|02-572-8210
커피빈 삼성로점|서울 강남구 삼성로 551 1,2층|월~금 07:00 ~ 23:00|02-552-9311
프레임바이로찌|서울 강남구 봉은사로2길 12 1~3층|월~토 10:30 ~ 23:00|
카페포엠 가로수길점|서울 강남구 압구정로4길 13-11|월~목 09:00 ~ 23:00|02-512-4440
스타벅스 역삼대로점|서울 강남구 테헤란로 211 한국고등교육재단빌딩1층|월~금 07:00 ~ 21:00|1522-3232
어글리퍼피|서울 강남구 언주로170길 26-6 1층|매일 10:00 ~ 22:00|02-8996-7700
카페플레노|서울 강남구 선릉로 724|매일 10:30 ~ 20:00|02-512-0804
엔646|서울 강남구 논현로 646 1층|월~금 08:00 ~ 20:00|02-6188-8290
세븐클루스 강남1호점|서울 강남구 테헤란로2길 8 지하 1층|매일 10:00 ~ 23:00|010-6551-6561
설빙 선릉점|서울 강남구 테헤란로52길 17 ES타워 2층|매일 12:00 ~ 23:00|02-564-9192
스타벅스 언주역점|서울 강남구 봉은사로 222|월~금 07:00 ~ 20:00|1522-3232
TWG Tea 압구정 안다즈점|서울 강남구 논현로 854 1층 102호|매일 10:00 ~ 21:30|070-4224-7300
아지트룸카페|서울 강남구 테헤란로1길 42 4층|월,화,수,목,일 10:00 ~ 23:30|
메가MGC커피 신논현역점|서울 강남구 강남대로 480 1층|월~토 07:30 ~ 22:30|02-518-0656
하이헤이헬로|서울 강남구 도산대로15길 18|목~토 11:00 ~ 23:00|
강남타로매니아|서울 강남구 테헤란로1길 30 용빌딩 3층|매일 11:00 ~ 22:30|02-6052-8873
스타벅스 대치재경빌딩점|서울 강남구 남부순환로 2947 재경빌딩 1, 2층|월~금 07:00 ~ 22:00|1522-3232
37.5 청담삼성점|서울 강남구 삼성로119길 8 2층|매일 09:30 ~ 21:00 · 휴게시간 매일 16:00 ~ 17:00|02-540-3705
카페레꼴뜨|서울 강남구 봉은사로50길 10 1층|월~금 08:00 ~ 20:00|070-7777-7675
투썸플레이스 강남역KR타워점|서울 강남구 강남대로84길 13 1,2층|월~금 08:00 ~ 22:30|
스타벅스 청담영동대로점|서울 강남구 영동대로 720 원일빌딩 1층|월~금 07:00 ~ 22:00|1522-3232
메가MGC커피 역삼중앙점|서울 강남구 논현로76길 10 1층 101호|매일 08:00 ~ 22:00|02-567-2257
세라젬웰카페 서울대치직영점|서울 강남구 선릉로 323 1층|매일 11:00 ~ 20:00|02-6951-0325
스타벅스 대치은마사거리점|서울 강남구 도곡로 457|매일 07:00 ~ 22:00|1522-3232
하이테이블 차병원사거리점|서울 강남구 논현로 604 태성빌딩 1,2층|매일 00:00 ~ 24:00|
스타벅스 르네상스사거리점|서울 강남구 테헤란로 306 카이트타워 1층|월~금 07:00 ~ 21:00|1522-3232
알라카르테 강남점|서울 강남구 논현로 539 지하 1층|영업시간 월~토 08:00 ~ 18:00|02-556-2127
파치노 에스프레소바|서울 강남구 강남대로162길 37 1층|매일 10:00 ~ 22:00|070-8822-1940
삼성동커피볶는집|서울 강남구 봉은사로68길 49|월~금 09:00 ~ 22:00|02-567-9997
투썸플레이스 강남구청역점|서울 강남구 학동로 335|월~토 08:00 ~ 22:30|02-511-0456
폴바셋 NC타워삼성점|서울 강남구 테헤란로 509 NC타워 1층|월~금 07:30 ~ 20:00|02-568-9410
로네펠트티하우스 선릉점|서울 강남구 테헤란로69길 13 명지빌딩 1층|월~금 07:00 ~ 22:00|02-553-7949
투썸플레이스 학동사거리점|서울 강남구 선릉로 806 킹콩빌딩 1층|월~금 08:00 ~ 22:00|02-515-0305
커피스미스 신논현점|서울 강남구 강남대로118길 45 1, 2층|매일 00:00 ~ 24:00|02-546-7727
팬케이크샵 가로수길점|서울 강남구 강남대로162길 21 1층|월~금 08:00 ~ 22:00|070-8806-4440
파스쿠찌 역삼테헤란점|서울 강남구 테헤란로 151 역삼하이츠빌딩 1층|월~금 07:30 ~ 22:30|02-552-8497
카페먼데이투선데이|서울 강남구 도산대로67길 13-3 1층|매일 11:00 ~ 23:00|070-7008-2217
카시나카페|서울 강남구 압구정로46길 42 2층|매일 10:00 ~ 21:00|
스타벅스 대치점|서울 강남구 도곡로 511|월~금 07:00 ~ 22:00|1522-3232
자연도소금빵 도산점|서울 강남구 도산대로49길 41 1층|매일 09:00 ~ 22:00|02-512-2245
인터랙트|서울 강남구 강남대로118길 16 2층|월~토 11:00 ~ 21:00|02-547-7290
502세컨즈카페 강남직영점|서울 강남구 학동로20길 32 1층|매일 00:00 ~ 24:00|070-4465-7998
투썸플레이스 강남일원점|서울 강남구 일원로 28 1,2층|매일 10:00 ~ 21:50|02-445-7005
폴바셋 압구정2호점|서울 강남구 압구정로36길 8 1층|매일 08:00 ~ 21:00|02-546-7310
헤이미|서울 강남구 논현로172길 21 101호|월~금 11:00 ~ 20:00|070-8883-2016
심재|서울 강남구 논현로28길 34 1층|월~금 08:00 ~ 23:00|
스타벅스 을지병원사거리점|서울 강남구 논현로 752|월~금 07:00 ~ 22:00|1522-3232
쿤스트138|서울 강남구 논현로16길 10-3 1층|매일 11:30 ~ 18:30|010-4644-3463
스타벅스 삼성점|서울 강남구 테헤란로 443 애플트리타워 1층|월~금 07:00 ~ 20:00|1522-3232
에슬로우커피 역삼1호점|서울 강남구 논현로85길 52 역삼푸르지오시티 1층|매일 07:00 ~ 24:00|02-565-5977
에이쓰리바우트커피|서울 강남구 강남대로154길 19 지하1층|영업시간 월~금 08:00 ~ 18:00|02-704-0701
스타벅스 서울세관사거리점|서울 강남구 언주로 650 한국건설기술인협회|월~금 07:00 ~ 22:00|1522-3232
우디집 도산점|서울 강남구 압구정로46길 32 2층|매일 11:00 ~ 22:00|
수수커피 강남N타워점|서울 강남구 테헤란로 129 강남N타워 지하1층 2,3호|월~금 08:00 ~ 21:30|02-6250-0925
꼴라보하우스 도산|서울 강남구 언주로164길 21-3|매일 11:00 ~ 22:00|02-511-2220
커피빈 선릉역3번출구세방빌딩점|서울 강남구 선릉로 433 세방빌딩 1층|월~금 07:00 ~ 22:00|02-2051-9328
카페플랜B|서울 강남구 테헤란로104길 10|월~금 08:00 ~ 23:30|
키쏘커피 도산점|서울 강남구 언주로164길 35-6|화~일 11:00 ~ 20:00|070-4165-3304
스타벅스 역삼초교사거리점|서울 강남구 역삼로 123|월~금 07:00 ~ 22:00|1522-3232
투썸플레이스 청담역점|서울 강남구 영동대로 704 삼강빌딩 1층|월~금 07:00 ~ 23:00|02-512-8670
투썸플레이스 압구정로데오역점|서울 강남구 선릉로 845|매일 08:30 ~ 21:50|02-3443-2800
카페희다 역삼점|서울 강남구 역삼로25길 16 1층|월~금 08:00 ~ 20:00|02-554-3759
커피기업 압구정점|서울 강남구 압구정로 228 107호|월~금 07:00 ~ 20:00|02-515-2280
비밀의화원 리버타운점|서울 강남구 강남대로96길 20 지하1,2층|월~금 12:00 ~ 24:00|02-508-7063
베이커리로컬 커피나무|서울 강남구 강남대로102길 15|매일 11:00 ~ 22:40|
할리스 도곡점|서울 강남구 논현로28길 54 1층|월,화,수,목,금,일 08:00 ~ 22:00|02-6204-3311
헤이스테이카페|서울 강남구 봉은사로6길 39 1층|매일 11:00 ~ 22:30|02-555-7679
커피빈 뉴압구정점|서울 강남구 논현로167길 9 낙산프라자 1층|월~목 07:00 ~ 23:00|02-545-3181
토치커피 삼성점|서울 강남구 봉은사로68길 41 1층 102호|월~금 08:30 ~ 20:00|
스타벅스 코엑스사거리점|서울 강남구 영동대로 616|월~금 07:00 ~ 20:00|1522-3232
페인팅룸|서울 강남구 언주로170길 24 은미르빌딩 지하 1층|화~일 11:00 ~ 22:00|070-7753-8402
올비바이테일러커피|서울 강남구 도곡로 401 롯데백화점 강남점 신관 더콘란샵 1층|매일 10:30 ~ 20:00|
카페 리퍼크|서울 강남구 강남대로 382 1층|월~금 07:30 ~ 21:00|0507-1366-8208
스타벅스 역삼포스코점|서울 강남구 테헤란로 134 포스코 P&S타워 1층|월~금 07:00 ~ 22:00|1522-3232
아르고티 대치본점|서울 강남구 역삼로 432 1층|월~토 08:00 ~ 21:00|070-7012-9409
플링크 압구정점|서울 강남구 언주로173길 23 1층|월~금 08:00 ~ 20:00|02-540-0301
파이하우스|서울 강남구 선릉로62길 29|매일 09:00 ~ 23:00|02-555-5173
퍼피라운지|서울 강남구 도산대로 431 대화빌딩 1, 2층|화~일 11:00 ~ 21:00|02-541-2003
메가MGC커피 강남로데오점|서울 강남구 강남대로78길 12 예미프레스티지 1층|매일 09:00 ~ 21:00|02-557-1341
프라텔리|서울 강남구 봉은사로4길 31 지하1층,1층|매일 12:00 ~ 23:00|010-5025-0261
지유가오카핫초메 선릉점|서울 강남구 테헤란로52길 16 상가 1동 11호|월~금 09:00 ~ 21:30|070-8804-6226
테라로사 코엑스점|서울 강남구 영동대로 513 1층 E003호|매일 08:00 ~ 22:00|033-648-2760
할리스 역삼스타점|서울 강남구 테헤란로26길 12 1층|월~금 08:00 ~ 23:00|02-501-4142
메가MGC커피 압구정역점|서울 강남구 압구정로28길 25 동심빌딩 1층 2호|매일 07:30 ~ 22:00|02-511-1533
키이스케이프 우주라이크점|서울 강남구 테헤란로6길 46 지하1층|매일 10:00 ~ 22:00|010-8882-6082
설빙 강남역2호점|서울 강남구 봉은사로2길 21 반석빌딩 2층|매일 10:30 ~ 22:30|02-6261-6802
마카롱쿠튀르|서울 강남구 논현로175길 109 1층 101호|월~토 12:30 ~ 19:30|02-540-0317
라까사로사|서울 강남구 선릉로 545 1층|월~금 08:30 ~ 19:00|
스타벅스 구역삼사거리점|서울 강남구 논현로 401|월~금 07:00 ~ 22:00|1522-3232
하프웨이|서울 강남구 강남대로152길 55 태영빌딩 지하1층|화~일 11:00 ~ 20:00|
공차 강남글라스점|서울 강남구 강남대로 406 글라스타워 2층|매일 09:00 ~ 22:00|02-3453-7758
투썸플레이스 학동역점|서울 강남구 논현로 662 헤리츠타워 1층|매일 08:00 ~ 23:00|02-545-0155
픽처레스크|서울 강남구 자곡로7길 32-2 1층|매일 09:00 ~ 22:00|02-3411-0118
투썸플레이스 역삼점|서울 강남구 논현로 419 PMK빌딩 1층|월~목 07:00 ~ 21:30|02-565-2388
두젠틀 강남점|서울 강남구 역삼동 667-10||02-6259-1436
글린커피|서울 강남구 개포로21길 7 우석빌딩 1층 101호|영업시간 월~금 09:30 ~ 17:30|02-573-2170
커피스미스 삼성점|서울 강남구 테헤란로98길 15|월~금 07:00 ~ 23:00|02-508-6740
펌킨 펫하우스 청담|서울 강남구 삼성로120길 36|매일 08:00 ~ 20:00|02-6204-5960
스윙부스|서울 강남구 논현로121길 12|월~금 10:30 ~ 22:00|070-8671-0720
스타벅스 센터필드R|서울 강남구 테헤란로 231 센터필드 East타워 지하1층|월~금 07:00 ~ 22:00|1522-3232
이디야커피 역삼플래티넘점|서울 강남구 테헤란로4길 46 쌍용플래티넘비상가 1층 108호|월~금 07:30 ~ 22:00|02-2051-5698
커피빈 강남대로센터점|서울 강남구 강남대로 442 흥국생명빌딩 2층|매일 07:00 ~ 23:00|02-565-3345
스타벅스 삼성현대힐점|서울 강남구 삼성로 605|월~금 07:00 ~ 22:00|1522-3232
범표원두 역삼점|서울 강남구 테헤란로37길 42 지하1층 102호|월,화,수,목,금,일 10:00 ~ 19:00|02-6402-3071
스탠다드시스템|서울 강남구 선릉로148길 48-5 지하 1층|매일 11:00 ~ 19:00|010-2295-1922
심풀|서울 강남구 학동로33길 40 지하 1층|월~금 09:00 ~ 22:00|010-8005-3933
탐앤탐스 논현1호점|서울 강남구 논현로 726 1층|매일 00:00 ~ 24:00|02-546-2948
로찌커피 논현점|서울 강남구 강남대로128길 4 K5 1층|월~금 08:30 ~ 23:00|
베이커리앤커피바이쿤달 압구정로데오 플래그쉽스토어|서울 강남구 도산대로53길 39 1층|매일 11:00 ~ 22:00|070-4647-0450
커피효과|서울 강남구 역삼로20길 12 성우빌딩 1층|월~금 08:00 ~ 23:00|
빈터커피 신사점|서울 강남구 강남대로162길 41-22 1층 101호|화~금 09:00 ~ 22:00|070-4132-6006
메가MGC커피 삼성중앙점|서울 강남구 영동대로85길 28 성원타워1 1층|영업시간 월~금 07:00 ~ 18:00|02-555-5869
커피빈 삼성봉은사거리점|서울 강남구 영동대로 607 랜드마크빌딩 1,2층|월~금 07:00 ~ 22:30|02-3443-5618
커피빈 압구정시티점|서울 강남구 도산대로49길 13 1층 17,18호|월~토 08:00 ~ 23:00|02-543-5922
문화시민|서울 강남구 강남대로62길 35 2층|매일 12:00 ~ 20:00|
카페 시그니처키친스위트|서울 강남구 압구정로60길 13 1층|월~토 10:30 ~ 18:30|02-3777-6701
싸인이스케이프 강남시티점|서울 강남구 강남대로94길 67 도연빌딩 지하1층|매일 10:00 ~ 23:00|02-558-1008
할리스 선릉샹제리제점|서울 강남구 테헤란로 406 샹제리제센터 A동 1층|월~금 08:00 ~ 23:00|02-501-4255
스타벅스 논현힐탑점|서울 강남구 논현로 648|월~금 07:00 ~ 20:00|1522-3232
투썸플레이스 삼성도심공항점|서울 강남구 테헤란로87길 35 1층|월,화,수,목,일 08:00 ~ 22:00|02-6959-0949
빽다방 대치동학원가점|서울 강남구 도곡로77길 8 1층|월~금 10:30 ~ 22:20|02-553-1515
설빙 서울대치점|서울 강남구 선릉로62길 33 장성빌딩 1층|월~금 11:00 ~ 22:25|
원더시티뉴욕컵케이크|서울 강남구 강남대로 556 논현빌딩 1층|매일 08:00 ~ 21:00|02-544-8412
투썸플레이스 신사세로수길점|서울 강남구 압구정로 112 동광빌딩 1층 101호|매일 08:00 ~ 23:00|02-511-1113
퍼스트커피랩 강남역점|서울 강남구 봉은사로6길 39 1층,지하1층||
르카페|서울 강남구 강남대로156길 48 1층|월~토 10:30 ~ 24:00|010-5077-3400
더까페|서울 강남구 강남대로110길 86 1층|월~금 09:00 ~ 21:00|02-515-4933
밤고개로더카페|서울 강남구 밤고개로 286-1 1층|매일 08:00 ~ 20:00|02-451-6393
카페비밀|서울 강남구 논현로26길 30-8 1층|영업시간 월~토 09:00 ~ 16:00|
퍼즐팩토리 강남점|서울 강남구 강남대로102길 13 3층|월~금 13:40 ~ 22:30|010-7569-3531
커피빈 도심공항타워점|서울 강남구 테헤란로87길 36 1층 101호|목,금 06:30 ~ 23:00|02-2016-5330
알로하테이블 코엑스 파르나스몰점|서울 강남구 테헤란로 521 그랜드인터컨티넨탈 서울 파르나스호텔 지하1층|화~일 10:00 ~ 22:00|02-3453-9513
투썸플레이스 강남IBC점|서울 강남구 테헤란로7길 8 강남역IBC오피스텔 1층|월~금 07:00 ~ 21:00|02-568-5554
카페시그니처|서울 강남구 봉은사로 218 1, 2, 3층|매일 07:00 ~ 24:00|070-5208-7511
스타벅스 대치한티점|서울 강남구 선릉로 324|매일 07:00 ~ 22:00|1522-3232
티원카페앤아레나|서울 강남구 선릉로115길 4 1층|화~토 11:00 ~ 20:00|
카롱씨|서울 강남구 테헤란로8길 28-4 1층|월~토 12:00 ~ 20:00|
바나프레소 강남역점|서울 강남구 테헤란로 113 목화밀라트 1층|월~금 06:30 ~ 23:00|070-8998-8953
라메종드플레|서울 강남구 논현로 520 청송빌딩 1층, 지하1층|매일 09:00 ~ 22:00|02-567-4040
피치|서울 강남구 언주로168길 32 1층|월,화,수,목,일 10:00 ~ 22:00|070-8861-6708
세라젬웰카페 서울청담직영점|서울 강남구 삼성로 726 1층|매일 11:00 ~ 20:00|02-6953-4325
스타벅스 GS타워점|서울 강남구 논현로 508 GS타워 지하 1층|월~금 07:00 ~ 20:00|1522-3232
스타벅스 삼성역점|서울 강남구 테헤란로 620|월~금 07:00 ~ 20:00|1522-3232
만랩커피 수서점|서울 강남구 광평로 238 1층 2호|매일 09:00 ~ 22:00|02-2226-5292
스타벅스 대치역점|서울 강남구 남부순환로 2936 윈플러스상가 107호|월~토 07:00 ~ 21:00|1522-3232
히히냥냥|서울 강남구 강남대로102길 14 5층|매일 12:00 ~ 22:00|02-552-2288
바나프레소 선릉역사거리점|서울 강남구 테헤란로 335 엔지니어링공제빌딩 1층|매일 07:00 ~ 23:00|070-8998-8947
메가MGC커피 선릉점|서울 강남구 선릉로86길 16 1층||02-556-1341
투썸플레이스 대치삼성점|서울 강남구 영동대로86길 21 태화빌딩 1층|월~금 07:30 ~ 20:30|02-3453-2388
지유가오카핫쵸메 7호점|서울 강남구 강남대로118길 59 1층 102호|월~토 09:00 ~ 01:00|1600-1510
타이티 플래그십스토어|서울 강남구 선릉로18길 4 1층|매일 10:00 ~ 20:00|02-3463-7542
카페미드나잇|서울 강남구 학동로6길 46||02-3444-3500
스타벅스 역삼럭키점|서울 강남구 도곡로 183|월~금 07:00 ~ 20:00|1522-3232
카페282|서울 강남구 논현로145길 46 1층|월~금 10:00 ~ 02:00|02-514-3153
룩인사이드|서울 강남구 도산대로17길 30-1 1층|매일 09:00 ~ 21:00|0507-1356-8628
메가MGC커피 대치학원가점|서울 강남구 도곡로77길 6 102호|매일 08:10 ~ 22:30|02-6747-7070
와플에구름|서울 강남구 압구정로50길 8|월~토 13:00 ~ 21:00|02-3445-2133
빌리엔젤 신라스테이점|서울 강남구 언주로 517 KT강남빌딩 1층|월~금 08:00 ~ 22:00|02-538-8267
스타벅스 강남논현점|서울 강남구 강남대로 512|월~금 07:00 ~ 20:00|1522-3232
이디야커피 압구정로데오역점|서울 강남구 선릉로161길 20 1층 102호|월~금 08:00 ~ 21:50|02-511-1888
이디야커피 선릉역점|서울 강남구 테헤란로 332 HJ타워 B2~B1F|월~금 07:00 ~ 23:00|02-558-6467
깨비대왕|서울 강남구 선릉로157길 23-3 1층|매일 13:00 ~ 23:00|070-8803-1655
라오상하이 찻집 논현점|서울 강남구 학동로38길 6 1층|월~금 10:00 ~ 22:00|02-511-5473
스타벅스 강남세곡DT점|서울 강남구 헌릉로 727|월~금 07:00 ~ 21:00|
폴바셋 현대모터스튜디오서울점|서울 강남구 언주로 738 2층|영업시간 월~금 08:00 ~ 18:00|02-514-6510
잇테이블|서울 강남구 역삼로14길 8|월~금 08:00 ~ 01:00|02-552-6662
빌리엔젤 삼성코엑스몰점|서울 강남구 영동대로 513 1층 B003호|매일 11:00 ~ 22:00|070-5051-8137
모벰버|서울 강남구 봉은사로16길 17 지하 1층|매일 10:00 ~ 23:00|02-568-0688
커피빈 삼성봉은사로점|서울 강남구 봉은사로 628 엘슨빌딩 1층|매일 07:00 ~ 22:00|02-538-4523
플래시커피 신사플래그십스토어|서울 강남구 압구정로8길 20 1층|월~금 08:00 ~ 21:30|070-8671-7195
스타벅스 큰길타워|서울 강남구 테헤란로 223 큰길타워빌딩 1층|월~금 07:00 ~ 20:00|1522-3232
세라젬웰카페 압구정직영점|서울 강남구 압구정로 140|매일 11:00 ~ 20:00|02-3445-0325
집사의하루 강남점|서울 강남구 봉은사로4길 32 3층|월~금 12:00 ~ 22:00|02-555-7984
모쿠816|서울 강남구 강남대로128길 61 현양빌딩 지하1층|매일 00:00 ~ 24:00|1533-1816
커피빈 청담에스점|서울 강남구 압구정로 461 네이처포엠빌딩 지하1층 108,109호|월~금 07:00 ~ 22:00|02-548-6052
이디야커피 학동역점|서울 강남구 학동로 219 국제빌딩 2층|월~금 07:00 ~ 23:00|02-544-6467
스타벅스 도산사거리점|서울 강남구 언주로 727|월~금 07:00 ~ 20:00|1522-3232
센터커피 삼성점|서울 강남구 영동대로96길 26|영업시간 월~금 08:00 ~ 18:00|070-4123-0113
페르에피스|서울 강남구 언주로30길 10 현대비전21빌딩 1층|매일 07:00 ~ 23:00|
오흐네|서울 강남구 봉은사로 327 1층|월~금 08:00 ~ 22:00|070-7757-0205
스타벅스 대치사거리점|서울 강남구 삼성로 402|월~토 07:00 ~ 22:00|1522-3232
탐앤탐스 도산로점|서울 강남구 논현로152길 37 한서빌딩 1, 2층|매일 07:00 ~ 22:30|02-544-8990
바나프레소 양재역점|서울 강남구 강남대로 240 양재SK허브|월~금 07:00 ~ 21:00|070-8998-8934
띠띠빵빵|서울 강남구 언주로153길 5 1층|영업시간 화~토 09:00 ~ 18:00|02-6673-7788
맥코이 신사|서울 강남구 언주로159길 27 1층|매일 08:00 ~ 20:00|
연무장 압구정점|서울 강남구 압구정로30길 51 아이에스에이빌딩 1층 101호, 2층 201호|매일 09:30 ~ 23:00|070-4190-6399
빽다방 양재역점|서울 강남구 남부순환로 2615 극동스타클래스 1층 104호|월~금 07:30 ~ 19:10|02-575-0824
메가MGC커피 압구정로데오역점|서울 강남구 압구정로 338 1층 3호|매일 08:00 ~ 20:00|02-516-5112
포레스트힐링카페|서울 강남구 테헤란로33길 15|월~금 08:00 ~ 23:00|
쥬멜르 카페|서울 강남구 도곡로18길 5 101호|월~금 08:00 ~ 19:00|070-7585-1230
투썸플레이스 압구정역점|서울 강남구 압구정로 158 1층|월~금 08:00 ~ 23:00|02-512-2388
스타벅스 봉은사역점|서울 강남구 봉은사로 619|월~금 07:00 ~ 20:00|1522-3232
프렙커피|서울 강남구 논현로75길 37 1층|영업시간 월~금 08:00 ~ 16:00|02-6951-2296
요그앤오트|서울 강남구 테헤란로82길 14 부영빌딩 1,2층|월~금 08:00 ~ 20:00|
텔러스9.5|서울 강남구 도산대로 153 19층|수~일 10:00 ~ 22:30|02-542-2395
스타벅스 압구정윤성빌딩점|서울 강남구 논현로 834|월~금 07:00 ~ 21:00|1522-3232
테이퍼드커피|서울 강남구 선릉로 622 대영빌딩 1층|매일 08:00 ~ 23:00|02-544-0719
커피빈 청담카페점|서울 강남구 도산대로67길 7 파크빌딩 1층|월~금 07:00 ~ 22:00|02-514-5622
시티갤러리카페|서울 강남구 역삼로7길 22|월~금 07:00 ~ 23:00|
스트릿츄러스 논현영동점|서울 강남구 강남대로118길 52 1층 101호|월~금 12:00 ~ 21:00|02-511-3958
폴바셋 청담역점|서울 강남구 삼성로 651 래미안라클래시 103호|월~금 07:30 ~ 21:00|02-540-4830
스타벅스 삼성동점|서울 강남구 영동대로96길 12|월~금 07:00 ~ 19:00|1522-3232
스타벅스 역삼아레나빌딩점|서울 강남구 언주로 425|매일 07:00 ~ 22:00|1522-3232
헬로룸카페|서울 강남구 강남대로102길 16 까치빌딩 3층|매일 00:00 ~ 24:00|
폴바셋 대치역점|서울 강남구 삼성로 155 대치퍼스빌딩 1층|월~금 07:30 ~ 22:00|02-501-0570
몽크투바흐|서울 강남구 도산대로27길 21|영업시간 월~금 19:00 ~ 02:00|070-8637-5636
커피빈 선릉로86길점|서울 강남구 선릉로86길 11 아름빌 1층|월~금 07:30 ~ 23:00|02-2051-8875
로흐|서울 강남구 테헤란로13길 17 1층|월~금 12:00 ~ 20:00|010-6688-9326
할리스 강남역2점|서울 강남구 강남대로 422 1층|월,화,수,목,일 09:00 ~ 24:00|02-568-9056
우종호의커피볶는집|서울 강남구 개포로15길 34 내외빌딩 1층 101호|월~금 08:00 ~ 19:00|
폴바셋 GFC점|서울 강남구 테헤란로 152 강남파이낸스센터 지하 1층|월~금 07:30 ~ 21:00|02-2112-3887
황후탕후루 대치본점|서울 강남구 역삼로 420 1층 4호|매일 10:20 ~ 03:00|0507-1381-2116
셀렉커피랩|서울 강남구 테헤란로39길 50 1층|매일 00:00 ~ 24:00|0507-1403-6334
