카페명|주소|영업시간|전화번호
이디야커피 까치산로점|서울 강서구 까치산로 182 101,102호|매일 08:00 ~ 23:00|02-2065-2435
카페코레우리 서울식물원점|서울 강서구 마곡동로 161 1층||
이디야커피 서울공진초교점|서울 강서구 마곡중앙1로 26 마곡엠리체 101,102호|월~금 08:00 ~ 21:00|02-2665-7576
베이커리카페밀로|서울 강서구 방화대로6라길 21|월~금 09:00 ~ 19:00|010-2598-1875
꽈페 마곡점|서울 강서구 마곡동로 61 에이스프라자 1동 1층 107호|매일 11:00 ~ 21:00|02-2138-3282
커피588|서울 강서구 강서로7길 147 1층|월~목 13:00 ~ 05:00|
컴포즈커피 까치산시장점|서울 강서구 강서로16길 27|매일 08:00 ~ 23:00|
메가MGC커피 개화산역점|서울 강서구 양천로 28 벽산에어트리움 본관동 지층 B101,102호|월~금 08:00 ~ 22:00|010-2239-1166
카페07772|서울 강서구 곰달래로 69 1층|매일 09:30 ~ 23:00|
샤갈의눈내리는마을|서울 강서구 강서로7길 136 1층|매일 10:30 ~ 24:00|
공차 화곡역점|서울 강서구 화곡로 142 메가스퀘어빌딩 107호|매일 09:00 ~ 23:20|02-2606-5020
이디야커피 강서NC점|서울 강서구 강서로54길 11 가동 1층|월~금 07:30 ~ 22:00|02-3662-6333
공차 마곡역점|서울 강서구 공항대로 168 1층 107호|월~금 08:00 ~ 23:00|02-2662-3028
하디|서울 강서구 송정로3길 1 아이디주택 A동 1층|월~토 11:00 ~ 19:00|0507-1338-0630
커피내풀로|서울 강서구 화곡로61길 109 1층||02-6408-8272
칠리노 마곡1호점|서울 강서구 마곡중앙로 36 상가 1층 105호|매일 00:00 ~ 24:00|1577-2307
카페홈즈 화곡점|서울 강서구 화곡로 289 1층|월~목 07:00 ~ 00:30|
르네의케익|서울 강서구 화곡로21길 71 1층 119호|월,수,목,금,토,일 14:30 ~ 02:00|010-9073-0445
이디야커피 내발산점|서울 강서구 강서로 304 영종빌딩 1층 1~3호|월~토 08:00 ~ 22:00|02-3663-2495
올라솔|서울 강서구 까치산로2길 55 1층|수,목,일 07:30 ~ 19:00|010-5932-8064
빽다방 마곡리더스타워점|서울 강서구 공항대로 228 리더스타워 1층 111호|영업시간 월~금 07:30 ~ 18:00|02-2039-3312
메타킹커피 양천향교역점|서울 강서구 강서로 462 대륭드림타워 3동 1층 104호|매일 07:00 ~ 22:00|
공감|서울 강서구 강서로5길 4 지하1층|매일 10:00 ~ 04:00|02-2607-1315
13월의케이크|서울 강서구 강서로35길 20 102호|화~금 11:00 ~ 20:00|070-8849-0314
컴포즈커피 발산점|서울 강서구 강서로 360 솔레드림빌딩 1층 106호|매일 08:00 ~ 22:00|070-7624-5312
메가MGC커피 강서한강자이타워점|서울 강서구 양천로 401 강서한강자이타워 B동 1층 106호|월~금 07:30 ~ 22:30|02-2638-5475
바운트커피|서울 강서구 마곡동로4길 15 엠팰리체 1층 103호||02-3661-0103
메가MGC커피 염창역점|서울 강서구 공항대로 629 102호|매일 11:00 ~ 21:00|02-3665-7089
이디야커피 등촌역점|서울 강서구 등촌로 217 1층|매일 08:10 ~ 22:00|02-2643-1161
오프레스트 커피 가양점|서울 강서구 화곡로68길 15 1층 102호|월~금 07:30 ~ 23:00|070-8828-1010
이공커피 등촌점|서울 강서구 공항대로61길 20 우리프리머스 101동 1층 101,102호|월~토 10:00 ~ 22:00|0507-877-3056
오늘한과 등촌점|서울 강서구 공항대로63길 45 1층|매일 09:00 ~ 21:00|02-338-1316
컴포즈커피 마곡파인스퀘어점|서울 강서구 마곡중앙8로5길 11 마곡파인스퀘어3 1층 108호||070-8770-2123
컴포즈커피 방화역점|서울 강서구 금낭화로 135 금강프라자빌딩 1층 135호|월~금 08:00 ~ 22:30|02-2661-2993
컴포즈커피 강서구청점|서울 강서구 화곡로 313 1층|월~금 08:00 ~ 23:00|02-2604-0924
탐앤탐스 목동사거리점|서울 강서구 등촌로 19 수남빌딩 2층|매일 10:00 ~ 01:00|02-2644-0133
빽다방 발산역플레이스점|서울 강서구 강서로 395 플레이스H 108호|월~금 08:00 ~ 22:00|02-2659-2119
베트남쌍둥이커피|서울 강서구 공항대로4길 16 102호|월~금 10:00 ~ 20:00|
오솔식물카페|서울 강서구 공항대로 303 두드림빌딩 1층|월~목 08:30 ~ 22:00|
앤아더|서울 강서구 공항대로 525|월~금 09:30 ~ 21:00|02-3665-3321
하비커피|서울 강서구 양천로 686-8 1층 101호|화~금 09:00 ~ 19:00|070-7585-6448
프롬비엣|서울 강서구 공항대로75길 30 상가동 1층 101호|월~금 08:30 ~ 21:00|010-9912-2903
요거프레소 강서구청점|서울 강서구 공항대로46길 57 1층|매일 00:00 ~ 24:00|
파스쿠찌 김포공항국내선점|서울 강서구 하늘길 112 김포공항 국내선 출발층 동편 3층|매일 05:00 ~ 21:00|02-2665-8497
카페라홀|서울 강서구 방화동로 3 1층|월~토 11:00 ~ 21:00|02-2662-2165
백억커피 신방화점|서울 강서구 방화대로31길 2 1층|매일 08:00 ~ 24:00|02-2662-8503
카페딜런|서울 강서구 강서로74길 40 1층 101호|월~토 08:30 ~ 20:00|070-4647-0913
서드팩토리|서울 강서구 강서로15길 18 1층|매일 10:00 ~ 22:00|
우든탬퍼|서울 강서구 강서로29길 11 1층 101호|월,수,목,금,토,일 18:00 ~ 02:00|010-3365-9517
루브레드|서울 강서구 양천로 556|월~토 08:00 ~ 20:00|
빵블리 내 아침을 부탁해|서울 강서구 강서로 341 1층 6호|매일 07:30 ~ 02:00|02-2665-7005
카페아에 화곡점|서울 강서구 곰달래로24길 12|매일 00:00 ~ 24:00|
앤드테라스 롯데백화점 김포공항점|서울 강서구 하늘길 38 1층|매일 10:30 ~ 18:30|02-6116-3062
힘이나는커피생활 발산역점|서울 강서구 강서로 385 1층 122호|월~금 07:30 ~ 22:00|02-6951-4963
파톰디저트스튜디오|서울 강서구 공항대로45길 12 1층|화~토 12:00 ~ 20:00|070-4126-3709
빽다방 까치산역점|서울 강서구 강서로 48 1층|매일 08:00 ~ 20:50|02-2699-9966
마카마카 마곡발산점|서울 강서구 강서로 333 1,2층|월~금 09:00 ~ 21:00|
어썸밀|서울 강서구 개화동로23길 27 1층||010-2017-7529
이디야커피 공항시장역점|서울 강서구 방화동로 37 101호|매일 09:00 ~ 21:00|02-2666-1311
빵장수단팥빵 우장산점|서울 강서구 강서로 242|매일 08:00 ~ 22:30|02-2607-7904
카페플랫|서울 강서구 마곡중앙로 161-1 마곡나루역캐슬파크 1층 113호|영업시간 매일 10:00 ~ 17:00|
컴포즈커피 화곡본동시장점|서울 강서구 까치산로 29 1층||070-7807-1253
메가MGC커피 발산중앙점|서울 강서구 우장산로2길 49 1층||02-2659-7734
희희잇|서울 강서구 마곡중앙4로 22 A동 117호|월~토 09:00 ~ 20:00|02-6015-5271
메가MGC커피 방화역점|서울 강서구 금낭화로 146 오피앙 1층 107호|매일 08:30 ~ 22:30|02-2662-1599
할리스 등촌역점|서울 강서구 등촌로 229 1,2층|월~금 08:30 ~ 23:00|02-2655-2290
무니|서울 강서구 방화대로40길 13 퓨전빌딩 2층|영업시간 수~일 11:00 ~ 18:00|010-5380-6961
구스카토 화곡점|서울 강서구 공항대로48길 13|매일 10:00 ~ 22:00|
빽다방 등촌성당점|서울 강서구 공항대로41길 51 세신그린코아 1층 101,102호|월~금 07:40 ~ 21:30|02-3663-4067
이디야커피 마곡수명산점|서울 강서구 수명로 68-27 1층 103,104호|매일 08:00 ~ 22:40|02-2667-8406
디어데이|서울 강서구 공항대로8길 46 1층|목요일|070-7677-8261
장수커피|서울 강서구 등촌로55길 18 거산파크빌 2동 1층|월~금 09:00 ~ 22:00|02-2649-0010
광커피|서울 강서구 등촌로5길 21 1층|매일 09:00 ~ 22:00|
하삼동커피 마곡나루역점|서울 강서구 마곡중앙로 161-11 힐스테이트에코마곡나루역 1층 A119호|월~금 07:30 ~ 21:00|02-2135-7794
카페오키드|서울 강서구 마곡동로 161 서울식물원 어린이정원학교 2층||
카페헤니알|서울 강서구 공항대로 237|월~금 08:00 ~ 21:00|
공차 김포롯데몰점|서울 강서구 하늘길 38 지하 1층|매일 10:30 ~ 22:00|02-6116-5728
Kafe395|서울 강서구 공항대로 395 1층|월~금 09:00 ~ 22:00|
코너스|서울 강서구 등촌로13아길 71|매일 10:00 ~ 22:00|
카페미뇽|서울 강서구 마곡동로 62 마곡사이언스타워 1층 121호|영업시간 월~금 07:30 ~ 17:00|
유어무드|서울 강서구 양천로 36 1층|월~금 09:00 ~ 20:00|02-2662-7999
보드멜 마카롱 카페|서울 강서구 공항대로 140 마곡엠밸리12단지 판매1201동 101호|월~금 08:30 ~ 19:00|0507-1333-1166
카페로와|서울 강서구 화곡로21길 51||
쥬씨 가양역점|서울 강서구 양천로 452 1층 103호|월~금 08:00 ~ 21:00|
풀다 FULDA|서울 강서구 마곡중앙6로 10 마곡역센트럴푸르지오시티 2층 209호|2024년 1월 1일 ~ 2024년 1월 31일 휴무|0507-1343-6940
이디야커피 신방화중앙점|서울 강서구 방화대로34길 92 불해빌딩 103호|월~금 08:00 ~ 21:00|02-2665-0230
카페 종달|서울 강서구 양천로67길 54|월~금 08:30 ~ 21:00|02-6348-5332
이디야커피 렘넌트문화센터점|서울 강서구 화곡로63길 65 2층|월~금 10:00 ~ 20:00|02-3662-2370
카페루앤비 마곡수명점|서울 강서구 수명로 31 하버드아카데미 1층 103호|월~토 07:30 ~ 19:00|070-4519-8650
이디야커피 강서한강자이점|서울 강서구 양천로 401 B동 1층 108호|월~금 08:00 ~ 21:30|02-2638-5060
카페커디|서울 강서구 공항대로 247 퀸즈파크나인 1층 133호|월~금 08:00 ~ 23:00|
꾸따|서울 강서구 양천로30길 76 1층|화~일 08:00 ~ 21:00|010-9024-9502
사이유지|서울 강서구 공항대로53가길 48 1층|화~토 11:00 ~ 21:00|010-5013-7869
메가MGC커피 마곡유림점|서울 강서구 강서로 419 1층|월~금 07:30 ~ 22:00|02-2668-2004
움라우트카페|서울 강서구 강서로33가길 52 1층|월,화,목,금,토 09:00 ~ 22:00|
도천사주카페|서울 강서구 월정로 94||010-8632-5346
카페동네 내발산동점|서울 강서구 강서로45길 174 수명산씨티 1층 101~103호|월~금 08:30 ~ 21:50|02-6223-7005
커피101스트릿|서울 강서구 화곡로68길 15 1층 112호||0507-1399-2888
카페HBD 머글즈케이크|서울 강서구 방화대로44길 33 1층 101호|월~토 09:00 ~ 20:00|02-2662-6191
강아지정류장|서울 강서구 양천로 709 2층|화~일 13:00 ~ 22:00|02-3662-1207
오캐드|서울 강서구 공항대로55길 14 1층|매일 08:00 ~ 22:00|02-3664-7179
바이주커피로스터스|서울 강서구 수명로 68-35 웨스트엔드중정 3층 304호|매일 09:00 ~ 22:00|02-2667-3007
프로그빈|서울 강서구 까치산로 94 모던하이츠 1층 101호|월,화,수,목,토,일 11:00 ~ 20:00|0507-1312-2331
히든플래닛|서울 강서구 화곡로21길 52 1층|월~금 09:00 ~ 21:30|010-3408-0480
이디야커피 마곡파인스퀘어점|서울 강서구 마곡중앙4로 22 파인스퀘어 1층 124~126호|월~금 10:00 ~ 21:00|02-2664-7577
쥬씨 강서화곡역점|서울 강서구 화곡로 143|매일 10:00 ~ 23:00|
커피기술 로스터리|서울 강서구 까치산로18나길 2 1층|영업시간 월,화,목,금,토 10:00 ~ 18:00|070-7807-0076
빽다방 화곡아덴하임점|서울 강서구 화곡로 238 아덴하임 1층 103호|매일 10:00 ~ 21:00|070-7808-2495
아브릴|서울 강서구 마곡서로 175 407동 지1층 B103호|영업시간 화~토 08:00 ~ 18:00|
커피101스트릿 강서한강자이타워점|서울 강서구 양천로 401 B동 1층 109호|월~금 07:30 ~ 23:00|
컴포즈커피 화곡8동점|서울 강서구 곰달래로 157 102호|매일 08:00 ~ 22:00|02-6956-4343
에슬로우 가양점|서울 강서구 강서로74길 58 가양오토갤러리 1층 105호|화~금 09:00 ~ 20:00|02-3665-1008
빈컾|서울 강서구 방화대로6라길 5 1층|월~금 10:00 ~ 21:00|010-2079-1115
카페드아야|서울 강서구 강서로52길 13 1층|화~일 07:00 ~ 22:00|02-3663-7277
컴포즈커피 강서공항점|서울 강서구 방화동로 57 1,2층|월~금 08:00 ~ 22:00|070-8691-4719
국민우유집 마곡나루점|서울 강서구 마곡중앙5로1길 20 보타닉비즈타워 1층 109호|월~금 08:00 ~ 02:30|02-6949-2262
댄싱컵 마곡점|서울 강서구 마곡동로 61 에이스프라자 1층 108호|월~금 07:00 ~ 21:00|02-3663-7588
이디야커피 마곡헤리움점|서울 강서구 마곡중앙5로1길 25 마곡헤리움2차 1층 108호|월~금 07:00 ~ 22:00|02-3662-5550
공차 까치산역점|서울 강서구 강서로 27 1층 104호|매일 10:00 ~ 23:00|02-2690-7730
카페더테라스|서울 강서구 가로공원로 201-1 1층||
사운드게츠|서울 강서구 화곡로27길 16 1층||02-2605-2306
바빈스커피 방화점|서울 강서구 양천로24길 21|매일 10:30 ~ 22:00|02-2665-3407
KEEP GOING 킵고카페|서울 강서구 강서로17가길 46 중앙하이츠 상가동 1층|목요일|02-6080-0078
메가MGC커피 마곡공진초점|서울 강서구 마곡중앙1로 26 엠리체 1층 107호||02-2666-6999
톡앤티|서울 강서구 강서로45가길 10 3층|월~금 12:00 ~ 23:00|02-2601-0029
스타벅스 강서NC|서울 강서구 강서로56길 17 1층|화~목 09:00 ~ 21:00|
토이토핑슬라임 강서점|서울 강서구 곰달래로 169 4층|월,수,목,금 13:00 ~ 19:00|
이디야커피 화곡사거리점|서울 강서구 곰달래로 135 1층|월~금 08:00 ~ 22:00|02-6449-2569
이디야커피 화곡중앙시장점|서울 강서구 가로공원로76길 61 1층|월~금 08:00 ~ 22:00|070-7716-1211
쉬즈베이글 화곡점|서울 강서구 화곡로 196 1층 102호|월~토 08:00 ~ 22:00|02-2065-7090
이가비|서울 강서구 금낭화로15길 16 새로나음 1층 103호|월~토 10:00 ~ 22:00|02-2661-2030
더벤티 까치산역점|서울 강서구 강서로 52 화곡판타지아 108호|매일 07:00 ~ 24:00|02-2690-7895
커피 바리아르|서울 강서구 화곡로52길 33 1층|월,화,수,목,금,일 10:00 ~ 21:00|02-6956-8513
브로트짜이트|서울 강서구 곰달래로49길 95|월,화,목,금 09:00 ~ 20:00|
그릭요거해|서울 강서구 강서로12길 8-8 근상프리즘주상복합아파트 상가 1층 104호|월~금 10:00 ~ 19:00|02-2602-9212
디저트39 마곡점|서울 강서구 공항대로 209 112호|월~금 08:00 ~ 21:00|02-3662-3938
더카페 마곡점|서울 강서구 공항대로 212|매일 07:30 ~ 20:00|
컴포즈커피 마곡지웰타워점|서울 강서구 공항대로 200 지웰타워 1층 113호|월~금 07:30 ~ 20:00|02-2662-8968
컴포즈커피 마곡리더스퀘어점|서울 강서구 마곡중앙6로 45 리더스스퀘어마곡 1층 128호||0507-1346-3797
텐퍼센트커피 서울화곡역점|서울 강서구 강서로 161 1층 101호|매일 08:00 ~ 21:00|070-8880-6607
홍콩다방 마곡점|서울 강서구 마곡중앙6로 63 마곡테크노타워 110호|월~금 10:00 ~ 22:00|070-8228-6108
컴포즈커피 마곡나루점|서울 강서구 마곡중앙로 161-8 두산더랜드파크 A동 109호|월~금 07:30 ~ 19:00|02-9253-4747
빽다방 마곡역GMG점|서울 강서구 마곡중앙6로 16 마곡지엠지타워 1층|월~금 08:00 ~ 20:00|02-3662-4246
카페아마도|서울 강서구 등촌로 147|월~금 08:40 ~ 21:00|010-6674-7201
우디|서울 강서구 등촌로53길 11-3 1층|월~토 11:00 ~ 22:00|0507-1361-0312
시크릿베이스|서울 강서구 등촌로55길 11-11 1층|월,수,목,금 10:00 ~ 19:00|02-2061-7280
커피블랙빈|서울 강서구 화곡로20길 19 엘리시아 건물 1층|월,화,목,금,토,일 12:00 ~ 22:00|02-2038-4510
모리셔스브라운 가양홈플러스점|서울 강서구 양천로 431 지하 2층|매일 10:00 ~ 09:00|070-5057-5771
카페코다|서울 강서구 등촌로13길 59 1층|월~금 09:00 ~ 22:00|0507-1371-2513
212베이크샵|서울 강서구 마곡중앙로 161-1 마곡나루역캐슬파크 2층 212,233호|매일 12:00 ~ 22:00|070-4647-3535
별이네커피집|서울 강서구 곰달래로25길 63|매일 10:00 ~ 22:00|
카페인중독 화곡점|서울 강서구 까치산로4길 65 1층|매일 11:00 ~ 23:50|02-2691-1112
카페일분 방화점|서울 강서구 방화대로48길 40 상가 1층 103호|매일 00:00 ~ 24:00|0504-0808-6150
마리웨일237 등촌본점|서울 강서구 화곡로68길 91 1층|월~금 08:00 ~ 20:30|
공차 염창역점|서울 강서구 공항대로 635 1층|매일 09:00 ~ 23:00|02-2659-6336
앙꼬|서울 강서구 공항대로36길 73 문성빌라 103호|월~금 09:00 ~ 20:00|070-7604-2001
이디야커피 화곡본동시장점|서울 강서구 까치산로4길 11 1층|매일 08:00 ~ 23:00|02-2601-2259
배냇|서울 강서구 양천로27길 91-6 지하|영업시간 월~금 10:00 ~ 18:00|0507-1412-3930
템포커피 발산|서울 강서구 공항대로 280 1층|월~금 08:00 ~ 23:00|02-3663-0627
잠바주스 김포공항국내선점|서울 강서구 하늘길 112 2층|매일 04:30 ~ 21:00|02-2665-8933
실용지구|서울 강서구 공항대로67길 29-26 시우 1층|영업시간 월~금 07:30 ~ 18:00|010-2557-7009
더플롯커피 마곡나루점|서울 강서구 마곡중앙로 161-17|월~금 08:00 ~ 22:30|02-6449-9997
오프닛|서울 강서구 강서로56길 17 NC 강서점 10층|월~목 09:30 ~ 21:00|02-2667-9924
자매로그|서울 강서구 금낭화로15길 11|월~금 09:30 ~ 20:00|
얌얌커피|서울 강서구 송정로 38 1층 106호|화~토 08:00 ~ 19:00|070-4151-3668
라이크어시네마|서울 강서구 등촌로 169|월~금 16:00 ~ 24:00|1877-2553
아임일리터 방화역점|서울 강서구 금낭화로 145 에어뷰21-1오피스텔 1층 126호|월~금 08:30 ~ 21:00|02-2662-1125
로스터리1014(Roastery1014)|서울 강서구 강서로45가길 54 청솔빌딩 1층|월,수,목,금,토,일 10:30 ~ 21:30|070-4027-1007
텐퍼센트커피 양천향교점|서울 강서구 강서로 471 A동 1층 107호|월~목 08:00 ~ 21:00|02-2659-5335
크로플로 화곡점|서울 강서구 강서로 145 보눔하우스화곡 1층 102호|매일 10:30 ~ 22:00|02-2606-4011
윤슬다과|서울 강서구 우장산로 19 101호 윤슬다과|영업시간 화,목 12:00 ~ 18:00|010-4573-3710
컴포즈커피 마곡류마타워점|서울 강서구 공항대로 164 류마타워 1층 120호|월~금 10:00 ~ 18:25|02-6013-1541
메가MGC커피 강서우림블루나인점|서울 강서구 양천로 583 우림블루나인비즈니스센터 1층 123호|영업시간 월~금 09:00 ~ 17:00 · 휴게시간 월~금 11:30 ~ 13:30|02-2093-2121
카페오즈|서울 강서구 강서로 178 1층 102호|월~금 07:30 ~ 21:30|02-2604-1790
멜랑|서울 강서구 화곡로 186-12 화곡갤럭시오피스텔 1층 101호|월~금 11:30 ~ 22:00|
메리고라운드|서울 강서구 등촌로13다길 32-19 1층|월,화,수,목,금,일 10:00 ~ 20:00|010-3314-7544
엔제리너스 화곡역|서울 강서구 화곡로 157||02-2695-3004
행진 7080라이브|서울 강서구 강서로 378 2층 202호|영업시간 매일 18:30 ~ 02:30|02-3664-4747
타이거브루스|서울 강서구 마곡중앙6로 11 보타닉파크타워3 109호|월~금 07:30 ~ 19:00|02-6104-2525
컴포즈커피 목동사거리점|서울 강서구 등촌로5길 2 1층 1509호|매일 08:00 ~ 22:00|02-2646-1255
카페인싸|서울 강서구 까치산로20가길 22|매일 13:00 ~ 05:00|02-2602-1022
디저트A|서울 강서구 화곡로64길 78-5|화~토 12:00 ~ 20:00|
칠백상회|서울 강서구 곰달래로 104 3층|매일 00:00 ~ 24:00|
마리웨일 등촌역점|서울 강서구 공항대로61길 10 1층|월~토 09:00 ~ 21:20|070-8867-7405
커피101스트릿 강서구청점|서울 강서구 화곡로 336 1층 101호|매일 08:00 ~ 22:00|070-4006-5439
망원동티라미수 마곡점|서울 강서구 공항대로 190|매일 08:00 ~ 22:00|070-8299-1284
더벤티 마곡역점|서울 강서구 마곡서로 56||02-2662-8828
감성커피 가양점|서울 강서구 양천로 401 A동 1층 110호|월~금 07:30 ~ 22:30|02-6968-5993
와이블랙 화곡곰달래점|서울 강서구 곰달래로 227 1층|월~토 11:00 ~ 23:00|070-8633-4199
순수커피 마곡본점|서울 강서구 공항대로 140 마곡엠밸리12단지 판매시설2동 1층 106호|매일 08:00 ~ 20:00|02-2662-9997
컴포즈커피 강서힐스테이트점|서울 강서구 우현로 16 주경빌딩 102호|월~금 07:30 ~ 23:00|02-2604-3163
리트웨이 우장산점|서울 강서구 강서로 242 서힐스테이트상가동 1층 143호||02-2604-0455
카페작은콩방|서울 강서구 등촌로13바길 18 1층|월~토 08:00 ~ 21:00|010-9630-5848
빽다방 우장산역점|서울 강서구 강서로 245 1층|매일 08:00 ~ 22:00|02-2601-1119
이디야커피 가양역점|서울 강서구 양천로 500 1층 111호|월~금 08:00 ~ 22:00|070-7807-2226
커피레터|서울 강서구 곰달래로53길 99 1층||02-6396-8351
더벤티 마곡나루역점|서울 강서구 마곡중앙로 161-11 힐스테이트에코 마곡나루역 라마다앙코르서울 상가 A동 110호|월~금 08:00 ~ 22:00|02-3664-1133
다정다감|서울 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 110호|월~금 07:30 ~ 22:00|
나우커피 서울마곡점|서울 강서구 강서로 433||
카페곰곰|서울 강서구 공항대로71길 49 1층 1-002호||
과일프레소|서울 강서구 강서로 349 1층 7호|매일 08:30 ~ 02:00|02-6497-2171
카페다|서울 강서구 공항대로61길 55 1층|월~금 10:00 ~ 22:30|
도레도레 김포롯데몰점|서울 강서구 하늘길 38||02-6116-5363
이디야커피 개화산점|서울 강서구 양천로 28 벽산에어트리움본관 1층 101~103호|월~금 07:00 ~ 23:00|02-2064-1455
채터|서울 강서구 강서로7길 116 1층|월~토 10:30 ~ 23:00|010-5889-9095
컴포즈커피 화곡중앙시장점|서울 강서구 가로공원로76길 53 1층|매일 08:00 ~ 21:20|02-2696-0510
커피향바람에날리고|서울 강서구 화곡로31길 6 1층|월~토 10:00 ~ 24:00|02-2698-6232
블랙우드|서울 강서구 허준로 198 가양프라자 2층||
플러스82 화곡점|서울 강서구 곰달래로19길 42 1층|매일 00:00 ~ 23:59|
컴포즈커피 마곡리더스타워점|서울 강서구 공항대로 228 1층 104호|월~금 08:00 ~ 19:00|02-2666-3876
플루이드|서울 강서구 공항대로65길 82 1층|매일 10:00 ~ 21:00|
카페동네 마곡점|서울 강서구 강서로 447 미르웰플러스오피스텔 1층 120호|월~금 08:00 ~ 22:00|070-4705-5485
공차 우장산역점|서울 강서구 강서로 259 우장산역엠버리움빌딩 1층 104호|월~목 09:00 ~ 22:30|02-2065-0507
파란만잔 마곡점|서울 강서구 마곡동로 55 마커스빌딩 1층 102호|월~금 07:00 ~ 20:00|02-2084-7060
모로하비|서울 강서구 가로공원로76길 95 1층||010-2916-6091
텐퍼센트커피 마곡나루점|서울 강서구 마곡중앙5로 6 1층 132호|매일 08:00 ~ 21:00|
컴포즈커피 내발산점|서울 강서구 강서로48길 9|매일 08:00 ~ 22:30|070-7537-0020
카페다다|서울 강서구 강서로 447 미르웰플러스오피스텔 1층 114호||010-8098-1600
달아달아|서울 강서구 강서로7길 35 1층|월~목 09:00 ~ 23:00|
매머드익스프레스 까치산역점|서울 강서구 강서로16길 5 1층|월~금 07:30 ~ 22:40|02-2695-8259
카페오소|서울 강서구 월정로 128 1층|월~금 10:00 ~ 21:00|0507-1339-9604
빽다방 강서블루나인점|서울 강서구 양천로 583 우림블루나인비즈니스센터 지하1층 B109호|월~금 08:00 ~ 21:00|02-2093-2066
더150|서울 강서구 마곡중앙6로 11||
이디야커피 화곡남부시장점|서울 강서구 등촌로5길 80 1층|월~금 08:00 ~ 23:00|02-2643-7077
커피에반하다 공항점|서울 강서구 남부순환로11가길 5 102호||1522-4228
매머드익스프레스 증미역NH서울타워점|서울 강서구 양천로 570 NH서울축산농협 NH서울타워 1층 111호||
엔제리너스 김포공항역사점|서울 강서구 하늘길 지하 77||02-2662-1005
공차 NC강서점|서울 강서구 강서로56길 17 지하 1층|매일 10:00 ~ 22:00|
커피사피엔스 염창한강G트리타워점|서울 강서구 양천로 738 1층 106호|매일 07:00 ~ 21:00|010-7114-4287
매머드익스프레스 개화산역점|서울 강서구 양천로 19 라테라스 1층 101호|월~금 07:00 ~ 19:00|070-7543-5705
카페 모디피|서울 강서구 화곡로68길 132 2층|화~토 11:00 ~ 22:00|
진심커피 발산점|서울 강서구 마곡중앙8로 86 필네이처 1층 109호|월~금 07:00 ~ 21:00|
이디야커피 염창동점|서울 강서구 양천로 684 부성빌딩 1층|월~금 09:00 ~ 22:00|02-3662-9774
빽다방 마곡수명산점|서울 강서구 강서로47길 169 웨스턴빌딩 1층 103호|월~금 07:30 ~ 22:30|070-7525-0808
오브올|서울 강서구 마곡서1로 146 마곡엠밸리2단지 상가동 1층 102호|월~금 09:00 ~ 19:00|010-5512-0307
무화과|서울 강서구 금낭화로 290 1층|매일 11:30 ~ 19:00|02-2662-4254
카페유오유|서울 강서구 양천로57길 13 지하1층|수~토 12:00 ~ 19:00|
커피사피엔스 등촌데시앙플렉스점|서울 강서구 양천로 424 데시앙플렉스 지식산업센터 1층 126호|월~금 07:00 ~ 21:00|02-2054-6880
공차 신방화역점|서울 강서구 마곡중앙5로 81 에스비타운 1층 101호|매일 07:00 ~ 23:00|02-2663-5575
카페인24 염창점|서울 강서구 양천로75길 57 현대1차아파트 상가동 105호|매일 00:00 ~ 24:00|0507-1341-6948
이디야커피 강서교차로점|서울 강서구 공항대로 437 1층 101호|매일 07:00 ~ 20:00|02-6407-1009
원조공주떡집 발산역점|서울 강서구 강서로 405 102호|매일 08:00 ~ 21:00|02-6952-4752
다빈|서울 강서구 마곡서로 168 마곡럭스나인오피스텔 L동 2층 205호|영업시간 월~금 11:00 ~ 18:00|02-6014-0691
카페달지|서울 강서구 강서로 443 1층 104,105호|월~금 07:00 ~ 02:00|
카페라스팔마스 본점|서울 강서구 마곡중앙4로 22 파인스퀘어 B동 1층 103호|매일 09:00 ~ 21:00|
커피바알아|서울 강서구 우장산로16길 26 1층|영업시간 월~목 08:00 ~ 18:00|
