카페명|주소|영업시간|전화번호
메가MGC커피 서울풍납점|서울 송파구 토성로 59 선일빌딩 1층|매일 08:00 ~ 22:00|02-429-3210
롯데호텔월드 더라운지 앤바|서울 송파구 올림픽로 240 1층|매일 08:00 ~ 23:00|02-411-7751
한국대중음악박물관 서울점|서울 송파구 올림픽로 300 롯데월드몰 5층|매일 10:30 ~ 22:00|
투썸플레이스 송파거여역점|서울 송파구 오금로 495 1,2층|매일 08:00 ~ 22:30|02-430-8889
투썸플레이스 송파나루역점|서울 송파구 오금로 154 한라빌딩 1층|매일 09:00 ~ 22:30|02-6925-2113
카페55|서울 송파구 새말로5길 5 1층|영업시간 월~금 08:00 ~ 18:00|070-4435-2556
마이서울바이츠|서울 송파구 석촌호수로 258 잠실아르누보팰리스 1층||02-2202-0709
넥스트에디션 잠실점|서울 송파구 올림픽로 118 지하1층|매일 10:00 ~ 24:00|02-423-8255
험블커피|서울 송파구 오금로38가길 33 1층|월~금 08:00 ~ 19:00|02-400-1579
커피빈 잠실향군타워점|서울 송파구 올림픽로35길 123 1층|월~금 06:30 ~ 22:00|02-412-8812
묘해|서울 송파구 송파대로 111 파크하비오 하비오길동 104동 109호|화~금 13:00 ~ 21:00|010-2432-4268
메가MGC커피 문정테라타워점|서울 송파구 송파대로 201 A동 132호||02-881-5135
산체스커피|서울 송파구 성내천로8길 3 1층|매일 09:00 ~ 22:00|010-9165-2338
커피빈 위례2차아이파크점|서울 송파구 위례광장로 230 위례2차아이파크 B동 1층|월~금 08:00 ~ 21:30|02-449-9703
체리오오체리|서울 송파구 백제고분로15길 42 1층 105호|화,수,목요일|010-7545-3490
메가MGC커피 송파나루역점|서울 송파구 백제고분로 464 1층|월~금 07:30 ~ 23:00|02-421-3365
이슬재 YISEULJAE|서울 송파구 백제고분로41길 19-24 1층 101호|월,수,목,금,토,일 10:30 ~ 22:00|010-5080-7738
FFFFFF|서울 송파구 송이로23길 40 1층 103,104호|월~금 08:30 ~ 19:30|070-8800-2486
블루멘가쎄|서울 송파구 위례성대로 112 대양올림픽타워 1층||02-424-7242
커피빈 잠실신천점|서울 송파구 석촌호수로 118 1층|월~금 07:00 ~ 22:00|02-416-9520
롯데백화점 잠실점 에비뉴엘퍼플라운지|서울 송파구 올림픽로 240 9층|월~목 10:30 ~ 20:00|02-411-6822
할리스 교통회관점|서울 송파구 올림픽로 319 1층|월~금 08:00 ~ 22:00|02-3431-1120
오르빗|서울 송파구 양재대로71길 42 1층 101호|월~금 08:30 ~ 20:30|070-7776-9994
커피빈 송파파크하비오점|서울 송파구 송파대로 111 송파파크하비오 205동 1층 110~113호|월~목 07:00 ~ 22:00|02-449-6881
TWG Tea 잠실 롯데 에비뉴엘 월드타워점|서울 송파구 올림픽로 300 에비뉴엘 6층|매일 10:30 ~ 22:00|02-3213-2640
앙과|서울 송파구 위례광장로 220 위례2차아이파크 상가1동 A101호|수~일 10:00 ~ 19:00|
카페노아|서울 송파구 양산로8길 31 1층 101호|월~금 09:30 ~ 22:00|070-4412-3930
메가MGC커피 송파레이크파크점|서울 송파구 위례송파로 80 송파레이크파크호반써밋2 1427동 102호|매일 08:00 ~ 22:00|02-431-7771
쁘띠클로|서울 송파구 올림픽로32길 13 1층 1호|매일 11:00 ~ 24:00|070-743-6345
가제트|서울 송파구 위례성대로12길 28 1층 103호|월~금 10:00 ~ 22:00|0507-1371-4982
룸메이트|서울 송파구 올림픽로12길 4-25 3층|매일 11:00 ~ 23:00|
카페 헤게|서울 송파구 백제고분로50길 12 해동빌딩 1층 2호|매일 10:00 ~ 20:00|02-6925-2363
카페쿠도|서울 송파구 가락로17길 6 101호|목요일|010-5123-0078
탐앤탐스 거여점|서울 송파구 오금로 543|매일 07:00 ~ 23:00|
골든커피로스터스|서울 송파구 양재대로71길 16-28 1층|월~금 08:00 ~ 23:00|02-412-3150
도화서가 신천점|서울 송파구 백제고분로9길 9 유성빌딩 지하1층|매일 11:00 ~ 22:00|070-4334-7542
카페레프 kafferep|서울 송파구 백제고분로44길 25 1층 101호|월,수,목,금,토,일 11:00 ~ 20:00|0507-1428-9284
투썸플레이스 송파장지역점|서울 송파구 충민로 66 가든파이브 라이프 패션관동 지하1층 1029호|매일 08:00 ~ 23:00|02-2157-4531
아토커피 잠실점|서울 송파구 송파대로39길 1-10 1층||
메가MGC커피 송파역점|서울 송파구 송파대로 345 헬리오시티 주상가 1A동 1층 1034,1035호|매일 07:30 ~ 21:40|02-430-1017
시아아틀리에|서울 송파구 문정로1길 34 현진빌딩 1층|매일 11:00 ~ 20:00|070-5110-6613
엔제리너스 잠실롯데월드몰B1점|서울 송파구 올림픽로 300 지하1층|매일 08:00 ~ 22:00|02-3213-4765
투썸플레이스 삼전하나점|서울 송파구 백제고분로 227 1층|월~금 08:00 ~ 22:00|02-422-8185
투썸플레이스 문정KD70점|서울 송파구 정의로8길 4 1층|월~금 08:00 ~ 21:00|02-6412-5008
알로하포롱|서울 송파구 올림픽로32길 50|월~토 11:00 ~ 23:00|070-8824-6799
카페298|서울 송파구 성내천로 298|매일 11:00 ~ 23:00|02-448-8878
메가MGC커피 석촌호수점|서울 송파구 석촌호수로 188 신동아로쟌뷰 1층 106호|매일 08:00 ~ 22:30|02-422-8880
카페아에 잠실점|서울 송파구 오금로11길 43 잠실트리움 101호|매일 00:00 ~ 24:00|02-6925-3299
리리카페|서울 송파구 성내천로 233 1층 102호|매일 10:00 ~ 23:00|02-6080-7817
콩당콩당|서울 송파구 올림픽로4길 17 아시아선수촌아파트 C상가 2층 23호|영업시간 화~토 12:30 ~ 17:00|02-2203-1214
유주얼|서울 송파구 오금로17길 4-7 1층 102호||
파스쿠찌 문정르피에드점|서울 송파구 송파대로 141 1층 101~105호|매일 08:00 ~ 22:00|070-7677-8497
디제르뷔|서울 송파구 오금로27길 10|매일 09:30 ~ 21:00|070-4112-0001
AID카페 롯데월드몰점|서울 송파구 올림픽로 300 롯데월드몰 쇼핑몰 5층|매일 10:00 ~ 21:50|02-3213-4548
바르세울로나|서울 송파구 위례성대로12길 5 아이베 1층|화~일 09:30 ~ 22:00|
라운징북스|서울 송파구 마천로10길 5 1층|월~금 11:00 ~ 21:00|070-8843-0827
소마드로잉카페 송리단길점|서울 송파구 오금로16길 10 목연빌딩 지하 1층|월~금 13:00 ~ 22:00|02-421-4244
데이던스|서울 송파구 송파대로 452 허니빌딩 6층|월,화,수,목,일 15:00 ~ 23:00|02-421-2004
슬로우그로스|서울 송파구 오금로20길 4 1층|월,화,수,목,토 12:00 ~ 22:30|
우지커피 석촌역점|서울 송파구 백제고분로41길 11 은혜빌딩 1층|월~토 07:00 ~ 23:00|02-423-0832
머더파커 잠실점|서울 송파구 올림픽로32길 24 4층|매일 11:00 ~ 23:00|02-425-7118
머더파커 WOW잠실점|서울 송파구 올림픽로32길 22-23 지하1층||02-6953-6643
빽다방 가락시장역점|서울 송파구 송파대로28길 27 성원상떼빌 102동 101호|월~금 08:00 ~ 22:00|02-404-0410
모타운 서울|서울 송파구 백제고분로45길 34-6 1층|화~일 10:00 ~ 19:00|02-419-1222
투썸플레이스 송파가든파이브점|서울 송파구 충민로 52 가든파이브웍스 1층|월~금 08:00 ~ 22:00|02-408-2388
카페라메종|서울 송파구 성내천로 85 1,2층|월~토 10:00 ~ 21:00|
이로리로스터스|서울 송파구 백제고분로18길 6 1층|수~일 10:00 ~ 22:30|
필아웃커피 위례|서울 송파구 위례광장로 136 위례아이파크상가 5동 1층 E-112호|월~금 09:00 ~ 21:00|010-6609-8564
메가MGC커피 송파오금사거리점|서울 송파구 동남로 312 더뷰21 102호||02-431-9409
커피빈 문정동환인제약빌딩점|서울 송파구 법원로6길 11 환인빌딩 1층|월~금 07:00 ~ 21:30|02-449-9569
클러스터|서울 송파구 가락로5길 11 1층|월~목 10:00 ~ 21:00|010-6644-2078
컴포즈커피 송파석촌점|서울 송파구 백제고분로41길 18 1층|매일 08:00 ~ 23:00|
온실|서울 송파구 삼학사로 89 1층|월~금 11:00 ~ 19:00|
하우디|서울 송파구 송이로 6 지하1층, 1층|월~토 10:00 ~ 21:00|070-8860-4864
커스텀커피 잠실나루점|서울 송파구 올림픽로37길 130 파크리오 A동 전철역 반대 차도 앞 1층 커스텀커피|월~금 08:00 ~ 19:30|070-8860-0712
메가MGC커피 가락몰점|서울 송파구 양재대로 932 농수산물도매시장 업무동 1층|월~금 09:00 ~ 02:00|070-4924-0520
공차 송파파크하비오점|서울 송파구 송파대로 111 108동 115호|매일 10:00 ~ 22:00|02-448-3655
커핀그루나루 올림픽홀점|서울 송파구 올림픽로 424 뮤즈라이브 1층|영업시간 월~금 09:00 ~ 18:00|02-412-6538
어니커피|서울 송파구 송파대로48길 5-1|화~일 12:00 ~ 21:00|
위드멍|서울 송파구 가락로 98 림스빌딩 4층|매일 12:00 ~ 21:00|010-4299-0514
명가타로&사주|서울 송파구 백제고분로17길 12 1층 102호|매일 11:00 ~ 20:00|010-2323-9300
오브제|서울 송파구 오금로46길 35|월~금 08:00 ~ 23:00|02-430-5992
꾸꾸베베|서울 송파구 삼학사로19길 38-1 대일빌딩 2층|매일 10:00 ~ 20:00|02-6053-1803
메가MGC커피 석촌고분역점|서울 송파구 백제고분로 279 1층|매일 08:00 ~ 20:00|02-419-1777
별별성격카페|서울 송파구 위례성대로 68 한양빌딩 202호|매일 10:00 ~ 22:00|02-421-2223
아마스빈 송파역점|서울 송파구 송파대로38길 11 1층 101호||02-412-7234
티숨카페|서울 송파구 석촌호수로 166 산립조합중앙회 1, 2층|월~금 08:00 ~ 22:00|02-417-0345
컴포즈커피 송파삼전점|서울 송파구 백제고분로22길 3 1층|매일 08:00 ~ 22:00|02-415-0369
이디야커피 올림픽공원점|서울 송파구 올림픽로 354 아이스페이스잠실2 105호|매일 08:00 ~ 21:00|02-417-8600
썸띵에스프레소|서울 송파구 위례성대로20길 29|매일 08:00 ~ 21:00|02-6498-0728
메가MGC커피 마천역점|서울 송파구 마천로57길 3 1층||02-6949-5757
할리스 방이역점|서울 송파구 양재대로72길 5 올림픽파크센트레빌 1층|매일 08:00 ~ 22:00|02-403-0338
세라젬웰카페 서울위례중앙직영점|서울 송파구 위례광장로 136 1층|매일 11:00 ~ 20:00|02-6956-0325
가배유정|서울 송파구 오금로18길 8 1층 101호|매일 10:30 ~ 22:00|02-6409-6497
모녀다방|서울 송파구 백제고분로41길 40 1,2층|월~금 08:00 ~ 21:00|02-419-2191
공차 잠실롯데몰점|서울 송파구 올림픽로 300 지하1층|매일 10:30 ~ 22:00|02-3213-4772
빽다방 문정법조현대점|서울 송파구 법원로11길 11 문정현대지식산업센터1-1 A동 125호|월~금 07:30 ~ 19:00|02-3400-0369
카페 그린스|서울 송파구 성내천로 243|화~일 10:30 ~ 21:00|02-3402-0977
커피공작소|서울 송파구 백제고분로41길 42-16|영업시간 월~금 09:30 ~ 18:00|
라떼킹 신천점|서울 송파구 올림픽로8길 12 1층|월~금 08:00 ~ 23:00|
이디야커피 잠실본동점|서울 송파구 백제고분로 172 제이케이빌딩 1층|월~금 08:00 ~ 23:30|02-414-6830
오터|서울 송파구 송파대로 458 해광빌딩 1층 103호|화~일 11:00 ~ 22:00|010-3596-6920
카페모던비|서울 송파구 백제고분로34길 24 1층|월,화,목,금,토,일 10:00 ~ 22:00|070-8845-3424
이디야커피 문정중앙점|서울 송파구 문정로 31-1 선욱빌딩 1,2층|매일 09:00 ~ 20:30|02-408-3365
이디야커피 삼전역점|서울 송파구 백제고분로 263 1층|월~금 08:00 ~ 22:30|02-416-6353
메가MGC커피 방이역점|서울 송파구 마천로 23 1층|매일 10:00 ~ 21:00|02-422-0656
컴포즈커피 송파사거리점|서울 송파구 가락로 111 102호|월~토 08:30 ~ 22:00|070-8691-0201
텐퍼센트커피 오금역점|서울 송파구 양재대로66길 41 1층|월~금 08:00 ~ 18:30|070-4136-2000
컴포즈커피 잠실레이크팰리스점|서울 송파구 석촌호수로 134|매일 07:30 ~ 21:00|02-420-6000
테미즈|서울 송파구 백제고분로45길 38-9 1층 101호|매일 10:00 ~ 22:00|070-7677-2211
빽다방 잠실장미상가점|서울 송파구 올림픽로35길 124 장미종합상가 A상가 1동 110호|월~금 07:30 ~ 18:30|02-419-4999
컴포즈커피 송파오금점|서울 송파구 마천로26길 6-1 103호||
카페베네 거여역점|서울 송파구 오금로 513 위례빌딩 101호|매일 08:00 ~ 24:00|02-449-6232
무슈오|서울 송파구 백제고분로 425 1층|매일 11:00 ~ 22:00|
어라운드더클락|서울 송파구 송파대로28길 12 1층 102호|매일 00:00 ~ 24:00|
카페랑|서울 송파구 동남로14길 17-18 1층|매일 09:30 ~ 19:00|02-449-1004
우물정|서울 송파구 백제고분로21길 17 1층 101호|매일 10:00 ~ 22:00|
커피블라썸|서울 송파구 오금로46길 8-1 1층|월~금 08:00 ~ 23:00|010-2745-9451
케인다|서울 송파구 마천로26길 10 케이에프빌딩 1층|매일 10:00 ~ 22:00|02-402-1164
카페G 네오거여점|서울 송파구 양산로4길 13 1층|매일 08:30 ~ 23:00|02-400-5698
컴포즈커피 잠실점|서울 송파구 올림픽로35길 124 장미상가 A동 109호||02-420-7282
카페디콤마|서울 송파구 마천로30길 14 1층|화~토 09:00 ~ 20:00|010-9495-7131
이디야커피 잠실역점|서울 송파구 올림픽로 지하 265 잠실역 지하상가 B-4호|월~토 07:30 ~ 22:00|02-422-8145
쿠즈|서울 송파구 송파대로40길 7 1층 101호|화~일 10:00 ~ 20:00|070-7626-1541
헬로우커피|서울 송파구 양재대로64길 28 103호||02-406-4467
카페 글로잉 cafe Glowing|서울 송파구 백제고분로20길 15 요셉캐슬 1층 101호|영업시간 월~금 09:00 ~ 18:00|0507-1330-8248
이디야커피 석촌사거리점|서울 송파구 송파대로 409 범양빌딩 1층|월~금 08:00 ~ 21:00|02-422-9587
이디야커피 개롱역점|서울 송파구 오금로 407 1층 107호|월~금 08:00 ~ 22:05|
그리즐|서울 송파구 오금로42길 5|화~토 10:00 ~ 22:00|
기투커피로스터스|서울 송파구 백제고분로48가길 13 1,2층|매일 10:00 ~ 22:00|
엠비뉴|서울 송파구 백제고분로 176 1층|월~금 08:00 ~ 23:00|
이디야커피 석촌역점|서울 송파구 송파대로 456 1층|월~금 07:30 ~ 23:00|02-424-0247
메가MGC커피 잠실레이크팰리스점|서울 송파구 석촌호수로 140 잠실레이크타워 1층 102호|매일 07:30 ~ 23:30|02-423-3356
부라더타코야끼&캔카페|서울 송파구 가락로 154 1층|매일 15:00 ~ 03:00|070-7722-0700
더카페 오금역점|서울 송파구 중대로23길 15 1층 2호|매일 08:00 ~ 22:00|02-448-5959
투썸플레이스 위례세계로병원점|서울 송파구 위례서로 248 L층|매일 07:30 ~ 21:00|070-4948-1963
커피랑도서관 가락시장역점|서울 송파구 중대로 60-6 공간빌딩 5층|화~토 00:00 ~ 24:00|070-8808-1140
원두잇 커피로스터즈|서울 송파구 위례성대로14길 7-16 1층|월~금 08:00 ~ 19:00|02-2135-7337
젤라띠젤라띠 송파구청점|서울 송파구 잠실로 209||
커피빈 현대시티몰가든파이브점|서울 송파구 충민로 66 가든파이브 라이프동 테크노관 1층|월~목 10:30 ~ 20:30|02-2673-2110
디온웨이|서울 송파구 백제고분로41길 18 2층|월,수,목,금,토,일 12:00 ~ 22:00|02-419-0407
설빙 서울송파헬리오시티점|서울 송파구 가락로12길 4 파크팰리스 2층 203,204호|매일 11:00 ~ 23:00|02-413-2514
디저트39 문정래미안점|서울 송파구 문정로 83 상가 129-1호|월~금 09:00 ~ 22:00|02-3012-1110
오 단백|서울 송파구 동남로17길 5 1층 101호|월~금 09:30 ~ 20:00|070-8873-0234
노아스로스팅 롯데에비뉴엘월드타워점|서울 송파구 올림픽로 300 지하1층|월~목 10:30 ~ 20:00|02-3213-2086
더브리즈카페|서울 송파구 동남로23다길 22 1층|월,수,목,일 10:30 ~ 19:00|070-8825-0266
오하나|서울 송파구 오금로31길 20 1층|월~금 09:00 ~ 19:00|02-423-5153
셜록홈즈 잠실1호점|서울 송파구 백제고분로7길 19 3층|매일 10:00 ~ 23:00|02-422-0053
컴포즈커피 경찰병원점|서울 송파구 중대로 135 아이티벤처타워 1층 101-4호|영업시간 월~금 07:30 ~ 17:00|
메가MGC커피 잠실트리지움점|서울 송파구 삼전로13길 22 1층||02-415-6947
공차 개롱역점|서울 송파구 동남로 240-6 1층 101호|월~금 08:00 ~ 22:00|02-443-0679
바나프레소 잠실새내점|서울 송파구 석촌호수로 64 1층|매일 08:00 ~ 22:00|070-8998-8928
베즐리 서울아산병원점|서울 송파구 올림픽로43길 88 동관 지하1층|매일 07:00 ~ 20:30|02-3010-6390
가온사주앤타로|서울 송파구 백제고분로45길 16 1층 102호|매일 11:30 ~ 22:30|010-2836-2011
할리스 잠실학원사거리점|서울 송파구 석촌호수로 130 신원빌딩 1층|월,화,수,목,일 09:00 ~ 21:30|02-3431-4662
오도브|서울 송파구 중대로27길 1|영업시간 월~금 08:30 ~ 18:00|02-2135-3343
김남매누나|서울 송파구 가락로 167 1층 105호|목~토 11:00 ~ 24:00|0507-1478-6288
이디야커피 방이초교점|서울 송파구 가락로 280 1층|월~금 08:30 ~ 21:00|02-420-7185
컴포즈커피 송파몽촌토성점|서울 송파구 백제고분로50길 8 1층 1호||
어바웃 프로젝트라운지|서울 송파구 올림픽로 300 롯데월드타워 1층|영업시간 월~금 08:00 ~ 18:00|070-4242-2880
멜팅피피|서울 송파구 백제고분로42길 19 105호|화~일 10:00 ~ 20:00|010-9979-9049
에이바우트커피 송파점|서울 송파구 송파대로36가길 15 1층|매일 07:30 ~ 22:00|
메가MGC커피 석촌한솔점|서울 송파구 백제고분로 354 1층|매일 09:00 ~ 21:00|02-421-0656
설빙 서울거여역점|서울 송파구 오금로 507 거여빌딩 201호|매일 13:00 ~ 22:00|02-404-3343
달복디저트|서울 송파구 새말로 161|월~금 09:00 ~ 20:00|
메가MGC커피 한성백제역점|서울 송파구 백제고분로 497 1층 103호||02-420-7542
공차 잠실엘스점|서울 송파구 올림픽로 119 잠실파인애플상가 1층 A22,23호|매일 09:00 ~ 22:30|02-418-0789
메가MGC커피 잠실장미점|서울 송파구 올림픽로35길 124 장미상가 A동 106호|매일 07:30 ~ 22:00|02-422-1341
디저트39 문정 법조타운점|서울 송파구 법원로4길 6 문정아이파크 121호|매일 10:30 ~ 22:00|02-430-5900
메가MGC커피 잠실나루역점|서울 송파구 올림픽로37길 130 파크리오 상가A동 1층 150호|매일 08:30 ~ 22:00|02-6952-6660
블루웨일|서울 송파구 백제고분로41길 30 윤창빌딩 1층|매일 10:00 ~ 22:00|02-2203-2006
키쉬미뇽 송파점|서울 송파구 중대로23길 9 서암빌딩 1층|월~금 08:00 ~ 21:00|
에이엠에이커피로스터스|서울 송파구 마천로8길 15 1층|월~금 10:00 ~ 19:00|02-6958-9105
오렌지디스트릭트|서울 송파구 새말로 132 2층|매일 10:00 ~ 22:00|
커피랑도서관 잠실나루점|서울 송파구 올림픽로37길 130 파크리오 A상가 3층 312호|화~토 00:00 ~ 24:00|070-8836-1692
커스텀커피 문정점|서울 송파구 동남로4길 13 1층|월~금 08:30 ~ 19:00|
헬로에클레시아|서울 송파구 가락로 210 태우빌딩 1층 102호|월~토 10:00 ~ 19:00|010-4935-4711
이디야커피 방이시장점|서울 송파구 백제고분로48길 3 1층|월~금 08:00 ~ 22:00|02-418-4843
루미따|서울 송파구 오금로 171 동제빌딩 2층|매일 10:00 ~ 23:00|02-423-3670
코지|서울 송파구 올림픽로32길 18|월,화,수,목,일 11:00 ~ 24:00|
이디야커피 송파하비오점|서울 송파구 송파대로 111 파크하비오타워 205동 1층 108호|월~금 07:30 ~ 23:00|070-8159-0627
79파운야드 잠실새내점|서울 송파구 백제고분로7길 41 잠실NS파인트리 102호|매일 10:00 ~ 23:00|02-419-1939
투썸플레이스 롯데월드점|서울 송파구 올림픽로 240 롯데월드어드벤처동 1층 AD2호|월,화,수,목,일 10:00 ~ 20:50|02-411-0592
일다경|서울 송파구 삼학사로18길 3-27 1층 101호|월,화,수,목,일 10:00 ~ 20:00|02-6012-0613
메가MGC커피 방이오금점|서울 송파구 마천로 84 1층|월~금 07:30 ~ 21:00|02-409-3365
공차 문정법조타운점|서울 송파구 법원로 114 엠스테이트 B동 지하1층 177호|월~금 10:00 ~ 21:30|02-2283-1789
베질루르선셋에비뉴 롯데월드타워점|서울 송파구 올림픽로 300 롯데월드몰 5층|매일 10:30 ~ 22:00|
빠아빠|서울 송파구 백제고분로45길 20 1층|매일 12:00 ~ 22:00|
이디야 송파풍납점|서울 송파구 강동대로9길 17-1 1층|월~금 08:00 ~ 22:00|02-477-0326
#커피코드 잠실점|서울 송파구 백제고분로18길 3-11 1층|월,화,목,금,토 11:00 ~ 24:00|02-421-9888
감성커피 테라스점|서울 송파구 중대로12길 9 1층|매일 09:00 ~ 22:00|070-4640-2254
카페코브|서울 송파구 가락로15길 9 1층|화~금 10:00 ~ 20:00|0507-1356-3605
락앤롤|서울 송파구 백제고분로9길 26||070-8157-2725
코지블루|서울 송파구 백제고분로45길 7 302호|화~일 13:00 ~ 22:00|010-3493-4766
컴포즈커피 위례포레샤인점|서울 송파구 위례송파로 123 상가1동 지하층 B105호||070-8691-0737
스위치로스팅하우스|서울 송파구 백제고분로34길 5 1층 101호||
별콩다방 석촌역점|서울 송파구 가락로11길 34-1 101호|월~금 08:00 ~ 22:00|02-424-0412
그릭앤|서울 송파구 오금로16길 12 1층 102호|매일 11:00 ~ 21:00|070-8282-4724
니드스윗 송파|서울 송파구 백제고분로45길 22-1|매일 13:00 ~ 22:00|
카페차란|서울 송파구 거마로9길 7-5|화~일 11:00 ~ 22:00|010-5675-9139
컴포즈커피 문정아이파크점|서울 송파구 법원로4길 6 문정아이파크 1층 139호|월~금 08:00 ~ 21:00|070-7636-9326
빽다방 거여역점|서울 송파구 오금로 512 거여역2차 쌍용아파트 1층 105호|월~토 08:00 ~ 22:00|02-401-0119
쿨키즈쿠키|서울 송파구 송파대로48길 7 세영빌딩 1층 102호|매일 11:00 ~ 20:00|02-3432-0555
던던|서울 송파구 백제고분로19길 27-18 1층|월,화,목,금 10:30 ~ 21:00|010-9619-2289
설빙 롯데월드어드벤처점|서울 송파구 올림픽로 240 1층|월,화,수,목,일 10:30 ~ 20:30|02-2143-1243
빽다방 송파하비오점|서울 송파구 송파대로 111 204동 117호|매일 08:00 ~ 21:30|02-400-3379
더벤티 잠실새내역점|서울 송파구 석촌호수로 84 내네빌딩 1층 101호|월~금 08:00 ~ 21:00|02-422-8614
커피랑도서관 송파나루역점|서울 송파구 오금로 154 한라빌딩 1동 4층 1호|매일 00:00 ~ 24:00|070-4123-1140
드림메이트|서울 송파구 가락로 89 광동빌딩 4층|매일 10:00 ~ 23:00|02-6925-6312
그릭데이 잠실점|서울 송파구 백제고분로 423 1층|월~금 11:00 ~ 22:00|02-422-5787
폴바셋 롯데월드아이스링크점|서울 송파구 올림픽로 240 지하3층|월~금 11:00 ~ 21:00|02-2143-1128
카페오즈|서울 송파구 송파대로36가길 16 1층|영업시간 월~금 10:00 ~ 18:00|0507-1404-3763
빽다방 오금역점|서울 송파구 오금로 306 스타클래스 1층 111호|월~금 06:30 ~ 21:30|02-2043-8500
요거트월드 송파점|서울 송파구 양재대로62길 15 1층|매일 12:00 ~ 03:00|010-9810-8154
루트비커피 송파농협점|서울 송파구 송파대로 155 송파농협빌딩 1층|월~금 07:00 ~ 19:00|02-430-1026
컴포즈커피 마천센트럴점|서울 송파구 오금로 551 이편한세상송파파크센트럴상가 208동 107호|월~금 08:30 ~ 22:00|
베이글카페 문정법조단지점|서울 송파구 법원로11길 11 문정현대지지식산업센터 A동 1층 124호|매일 07:00 ~ 21:00 · 휴게시간 매일 14:30 ~ 15:00|02-2008-1788
위클리커피 송파위례점|서울 송파구 위례광장로 230 위례2차아이파크 상가2동 1층 B123호|화~금 09:00 ~ 21:00|
망원동티라미수 송리단길점|서울 송파구 백제고분로45길 22 1층 102호|월~목 12:00 ~ 22:00|02-2202-1162
메가MGC커피 가락중앙점|서울 송파구 동남로 209 1층|매일 08:00 ~ 22:00|02-406-6782
백워리|서울 송파구 백제고분로45길 4-14 트리비유 1층 101호|매일 11:00 ~ 21:00 · 휴게시간 월~금 16:00 ~ 17:00|070-7766-9451
메가MGC커피 송파시그니처점|서울 송파구 마천로 273-1 1층||02-400-7580
이디야커피 송파문정점|서울 송파구 송이로 159 1층|매일 07:30 ~ 22:30|02-403-0235
오와케이크 문정역점|서울 송파구 법원로4길 17 1층|매일 11:00 ~ 21:00|
카페콘지|서울 송파구 새말로8길 21-13 동부하우스 지하 B101호|매일 07:00 ~ 21:00|070-8287-3655
소프트커피|서울 송파구 가락로 139 1층|월~금 11:00 ~ 22:00|
공차 석촌역점|서울 송파구 백제고분로 387 1층 101, 102호|월~금 07:30 ~ 22:30|02-6326-7030
카페 더 베네치아|서울 송파구 위례광장로 199 성희프라자 1층 112,112-1호|매일 10:00 ~ 22:00|070-7869-2345
백호라떼|서울 송파구 송파대로42길 26 1층|월~금 09:00 ~ 19:00|010-2787-2804
르꼬르|서울 송파구 가락로5길 8|화~일 10:00 ~ 20:00|
써클커피|서울 송파구 중대로25길 8|영업시간 월~금 08:00 ~ 16:00|02-400-1987
카페콩가|서울 송파구 백제고분로7길 48|매일 10:00 ~ 03:00|070-7543-5139
피피부부|서울 송파구 송파대로36길 7-42 1층 101호|화~일 12:00 ~ 22:00|010-5273-9324
끌레르끌레|서울 송파구 양재대로71길 30 1층 102호|월~금 11:00 ~ 19:00|070-8807-8088
커피앰비언스|서울 송파구 송이로17길 51||02-449-9967
빽다방 송파사거리점|서울 송파구 가락로 113 금도빌딩 1층 106,107호|월~금 08:30 ~ 22:30|02-422-4772
커피니 종합운동장역점|서울 송파구 잠실동 10-1 지하1층|월~금 07:00 ~ 19:00|02-417-1325
투썸플레이스 송파CGV점|서울 송파구 충민로 66 10층||1544-1122
이루다|서울 송파구 마천로61다길 30 1층|영업시간 화~금 08:00 ~ 18:00|010-4912-8712
메가MGC커피 위례광장점|서울 송파구 위례광장로 193 대길프라자 1층||02-400-4050
스탕달 신드롬|서울 송파구 백제고분로31길 14 1층|영업시간 화~토 19:30 ~ 01:00|0507-1381-3369
메가MGC커피 오금역점|서울 송파구 오금로 306 가락스타클래스 1층 113호|월~금 07:30 ~ 20:00|02-400-6660
꿈도미노|서울 송파구 백제고분로37길 4 현도빌딩 1층|월~금 09:00 ~ 22:00|0505-691-7777
벌크커피 방이점|서울 송파구 백제고분로50길 30-4 강남팰리스 1층 102호|매일 08:00 ~ 23:00|02-425-0225
매머드익스프레스 잠실종합운동장점|서울 송파구 올림픽로8길 4-11 잠실포레디움 1층 101호|월~금 07:30 ~ 19:00|02-422-5727
카페콤마|서울 송파구 문정로 19|매일 10:00 ~ 21:40|
메가 MGC커피종합운동장점|서울 송파구 올림픽로8길 11||02-425-2221
모르텐 앤 닐스 버터하우스|서울 송파구 백제고분로41길 39 1층 101호|화~일 12:00 ~ 19:00|
컴포즈커피 송파방이시장점|서울 송파구 백제고분로48길 8||070-7868-3071
