카페명|주소|영업시간|전화번호
하우어바웃카페앤타코야끼|서울 양천구 목동중앙북로 123 지하 1층|매일 12:00 ~ 02:00|
텐퍼센트커피 서울남부법원점|서울 양천구 신월로 389 남부빌딩 1층 104호|매일 08:00 ~ 21:00|070-8691-1606
림벅와플 신정네거리점|서울 양천구 중앙로43길 23 1층|목요일|010-7530-3175
컴포즈커피 신월양강점|서울 양천구 오목로 69 1층|매일 08:00 ~ 21:00|
더벤티 신월사거리점|서울 양천구 가로공원로 100 리버스타운 102동 1층 101호|화~일 09:00 ~ 21:00|0507-1376-5514
파라곤플레이|서울 양천구 목동서로 155 파라곤 지하 118호|월~금 12:30 ~ 21:00|02-2062-7576
빌리스커피하우스 목동점|서울 양천구 목동중앙북로8라길 29 1층 102호,지하1층 B02|수~일 10:00 ~ 20:00|010-7616-0852
나이스투밋츄|서울 양천구 은행정로18길 12 1층||070-8289-4230
그로잉|서울 양천구 목동서로 397 대림아크로빌 B동 117호|매일 08:00 ~ 21:00|070-4233-7871
메가MGC커피 목동중앙점|서울 양천구 목동서로 287 동문비젼오피스텔 1층|매일 08:00 ~ 22:00|02-2648-2888
이로랑|서울 양천구 국회대로 269 1층 102호|월~토 10:30 ~ 22:00|02-2642-7530
신월동|서울 양천구 남부순환로27길 16||
제라진제과점|서울 양천구 중앙로32길 67 1층 104호|월~금 11:00 ~ 20:00|070-8094-0322
와플베르비에|서울 양천구 목동동로 293|월~금 07:30 ~ 20:00|
메리제과|서울 양천구 목동중앙북로 61 1층 101호|월~금 12:00 ~ 20:00|010-5615-5128
포레스트카페|서울 양천구 목동중앙로13가길 14 햇살좋은가 1층 101호|영업시간 월~금 07:00 ~ 18:00|0505-1425-8582
카페비유|서울 양천구 신목로5길 4 2층||
알콩달콩|서울 양천구 곰달래로 29 1층||02-2602-0100
쥬청과 목동점|서울 양천구 목동동로 437 향도드림네스트 1층 109호|월,화,수,목,금,일 08:00 ~ 19:00|02-2645-5789
이층집|서울 양천구 목동중앙남로3가길 33 1층|수~일 11:00 ~ 22:00|070-7604-2001
커피에반하다 신월동점|서울 양천구 월정로 159|매일 09:30 ~ 22:00|070-8861-7216
에스프레소진|서울 양천구 목동중앙북로 111-6 1층 103호|월~금 07:30 ~ 21:00|070-4799-6757
카페루퍼스|서울 양천구 등촌로 198 1층|매일 11:00 ~ 22:00|
여니스케이크앤커피|서울 양천구 은행정로 73 1층|월~금 08:00 ~ 20:00|02-2603-9294
컴포즈커피 신월사거리점|서울 양천구 남부순환로40길 2|매일 07:00 ~ 23:00|
매머드익스프레스 양천구청이스타빌점|서울 양천구 목동서로 377 A동 1층 103호||
더나우커피|서울 양천구 목동중앙로13가길 3 양천빌딩 2층||02-2652-0888
이디야커피 목동신트리점|서울 양천구 신정로 312 1층|매일 09:00 ~ 20:00|02-2605-6020
컴포즈커피 모세미점|서울 양천구 목동중앙남로 7-1 101호|월~금 08:00 ~ 22:00|02-6403-3605
로커피|서울 양천구 남부순환로59길 16 1층||
카페장윤|서울 양천구 신목로14길 6 1층|월~금 09:00 ~ 21:00|
브니엘커피로스터스|서울 양천구 가로공원로56길 27-1||
쥬씨 신목중점|서울 양천구 목동중앙로 89 1층 109호|매일 15:30 ~ 23:00|
찐카페 24시셀프카페|서울 양천구 목동중앙남로 13 1층|매일 00:00 ~ 24:00|010-2607-2019
트러스트커피 목동점|서울 양천구 목동동로 233-1 드림타워 1층 106호||
스모어디저트카페|서울 양천구 목동서로 35 목동프라자 1층 101호|영업시간 화~금 11:00 ~ 18:00|0507-1351-2281
제3화원|서울 양천구 남부순환로 402|수~토 12:00 ~ 21:00|
커피에반하다 목사랑시장점 스마트 무인카페|서울 양천구 목동중앙남로11길 11|매일 00:00 ~ 24:00|070-4493-7699
79파운야드 목동41타워점|서울 양천구 목동동로 293 현대41타워 1-44~46호|월~금 09:00 ~ 22:00|02-2644-0502
제이드커피|서울 양천구 은행정로4길 25 상가 1층 106호|월~금 07:30 ~ 21:00|010-2992-9405
커피라운지|서울 양천구 목동중앙서로 13||02-2646-8253
플러스82 양천점|서울 양천구 목동남로4길 51 1층|매일 09:00 ~ 03:45|
카페정류장|서울 양천구 은행정로4길 13 1층|월~토 10:00 ~ 21:00|02-2645-5422
밀림|서울 양천구 목동로11길 5 1층|월~금 10:00 ~ 21:00|02-6494-1266
컴포즈커피 곰달래사거리점|서울 양천구 곰달래로 48 가동 1층 7호|월~금 08:00 ~ 21:30|
소미랑|서울 양천구 지양로7길 2 1층||
카페1089|서울 양천구 신정중앙로17길 10 1층|매일 00:00 ~ 24:00|0507-1347-5629
달리는커피 서울목동14단지점|서울 양천구 목동동로 130 목동신시가지아파트14단지 A상가 1층 102호||02-2062-4768
홍콩다방 염창역점|서울 양천구 공항대로 634 1층|월~금 10:00 ~ 22:00|070-4115-8881
대흥다방|서울 양천구 오목로 131||02-2602-2049
더벤티 양천구청점|서울 양천구 목동동로 59 로얄프라자 1층 101호|매일 08:00 ~ 22:00|02-2061-1334
디폴트커피라이트 목동역점|서울 양천구 오목로 236 1층|매일 10:00 ~ 22:00|
디닷커피|서울 양천구 목동중앙북로8길 14-14 1층|월~토 08:00 ~ 20:50|010-9619-3137
씨더메종|서울 양천구 남부순환로83길 17 목동센트럴아이파크위브 1단지상가 5호실|영업시간 월~금 09:00 ~ 18:20|010-5808-8895
카페공감|서울 양천구 월정로 141||
카페오르|서울 양천구 은행정로17길 13|월~금 10:00 ~ 19:00|
카페게이트 양천구청점|서울 양천구 목동서로 349 센트럴프라자 1층 124호||02-2655-2569
메가MGC커피 목동3단지점|서울 양천구 목동중앙로 43 목동글로리파크 1층 101호||02-2643-1007
Hey INN|서울 양천구 오목로50길 17 1층 102호|월~금 10:00 ~ 20:00|02-2606-8020
매일매일특별한날|서울 양천구 남부순환로83길 17 목동센트럴아파트 상가 100동 131호|월,화,목,금,토 11:00 ~ 20:30|010-6497-2277
일월십일|서울 양천구 목동중앙남로9길 41 1층||
인더그린|서울 양천구 남부순환로83길 47 목동센트럴 아이파크위브4단지 상가동 2층 4-38호|월~토 09:00 ~ 20:00|02-2699-2159
나우커피 목동사랑점|서울 양천구 목동중앙본로5길 29 1층||010-3206-3045
커피림|서울 양천구 목동로9길 7|매일 10:00 ~ 21:00|02-2607-2063
달빙수디저트카페|서울 양천구 오목로13길 3 1층||
24시셀프무인카페 신월점|서울 양천구 곰달래로 8||
카페니어|서울 양천구 신정동 743-15 1층 102호|매일 00:00 ~ 24:00|010-5626-5319
달리는커피 서울이대목동점|서울 양천구 목동동로 431|월~금 09:00 ~ 19:30|02-2647-4879
merci|서울 양천구 목동중앙남로 77||02-6369-2841
샵일리터 목동본점|서울 양천구 신정중앙로19길 2|매일 13:30 ~ 01:00|
핸디드|서울 양천구 목동중앙북로4길 37 1층|목요일|070-7797-3922
24시프리카페 목동점|서울 양천구 목동중앙로 43 글로리파크 2층|매일 00:00 ~ 24:00|0507-1316-4404
과일에반하다프루타 화곡점|서울 양천구 화곡로 103||02-2065-6516
브라운플랜트|서울 양천구 신월로36길 15 1층|화~토 09:00 ~ 19:00|0507-1341-1797
고래다방 - 오늘을 이야기 합니다|서울 양천구 목동중앙북로8길 138 1층 101호|화~일 10:00 ~ 21:00|070-7732-7933
카페힐링빈스|서울 양천구 월정로 8 지02호||02-2644-9801
셋째날|서울 양천구 신월로10길 12|월~토 10:00 ~ 21:00|
카페슬슬|서울 양천구 오목로38길 31 1층|매일 10:00 ~ 21:00|010-2068-4943
카페이음|서울 양천구 남부순환로83길 17 1층 115호|월~금 08:00 ~ 22:00|02-2605-8787
오션베이스|서울 양천구 은행정로5길 40 1층 101호|월~토 17:00 ~ 24:00|010-9302-3048
유키커피|서울 양천구 목동중앙북로8다길 17 블레어빌 101동 상가1층 101호|화~토 09:00 ~ 19:00|010-9386-6230
더벤티 강서고점|서울 양천구 목동중앙남로 24-1 1층|월~금 08:00 ~ 22:00|070-8657-0205
데이롱 카페 목동로데오점|서울 양천구 신정중앙로19길 7 춘당아네시스 1층 101호|매일 00:00 ~ 24:00|010-4089-6460
호두대장|서울 양천구 은행정로5길 30 1층|월~금 10:00 ~ 20:00|02-2644-6919
티오셀프카페24 목동점|서울 양천구 국회대로 269 1층|매일 00:00 ~ 24:00|0507-1342-0196
무자커피 목동점|서울 양천구 목동남로4길 38 1층|매일 08:00 ~ 21:00|
이디야커피 신정교점|서울 양천구 신목로 36 1층|월~금 08:00 ~ 22:00|02-2646-8124
과일에반하다 프루타 신정점|서울 양천구 중앙로43길 14 119동 상가 1층|매일 00:00 ~ 24:00|
이디야커피 목동신목점|서울 양천구 목동중앙로 85 1층|매일 08:00 ~ 22:00|02-2655-1201
컴포즈커피 목동사랑시장점|서울 양천구 목동중앙남로 61||
요거프레소 목동2호점|서울 양천구 목동서로 133-2 목동하나프라자 1층 108호|월~금 10:00 ~ 20:00|02-2062-0201
슈슈커피|서울 양천구 신정중앙로21길 37 1층 101호|월~금 09:30 ~ 20:00|02-6015-3050
더벤티 목동하이스트점|서울 양천구 목동서로 250 1층|월~토 09:00 ~ 22:00|02-6013-1924
그라운드타임|서울 양천구 목동중앙북로8가길 4 1층|월,수,목,금,토,일 11:30 ~ 19:45|070-7543-7485
커피홍|서울 양천구 중앙로48길 65 1층|매일 09:00 ~ 19:00|
커피에반하다 목동14단지점 스마트 무인카페|서울 양천구 목동동로 130 목동14단지아파트 A상가 1층|매일 00:00 ~ 24:00|
풍미커피|서울 양천구 목동동로 437|영업시간 월~금 09:00 ~ 18:00|
공차 양천구청점|서울 양천구 목동서로 383 105호|매일 07:00 ~ 23:00|010-4372-8943
요커 신정네거리점|서울 양천구 신월로 303 1층 103호|영업시간 목 09:00 ~ 16:00|
슬로우벗로스터리|서울 양천구 중앙로45길 8-5 1층|화~일 10:30 ~ 19:30|02-2606-8878
셀렉토커피 양천공원점|서울 양천구 목동서로 301-21 1층 102호|영업시간 월~금 07:30 ~ 18:00|02-2653-0222
카페마을|서울 양천구 목동중앙북로16길 39||
바이어스|서울 양천구 오목로 137 103호|월~금 08:00 ~ 21:00|
부어스트킹|서울 양천구 오목로 205 1층|월,화,수,목,금,일 12:00 ~ 22:00|010-2645-1601
카페키츠네 현대백화점 목동점|서울 양천구 목동동로 257 별관 1층||02-2163-3673
펠리스커피|서울 양천구 목동동로 55|영업시간 화~일 10:00 ~ 18:00|
우아|서울 양천구 월정로 111|매일 00:00 ~ 24:00|
쿠스치노커피|서울 양천구 목동서로 349|월~금 08:00 ~ 22:00|02-2650-8070
스페이스코르 목동점|서울 양천구 목동중앙남로 57-7 1층|월~토 09:00 ~ 19:00|
커피니 목동YES24점|서울 양천구 오목로 325 대학빌딩 지하1층|매일 09:30 ~ 21:00|070-5138-2009
커피메이킹|서울 양천구 목동로11길 6||02-6489-9345
데이롱카페 서울목동점|서울 양천구 목동중앙남로14가길 50 1층|매일 00:00 ~ 24:00|
커피에진심을담다|서울 양천구 등촌로 102-1 현정빌딩 103호|월~금 11:00 ~ 21:00|
비비민트|서울 양천구 지양로 34 2층|화~일 11:00 ~ 22:00|010-5018-2998
유캔두잇 신월점|서울 양천구 화곡로13길 19 1층 104호|월~금 09:00 ~ 02:00|070-4035-6115
쉬라이크스커피|서울 양천구 목동중앙북로1길 37 1,2층||
행복플러스카페 목동점|서울 양천구 목동서로 33 1,2층||02-2646-2500
매머드익스프레스 목동중앙점|서울 양천구 목동서로 133-4 스카이포레 1층 105호||
발도스커피 목동점|서울 양천구 목동중앙본로 119||
카페차차라모|서울 양천구 중앙로46길 42 1층||
커피운 신월동점|서울 양천구 남부순환로79길 47-1 1층|매일 10:00 ~ 22:00|
링키지커피|서울 양천구 중앙로23길 24 1층|수~토 11:00 ~ 19:00|010-9947-7907
카페펀코|서울 양천구 신정로 312||02-2608-2777
에이디저트|서울 양천구 목동동로 130 목동신시가지아파트 14단지 상가b동 1층 123호|월~금 11:30 ~ 19:00|02-6013-7002
비라이언|서울 양천구 중앙로43길 14 래미안목동아델리체 120동 109,110호|월~금 10:00 ~ 21:30|02-2692-7579
백억커피 오목교점|서울 양천구 신목로 102|매일 09:00 ~ 02:00|
제주네 애견카페|서울 양천구 신월로 266 2층 201호|월~금 17:00 ~ 20:00|010-2901-1272
카페일분 목동점|서울 양천구 목동중앙북로8길 111 금호베스트빌아파트 상가 102호|매일 00:00 ~ 24:00|
카페홈즈 신정점|서울 양천구 오목로 106|월~금 08:00 ~ 19:40|
모쿠816|서울 양천구 신정중앙로 104||02-2698-8196
에센스커피 목동점|서울 양천구 목동서로 65 목동가든스위트 1층 101호|월~금 08:00 ~ 20:00|010-2376-6510
밀앤콩|서울 양천구 오목로48길 12 1층||010-3431-1471
빈스|서울 양천구 중앙로48길 40 1층|월,화,목,금,토,일 12:00 ~ 21:00|
진심커피 오목교점|서울 양천구 신목로 72 1층 102호|월~금 08:30 ~ 21:00|070-8691-0795
커피에반하다 양천신월점|서울 양천구 지양로 25 용민아파트상가 101호||02-2601-3381
베러댄와플 신월점|서울 양천구 남부순환로83길 17||02-2606-7428
매머드익스프레스 목동41타워점|서울 양천구 목동동로 293 1층 13호|매일 08:00 ~ 21:00|
매머드익스프레스 목동1단지점|서울 양천구 목동서로 38 목동신시가지아파트1단지 상가 B동 1층 101-5호||010-3903-2447
올랑올랑|서울 양천구 목동서로 70||
팔공티 양천구청점|서울 양천구 목동동로 63 1층 102호|매일 10:00 ~ 22:00|02-2644-6781
요거프레소 목동14단지점|서울 양천구 목동동로8길 23 메리트윈 1층 101호|월,화,수,목,일 09:00 ~ 21:00|02-2062-7727
델리뉴스 목동점|서울 양천구 목동서로 221 목동굿모닝탑 2상가 113호|월~금 07:00 ~ 21:00|02-2645-6533
종이연|서울 양천구 등촌로 148||02-3661-7080
데일리커피 오목교점|서울 양천구 목동동로12길 37-1 1층|월~금 08:00 ~ 21:00|
페이버|서울 양천구 오목로42길 2 1층 102호|월~금 11:00 ~ 20:00|070-4833-5988
스윗디디|서울 양천구 목동중앙남로14길 14 1층|화~일 10:00 ~ 19:00|
정경|서울 양천구 목동서로 277||02-2645-3961
약속다방|서울 양천구 화곡로 96||
카페일소뇨|서울 양천구 목동중앙북로 62 1층|월~토 11:30 ~ 23:30|02-2655-0419
빽다방 오목교중앙점|서울 양천구 목동동로12길 45 삼익아파트 상가동 1층 1호|매일 08:00 ~ 22:00|02-2061-4409
커피마마 목동청마루점|서울 양천구 목동남로2길 60-34||
호두랑파이랑 목동점|서울 양천구 등촌로 16 이화빌딩 1층||02-2645-5553
매머드익스프레스 목2동점|서울 양천구 목동중앙북로 73 덕수프라자 1층 103호|월~토 07:30 ~ 22:00|02-6084-0721
킹콩샐러드 카페|서울 양천구 지양로17길 1 1층 2호|매일 10:00 ~ 21:00|
리버스로스터|서울 양천구 가로공원로 71 1층||010-4024-3173
팔공티 목동점|서울 양천구 목동동로8길 11 피엔제이테크빌딩 1층 102호|월~금 10:00 ~ 22:00|
아마스빈 목동파리공원점|서울 양천구 목동서로 77 현대월드타워 1층||02-2642-2778
동그라미커피숍|서울 양천구 화곡로4길 34||02-2695-9800
에이시스커피하우스|서울 양천구 목동로9길 11 1층|월~금 09:00 ~ 21:30|010-3352-8352
날쌘카페 신정점|서울 양천구 은행정로5길 38 1층 103호|매일 10:00 ~ 20:00|070-8848-8507
스마일복권커피|서울 양천구 곰달래로 42||
카페보스 서울신월점|서울 양천구 월정로29길 28|목,금 09:00 ~ 24:00|
카페레브|서울 양천구 남부순환로59길 6 2층||
에이치이에이|서울 양천구 오목로 30 1층|월~금 10:30 ~ 22:30|
커피나누기|서울 양천구 목동동로 437||
아마스빈 목동양천구청점|서울 양천구 목동서로 349 센트럴프라자 1층||02-2650-8885
쌍계명차티하우스|서울 양천구 중앙로36길 14 1층|매일 11:00 ~ 21:30|
카페 담소|서울 양천구 목동동로 53 상가 1층 135호|월~금 10:00 ~ 20:00|070-8028-3510
우든박스커피|서울 양천구 목동중앙북로22길 7 1층|월~토 09:00 ~ 22:00|02-6930-5828
블루펭귄|서울 양천구 목동중앙로 135||
조우|서울 양천구 목동중앙서로7가길 31||
요거프레소 은행정로점|서울 양천구 은행정로 16|매일 10:00 ~ 22:00|
커피에반하다 신목동점|서울 양천구 신목로 38 엘도라도빌딩 107호|매일 08:00 ~ 23:00|0507-0289-3097
클래시빈|서울 양천구 목동서로 155 목동파라곤상가 111호|월~토 08:00 ~ 21:00|
빙달 신월점|서울 양천구 월정로 220 1층||
아울|서울 양천구 곰달래로7길 8||
스마일빈|서울 양천구 중앙로36길 30 1층|월~토 09:00 ~ 21:00|
떼르드카페 목동점|서울 양천구 목동동로 257 현대백화점 목동점 7층|매일 10:30 ~ 23:00|
꺼내먹어요|서울 양천구 월정로17길 20||
카페 프레쉬모먼트|서울 양천구 중앙로46길 7 2층|월~토 11:00 ~ 20:00|02-6081-0383
동네작은커피|서울 양천구 목동중앙본로 98||02-2655-2268
로지플라워케이크|서울 양천구 남부순환로58길 27||
카페아인|서울 양천구 중앙로 235 1층||02-2696-6020
모스토니|서울 양천구 목동 924 KT목동IDC센터 1층||02-1661-5674
카페TMBT|서울 양천구 월정로 69 1층||
마이요거트립 목동점|서울 양천구 목동동로 233-1 지하1층 107호|매일 08:00 ~ 20:00|
카페라온하제|서울 양천구 목동서로 291 제이월드빌 1층 101호|월,화,수,목,일 09:30 ~ 20:00|010-2240-3832
요거프레소 양천구청점|서울 양천구 목동동로 65 센타프라자 101호|월~금 09:00 ~ 22:00|
쉼표|서울 양천구 남부순환로59길 2||
메가커피 신정이펜하우스점|서울 양천구 신정이펜1로 50||02-2065-1002
목이|서울 양천구 목동중앙북로10길 13 1층 101호|월~금 09:00 ~ 19:30|02-6952-1221
보눼델리|서울 양천구 신정로11길 20 1층|월~금 10:30 ~ 22:00|
고원이가 커피볶는집|서울 양천구 목동동로 206-5|월~금 07:30 ~ 19:00|02-2061-9503
폳|서울 양천구 은행정로4길 20-1 1층|월~금 10:00 ~ 20:40|070-7363-8188
곰달래꿈마을카페|서울 양천구 곰달래로 36 1층|월~금 14:00 ~ 20:00|02-2602-3839
수커피숍|서울 양천구 신월로 333||
그릭잇|서울 양천구 목동동로 189 삼성쉐르빌1 1층 127호|월~토 11:00 ~ 20:00|
그레이스커피(GRACECOFFEE)|서울 양천구 가로공원로 105||02-2692-0125
카페오디너리251|서울 양천구 중앙로43길 13 1층|매일 00:00 ~ 24:00|070-4010-8994
워니델리(WonyDeli)|서울 양천구 월정로 89-1||
팔공티 신월점|서울 양천구 남부순환로83길 17 목동센트럴아이파크위브1단지 상가 100동 123호|매일 08:00 ~ 22:00|
카페강낭콩|서울 양천구 월정로 234 102호|월~금 10:00 ~ 21:00|
데이 바이 데이 Day by Day|서울 양천구 신정로7길 60-2||
카페게이트 양천강서초점|서울 양천구 오목로 39 1층 105호|월~금 08:30 ~ 21:00|070-8657-1185
길다방|서울 양천구 중앙로 268-1||
CAFE 311|서울 양천구 남부순환로83길 17 목동센트럴 아이파크 위브 1단지 지하1층 1-11호|매일 09:00 ~ 21:00|02-6012-0311
웁스베이크샵|서울 양천구 목동동로10길 12-10 1층 101호|수~금 12:00 ~ 19:00|010-5026-0694
온휠스커피로스터즈|서울 양천구 목동동로8길 31-8 1층|매일 10:30 ~ 18:30|
갤러리 사주카페|서울 양천구 오목로 212 2층206호||010-8596-1306
셀렉트커피|서울 양천구 오목로 211 1층||
달곰발|서울 양천구 신정중앙로2길 14 1층|매일 10:00 ~ 22:00|
치키차카초코 신정점|서울 양천구 신월로 327 1층|화~일 11:00 ~ 22:00|02-6404-4793
카페로드|서울 양천구 은행정로15길 15 1층||
매머드익스프레스 신정교점|서울 양천구 신목로 31 1층 102호|월~금 08:00 ~ 21:00|02-2644-9153
매머드익스프레스 오목교역점|서울 양천구 오목로 345 제108-1호|월~금 07:00 ~ 23:00|070-4012-1166
카페이유|서울 양천구 가로공원로 162 1층||02-2602-5635
킁킁커피 목동1호점|서울 양천구 목동중앙남로3길 63|매일 08:00 ~ 21:00|
브이요거트 목동점|서울 양천구 은행정로18길 11 1층 102호|월~금 11:00 ~ 21:00|010-3967-3687
카페게이트 신정점|서울 양천구 신월로 322 1층||02-2645-1555
맑음|서울 양천구 목동중앙남로10길 20 1층||02-6408-7181
878커피|서울 양천구 중앙로36길 47 1층|월~금 09:00 ~ 21:00|
딩푸|서울 양천구 목동서로 133-2|월,수,목,금,일요일|
비아페 목동점|서울 양천구 목동동로 309 행복한백화점 6층||
커피내리고|서울 양천구 등촌로 74||
카페에이치 현대백화점 목동점|서울 양천구 목동동로 257 6층|월~목 10:30 ~ 20:00|02-2163-1413
탭플레이 목동점|서울 양천구 목동서로 221 목동굿모닝탑상가 1층 112호|영업시간 월~금 07:40 ~ 18:00|02-2644-0220
카페커피콩|서울 양천구 목동로9길 1 1층||02-2699-1147
카페위드|서울 양천구 은행정로 29||02-2603-0054
우리지금여기 목동점|서울 양천구 등촌로 32 태영플라자 1층 113호||
모글리밀크티|서울 양천구 은행정로4길 5-1|월~금 12:00 ~ 19:00|02-2061-6669
토프레소 목동14단지점|서울 양천구 신목로 23-2 1층||02-2652-9126
오!해피데이|서울 양천구 남부순환로59길 6||02-2065-8600
카페아임|서울 양천구 목동서로 57 1층||
컴포즈커피 양천구청점|서울 양천구 목동동로 73 양지빌딩2 1층 102호|매일 08:00 ~ 22:00|010-578-5741
그레텔|서울 양천구 목동중앙남로 84 1층|월~금 09:00 ~ 19:00|
희망카페 1호점|서울 양천구 목동동로 81 1층|영업시간 월~금 08:00 ~ 17:00|02-2061-4419
개를위한하루|서울 양천구 신정중앙로 88 덕남빌딩 6층|월~금 13:00 ~ 20:00|0507-1337-5337
까페진|서울 양천구 은행정로4길 13 해상빌딩 1층|월~금 07:30 ~ 21:00|070-4833-8842
라온|서울 양천구 목동중앙남로3길 55|월~금 09:00 ~ 20:00|070-7755-6545
은하수|서울 양천구 등촌로 118-1 1층|월~토 10:00 ~ 19:00|02-2649-9349
플라워카페 루|서울 양천구 목동서로 401 대림아크로빌 1층 103,104호||
