카페명|주소|영업시간|전화번호
시가연|서울 종로구 인사동길 52|매일 10:00 ~ 22:00|02-720-6244
포시즌스호텔 마루|서울 종로구 새문안로 97 포시즌스호텔 로비층|매일 07:00 ~ 22:00|02-6388-5000
이디야커피 광화문점|서울 종로구 세종대로23길 15 1,2층|매일 07:30 ~ 22:30|
스타벅스 새문안로점|서울 종로구 새문안로 92 오피시아빌딩 1,2층|월~금 07:00 ~ 20:00|1522-3232
백미당 광화문점|서울 종로구 종로3길 17|월~금 10:00 ~ 21:00|02-2251-8340
파스쿠찌 종로2가점|서울 종로구 수표로 95 1층|월~목 07:00 ~ 23:00|02-2275-8497
투썸플레이스 종로구청점|서울 종로구 종로5길 58 석탄회관 1층|월~금 07:00 ~ 23:00|02-734-2377
티파니|서울 종로구 대학로10길 20 3층|월~금 12:00 ~ 23:00|02-745-5353
폴키|서울 종로구 사직로9길 6 1층|매일 11:00 ~ 22:00|02-722-0855
달|서울 종로구 삼청로 94-1|월~금 10:00 ~ 22:00|
메가MGC커피 경복궁역점|서울 종로구 자하문로 11-1 1층||02-722-6679
리본윈도우|서울 종로구 대학로14길 25-1 윤서빌딩 1층|화~일 11:30 ~ 21:30|070-4110-2568
북커스|서울 종로구 평창30길 10||02-394-4588
할리스 청계천점|서울 종로구 청계천로 81 1~4층|월~금 08:00 ~ 23:00|02-735-5462
할리스 센터포인트점|서울 종로구 새문안로5길 31 1층|월~금 07:00 ~ 23:00|02-6031-6213
메가MGC커피 광화문역점|서울 종로구 새문안로5길 11-1 1층||02-739-6700
시크릿챔버|서울 종로구 창경궁로 258-12 2층|매일 10:30 ~ 24:00|02-745-1614
노우즈 안국점|서울 종로구 계동길 17 지하1층|매일 07:30 ~ 02:00|0507-1407-1238
상국|서울 종로구 창덕궁길 47-7 1~3층|화~일 10:20 ~ 21:30|010-8956-5102
메가MGC커피 종로점|서울 종로구 종로 122 일오타워 1층||02-2275-7030
모리셔스브라운 대학로마로니에공원점|서울 종로구 대학로 112 1층|매일 08:00 ~ 22:00|02-762-6913
커피빈 안국역점|서울 종로구 율곡로 47 1,2층|매일 07:00 ~ 23:00|02-722-3356
올덴브라운 동묘점|서울 종로구 종로 369-1 4층|목~일 10:00 ~ 24:00|
커피앳웍스 이마빌딩 광화문점|서울 종로구 종로1길 42 1층|월~금 07:00 ~ 21:00|02-725-7766
서울커피 익선점|서울 종로구 수표로28길 33-3 1층|매일 11:00 ~ 22:00|02-6085-4890
할리스 종각역점|서울 종로구 종로 60-1|매일 08:00 ~ 23:00|02-736-3399
메가MGC커피 종각역점|서울 종로구 종로 80-2 삼양빌딩 1층|월~금 07:00 ~ 20:00|02-737-0802
도틀|서울 종로구 필운대로 25-2 1층|화~금 10:00 ~ 20:00|010-5612-9886
헤리티지클럽|서울 종로구 서순라길 75 1층|매일 12:00 ~ 23:00|0507-1338-9658
메가MGC커피 종로르메이에르점|서울 종로구 종로 19 1층 109-1호|매일 07:00 ~ 22:00|02-730-0101
타이티 종로통인직영점|서울 종로구 자하문로13길 4-6 1,2층|매일 10:00 ~ 20:00|02-6214-7542
카페제이드|서울 종로구 창경궁로34길 5 2층|화~토 12:00 ~ 22:00|02-6083-0601
스타벅스 종로구청점|서울 종로구 삼봉로 71|월~금 07:00 ~ 22:00|1522-3232
또옹카페|서울 종로구 인사동길 44 쌈지길 4층 1호|매일 10:00 ~ 21:00|02-722-1088
알레그리아 덕수궁디팰리스점|서울 종로구 새문안로2길 10 1층|월~금 08:00 ~ 20:30|02-737-6202
정그리다|서울 종로구 낙산성곽길 2 2층|월~토 10:00 ~ 23:00|
베란다|서울 종로구 사직로10길 9-4|월~토 10:30 ~ 22:00|
쌍쌍|서울 종로구 종로5길 19-10|월~금 07:00 ~ 24:00|
창의문뜰|서울 종로구 백석동길 6-5|화~일 10:30 ~ 24:00|02-391-0012
아마츄어작업실 광장시장점|서울 종로구 대학로1길 31 1층|월~금 12:00 ~ 23:00|010-2351-9380
스타벅스 종로플레이스점|서울 종로구 창경궁로 120|월~금 07:00 ~ 20:00|1522-3232
자하|서울 종로구 경희궁2길 7 4층|화~일 11:00 ~ 18:00|
에이라운드|서울 종로구 창경궁로 263 1,2층|월~금 08:00 ~ 21:00|02-743-2022
메가MGC커피 대학로중앙점|서울 종로구 대학로 144 1층|월~금 09:00 ~ 21:00|02-747-9888
루프트커피 광화문점|서울 종로구 종로 33 그랑서울 1층 112,119,120호|월~금 08:00 ~ 20:30|02-2158-7945
B2프로젝트|서울 종로구 동숭3길 6-6|매일 12:00 ~ 22:00|02-747-5435
자작나무이야기|서울 종로구 율곡로1길 74-15|매일 12:00 ~ 22:00|
무던|서울 종로구 성균관로4길 3 1,2층|화~토 13:00 ~ 21:00|010-3883-1036
프롬하츠커피 청계종각점|서울 종로구 청계천로 53 1층|월~금 08:00 ~ 23:00|02-722-7265
HAUKE|서울 종로구 낙산성곽서1길 18-18|목요일|010-9619-5250
수요일|서울 종로구 인사동길 36 2층|월~금 11:00 ~ 23:30|02-723-0191
스노브 서촌점|서울 종로구 자하문로9길 14|매일 11:00 ~ 23:00|02-730-5770
브루클린커피 대학로점|서울 종로구 대학로8가길 85 대학로문화공간 1층|매일 10:00 ~ 23:00|
카페죠꽁드|서울 종로구 삼청로 90-3|수~일 11:00 ~ 19:00|070-7763-0929
브라이트사이드|서울 종로구 보문로7길 3 1,2층|매일 12:00 ~ 22:00|010-7565-1780
카페 누|서울 종로구 옥인2길 4 아담한 한옥|월,화,수,목,일 10:00 ~ 19:00|0507-1394-1064
스타벅스 동숭길입구점|서울 종로구 대학로 146 혜화동씨티밸리 101호|월~금 07:30 ~ 22:00|1522-3232
커스텀커피 을지로점|서울 종로구 삼일대로17길 51 스타골드빌딩 1층 103호|영업시간 월~금 08:00 ~ 17:30|02-737-5056
레이지|서울 종로구 세검정로 227-4 1,2층|월,화,수,목,토,일 10:00 ~ 21:00|02-379-9354
스타벅스 스페이스본점|서울 종로구 사직로8길 4 201동 109,110호|월~금 07:00 ~ 19:00|1522-3232
뜰과다원|서울 종로구 인사동길 34 1층|매일 10:20 ~ 22:00|02-734-5310
노우즈 창덕점|서울 종로구 돈화문로 88-1 UD빌딩 1층||
컴포즈커피 종로구청점|서울 종로구 종로 19 르메이에르종로타운1 1층|월~금 08:00 ~ 23:00|02-733-7773
카페사사|서울 종로구 서순라길 147 1,2층|월,화,수,목,금,일 12:00 ~ 18:00|02-762-7001
사람과나무|서울 종로구 인사동6길 5||
메가MGC커피 광장시장남2문점|서울 종로구 청계천로 203-1 1층 2호|월~토 08:00 ~ 18:00|02-2275-9996
보드레안다미로|서울 종로구 삼청로 63-1 1~3층|월,수,목,금,토,일 11:00 ~ 19:00|02-723-0101
팀트|서울 종로구 경희궁2길 14 익근빌딩 1층|월~금 09:00 ~ 21:00|010-4122-0318
플리즈커피 종로익선동점|서울 종로구 삼일대로30길 38 1층|매일 09:00 ~ 22:00|
오뉴하우스|서울 종로구 삼청로 76|월,화,수,목,금,일 11:30 ~ 18:30|0507-1336-2634
일트|서울 종로구 율곡로 154 1층|매일 11:00 ~ 19:00|02-6272-1227
스타벅스 이마빌딩점|서울 종로구 종로1길 42|월~금 07:00 ~ 20:00|1522-3232
콘크리트 팔레트|서울 종로구 대학로 125 1층||
스타벅스 광화문교보문고점|서울 종로구 종로 1|매일 09:30 ~ 21:00|1522-3232
33마켓|서울 종로구 효자로 33 1층|목~토 12:00 ~ 22:00|
일일호일|서울 종로구 자하문로 52|화~토 10:00 ~ 18:00|02-737-1101
메가MGC커피 대학로마로니에공원점|서울 종로구 대학로 79-1 1,2층|월~금 07:30 ~ 21:00|02-743-8226
플랫커피|서울 종로구 자하문로 14-1 1~3층|매일 10:00 ~ 22:00|
탐앤탐스 종로5가점|서울 종로구 종로 193|매일 08:00 ~ 22:00|02-762-5207
스타벅스 광화문우체국점|서울 종로구 종로 6 1층|월~금 07:00 ~ 20:00|1522-3232
문화공간온|서울 종로구 종로 77 3층|월~토 11:00 ~ 22:00|02-730-3370
꾸꾸네|서울 종로구 대명길 26 기영빌딩 5층|화~일 13:00 ~ 22:00|02-766-1245
카페사흘|서울 종로구 혜화로 16-1|월~금 11:00 ~ 23:00|02-765-1227
커피티쳐|서울 종로구 세종대로23길 3 1층|월~금 07:00 ~ 21:00|02-730-5070
서머셋팰리스호텔 라운지|서울 종로구 율곡로2길 7 2층|영업시간 매일 06:30 ~ 10:30|02-6730-8049
킹스커피 대학로점|서울 종로구 대명길 46|매일 00:00 ~ 24:00|
공차 종로그랑서울점|서울 종로구 종로 33 지하1층 110호|월~금 07:00 ~ 21:00|02-2158-7890
모리커피 대학로점|서울 종로구 대학로10길 11 1층|월~금 08:00 ~ 23:00|070-7817-8577
꽃이피움|서울 종로구 우정국로 68 동덕빌딩 1층|월~금 10:00 ~ 21:00|02-720-0090
빽다방 종로관철점|서울 종로구 종로10길 21 1층|월~금 07:30 ~ 22:30|02-720-0102
거울한옥미러룸|서울 종로구 삼청로2길 40|매일 11:00 ~ 22:00|02-6085-3900
프롬하츠커피 종로점|서울 종로구 삼일대로 396 1층|월~토 08:00 ~ 23:00|02-2273-1558
순카페|서울 종로구 백석동1길 2|월~토 09:00 ~ 18:00|02-397-6399
커피스미스 대학로서경대점|서울 종로구 동숭길 148|월~목 08:00 ~ 23:00|02-747-6740
타로카페디바|서울 종로구 우정국로2길 17 4층|매일 13:00 ~ 23:00|02-735-5088
라플란드 드 카페|서울 종로구 삼청로 83 2층||02-720-3090
토오베|서울 종로구 인사동길 62-4 3층|월~금 12:00 ~ 20:00|
태극당 인사동점|서울 종로구 인사동길 30-1 2층||
오픈원|서울 종로구 계동길 33-2|월~금 08:00 ~ 22:00|
엔티커피|서울 종로구 율곡로 272|월~토 08:00 ~ 23:00|02-747-3612
나흐바|서울 종로구 필운대로 42 1층|매일 11:00 ~ 19:00|010-5150-6131
카페마고|서울 종로구 창덕궁길 49|화~일 11:00 ~ 19:00|
커피빈 광화문역1번출구점|서울 종로구 새문안로5가길 7 1층|월~금 07:00 ~ 22:00|02-723-3360
르프랑루프탑|서울 종로구 인사동길 34-1 인사아트프라자 5,6층|매일 10:00 ~ 22:00|02-722-5655
익선동사주카페 익선통하다|서울 종로구 수표로28길 29 2층|매일 12:00 ~ 22:00|010-4427-5018
카페시노라 북촌점|서울 종로구 계동길 82||
이문커피|서울 종로구 창신1길 12 창신아지트 3층|매일 12:30 ~ 22:00|010-5361-1782
앵글340|서울 종로구 청계천로 155 3층|매일 12:00 ~ 21:00|010-3229-0340
노멀사이클코페|서울 종로구 필운대로7길 6-8 3층||
산 1-1|서울 종로구 낙산성곽서1길 25 1층|월~금 11:00 ~ 22:30|0507-1368-2359
57th카페|서울 종로구 율곡로3길 17|매일 10:30 ~ 22:00|02-735-2657
할리스 종로5가점|서울 종로구 동호로 401||02-2266-1989
벌새|서울 종로구 새문안로3길 12 신문로빌딩 지하1층 22,23호|월~금 12:00 ~ 19:00|02-5599-9469
달새는달만생각한다|서울 종로구 인사동12길 14-3|월,수,목 12:00 ~ 21:00|02-720-6229
메가MGC커피 종로공평점|서울 종로구 삼봉로 100 1층|월~금 07:00 ~ 19:00|02-733-3247
스타벅스 정동점|서울 종로구 새문안로 42|월~금 07:00 ~ 21:00|
비밀의화원 대학로점|서울 종로구 대학로 130|매일 12:00 ~ 24:00|02-765-8899
유달리 경복궁점|서울 종로구 자하문로 17 1,2층|월,화,수,목,일 10:00 ~ 22:00|02-333-6006
리드아트|서울 종로구 율곡로 185 2층|월~금 11:30 ~ 20:00|02-541-1133
시그니처알|서울 종로구 돈화문로11다길 27 1층|매일 10:30 ~ 22:00|02-747-0780
여기인가|서울 종로구 자하문로7길 24-4 1층|화~일 12:00 ~ 23:00|070-8880-7020
휘겔리|서울 종로구 사직로8길 24 경희궁의아침 2단지 1층 102호||010-2376-4833
포스톤즈 광화문점|서울 종로구 종로5길 7 타워8 1층|월~금 07:30 ~ 22:00|
커피점방|서울 종로구 삼일대로17길 44|영업시간 월~금 07:30 ~ 16:00|02-730-8230
카페진선|서울 종로구 삼청로 59 1층|매일 12:00 ~ 22:00|
로그|서울 종로구 창경궁로29길 3 1,2층|화~일 10:00 ~ 19:00|02-766-0177
카페자스 광화문점|서울 종로구 새문안로5가길 3-1 영진빌딩 101호|월~금 07:00 ~ 22:00|02-733-7071
한옥랑솜|서울 종로구 수표로28길 21-6 1층|매일 10:30 ~ 22:30|
인산인해|서울 종로구 인사동길 27-1|매일 11:00 ~ 01:00|02-722-5844
종로살롱|서울 종로구 자하문로2길 20|월,수,목,금,토,일 10:00 ~ 19:00|
바람부는섬|서울 종로구 인사동길 20||02-735-4948
사미루|서울 종로구 평창32길 30||02-3217-6485
eert 경복궁점|서울 종로구 사직로 127 1~3층|월,화,수,목,일 12:00 ~ 20:00|
틈|서울 종로구 수표로28길 17-19|월,수,목,일 13:00 ~ 23:00|02-763-7263
동숭동커피|서울 종로구 동숭3길 6-4 1층|매일 11:30 ~ 21:30|02-762-7890
종로여가|서울 종로구 창신길 55|월~금 10:00 ~ 21:00|02-739-7006
브람스|서울 종로구 율곡로 61|월~금 11:30 ~ 24:00|02-743-2059
비담|서울 종로구 북촌로8길 5|화~일 11:00 ~ 20:00|02-766-2477
백화밀|서울 종로구 백석동길 180 1층|화~일 10:00 ~ 19:00|010-4234-8841
소담상회with아이디어스플레이스 인사|서울 종로구 인사동길 44 본관 1,4층,별관|매일 10:30 ~ 20:30|
파스쿠찌 이화사거리점|서울 종로구 대학로 47 이화에수풀 1층 101호|매일 08:00 ~ 21:30|02-766-8497
스탐티쉬|서울 종로구 백석동길 1 1층|화~토 11:30 ~ 22:00|02-391-8633
쪽집게사주타로|서울 종로구 대명길 29 3층|월,화,수,목,금,일 13:00 ~ 22:00|010-4470-6314
콤포타블 안국|서울 종로구 윤보선길 16-1 1층|매일 09:00 ~ 22:00|070-8804-6502
퀸시바|서울 종로구 효자로 35-1|월,수,목,금,토,일 10:00 ~ 20:00|02-733-2233
오버트서울|서울 종로구 필운대로 3|월~금 08:00 ~ 22:00|
모센즈 스위트 대학로점|서울 종로구 동숭길 84-1 1층|월,화,수,목,일 12:00 ~ 21:00|0507-1354-0693
브릭샌드 삼청점|서울 종로구 삼청로 100-1|월,수,목,금,토,일 10:00 ~ 20:30|
시애틀커피하우스|서울 종로구 종로 125 1층 103호|월~금 10:00 ~ 18:00|
파스쿠찌 혜화로터리점|서울 종로구 창경궁로 269 2층|매일 09:00 ~ 22:00|02-765-6959
통인동커피공방 위켄드|서울 종로구 자하문로9길 16 1층|매일 08:30 ~ 20:00|02-6953-9807
개비스커피|서울 종로구 새문안로 69|월~금 08:00 ~ 22:00|02-733-6232
파스텔커피웍스 서촌점|서울 종로구 필운대로3길 2 1층|영업시간 월~금 08:30 ~ 17:00|02-722-1229
커피투어|서울 종로구 경희궁2길 12|월~금 08:00 ~ 23:00|02-733-6611
에디션덴마크|서울 종로구 자하문로9길 24 1층|매일 09:30 ~ 18:00|0507-1304-6764
빽다방 종로두산위브점|서울 종로구 삼봉로 81 두산위브파빌리온 1층 105호|월~금 07:00 ~ 20:00|070-4012-7907
이디야커피 동대문역점|서울 종로구 율곡로 286 야드인빌딩 2층|월~금 08:00 ~ 22:00|02-766-3389
투썸플레이스 신설IBC호텔점|서울 종로구 난계로 241 1층|매일 08:00 ~ 20:30|02-2250-3111
더한옥|서울 종로구 계동길 75|월~금 09:30 ~ 20:00|
밀탑 인사동N285호텔점|서울 종로구 삼일대로 423 1층||
세이지핀치|서울 종로구 필운대로1길 8 1층|수,목요일|010-6836-6724
에스프레소바 오덕새|서울 종로구 율곡로19길 57 1층|영업시간 화~금 11:30 ~ 17:00|010-7600-2654
푸드떼|서울 종로구 율곡로1길 40-37|목~일 11:00 ~ 18:00|0502-1932-7729
소마커피|서울 종로구 창의문로 155|매일 10:30 ~ 22:30|02-395-1022
강아지대학로|서울 종로구 대학로12길 92 지하1층|매일 13:00 ~ 20:30|010-6899-2004
커피빈 종각역점|서울 종로구 종로 70 2층|월,화,수,목,일 10:00 ~ 22:00|02-739-6268
혜화동 우리집|서울 종로구 대학로11길 38-6 1층|월,수,목,금,토,일 12:00 ~ 22:00|
리셉션|서울 종로구 자하문로 70 효자빌딩 1층|매일 08:00 ~ 18:00|010-9728-1070
청춘1번지|서울 종로구 수표로 108 금강빌딩 지하1층|매일 15:00 ~ 03:00|010-5087-4154
라이브클럽소우|서울 종로구 율곡로4길 66 삼성빌딩 3층|월~금 11:00 ~ 24:00|070-7576-1530
메가MGC커피 종로숭인점|서울 종로구 종로 377 1층||02-3672-3389
노모|서울 종로구 이화장2길 22-3 1~3층|화~토 10:00 ~ 21:00|010-8833-2070
르베르디마카롱|서울 종로구 종로 19 르메이에르 종로타운 지하1층 130-1호|월~금 11:30 ~ 19:00|010-8005-4360
라미스콘 익선점|서울 종로구 돈화문로11나길 25 1층|매일 11:00 ~ 22:00|02-765-9562
후후라운지|서울 종로구 옥인3길 8 1층|목,금 12:00 ~ 19:00|02-737-3147
커피빈 새문안로점|서울 종로구 새문안로 91 고려빌딩 1,2층|월~금 07:00 ~ 22:00|02-739-5806
르콘토엘|서울 종로구 윤보선길 78 1층|매일 10:00 ~ 20:00|
데시데|서울 종로구 삼청로 22-31 1층|월,목,금 12:00 ~ 18:00|02-733-9092
스타벅스 서울대치과병원점|서울 종로구 대학로 101 신관 1층|월~금 07:30 ~ 19:00|1522-3232
공공재커피클럽|서울 종로구 윤보선길 35 1층|매일 10:00 ~ 21:00|010-7280-9498
이디야커피 혜화역점|서울 종로구 창경궁로 258-15 1층|매일 09:00 ~ 22:00|02-742-0605
할리스 성균관대점|서울 종로구 성균관로 6|매일 09:00 ~ 02:00|
솔다방|서울 종로구 동호로 395||02-2277-7420
에이오씨|서울 종로구 사직로 110 1층|매일 12:00 ~ 21:00|02-737-1120
슬로우스트림커피|서울 종로구 지봉로7길 7|월~금 08:00 ~ 19:00|02-2233-9608
고이커피 북촌점|서울 종로구 북촌로 64-2|월~금 08:00 ~ 20:00|02-744-7922
mrd (휴업중)|서울 종로구 성균관로7길 32||
보통의|서울 종로구 동숭길 51 1층|월~금 08:00 ~ 21:00|010-2050-3692
ongoing|서울 종로구 자하문로 49-1 1층|월~금 07:00 ~ 18:00|010-2501-6598
풍류|서울 종로구 필운대로5나길 20-12 1층|화~목 11:00 ~ 20:30|0507-1376-0006
카페테라피 서울대학로점|서울 종로구 낙산길 14 2층|월~금 14:00 ~ 21:00|02-741-7979
리틀버틀러|서울 종로구 북촌로 8 1층|월~금 08:00 ~ 22:00|
랑데자뷰 대학로점|서울 종로구 창경궁로34길 18-5 1층|매일 11:00 ~ 22:00|02-764-7779
더베이크델리 아미드호텔서울점|서울 종로구 인사동5길 38 1층|월~금 07:00 ~ 20:00|02-583-1289
살롱드딸기|서울 종로구 청계천로 279||02-2276-3336
오가다 서울인사동점|서울 종로구 인사동길 60 크라운빌딩 2층|매일 10:00 ~ 23:00|02-725-7955
커피빈 종로구청앞점|서울 종로구 종로3길 34|월~금 07:00 ~ 22:00|02-739-6151
알프카 대학로점|서울 종로구 대명길 32 1~4층|매일 09:00 ~ 21:50|02-3672-0101
삼원샏|서울 종로구 대학로11길 9-3|매일 11:00 ~ 22:00|02-3672-0233
컴포즈커피 종로3가점|서울 종로구 종로 127|월~금 08:00 ~ 21:00|02-762-7638
신옛찻집|서울 종로구 인사동길 47-8|화~토 11:00 ~ 21:30|02-732-5257
폴바셋 광화문흥국생명점|서울 종로구 새문안로 68 신문로사옥 1층|월~금 07:30 ~ 20:00|02-3210-1650
커피이터니티|서울 종로구 종로53길 3|월~금 08:00 ~ 20:00|070-8802-5353
피스북스|서울 종로구 옥인3길 5-1 1층|화~일 10:00 ~ 18:00|02-722-2016
치읓|서울 종로구 동숭4나길 18 1층|화,수,목요일|
소울|서울 종로구 자하문로 50|월,수,목,금,토,일 10:00 ~ 21:00|
헤이븐|서울 종로구 자하문로 52-1|화~토 11:00 ~ 23:00|02-733-1531
카페디|서울 종로구 평창30길 27 2층|매일 09:00 ~ 21:00|070-8240-2247
탐앤탐스 피카디리점|서울 종로구 돈화문로5가길 1 1층|월~금 08:30 ~ 21:00|02-762-3377
빽다방 서대문경희궁점|서울 종로구 경교장길 35 경희궁자이 3단지 1층 3135호|월~금 07:00 ~ 19:00|070-4355-3301
메가MGC커피 성균관대입구점|서울 종로구 창경궁로 239 1층||02-741-7888
캐치카페 혜화점|서울 종로구 창경궁로 236 이화빌딩 6층|월~금 12:00 ~ 22:00|070-8868-7765
디저트39 대학로점|서울 종로구 대학로14길 18-2 1층|매일 11:50 ~ 21:00|070-7701-5556
카페해화|서울 종로구 대명1길 16-12|매일 10:00 ~ 22:00|02-984-0320
하이드앤시크 쌈지길점|서울 종로구 인사동길 44 지하 2층||
소격동60|서울 종로구 삼청로 54-16|화~일 12:00 ~ 22:00|02-723-2317
우주라이크커피 독립문역점|서울 종로구 통일로 230 경희궁롯데캐슬상가 1층 104호|매일 08:00 ~ 21:00|02-6080-1547
월하보이|서울 종로구 북촌로5길 26 1층|월,수,목,금,토,일 11:00 ~ 19:00|0507-1349-2340
오버트 커피바 서촌|서울 종로구 필운대로 3|월~금 08:00 ~ 20:00|
다심헌|서울 종로구 옥인길 8 형주빌딩 2층||02-537-9948
도채비도반한찻집|서울 종로구 인사동길 45 인덕빌딩 2층||02-720-5387
오제도카페|서울 종로구 대학로1길 31 1층|월~금 12:00 ~ 23:00|010-2351-9380
갤러리소연카페|서울 종로구 서순라길 149 1층|월~금 10:00 ~ 19:00|02-546-2498
