카페명|주소|영업시간|전화번호
휘게라이프|서울 관악구 남현길 37 2층|월,수,목,금,토,일 12:00 ~ 22:00|010-7440-6394
메가MGC커피 신림프라임법학원점|서울 관악구 신림로 90 1층|월~토 08:30 ~ 23:00|02-887-6700
이디야커피 관악우성점|서울 관악구 관악로 232 1층|매일 09:00 ~ 22:00|02-888-0222
다트프린스 신림점|서울 관악구 남부순환로181길 25-10 1층|월~금 16:00 ~ 03:00|010-8386-8903
루바토|서울 관악구 중앙길 41 1층|화~일 10:00 ~ 21:00|070-8859-4750
메가MGC커피 서원역점|서울 관악구 신림로 272 대원빌딩 1층 101호|매일 08:00 ~ 22:00|02-875-1110
그릿커피랩|서울 관악구 쑥고개로 99|매일 09:00 ~ 21:00|02-875-1833
할리스 서울대예술문화점|서울 관악구 관악로 1 예술계복합연구동 1층|월~금 09:00 ~ 20:00|02-877-7186
디저트39 신대방역점|서울 관악구 난곡로 350|월~금 10:00 ~ 22:00|02-6498-3993
샐러드로우&트라타 서울대입구점|서울 관악구 남부순환로 1868 1층 102호|매일 10:00 ~ 22:00 · 휴게시간 매일 15:30 ~ 17:00|02-882-6702
도우맨션|서울 관악구 봉천로23바길 2 1층|월,화,목,금 11:00 ~ 18:30|
더벤티 신림점|서울 관악구 신림로 356|월~금 07:30 ~ 23:00|02-876-4265
스컬피|서울 관악구 솔밭로4길 7-13 1층|월,화,목,금,토,일 10:00 ~ 22:00|02-877-8550
카페레이브|서울 관악구 남부순환로 1591 1층|매일 10:00 ~ 22:00|02-877-7490
달콩커피 신림점|서울 관악구 남부순환로191길 7|매일 07:30 ~ 22:30|02-877-6311
이디야커피 봉일시장점|서울 관악구 은천로 23 1층 102호|월~토 08:00 ~ 23:00|02-887-2034
컴포즈커피 난곡우체국사거리점|서울 관악구 난곡로 264||070-5015-6211
디저트39 서울대 벤처타운역점|서울 관악구 호암로22길 61|매일 10:00 ~ 22:00|02-6494-1602
컴포즈커피 신림대학점|서울 관악구 호암로24길 32|월~금 07:00 ~ 22:00|02-878-0325
어블리|서울 관악구 청룡길 27 1층|화~일 08:00 ~ 22:00|02-6404-0815
옥미|서울 관악구 관악로12길 46 1층|1/18(목)|0507-1381-2616
카페산다|서울 관악구 낙성대로 22-13|매일 10:30 ~ 22:30|02-888-2698
세미온|서울 관악구 호암로22길 81 1층|월,수,목,금,토,일 11:00 ~ 22:00|070-7573-6567
카페디딤|서울 관악구 신림로 89 제B호 2층|매일 09:00 ~ 07:00|010-8909-1105
이디야커피 신림신원점|서울 관악구 신원로 16 1층|월~금 09:40 ~ 22:00|02-863-3470
컴포즈커피 봉천더울림메트로점|서울 관악구 관악로 219 더울림메트로타워 1층|매일 08:00 ~ 21:30|02-877-4297
컴포즈커피 서울대입구역1호점|서울 관악구 봉천로 456 영인MC||
카페엘리엇 신림점|서울 관악구 신림동7길 17 휴먼팰리스 1층 101호||010-7551-4885
도그루프탑|서울 관악구 봉천로 236 3층|매일 08:00 ~ 23:00|010-7933-6748
관악산커피|서울 관악구 남부순환로228길 5 예림원 지하1층 B01호|화~일 07:00 ~ 19:00|010-8078-8923
위드원스|서울 관악구 양녕로 38 1층|월,화,목,금,토,일 11:00 ~ 21:00|02-6368-7002
컾|서울 관악구 봉천로18길 5 C동 1층||02-878-8912
더파이홀|서울 관악구 관악로14길 95 지하1층, 1,2층|매일 11:00 ~ 22:00|
컴포즈커피 봉천중앙점|서울 관악구 남부순환로208길 3 1층||02-883-8906
더벤티 서울대입구역점|서울 관악구 남부순환로 1811|월~금 07:30 ~ 23:00|
동네과일다방|서울 관악구 관천로11길 5 1층|매일 00:00 ~ 24:00|070-7677-1925
그리니|서울 관악구 남부순환로172길 36 1층 101호|월,수,목,금 10:00 ~ 20:00|010-2833-5230
슬로우모션커피바|서울 관악구 봉천로 473-9 1층|월,화,수,목,금,일 11:00 ~ 21:00|
모노헤르쯔|서울 관악구 신림로58길 14 2층|화~일 10:30 ~ 22:40|
에버그릭 서울대점|서울 관악구 은천로 178 모짜르트 1층|월~금 10:00 ~ 20:30|070-8887-1114
순환|서울 관악구 대학4길 21 제이윤빌딩 1층|목요일|02-877-1222
낙성대커피집|서울 관악구 남부순환로246길 17 1층|월~목 11:30 ~ 24:00|02-882-7775
키치커피|서울 관악구 조원로12길 52 1층 101호|영업시간 화~일 07:30 ~ 17:00|070-8899-3777
블러커피|서울 관악구 신림동5길 31 1층|매일 11:00 ~ 22:00|010-3599-1660
꾸덕제과|서울 관악구 장군봉길 26 1층|월~금 16:00 ~ 02:00|0507-1403-0293
카페헤이|서울 관악구 신림로 243-1 1층|화~일 09:00 ~ 21:00|010-9513-0601
더벤티 구로힐스테이트점|서울 관악구 조원로 20 1층|매일 08:00 ~ 23:00|070-8648-0340
컴포즈커피 봉천점|서울 관악구 양녕로 59|월~금 08:10 ~ 22:00|
감성커피 낙성대역점|서울 관악구 남부순환로 1932 1층 4호|월~토 07:00 ~ 02:30|02-872-0907
운석커피|서울 관악구 양녕로 63 3층|월,화,수,목,토,일 11:00 ~ 20:00|010-2906-2077
이디야커피 신림패션문화점|서울 관악구 봉천로6길 24 1층|월~금 08:00 ~ 23:00|02-6405-8808
더 코티지|서울 관악구 행운1길 85|화~토 11:00 ~ 19:00|
난곡다방|서울 관악구 미성3길 31 1층|월~토 09:30 ~ 18:30|070-7126-4004
인하프|서울 관악구 행운길 25 1층|화~토 12:00 ~ 20:00|0507-1363-5518
빙수도사|서울 관악구 남부순환로216길 16||070-8691-2507
가비사랑방|서울 관악구 대학길 106 1,2층|매일 11:00 ~ 01:00|02-876-6565
안녕 사주&타로|서울 관악구 신림로 344 1층, 138호||010-5964-1232
더카페|서울 관악구 봉천로14길 17||02-871-1372
빙달 관악점|서울 관악구 청룡10길 54 1층|월~금 18:00 ~ 04:00|02-877-5778
히포커피 대학동점|서울 관악구 신림로12길 25|월~금 08:00 ~ 02:00|
백억커피 낙성대점|서울 관악구 인헌길 35 영빌딩 1층 102호|월~목 07:00 ~ 02:00|
카페봄봄 서울대입구역점|서울 관악구 관악로16길 26 1층|월~토 08:00 ~ 20:00|02-2135-1626
더치앤빈 난향점|서울 관악구 난곡로 90 2,3층|매일 08:00 ~ 23:00|02-863-0524
라빈느|서울 관악구 신림로17길 57|월~금 07:00 ~ 19:00|070-4127-0506
아마스빈 녹두거리점|서울 관악구 호암로22길 21 1층|월,화,목,금 10:00 ~ 21:30|02-875-2479
카페인|서울 관악구 관악로 234 이루는교회 3층|매일 08:30 ~ 21:30|02-888-3122
이디야커피 신림미성점|서울 관악구 난곡로 250 1.2층|매일 08:00 ~ 23:50|02-869-0222
미니멈올데이|서울 관악구 남부순환로153길 56 1층|영업시간 화~일 10:00 ~ 18:00|010-7168-0513
매머드익스프레스 봉천역점|서울 관악구 남부순환로 1733 1층|월~금 07:00 ~ 22:00|070-8848-4019
바나프레소 낙성대역점|서울 관악구 남부순환로 1942 1층|매일 07:00 ~ 23:00|070-8998-8914
카페드발렌느|서울 관악구 신림로67길 23 1층|수~토 12:00 ~ 19:00|02-6052-2755
슈가크림커피|서울 관악구 쑥고개로 88|월,수,목,금,토,일 09:00 ~ 21:00|02-876-4778
빽다방 낙성대역점|서울 관악구 남부순환로 1919|매일 07:30 ~ 22:30|02-884-5585
헤이크|서울 관악구 신원로3가길 16 1층 3호|월~토 10:00 ~ 07:00|0507-1460-2901
솔티스윗|서울 관악구 시흥대로160길 32 1층 103호|화~금 11:00 ~ 20:00|010-7368-2159
미남커피|서울 관악구 조원로 56 1층|월~금 09:00 ~ 22:00|
메가MGC커피 관악인헌시장점|서울 관악구 봉천로 615 1층 1호||02-877-0111
방앗간|서울 관악구 관천로 69-1|월,화,수,목,일 10:00 ~ 22:00|0507-1374-0028
정원사주타로샵|서울 관악구 신림로 364 지하1층|매일 12:00 ~ 22:30|02-875-4983
더난곡카페|서울 관악구 난곡로24가길 53||
카페188|서울 관악구 남부순환로188길 9 1층|매일 10:00 ~ 20:00|02-888-1317
홍카페|서울 관악구 신사로10길 9 1층|매일 09:00 ~ 23:00|02-861-3045
카페방장|서울 관악구 남부순환로 1652 2층|화~일 12:00 ~ 20:00|0507-1358-1968
카페오름|서울 관악구 난곡로 38|월~토 09:30 ~ 21:30|
블로엠|서울 관악구 남부순환로191길 5 미켈란 1층|매일 09:00 ~ 23:00|02-876-1418
해안원|서울 관악구 청룡10길 2 1층|월,화,목,토,일 09:00 ~ 20:00|070-7537-3345
감성커피 신림점|서울 관악구 신림동7길 30 1층|매일 00:00 ~ 24:00|02-882-2022
카페게이트 관악신사로점|서울 관악구 신사로20길 9 명성빌딩 1층|매일 09:00 ~ 22:00|02-853-3431
일로카페|서울 관악구 관악로 125 서울대입구삼성아파트 101동 102호|월~금 08:00 ~ 21:00|02-883-0125
인파라다이스|서울 관악구 쑥고개로 118 1층|월~토 12:00 ~ 23:00|
늘해랑떡공방|서울 관악구 봉천로 365 1층|월~금 11:00 ~ 21:00|010-6217-5443
슬리핑피쉬|서울 관악구 관악로12길 72 지하1층|월~토 11:00 ~ 22:00|010-9475-2400
니피커피|서울 관악구 청룡4길 36 1층|수~일 13:00 ~ 20:00|010-7979-2143
더벤티 신림녹두거리점|서울 관악구 대학길 35 1층|매일 10:00 ~ 22:00|
열린로스터리카페|서울 관악구 은천로 126 1층|월~토 10:00 ~ 22:00|02-876-2641
카페플롬|서울 관악구 조원로2길 7 1층|월~금 11:00 ~ 19:00|010-4155-8282
오늘의기쁨|서울 관악구 봉천로 448 1층 101호|월~금 11:00 ~ 20:00|010-2382-0209
유유커피|서울 관악구 양녕로6길 5 1층|월~금 08:00 ~ 19:30|
별별카롱|서울 관악구 난곡로51길 8 1층 102호|화~금 11:00 ~ 20:30|010-2129-5155
네이티브서울|서울 관악구 청룡1길 8 1층 102호|화~일 10:00 ~ 23:00|010-8475-2609
커피지오|서울 관악구 봉천로 214|매일 10:30 ~ 22:00|02-882-4676
컴포즈커피 낙성대점|서울 관악구 남부순환로248길 9 1층|월~금 08:00 ~ 22:00|
컴포즈커피 서울대신양학술정보관3점|서울 관악구 관악로 1|월~금 08:00 ~ 21:00|
이디야커피 보라매중앙점|서울 관악구 보라매로 62 보라매삼성아파트상가 1층 117-2,118호|월~금 08:00 ~ 22:00|02-877-3152
제니랜드|서울 관악구 신림동길 20 지하1층||
에메트|서울 관악구 호암로 561|매일 08:00 ~ 24:00|010-9976-7728
유캔커피|서울 관악구 양녕로 19-1 1층|매일 08:20 ~ 21:30|010-6321-5554
카페클로|서울 관악구 난우길 45 SS빌 1층|월~금 09:00 ~ 23:00|02-6958-8880
쉼카페|서울 관악구 난우길 39 1층|월~금 08:00 ~ 22:00|010-6692-4816
행복한날에|서울 관악구 양녕로 35 1층|화~토 12:30 ~ 23:30|
커피베이 보라매점|서울 관악구 봉천로 247 1층|월~토 08:00 ~ 02:00|070-4110-6122
돛단배|서울 관악구 과천대로 949 3층|매일 00:00 ~ 24:00|02-521-7555
빽다방 구로KT점|서울 관악구 남부순환로 1377|월~토 08:00 ~ 21:30|02-858-4366
보야쥬|서울 관악구 행운1길 40 상가 1층 104호|월,수,목,금,토,일 11:00 ~ 21:00|010-7192-4341
거북이카페|서울 관악구 신림동길 8||02-882-2148
메가MGC커피 난곡우림시장점|서울 관악구 난곡로 176 1층||02-854-4911
쿼터커피|서울 관악구 관악로12길 99 1층|화~일 12:30 ~ 21:00|010-2204-8961
공차 보라매점|서울 관악구 보라매로5가길 7 캐릭터그린빌 105,106호|월~금 09:00 ~ 22:30|070-8267-4130
카페필그림|서울 관악구 봉천동 1718-5 은천제일교회 1층|월~토 09:00 ~ 21:00|
국민우유집|서울 관악구 봉천로53길 11||02-882-5797
샐러리아 신림점|서울 관악구 관천로12길 27|매일 00:00 ~ 24:00|02-877-1979
귀빈|서울 관악구 남부순환로 1361||02-838-3020
에이블커피바|서울 관악구 인헌길 6 1층||
엘씨엘로|서울 관악구 관악로 245 지하 1층|매일 10:00 ~ 22:00|
셜록홈즈 신림2호점|서울 관악구 신림로 327 지하1층|매일 10:00 ~ 23:00|0507-1343-6558
에그앙|서울 관악구 신림로58길 64 1층 103호|월~금 10:00 ~ 21:00|
이디야커피 인헌점|서울 관악구 인헌길 17 1층|매일 09:00 ~ 21:00|02-889-1570
위버커피 본점|서울 관악구 관악로 195 관악위버폴리스 1층 105호|월~토 10:00 ~ 23:00|
금커피별빙수 봉천점|서울 관악구 봉천로 287-1|월,화,목,금,토,일 00:00 ~ 23:59|02-877-7471
더벤티 봉천역점|서울 관악구 남부순환로 1716 1층|월~금 08:00 ~ 22:00|02-878-8587
퐁당오쇼콜라|서울 관악구 신림동길 22 1층|매일 12:00 ~ 22:00|010-9278-2014
커피플래닛|서울 관악구 남부순환로 1508 1층|월~토 07:00 ~ 23:00|02-858-0304
아노플라|서울 관악구 은천로 156|매일 09:00 ~ 23:00|
55커피|서울 관악구 관천로 29-1 1층||
매머드익스프레스 사당점|서울 관악구 과천대로 953 1층|매일 07:30 ~ 20:00|
스태츠|서울 관악구 관악로 224-1 1층|매일 09:30 ~ 20:00|
어느멋진날|서울 관악구 신림로11길 67 1층|매일 10:00 ~ 22:00|
메이브커피숍|서울 관악구 행운1길 85 1층|영업시간 목~일 11:00 ~ 18:00|010-6523-3240
에놀라톤|서울 관악구 신사로 114 1층|월,수,목,금,토,일 10:00 ~ 22:00|010-2362-1071
빽다방 난곡세이브점|서울 관악구 난곡로 217 1층|매일 08:00 ~ 22:00|
커피당|서울 관악구 신림로 73||070-4113-5177
투클레어 디저트 랩실|서울 관악구 남부순환로 1844 한일빌딩 1층 부동산간판 밑 주차장통로 지나서 왼쪽||010-8224-1157
카페527|서울 관악구 봉천로18길 4 1층|화,목,금 11:00 ~ 21:00|010-5429-2669
쥬씨 신림역점|서울 관악구 신림로 329||
오니베이크샵|서울 관악구 관악로13길 20 카카오티 102호|화~금 12:00 ~ 21:00|010-2222-3333
카페모아 봉천점|서울 관악구 남부순환로 1717||02-880-0888
프룻퐁당|서울 관악구 조원로 155 1층|화~일 11:00 ~ 20:00|010-8989-4383
카페스윗 서울대입구점|서울 관악구 관악로 212 관악프라자 1,2층|영업시간 월~토 09:00 ~ 18:00|
차차커피코 신대방역점|서울 관악구 신사로 104-1 중앙빌라 1층|매일 09:00 ~ 22:30|02-6953-7655
빽다방 서원역점|서울 관악구 신림로 264 1층 101호|매일 08:00 ~ 22:00|02-877-2629
물 비늘|서울 관악구 남부순환로230길 18|화~일 13:00 ~ 22:00|
만물다방|서울 관악구 봉천로13길 6 1층|월~금 10:00 ~ 21:00|02-882-9992
카페이야기|서울 관악구 관악로 1 서울대학교 반도체공동연구설계관104-1동 1층|영업시간 월~금 08:03 ~ 18:00|02-887-2060
카페내자리|서울 관악구 관악로5길 30 101호|매일 07:30 ~ 21:30|010-2088-6338
더리터 신림중앙점|서울 관악구 신림로17길 54|월~토 10:00 ~ 23:00|02-877-8759
카페그랑|서울 관악구 관악로 1 서울대학교 신축기숙사 1층|매일 08:00 ~ 19:00|02-881-9204
커피문|서울 관악구 봉천로 569|매일 10:00 ~ 23:00|02-877-0210
컴포즈커피 신림난곡점|서울 관악구 난우길 14 1층|월~금 07:30 ~ 23:00|02-869-6863
달리는커피 신림역점|서울 관악구 관천로 44 선인타운 1층 101호|월~금 07:00 ~ 22:00|02-875-5515
로우포지션|서울 관악구 조원로16가길 51 1층 101호|수~일 10:30 ~ 21:30|070-4048-3399
17.3카페|서울 관악구 신림로 184 1층 102호|매일 00:00 ~ 24:00|02-6015-9418
먹어유|서울 관악구 중앙길 81 1층||
인아랑|서울 관악구 호암로22길 50||02-885-0777
땡스어라떼|서울 관악구 조원로 158 2층|매일 11:00 ~ 22:00|
설기야 본점|서울 관악구 봉천로29길 64-3 1층|월~금 10:30 ~ 20:00|02-876-0915
느티나무 자하연점|서울 관악구 관악로 1 109동|월~금 08:30 ~ 18:30|
메머드커피 서울대입구점|서울 관악구 관악로 168 대우디오슈페리움2단지 1층 108-1||
블라썸빈|서울 관악구 신림로17길 45|매일 10:00 ~ 03:00|010-5767-4794
카페파사디나|서울 관악구 신림로59길 14|매일 10:00 ~ 23:00|
싱싱프루츠 신림점|서울 관악구 남부순환로172길 112 1층 101호|월~금 11:30 ~ 01:00|010-6620-2883
시티스트릿츠|서울 관악구 신사로 128-1 1층|월,화,수,목,토,일 11:00 ~ 20:00|070-8844-0037
카페, 다온|서울 관악구 신림로 212 1층|매일 10:30 ~ 21:30|070-7856-6545
이디야커피 신림대학동점|서울 관악구 호암로26길 17 1층|월~금 08:00 ~ 24:00|02-875-0311
편한커피|서울 관악구 신사로14길 29 1층|매일 00:00 ~ 24:00|
포트캔커피 난곡사거리점|서울 관악구 난곡로 303 1층|매일 07:00 ~ 24:00|
카페레브|서울 관악구 호암로22길 55|월~토 10:00 ~ 22:00|
공차 포도몰점|서울 관악구 신림로 330 지하1층|매일 10:30 ~ 22:00|02-881-8098
차밍케익|서울 관악구 관악로15길 23-16 1층|매일 00:00 ~ 24:00|02-883-5585
지유명차 사당점|서울 관악구 남현길 22 2층|매일 10:00 ~ 19:00|010-7458-9224
솔이네커피볶는집|서울 관악구 행운2길 32|매일 10:30 ~ 22:00|
플러스82 관악점|서울 관악구 신림로68길 39 1층|매일 00:00 ~ 23:59|
EIP커피&디저트|서울 관악구 국회단지길 52 1층|월,화,목,금,토,일 10:30 ~ 23:00|
커피니 서울대관악KT점|서울 관악구 청룡1길 34 KT관악지사 1층|매일 08:00 ~ 24:00|02-882-8606
강감찬카페 에이미스|서울 관악구 낙성대로 77 1층||
힐링스토리|서울 관악구 남부순환로176길 6 1층|매일 12:30 ~ 24:00|
카페일기|서울 관악구 호암로22길 60 1층|매일 07:30 ~ 22:00|
이디야커피 신림신화교점|서울 관악구 신림로 199 1층|매일 09:00 ~ 22:00|02-877-3615
달콤한순영씨네|서울 관악구 관악로 106 1층|매일 10:00 ~ 21:00|02-877-2243
바마프|서울 관악구 호암로26길 25 3층|수~일 13:30 ~ 21:00|010-9984-2221
요거스토리|서울 관악구 청룡길 29|화~일 11:00 ~ 24:00|
메가MGC커피 난곡휴먼시아점|서울 관악구 난곡로 60 산타플러스빌딩 1층 101호|매일 08:00 ~ 22:00|02-856-8885
빽다방 사당네스코점|서울 관악구 남부순환로 2064 네스코N타워 1층 104호|월~토 08:00 ~ 21:00|02-583-0005
이디야커피 관악하나로마트점|서울 관악구 남부순환로 1369 관악농협농산물백화점 1층|매일 08:00 ~ 22:00|02-865-8741
히코|서울 관악구 남부순환로 1746-1 2층|매일 11:00 ~ 23:00|010-8321-8161
카페아에 관악점|서울 관악구 관악로 204 1층 101호|매일 07:00 ~ 02:00|02-877-6618
명커피호프|서울 관악구 남부순환로 1677 지하1층||02-883-2794
우지커피 신림역점|서울 관악구 신림로 344 1층 139,410호|월~금 07:00 ~ 22:00|02-876-8900
어나더팔레트|서울 관악구 남부순환로231길 11 1층 103호|수~일 11:00 ~ 21:00|
바빈스커피 관악구청점|서울 관악구 쑥고개로 114 1층|매일 09:00 ~ 22:00|
샌앤샐|서울 관악구 봉천로 373-10 1층|매일 07:00 ~ 23:00|070-8691-0500
뫀커피|서울 관악구 미성길 7 1층|월,수,목,일 10:00 ~ 20:00|010-4786-1562
피그말리온|서울 관악구 신림로12길 23|매일 08:00 ~ 22:00|
메가MGC커피 신림양지병원점|서울 관악구 남부순환로 1649 1층 102호|매일 10:00 ~ 21:00|02-883-2770
쥬씨 서울대녹두거리점|서울 관악구 신림로23길 16|월~토 08:00 ~ 23:00|
그릿커피랩 신림점|서울 관악구 신림동길 33 1층|매일 12:00 ~ 24:00|070-8899-0100
느티나무 음대점|서울 관악구 관악로 1 54동||
매머드익스프레스 서울대입구역점|서울 관악구 관악로 168 대우디오슈페리움2단지 108-1호|월~토 08:30 ~ 22:00|
블랙567 서울대점|서울 관악구 복은4길 50 2층|매일 10:00 ~ 24:00|
매머드익스프레스 신림역점|서울 관악구 신림로 344 sk허브그린오피스텔 1층 102,103호||
카페 드 뮤르뮤르|서울 관악구 남현4길 10 1층|수,목요일|010-6836-0457
이디야커피 신림문화교점|서울 관악구 신림로46길 1 지하 1층|매일 08:00 ~ 22:00|02-883-5175
붕어빵&디저트카페|서울 관악구 관악로30길 11-1 1층|매일 15:00 ~ 02:00|02-6083-0229
카페안녕|서울 관악구 대학길 47 1층|매일 11:30 ~ 01:30|070-4146-0202
티포인트스튜디오|서울 관악구 봉천로 616||
모모 관악점|서울 관악구 구암길 10 1층|월~금 08:00 ~ 22:00|02-882-9455
커피에반하다 신림고시촌점 스마트카페|서울 관악구 호암로24길 47 1층|매일 00:00 ~ 24:00|070-4493-7699
바빕|서울 관악구 조원중앙로 50|매일 09:00 ~ 23:00|
감성커피 관악남현점|서울 관악구 남부순환로272길 15|월~토 08:00 ~ 22:00|02-584-0071
컴포즈커피 봉일시장점|서울 관악구 은천로 36 1층|매일 08:00 ~ 22:00|
인생커피|서울 관악구 관천로15길 131||
공차 타임스트림점|서울 관악구 신림로 330 포도몰 지하 1층|매일 10:30 ~ 22:00|02-881-8098
카페미뇽 사당점|서울 동작구 남부순환로 지하 2089 사당역 지하상가||
이디야커피 신림남부초교점|서울 관악구 남부순환로 1541-1 1층|월~금 08:00 ~ 21:00|02-858-9874
오프타임|서울 관악구 행운1길 30 1층|매일 12:00 ~ 01:00|
더인카페|서울 관악구 남현1길 51 8층|화~일 09:00 ~ 21:00|
온달카페|서울 관악구 은천로11길 11 1층 1호|월~금 08:00 ~ 21:00|02-876-1356
달리는커피 서울봉천역점|서울 관악구 봉천로 372 1층||02-875-4732
사라네과자점|서울 관악구 행운1길 62 1층|목~토 13:00 ~ 20:00|070-7580-2272
샌드고|서울 관악구 쑥고개로 62 2층 201호|월~금 09:00 ~ 20:00|070-8648-1418
라이아스 커피 24시 프리미엄 무인셀프카페|서울 관악구 남부순환로163나길 2 1층 2호|매일 00:00 ~ 24:00|010-6491-7039
