카페명|주소|영업시간|전화번호
댓커피|서울 마포구 백범로1길 60 1층|매일 11:00 ~ 21:00|0507-1356-7188
뜨랑블랑|서울 마포구 마포대로4나길 42 힐탑빌라 1층|월,수,목,금 10:30 ~ 19:30|010-9124-8738
휴카페|서울 마포구 와우산로21길 31-10 4층|월,목 12:00 ~ 23:00|02-332-8903
원신카페인서울|서울 마포구 와우산로 158 티바트타워|매일 10:00 ~ 22:00|
얼반스퀘어|서울 마포구 독막로8길 15 1층|월~금 11:00 ~ 22:00|010-2700-3603
엑스케이프 홍대점|서울 마포구 홍익로3길 44 호곡빌딩 7층|매일 10:00 ~ 24:00|02-336-0502
투썸플레이스 마포구청점|서울 마포구 월드컵로36길 14|월~금 07:30 ~ 23:00|02-303-7054
비온카페|서울 마포구 와우산로29길 39 2층|화~일 12:00 ~ 20:00|02-336-2028
피크닉마나올라나|서울 마포구 성미산로 153-16 1층|매일 08:00 ~ 18:00|
나와나타샤|서울 마포구 와우산로29길 22||02-763-0409
할리스 연트럴파크점|서울 마포구 동교로 233|매일 08:00 ~ 24:00|02-335-7805
브라운시티 홍대정문점|서울 마포구 와우산로 88-1 2층|매일 10:00 ~ 21:00|
베니케이크|서울 마포구 독막로15길 17|월,화,목,금,토,일 11:30 ~ 21:30|
머씨커피|서울 마포구 양화로8길 32-10 1,2층||02-332-1211
메가MGC커피 합정역점|서울 마포구 양화로 46-1 1층|매일 09:30 ~ 22:00|02-3144-2012
스타벅스 상수역점|서울 마포구 독막로 88|매일 07:00 ~ 21:00|1522-3232
스타벅스 신촌오거리점|서울 마포구 신촌로16길 10|월~토 07:00 ~ 21:00|1522-3232
모카리아|서울 마포구 월드컵북로44길 76-12|매일 08:00 ~ 22:00|02-372-9990
카페 세화|서울 마포구 성미산로26길 8 1층 101호|매일 11:00 ~ 19:00|010-8675-0317
수택|서울 마포구 양화로7길 4-13 1층 101호|매일 11:30 ~ 21:00 · 휴게시간 월~금 15:00 ~ 17:00|02-6012-7666
츄시떼|서울 마포구 월드컵북로2길 31 2층|월,목,금,토,일 12:00 ~ 19:30 · 휴게시간 월,목,금,토,일 15:00 ~ 16:00|
세라젬웰카페 상암DMC점|서울 마포구 월드컵북로 332|매일 11:00 ~ 20:00|02-6949-3725
카페모임 1호점|서울 마포구 매봉산로 72 1층 101호||02-308-1005
콘하스 연남|서울 마포구 연희로 1-1 1, 2층|매일 10:00 ~ 23:00|02-325-0792
에어리어커피|서울 마포구 만리재로 15 제일빌딩 1층|월~금 07:00 ~ 22:30|
드롭탑 홍대점|서울 마포구 어울마당로 45-1 동지빌딩 1층|매일 07:30 ~ 06:30|02-338-7879
커피탐이나|서울 마포구 잔다리로3안길 31|월~금 11:00 ~ 21:00|02-332-3212
하이타운 서울|서울 마포구 와우산로29다길 10 1층 101호|화~목 12:00 ~ 19:00|0507-1325-4926
카페비비드|서울 마포구 독막로3길 28-18|매일 12:00 ~ 20:00|
알레스카페|서울 마포구 백범로1길 16|월~금 08:00 ~ 22:00|
몬스터케이브|서울 마포구 신촌로4길 22-8 1층 101호|월,화,수,목,일 14:00 ~ 24:00|
이스케이퍼스 1호점|서울 마포구 연희로1길 7 2~4층|매일 12:00 ~ 24:00|010-5594-5216
몽카페그레고리|서울 마포구 양화로6길 84 2, 3층|매일 13:30 ~ 23:30|02-322-9579
블루보틀 연남카페|서울 마포구 성미산로32길 52 지하1층,1층|매일 09:00 ~ 22:00|02-1533-6906
당고집|서울 마포구 어울마당로3길 5 1층|화~일 12:00 ~ 21:00|070-7573-3164
스타벅스 홍대역8번출구점|서울 마포구 양화로 166|월~목 07:00 ~ 22:00|1522-3232
로스팅마스터즈 본점|서울 마포구 동교로 129 1층|월~금 08:30 ~ 20:30|02-334-1190
모에모에큥 메이드카페|서울 마포구 독막로6길 16 2층|화~일 14:00 ~ 20:45 · 휴게시간 화~일 18:00 ~ 19:00|
스타벅스 서강광흥창역점|서울 마포구 서강로 69|월~금 07:00 ~ 21:00|1522-3232
소하염전 연남|서울 마포구 동교로38길 13-1 지하1층, 1층|매일 10:30 ~ 21:30|070-4922-2400
신이도가|서울 마포구 잔다리로 20-12|매일 11:00 ~ 22:00|
졸타|서울 마포구 독막로8길 21 1층|화~일 11:00 ~ 21:00|010-2522-4236
투썸플레이스 마포공덕점|서울 마포구 마포대로 156 공덕푸르지오시티 1층|월~금 07:00 ~ 22:00|02-703-7772
에스프레소부티크|서울 마포구 연남로3길 7 2층|월,목,금,토,일 12:00 ~ 21:30|02-332-5663
카페몽글 핑크점|서울 마포구 와우산로29라길 11 지하1층 101호|매일 11:30 ~ 18:30|
라이브클럽 빵|서울 마포구 와우산로29길 12 지하1층|영업시간 수~일 18:30 ~ 23:00|010-8910-1089
커넥츠커피|서울 마포구 성지길 60 1층|월~금 08:00 ~ 20:00|02-6080-9449
스타벅스 마포아크로점|서울 마포구 마포대로 68 마포 아크로타워 118호|월~금 07:30 ~ 22:00|1522-3232
씨네마포|서울 마포구 독막로9길 3-3 1층|목~일 12:00 ~ 20:00|010-6649-1911
멧라운지|서울 마포구 어울마당로5길 42 1층|매일 11:00 ~ 24:00|
그릭데이 홍대점|서울 마포구 홍익로 10 서교푸르지오 101동 1층 119호|월~금 11:00 ~ 21:00|02-332-9224
해피베어데이 합정점|서울 마포구 양화로12길 16-6 1층|매일 11:30 ~ 22:00|010-2211-9051
발코니가든|서울 마포구 어울마당로 155-1 완빌딩 4층|화,수,목,일 12:30 ~ 22:30|02-332-1371
코드케이 홍대점|서울 마포구 와우산로 64 3층|매일 10:00 ~ 23:00|02-332-8842
비스트로에버|서울 마포구 월드컵북로 332-16 1층|월~금 11:30 ~ 23:00|
먼로|서울 마포구 양화로6길 57 3층|월~금 11:00 ~ 22:00|010-7626-1900
커피빈 동교동삼거리점|서울 마포구 양화로 196 동성빌딩 1층|매일 08:00 ~ 22:00|02-336-9198
노티드 홍대AK플라자|서울 마포구 양화로 188 1층|월~목 11:00 ~ 20:30|010-3071-9377
블러|서울 마포구 토정로 28-10 4층|월,화,수,목,일 13:00 ~ 23:30|
다이버시티|서울 마포구 홍익로2길 43 3층 8호|매일 12:00 ~ 19:00|0507-1376-4464
메가MGC커피 홍대점|서울 마포구 잔다리로6길 39 1층|매일 09:30 ~ 22:00|02-323-0656
코메아벨렘|서울 마포구 성미산로 200 1층||0507-1487-1149
카페쿠키드|서울 마포구 어울마당로5길 25 1층|월~금 11:00 ~ 19:00|0507-1413-5620
퍼즐팩토리 홍대본점|서울 마포구 와우산로21길 34 3층|월~금 13:30 ~ 22:30|010-7409-3531
오츠커피 연남|서울 마포구 성미산로29길 29-8 1층|매일 11:00 ~ 21:00|070-8869-5542
라헨느|서울 마포구 동교로46길 24-5 1층|목요일|
달콤다정|서울 마포구 동교로38길 33-21 2층|월,수,목,금,토 12:00 ~ 21:00|0507-1314-1684
갤러리카페바이아스|서울 마포구 와우산로35길 53 2층|매일 11:00 ~ 20:00|
폴바셋 교보문고합정점|서울 마포구 월드컵로1길 14 딜라이트 스퀘어 지하 2층|월~금 10:30 ~ 21:00|02-332-3730
카페소공원|서울 마포구 어울마당로5길 52|매일 11:30 ~ 20:00|02-3144-3226
스타벅스 서강대흥역점|서울 마포구 백범로 89|월~금 07:00 ~ 22:00|1522-3232
로파이|서울 마포구 와우산로15길 16 신한빌딩 1층|월,화,수,목,일 11:00 ~ 24:00|
스타벅스 상암디지털큐브점|서울 마포구 상암산로 34 1층|월~토 07:00 ~ 21:00|1522-3232
마포나루 스페이스|서울 마포구 마포대로 8 호텔나루 1층||02-3153-1627
투썸플레이스 마포대로점|서울 마포구 마포대로 67 1층|월~목 07:00 ~ 23:00|02-2039-8166
이스케이퍼스 2호점|서울 마포구 와우산로17길 19-24 지하1층|월~금 13:00 ~ 24:00|010-6672-5216
스테이웰카페|서울 마포구 백범로 152 공덕파크자이 101동 1층 12호|월,수,목,금 10:00 ~ 18:00|02-3273-0408
플로이드|서울 마포구 독막로15길 3-7 이현S 1층|월~금 12:00 ~ 20:00|
카페 바우|서울 마포구 와우산로29라길 7 1층|매일 10:30 ~ 22:00|010-6721-0506
할리스 홍대역점|서울 마포구 어울마당로 111 2~4층|매일 09:00 ~ 24:00|02-323-7791
카페밤비 2호점|서울 마포구 월드컵로21길 18 가동 1층||0507-1360-0534
하이준게스트하우스&카페|서울 마포구 동교로 105 1, 2층|매일 10:30 ~ 19:00|02-3144-3946
비트포비아 홍대던전3|서울 마포구 와우산로29길 21 3층|매일 10:00 ~ 24:00|02-3141-9421
카페345|서울 마포구 홍익로2길 7 1층 101,102호|매일 10:00 ~ 22:00|02-333-8015
버우드|서울 마포구 동교로46길 23 지하1층|월,수,목,금,토,일 09:00 ~ 18:00|010-7761-9285
다스이스트프로밧|서울 마포구 독막로8길 16|월~금 09:00 ~ 22:00|070-5102-5022
블루로그|서울 마포구 토정로 27-1 3층|매일 12:00 ~ 20:00|070-8829-6688
심신프리 홍대점|서울 마포구 어울마당로 98-1|매일 10:00 ~ 23:00|070-5118-5357
스타벅스 홍대동교점|서울 마포구 양화로 192 대영빌딩 1,2층|매일 07:00 ~ 22:00|1522-3232
카페식스|서울 마포구 와우산로29라길 19 2층|매일 12:00 ~ 20:00|02-332-5533
M1CT|서울 마포구 희우정로15길 13 1층|수~금 10:00 ~ 19:00|
미스터리룸이스케이프 홍대점|서울 마포구 잔다리로 5-1 상아빌딩 5층|매일 10:30 ~ 23:30|02-323-1314
투썸플레이스 디지털미디어시티역점|서울 마포구 성암로 189 중소기업DMC타워 1층|월~금 07:00 ~ 23:00|02-304-2388
커피하우스마이샤|서울 마포구 포은로 52 1층|화~목 11:00 ~ 22:30|
EERT 망원|서울 마포구 포은로 105-1 1,2층|매일 12:00 ~ 21:00|02-336-6610
마카롱롱롱|서울 마포구 성미산로26길 8 1층||02-6052-0303
카페 이유|서울 마포구 와우산로29마길 7-8 지하1층|매일 11:00 ~ 20:00|0506-726-1200
사운드카페 소리|서울 마포구 와우산로 159 2층|영업시간 매일 18:00 ~ 02:00|
로스터제임스커피랩|서울 마포구 월드컵로15길 23 호호빌딩 1층|월~금 10:00 ~ 20:00|010-4444-1531
카페아벨롭|서울 마포구 양화로15안길 6|월,화,수,목,금,일 11:00 ~ 20:00|02-336-8897
피피커피|서울 마포구 동교로 23 1층|화~일 09:00 ~ 19:00|02-335-0242
카페마마스 상암MBC점|서울 마포구 성암로 267 101호|매일 10:00 ~ 20:30|02-376-1250
빽다방 홍대입구점|서울 마포구 와우산로23길 44 1층|월~금 09:00 ~ 21:00|02-322-2013
어쩌다가게 망원라운지|서울 마포구 월드컵로19길 74||02-3144-7147
꽈페 연남점|서울 마포구 동교로46길 20 1~3층|매일 10:30 ~ 21:30|
레귤러서비스|서울 마포구 월드컵로25길 58|화~토 12:00 ~ 20:00|
살구다방|서울 마포구 신수동 85-30 노블하우스 지하 1층 비01호|월~토 12:00 ~ 18:00|010-5456-1348
올웨이즈어거스트|서울 마포구 망원로6길 19|수~토 12:00 ~ 22:00|
투썸플레이스 홍대예술의거리점|서울 마포구 와우산로21길 36-3 태윤빌딩 2~4층|월,화,수,목,일 10:30 ~ 23:00|02-2135-2577
서울페이스트리 연남점|서울 마포구 동교로41길 10|매일 11:00 ~ 21:00|02-332-5339
카페버퍼링|서울 마포구 독막로9길 42 4층|매일 11:00 ~ 22:00|02-6953-2665
퍼스널커피|서울 마포구 망원로6길 50 1층|매일 10:00 ~ 22:00|070-8624-5404
스타벅스 마포경찰서후문점|서울 마포구 마포대로 173-14|월~금 07:00 ~ 22:00|1522-3232
위드커피|서울 마포구 양화로18안길 12 1,2층|월~금 09:00 ~ 23:30|02-322-7557
위밋데얼|서울 마포구 양화로16길 30 한나빌딩 3층|수~금 12:00 ~ 20:00|070-4048-5981
복숭아꽃|서울 마포구 양화로6길 99-5|화,목,토 12:00 ~ 20:00|
써밋컬쳐 신촌점|서울 마포구 신촌로14안길 11 1층|월~금 11:00 ~ 20:00|070-7762-1009
어슬라이스|서울 마포구 와우산로 162-4 반지하층|화~일 11:00 ~ 20:30|0507-1307-2724
콘크리트엔젤|서울 마포구 월드컵로3길 14|매일 09:30 ~ 21:00 · 휴게시간 월~금 15:30 ~ 17:00|02-335-3705
연남동그라미|서울 마포구 성미산로32길 10 1층|월,화,목,금,토,일 12:00 ~ 18:30|010-4489-4312
피에스타7커피 홍대1호점|서울 마포구 홍익로6길 42|월~금 08:00 ~ 23:00|02-332-8707
망고룸카페|서울 마포구 홍익로6길 14 3층|매일 12:00 ~ 23:00|070-8845-3430
포니테일|서울 마포구 광성로6길 36 1층|매일 12:00 ~ 21:00|070-8854-3339
heod 합정|서울 마포구 독막로8길 30 태양빌딩 1층|매일 10:00 ~ 21:00|010-9362-9844
무슈부부커피스탠드 망원점|서울 마포구 망원로 13 1층|수~일 12:00 ~ 19:30|02-337-7711
스타벅스 상암MBC점|서울 마포구 성암로 267 MBC신사옥 C1 경영센터|월~금 07:00 ~ 21:00|1522-3232
온어롤|서울 마포구 포은로 86-1 2층|월,목,금,토,일 10:00 ~ 19:00|010-5080-2261
궤도 연남|서울 마포구 연남로 19 1층|월,화,목,금,토,일 11:00 ~ 19:00|02-332-3441
미닝더갤러리|서울 마포구 와우산로29라길 16 2층|매일 12:00 ~ 19:00|02-563-0000
커피빈 홍대역8번출구점|서울 마포구 양화로18안길 7 2층|월~금 10:00 ~ 22:00|02-338-9463
턴다운서비스|서울 마포구 동교로50길 7 지하1층|월~금 10:00 ~ 23:00|010-2222-2222
라포레스타|서울 마포구 신촌로6길 23 지하1층|매일 12:00 ~ 22:20|
아이덴티티커피랩|서울 마포구 동교로 139 1층|월~토 11:00 ~ 19:00|
미남당&배배꼬|서울 마포구 독막로15길 25 1층|월,화,수,목,금,일 11:00 ~ 21:00|02-6013-7874
미카야|서울 마포구 동교로 145-1|화~토 12:00 ~ 22:00|02-3143-3579
달리|서울 마포구 양화로6길 86 2층|월,화,목,금,토,일 11:30 ~ 04:00|02-6401-4123
스타벅스 애오개역점|서울 마포구 마포대로 201|월~금 07:00 ~ 22:00|1522-3232
공차 홍대점|서울 마포구 어울마당로 114 1층|매일 10:00 ~ 22:00|02-3144-0743
카페니타|서울 마포구 와우산로29라길 20 1층||
티스스낵바|서울 마포구 연희로 7 조광빌딩 1층|화~금 11:00 ~ 21:00|010-2074-1509
반지캠퍼스카페|서울 마포구 어울마당로 112-6|매일 10:30 ~ 21:00|02-324-3350
쓰리고카페|서울 마포구 성산로6길 20 태경빌딩 1층|월~금 09:00 ~ 22:00|
파우스디멘션|서울 마포구 양화로12길 16-12 1층|화~토 12:00 ~ 22:00|010-4096-7016
폴바셋 MBC몰파크점|서울 마포구 성암로 267 103호|월~금 08:00 ~ 21:00|02-303-2330
마스터키 홍대점|서울 마포구 와우산로27길 39 3층|매일 10:30 ~ 24:00|02-337-5575
설빙 마포공덕점|서울 마포구 도화길 31-1 2층||02-711-0334
스타벅스 서강대점|서울 마포구 백범로 23 거구장컨벤션웨딩 1층|월~금 07:00 ~ 20:00|1522-3232
스카이래빗|서울 마포구 홍익로6길 4|매일 11:00 ~ 23:00|
루즈도어|서울 마포구 포은로 50 1층|월~목 11:00 ~ 21:00|010-9126-7861
카페탱크6|서울 마포구 증산로 87 문화비축기지 T6 지하2층|화~일 10:00 ~ 19:00|02-376-8410
고양이다락방 홍대점|서울 마포구 홍익로6길 23 3층|매일 01:00 ~ 22:00|02-3142-3123
오피스오브|서울 마포구 성미산로 107 1층|수~일 11:30 ~ 20:30|070-8882-7793
서당개2년로스터스|서울 마포구 동교로51길 129-6 1~4층|월~금 10:00 ~ 24:00|02-332-7133
피스피스 연남점|서울 마포구 동교로51길 91 2층|매일 11:00 ~ 21:00|070-8814-2729
베란다컵케익|서울 마포구 동교로38길 27-14 1층|화~일 12:00 ~ 22:00|02-6498-9939
카멜리아|서울 마포구 동교로45길 8||
사이드테이블|서울 마포구 동교로47길 3|매일 11:00 ~ 22:00|0507-1304-2932
릴리우드|서울 마포구 서강로11길 18 104호|월,목,금,토,일 12:00 ~ 18:00|070-4154-3388
낭만적|서울 마포구 신촌로6길 18|매일 12:00 ~ 22:00|
만유인력 커피|서울 마포구 성지길 51 1F 만유인력|월~금 08:00 ~ 21:00|070-5033-2310
더지엘|서울 마포구 홍익로5안길 36 1층|월~금 09:00 ~ 23:00|070-4848-0083
도피|서울 마포구 포은로5길 47 1층|수~일 10:00 ~ 18:00|010-5151-5151
미크플로 연트럴파크점|서울 마포구 양화로23길 46 1,2층|매일 10:00 ~ 21:00|02-336-4171
러비니돌|서울 마포구 신촌로2안길 20 B02호|매일 11:00 ~ 20:00|02-325-0122
도쿄빙수 본점|서울 마포구 포은로8길 9 1층|매일 12:00 ~ 22:00|02-6409-5692
틸다제이|서울 마포구 독막로15길 3-6 2층 201호|수~일 12:00 ~ 08:00|010-4920-5782
핌피|서울 마포구 토정로3안길 2 지하1층|월~금 09:00 ~ 21:00|010-466-2731
카페 시월|서울 마포구 성미산로 105 연남 HnL 1층 101호|월~금 08:00 ~ 22:00|02-338-4256
카페라래|서울 마포구 와우산로29마길 7 1층 202호|화~토 11:30 ~ 20:00|0507-1438-0096
모리노코|서울 마포구 연남로11길 34 1층|월~토 12:00 ~ 19:00|
정원속화실담다|서울 마포구 동교로 53 1층|월~토 12:00 ~ 22:00|02-6372-8166
매일카페|서울 마포구 연남로3길 31 1층|월,수,목,금,토,일 12:00 ~ 21:00|02-123
미래안|서울 마포구 어울마당로 120 3층|매일 11:00 ~ 23:00|02-337-1869
파티세리로그|서울 마포구 양화로6길 86 1층|월,화,목,금,토,일 12:00 ~ 20:00|02-6083-0608
일렉트릭쉽|서울 마포구 양화로23길 36 1층|매일 12:00 ~ 22:00|02-336-5606
북티크|서울 마포구 독막로31길 9 2층|화~토 12:00 ~ 24:00|02-6084-1123
두레차|서울 마포구 홍익로2길 27|화~일 12:00 ~ 23:00|02-338-1543
